t_id;t_이름;개발용;요구레벨;제한레벨;아이템레벨;t_사용클래스;t_랜덤적용클래스;t_사용가능성별;등급;t_장착파츠;t_무기타입;t_공격거리타입;t_속성타입;게이지 증가량;사정거리;공대공 사정거리;물리_최소공격력;물리_최대공격력;발사체_속도;공격속도;내구도;매입가;처분가;물리_명중력;마법_명중력;물리_크리티컬확률;마법_크리티컬확률;물리_크리티컬데미지률;마법_크리티컬데미지률;무기막기확률;t_장착효과1;t_장착효과2;t_장착효과3;t_장착효과4;랜덤옵션적용여부;랜덤옵션개수_최소;랜덤옵션개수_최대;t_옵션적용비율;드랍시슬롯적용여부;봉인된펠로우장착슬롯수_최소;봉인된펠로우장착슬롯수_최대;제작봉인슬롯_최소;제작봉인슬롯_최대;t_제작대성공_봉인슬롯;가변 항목 최소;가변 항목 최대;봉인된펠로우장착슬롯수;t_영혼석슬롯1;t_영혼석슬롯2;t_영혼석슬롯3;강화제한;t_강화확률;드랍불가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_귀속대상;귀속해제횟수;t_사용제한;염색여부;t_판매대행분류;t_스킬효과;드랍시레벨검사무시;사용기간;t_gradeupcodekey;t_gradeupresult;t_분해아이디;t_추출아이디;useleveloption;levelweight;overrisemax;t_overriseid;t_overriseid2;t_overriseid3;contentslevel;통합채널사용불가;리버스강화제한;awakencheck;t_wakenbead;t_wakenbead2;lvup;itemexp;봉인석중복장착여부;charge_weapon;max_charge;t_overrisematid1;t_overrisematid2
WE0_007_0_2171_RE;희망의 검 I;0.000000;10.000000;0.000000;14.000000;GD;GD;*;2.000000;we;s1;me;no;0.000000;1.000000;0.000000;110.000000;165.000000;0.000000;1.000000;45.000000;0.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.500000;0.300000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_10;0.000000;0.000000;0.000000;*;*;*;10.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE4_015_0_2171_RE;희망의 단검 I;0.000000;10.000000;0.000000;14.000000;TF;TF;*;2.000000;we;d1;me;no;0.000000;1.000000;0.000000;54.000000;101.000000;0.000000;0.800000;40.000000;0.000000;0.000000;1.000000;1.000000;5.000000;0.000000;0.800000;0.800000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_107;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_10;0.000000;0.000000;0.000000;*;*;*;10.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE6_000_0_2171_RE;희망의 양손지팡이 I;0.000000;10.000000;0.000000;14.000000;WZ_MG;WZ;*;2.000000;we;m2;ra;no;0.000000;20.000000;0.000000;122.000000;226.000000;12.000000;2.000000;55.000000;0.000000;0.000000;1.000000;1.000000;0.000000;3.000000;0.500000;0.500000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_109;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_10;0.000000;0.000000;0.000000;*;*;*;10.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE1_005_0_2171_RE;희망의 양손검 I;0.000000;10.000000;0.000000;14.000000;WR;WR;*;2.000000;we;s2;me;no;0.000000;1.000000;0.000000;123.000000;185.000000;0.000000;1.000000;35.000000;0.000000;0.000000;1.000000;1.000000;3.000000;0.000000;0.500000;0.500000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_102;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_10;0.000000;0.000000;0.000000;*;*;*;10.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE5_005_0_2171_RE;희망의 한손지팡이 I;0.000000;10.000000;0.000000;14.000000;PR;PR;*;2.000000;we;m1;ra;no;0.000000;20.000000;0.000000;105.000000;196.000000;12.000000;1.500000;55.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.300000;0.300000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_108;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_10;0.000000;0.000000;0.000000;*;*;*;10.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE0_007_0_2151_RE;희망의 검 II;0.000000;15.000000;0.000000;21.000000;GD;GD;*;2.000000;we;s1;me;no;0.000000;1.000000;0.000000;165.000000;247.000000;0.000000;1.000000;45.000000;0.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.500000;0.300000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_15;0.000000;0.000000;0.000000;*;*;*;15.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE4_015_0_2151_RE;희망의 단검 II;0.000000;15.000000;0.000000;21.000000;TF;TF;*;2.000000;we;d1;me;no;0.000000;1.000000;0.000000;81.000000;151.000000;0.000000;0.800000;40.000000;0.000000;0.000000;1.000000;1.000000;5.000000;0.000000;0.800000;0.800000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_107;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_15;0.000000;0.000000;0.000000;*;*;*;15.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE6_000_0_2151_RE;희망의 양손지팡이 II;0.000000;15.000000;0.000000;21.000000;WZ_MG;WZ;*;2.000000;we;m2;ra;no;0.000000;20.000000;0.000000;181.000000;337.000000;12.000000;2.000000;55.000000;0.000000;0.000000;1.000000;1.000000;0.000000;3.000000;0.500000;0.500000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_109;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_15;0.000000;0.000000;0.000000;*;*;*;15.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE1_005_0_2151_RE;희망의 양손검 II;0.000000;15.000000;0.000000;21.000000;WR;WR;*;2.000000;we;s2;me;no;0.000000;1.000000;0.000000;184.000000;276.000000;0.000000;1.000000;35.000000;0.000000;0.000000;1.000000;1.000000;3.000000;0.000000;0.500000;0.500000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_102;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_15;0.000000;0.000000;0.000000;*;*;*;15.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE5_005_0_2151_RE;희망의 한손지팡이 II;0.000000;15.000000;0.000000;21.000000;PR;PR;*;2.000000;we;m1;ra;no;0.000000;20.000000;0.000000;158.000000;293.000000;12.000000;1.500000;55.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.300000;0.300000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_108;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_15;0.000000;0.000000;0.000000;*;*;*;15.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE0_007_0_1201_RE;희망의 검 III;0.000000;20.000000;0.000000;26.000000;GD;GD;*;2.000000;we;s1;me;no;0.000000;1.000000;0.000000;204.000000;306.000000;0.000000;1.000000;45.000000;0.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.500000;0.300000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;N;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_20;0.000000;0.000000;0.000000;*;*;*;20.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE4_015_0_1201_RE;희망의 단검 III;0.000000;20.000000;0.000000;26.000000;TF;TF;*;2.000000;we;d1;me;no;0.000000;1.000000;0.000000;101.000000;187.000000;0.000000;0.800000;40.000000;0.000000;0.000000;1.000000;1.000000;5.000000;0.000000;0.800000;0.800000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;N;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_107;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_20;0.000000;0.000000;0.000000;*;*;*;20.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE6_000_0_1201_RE;희망의 양손지팡이 III;0.000000;20.000000;0.000000;26.000000;WZ_MG;WZ;*;2.000000;we;m2;ra;no;0.000000;20.000000;0.000000;224.000000;416.000000;12.000000;2.000000;55.000000;0.000000;0.000000;1.000000;1.000000;0.000000;3.000000;0.500000;0.500000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;N;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_109;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_20;0.000000;0.000000;0.000000;*;*;*;20.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE1_005_0_1201_RE;희망의 양손검 III;0.000000;20.000000;0.000000;26.000000;WR;WR;*;2.000000;we;s2;me;no;0.000000;1.000000;0.000000;227.000000;341.000000;0.000000;1.000000;35.000000;0.000000;0.000000;1.000000;1.000000;3.000000;0.000000;0.500000;0.500000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;N;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_102;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_20;0.000000;0.000000;0.000000;*;*;*;20.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE5_005_0_1201_RE;희망의 한손지팡이 III;0.000000;20.000000;0.000000;26.000000;PR;PR;*;2.000000;we;m1;ra;no;0.000000;20.000000;0.000000;195.000000;362.000000;12.000000;1.500000;55.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.300000;0.300000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;N;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_108;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_20;0.000000;0.000000;0.000000;*;*;*;20.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE0_012_0_2251_RE;희망의 검 IV;0.000000;25.000000;0.000000;31.000000;GD;GD;*;2.000000;we;s1;me;no;0.000000;1.000000;0.000000;243.000000;365.000000;0.000000;1.000000;45.000000;0.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.500000;0.300000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE4_016_0_2251_RE;희망의 단검 IV;0.000000;25.000000;0.000000;31.000000;TF;TF;*;2.000000;we;d1;me;no;0.000000;1.000000;0.000000;120.000000;222.000000;0.000000;0.800000;40.000000;0.000000;0.000000;1.000000;1.000000;5.000000;0.000000;0.800000;0.800000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_107;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE6_015_0_2251_RE;희망의 양손지팡이 IV;0.000000;25.000000;0.000000;31.000000;WZ_MG;WZ;*;2.000000;we;m2;ra;no;0.000000;20.000000;0.000000;266.000000;495.000000;12.000000;2.000000;55.000000;0.000000;0.000000;1.000000;1.000000;0.000000;3.000000;0.500000;0.500000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_109;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE1_007_0_2251_RE;희망의 양손검 IV;0.000000;25.000000;0.000000;31.000000;WR;WR;*;2.000000;we;s2;me;no;0.000000;1.000000;0.000000;270.000000;406.000000;0.000000;1.000000;35.000000;0.000000;0.000000;1.000000;1.000000;3.000000;0.000000;0.500000;0.500000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_102;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE5_008_0_2251_RE;희망의 한손지팡이 IV;0.000000;25.000000;0.000000;31.000000;PR;PR;*;2.000000;we;m1;ra;no;0.000000;20.000000;0.000000;232.000000;431.000000;12.000000;1.500000;55.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.300000;0.300000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_108;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE0_015_0_1141_RE;희망의 검 V;0.000000;30.000000;0.000000;36.000000;GD;GD;*;2.000000;we;s1;me;no;0.000000;1.000000;0.000000;282.000000;423.000000;0.000000;1.000000;45.000000;0.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.500000;0.300000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE4_002_0_1141_RE;희망의 단검 V;0.000000;30.000000;0.000000;36.000000;TF;TF;*;2.000000;we;d1;me;no;0.000000;1.000000;0.000000;139.000000;258.000000;0.000000;0.800000;40.000000;0.000000;0.000000;1.000000;1.000000;5.000000;0.000000;0.800000;0.800000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_107;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE6_011_0_1141_RE;희망의 양손지팡이 V;0.000000;30.000000;0.000000;36.000000;WZ_MG;WZ;*;2.000000;we;m2;ra;no;0.000000;20.000000;0.000000;309.000000;574.000000;12.000000;2.000000;55.000000;0.000000;0.000000;1.000000;1.000000;0.000000;3.000000;0.500000;0.500000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_109;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE1_004_0_1141_RE;희망의 양손검 V;0.000000;30.000000;0.000000;36.000000;WR;WR;*;2.000000;we;s2;me;no;0.000000;1.000000;0.000000;314.000000;470.000000;0.000000;1.000000;35.000000;0.000000;0.000000;1.000000;1.000000;3.000000;0.000000;0.500000;0.500000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_102;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE5_004_0_1141_RE;희망의 한손지팡이 V;0.000000;30.000000;0.000000;36.000000;PR;PR;*;2.000000;we;m1;ra;no;0.000000;20.000000;0.000000;269.000000;500.000000;12.000000;1.500000;55.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.300000;0.300000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_108;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE0_006_0_2301_RE;희망의 검 VI;0.000000;35.000000;0.000000;43.000000;GD;GD;*;2.000000;we;s1;me;no;0.000000;1.000000;0.000000;353.000000;529.000000;0.000000;1.000000;45.000000;0.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.500000;0.300000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_35;0.000000;0.000000;0.000000;*;*;*;35.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE4_018_0_2301_RE;희망의 단검 VI;0.000000;35.000000;0.000000;43.000000;TF;TF;*;2.000000;we;d1;me;no;0.000000;1.000000;0.000000;173.000000;322.000000;0.000000;0.800000;40.000000;0.000000;0.000000;1.000000;1.000000;5.000000;0.000000;0.800000;0.800000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_107;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_35;0.000000;0.000000;0.000000;*;*;*;35.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE6_013_0_2301_RE;희망의 양손지팡이 VI;0.000000;35.000000;0.000000;43.000000;WZ_MG;WZ;*;2.000000;we;m2;ra;no;0.000000;20.000000;0.000000;386.000000;716.000000;12.000000;2.000000;55.000000;0.000000;0.000000;1.000000;1.000000;0.000000;3.000000;0.500000;0.500000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_109;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_35;0.000000;0.000000;0.000000;*;*;*;35.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE1_009_0_2301_RE;희망의 양손검 VI;0.000000;35.000000;0.000000;43.000000;WR;WR;*;2.000000;we;s2;me;no;0.000000;1.000000;0.000000;391.000000;587.000000;0.000000;1.000000;35.000000;0.000000;0.000000;1.000000;1.000000;3.000000;0.000000;0.500000;0.500000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_102;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_35;0.000000;0.000000;0.000000;*;*;*;35.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE5_009_0_2301_RE;희망의 한손지팡이 VI;0.000000;35.000000;0.000000;43.000000;PR;PR;*;2.000000;we;m1;ra;no;0.000000;20.000000;0.000000;336.000000;625.000000;12.000000;1.500000;55.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.300000;0.300000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_108;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_35;0.000000;0.000000;0.000000;*;*;*;35.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE0_018_0_2351_RE;희망의 검 VII;0.000000;40.000000;0.000000;50.000000;GD;GD;*;2.000000;we;s1;me;no;0.000000;1.000000;0.000000;423.000000;635.000000;0.000000;1.000000;45.000000;0.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.500000;0.300000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_40;0.000000;0.000000;0.000000;*;*;*;40.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
WE4_019_0_2351_RE;희망의 단검 VII;0.000000;40.000000;0.000000;50.000000;TF;TF;*;2.000000;we;d1;me;no;0.000000;1.000000;0.000000;208.000000;387.000000;0.000000;0.800000;40.000000;0.000000;0.000000;1.000000;1.000000;5.000000;0.000000;0.800000;0.800000;1.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;0.000000;0.000000;1.000000;1.000000;1.000000;*;0.000000;0.000000;1.000000;R;N;N;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_107;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;we_2_40;0.000000;0.000000;0.000000;*;*;*;40.000000;0.000000;5.000000;0.000000;*;*;30.000000;210.000000;1.000000;0.000000;0.000000;*;*
