t_id;t_이름;등급;gradeplus;t_sealtype;아이템레벨;t_속성타입;t_강화타입;t_크리쳐등급;t_봉인된펠로우효과1;t_봉인된펠로우효과2;t_봉인된펠로우효과3;t_최대강화봉인펠로우효과;rfgrade;rfeff;t_스킬효과;매입가;처분가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_사용제한;특성력;사용기간;t_판매대행분류;통합채널사용불가;중첩갯수;expweight
SF2_101_1_0714;챠빗;1.000000;0.000000;sd;1.000000;no;so;C;STR+,34,39,39;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;55.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0715;그롭;1.000000;0.000000;sd;1.000000;no;so;C;무기극대화확률+,1,1,1;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;55.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0716;프랍;1.000000;0.000000;sd;1.000000;no;so;C;마법극대화확률+,1,1,1;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;55.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0717;콘돌;1.000000;0.000000;sd;1.000000;no;so;C;최대MP+,155,172,172;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;55.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0718;데포미스 사우루스;1.000000;0.000000;sd;1.000000;no;so;C;최대HP+,135,149,149;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;55.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0719;대왕 정글 거미;1.000000;0.000000;sd;1.000000;no;so;C;마법물리공격력+,76,84,84;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;55.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0720;정글 거미;1.000000;0.000000;sd;1.000000;no;so;C;VTL+,6,7,7;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;55.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0721;루돌프;3.000000;0.000000;sd;1.000000;no;so;C;회피력+,6,7,6;allstat+,5,6,5;*;allstat+,1,2;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;400.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0722;정글 표범;1.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,72,80,80;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;55.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0723;정글 악어;1.000000;0.000000;sd;1.000000;no;so;C;INT+,34,39,39;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;55.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0997;봉인 타입 테스트;4.000000;0.000000;hw;50.000000;no;so;C;생명력흡수성공확률+,9,9,0;생명력흡수효율+,1,1,0;*;*;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;300.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_0998;기간제 테스트;4.000000;0.000000;hw;50.000000;no;so;C;생명력흡수성공확률+,9,9,0;생명력흡수효율+,1,1,0;*;*;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;400.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_0999;장비 장착 제한 테스트;2.000000;0.000000;hw;50.000000;no;so;C;*;*;*;*;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;250.000000;300.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_1000;하카나스 나무 요정;1.000000;0.000000;sd;1.000000;no;so;C;마법물리공격력+,20,26,44;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;100.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1001;플루토;2.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,12,20,38;최대HP+,30,38,102;*;allstat+,1,2;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;250.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1002;붉은 기운의 라이쿠;2.000000;0.000000;sd;1.000000;no;so;C;마법극대화확률+,1,1,1;무기극대화확률+,1,1,1;*;allstat+,1,2;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;250.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1003;황금 라이쿠;3.000000;0.000000;sd;1.000000;no;so;C;최대HP+,39,52,130;allstat+,3,4,8;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;400.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1004;영광의 블라바(미사용);2.000000;0.000000;sd;1.000000;no;so;C;최대HP+,29,38,110;모든공격력+,16,20,40;*;allstat+,1,2;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;250.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1005;명예의 쥬레니온(미사용);2.000000;0.000000;sd;1.000000;no;so;C;마법물리공격력+,17,22,46;마법극대화확률+,1,1,1;*;allstat+,1,2;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;250.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1006;은총의 캐스퍼트(미사용);2.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,16,21,43;무기극대화확률+,1,1,1;*;allstat+,1,2;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;250.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1007;디아길(미사용);3.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,18,24,48;allstat+,2,4,7;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;400.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1008;신비한 짜루;3.000000;0.000000;sd;1.000000;no;so;C;모든극대력+,18,24,48;allstat+,2,4,7;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;600.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1009;롤리팝 데비;4.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,26,34,54;모든극대력+,19,24,48;allstat+,3,4,9;allstat+,3,4;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;500.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1010;꼬마 양이;3.000000;0.000000;sd;1.000000;no;so;C;최대HP+,44,58,130;allstat+,2,4,8;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;400.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1011;꼬마 청양;3.000000;0.000000;sd;1.000000;no;so;C;무기극대력+,21,28,48;allstat+,2,4,8;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;400.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1012;꼬마 양양;3.000000;0.000000;sd;1.000000;no;so;C;마법극대력+,20,26,54;allstat+,2,4,8;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;400.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1013;빛의 하미온;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,56,73,62;최대HP+,173,216,203;allstat+,14,17,12;allstat+,6,8;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;400.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1014;빛의 칼립토;4.000000;0.000000;sd;1.000000;no;so;C;마법극대화확률+,3,4,2;마법극대력+,64,80,113;allstat+,14,17,12;allstat+,6,8;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;400.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1015;빛의 데모너스;4.000000;0.000000;sd;1.000000;no;so;C;무기극대화확률+,3,4,2;무기극대력+,58,72,104;allstat+,14,17,12;allstat+,6,8;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;400.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1016;빛의 샤키바;4.000000;0.000000;sd;1.000000;no;so;C;마법극대력+,96,117,153;최대HP+,259,324,203;allstat+,14,17,12;allstat+,6,8;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;400.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1017;빛의 로데쉬;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,73,97,92;최대HP+,231,289,213;allstat+,16,20,12;allstat+,6,8;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;500.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1019;빛의 포에리온;4.000000;0.000000;sd;1.000000;no;so;C;마법극대력+,80,106,108;최대HP+,172,215,308;allstat+,14,17,14;allstat+,7,9;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;450.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1020;빛의 갈레리온;4.000000;0.000000;sd;1.000000;no;so;C;무기극대력+,69,92,102;최대HP+,172,215,308;allstat+,14,17,14;allstat+,7,9;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;450.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1021;빛의 루네리온;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,63,84,88;모든극대력+,66,82,93;allstat+,14,17,14;allstat+,7,9;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;450.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1023;아그나스 Jr.;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,29,38,57;모든극대력+,22,28,51;allstat+,4,5,9;allstat+,3,4;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;500.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1024;각성 하미온;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,61,81,69;최대HP+,190,238,224;allstat+,14,18,13;allstat+,7,9;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;450.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1025;각성 칼립토;4.000000;0.000000;sd;1.000000;no;so;C;마법극대화확률+,3,4,3;마법극대력+,70,88,125;allstat+,14,18,13;allstat+,7,9;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;450.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1026;각성 데모너스;4.000000;0.000000;sd;1.000000;no;so;C;무기극대화확률+,3,4,3;무기극대력+,64,80,115;allstat+,14,18,13;allstat+,7,9;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;450.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1027;각성 샤키바;4.000000;0.000000;sd;1.000000;no;so;C;마법극대력+,97,129,207;최대HP+,286,357,302;allstat+,14,18,15;allstat+,12,14;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;450.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1028;각성 로데쉬;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,81,107,130;최대HP+,254,318,309;allstat+,17,21,15;allstat+,12,14;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;550.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1029;각성 그라비온;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,66,88,69;PK공격력%,4,4,0;allstat+,15,19,13;allstat+,7,9;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;450.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1030;스케론;2.000000;0.000000;sd;1.000000;no;so;C;최대HP+,68,68,183;allstat+,6,6,12;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;105.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1031;용맹의 카라샤 Jr.;4.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,96,116,107;무기극대력+,126,146,117;allstat+,14,17,14;allstat+,7,10;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;500.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1032;지혜의 카라샤 Jr.;4.000000;0.000000;sd;1.000000;no;so;C;마법물리공격력+,96,116,107;마법극대력+,126,146,117;allstat+,14,17,14;allstat+,7,10;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;500.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1033;잔혹의 카라샤 Jr.;4.000000;0.000000;sd;1.000000;no;so;C;모든극대력+,106,126,117;치명타피해감소+,76,96,107;allstat+,14,17,14;allstat+,7,10;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;500.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1034;용기의 카라샤 Jr.;3.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,46,76,107;allstat+,12,15,11;*;allstat+,6,8;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;500.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1035;총명의 카라샤 Jr.;3.000000;0.000000;sd;1.000000;no;so;C;마법물리공격력+,46,76,107;allstat+,12,15,11;*;allstat+,6,8;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;500.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1036;투쟁의 카라샤 Jr.;3.000000;0.000000;sd;1.000000;no;so;C;모든극대력+,56,86,117;allstat+,12,15,11;*;allstat+,6,8;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;500.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1037;전설의 용맹 결정석;4.000000;0.000000;hw;50.000000;no;so;C;모든공격력+,131,131,0;모든극대력+,161,161,0;allstat+,23,23,0;allstat+,0,0;0.000000;0.000000;*;600.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;500.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_1038;전설의 철갑 결정석;4.000000;0.000000;hw;50.000000;no;so;C;최대HP+,372,372,0;모든방어력+,98,98,0;allstat+,23,23,0;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;500.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_1039;영웅의 용맹 결정석;3.000000;0.000000;hw;50.000000;no;so;C;모든공격력+,109,109,0;allstat+,19,19,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;350.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_1040;영웅의 철갑 결정석;3.000000;0.000000;hw;50.000000;no;so;C;최대HP+,318,318,0;allstat+,19,19,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;350.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_1041;용맹의 결정석;2.000000;0.000000;hw;50.000000;no;so;C;모든공격력+,88,88,0;모든극대력+,138,138,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;50.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_1042;철갑의 결정석;2.000000;0.000000;hw;50.000000;no;so;C;최대HP+,288,288,0;모든방어력+,72,72,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;50.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_1043;빛의 샤키바;4.000000;0.000000;sd;1.000000;no;so;C;무기극대력+,90,113,149;최대HP+,259,324,203;allstat+,14,17,12;allstat+,6,8;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;400.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1044;크라켄;3.000000;0.000000;sd;1.000000;no;so;C;치명타피해감소+,103,114,113;allstat+,13,15,16;*;allstat+,8,10;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;500.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1045;타그리스 - 마법;4.000000;0.000000;sd;1.000000;no;so;C;최대HP+,256,284,284;모든방어력+,70,78,78;allstat+,14,17,17;allstat+,9,11;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;600.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_1046;타그리스 - 물리;4.000000;0.000000;sd;1.000000;no;so;C;최대HP+,256,284,284;모든방어력+,70,78,78;allstat+,14,17,17;allstat+,9,11;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;600.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_9901;Test_공포의 케라브;3.000000;0.000000;hw;35.000000;no;so;C;무기물리공격력+,108,108,0;allstat+,24,31,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;300.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9902;Test_여명의 카고일;3.000000;0.000000;hw;40.000000;no;so;C;무기물리공격력+,128,128,0;allstat+,28,35,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;400.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9903;Test_공허의 카고일;3.000000;0.000000;hw;40.000000;no;so;C;마법물리공격력+,138,138,0;allstat+,28,35,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;400.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9904;Test_달빛 루시퍼트;3.000000;0.000000;hw;40.000000;no;so;C;마법물리공격력+,138,138,0;allstat+,28,35,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;380.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9905;Test_공역의 날개 페무토;3.000000;0.000000;hw;40.000000;no;so;C;무기물리공격력+,128,128,0;allstat+,28,35,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;380.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9906;Test_천둥 드래곤 톨루스;3.000000;0.000000;hw;50.000000;no;so;C;마법극대력+,180,180,0;allstat+,28,35,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;400.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9907;Test_백은의 챠누스;3.000000;0.000000;hw;50.000000;no;so;C;무기극대력+,152,152,0;allstat+,25,32,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;400.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9908;Test_독액의 베가루스;3.000000;0.000000;hw;50.000000;no;so;C;최대HP+,384,384,0;allstat+,28,35,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;400.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9909;Test_공역의 날개 페무토;3.000000;0.000000;hw;40.000000;no;so;C;무기물리공격력+,128,128,0;allstat+,28,35,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;380.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9910;Test_공허의 레토른시아;3.000000;0.000000;hw;40.000000;no;so;C;무기물리공격력+,128,128,0;allstat+,28,35,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;300.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9911;Test_아이샤의 하미온;4.000000;0.000000;hw;40.000000;no;so;C;모든공격력+,135,135,0;최대HP+,419,419,0;allstat+,31,39,0;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;400.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9912;Test_극염의 칼립토;4.000000;0.000000;hw;40.000000;no;so;C;마법극대화확률+,6,6,0;마법극대력+,193,193,0;allstat+,31,39,0;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;400.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9913;Test_암흑의 데모너스;4.000000;0.000000;hw;40.000000;no;so;C;무기극대화확률+,6,6,0;무기극대력+,176,176,0;allstat+,31,39,0;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;400.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9914;Test_타락의 로데쉬;4.000000;0.000000;hw;50.000000;no;so;C;모든공격력+,189,189,0;최대HP+,502,502,0;allstat+,36,44,0;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;500.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9915;Test_파독의 포에리온;4.000000;0.000000;hw;50.000000;no;so;C;마법극대력+,214,214,0;최대HP+,523,523,0;allstat+,31,40,0;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;450.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9916;Test_빙설의 갈레리온;4.000000;0.000000;hw;50.000000;no;so;C;무기극대력+,194,194,0;최대HP+,523,523,0;allstat+,31,40,0;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;450.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9917;Test_성광의 루네리온;4.000000;0.000000;hw;50.000000;no;so;C;모든공격력+,172,172,0;모든극대력+,175,175,0;allstat+,31,40,0;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;450.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9918;Test_고난의 쟈미롯;4.000000;0.000000;hw;50.000000;no;so;C;모든극대력+,257,257,0;최대HP+,497,497,0;allstat+,31,40,0;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;1000.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9919;Test_황혼의 그라비온;4.000000;0.000000;hw;40.000000;no;so;C;모든공격력+,142,142,0;PK공격력%,3,3,0;allstat+,33,41,0;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;400.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9920;Test_토르카이;4.000000;0.000000;hw;55.000000;no;so;C;모든공격력+,234,234,0;최대HP+,512,512,0;allstat+,31,42,0;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9921;Test_자미누스;3.000000;0.000000;hw;55.000000;no;so;C;모든공격력+,196,196,0;allstat+,31,31,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;550.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9922;Test_바니체;3.000000;0.000000;hw;55.000000;no;so;C;마법극대력+,248,248,0;allstat+,31,31,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;550.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9923;Test_엔자니;3.000000;0.000000;hw;55.000000;no;so;C;무기극대력+,238,238,0;allstat+,31,31,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;550.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9924;Test_테카닌;3.000000;0.000000;hw;55.000000;no;so;C;무기물리공격력+,208,208,0;allstat+,31,31,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;550.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9925;Test_딕툼;3.000000;0.000000;hw;55.000000;no;so;C;최대HP+,456,456,0;allstat+,31,31,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;550.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_9926;Test_엘리쿠노;3.000000;0.000000;hw;55.000000;no;so;C;마법물리공격력+,214,214,0;allstat+,31,31,0;*;allstat+,0,0;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;550.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_1_5000;호랑무늬 앵무_일본;2.000000;0.000000;sd;1.000000;no;so;C;VTL+,1,3,8;최대HP+,21,41,183;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;125.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_5001;호랑무늬 앵무_일본;3.000000;0.000000;sd;1.000000;no;so;C;최대HP+,14,38,193;allstat+,4,6,7;*;allstat+,6,7;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;250.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
