t_id;t_이름;등급;t_레시피 구분;t_레시피 종류;아이템레벨;필요단계;습득 필요 숙련도;습득 필요 레벨;t_제작 아이템;t_제작 아이템 명;재사용시간;매입가;처분가;중첩갯수;t_습득기술;배움스킬레벨;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_사용제한;t_판매대행분류;드랍시레벨검사무시;contentslevel;통합채널사용불가;계승강화조건;계승초월조건;t_화폐설정id
RC_2_2_22022_2;강화된 강철 냉정 어깨;2.000000;pr;ar;10.000000;2.000000;2.000000;10.000000;ar2_822_2_82201;강화된 강철 냉정 어깨;0.000000;596.000000;119.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;10.000000;0.000000;0.000000;0.000000;*
RC_2_2_22022_3;강화된 강철 냉정 경갑;2.000000;pr;ar;10.000000;2.000000;2.000000;10.000000;ar2_822_3_82201;강화된 강철 냉정 경갑;0.000000;596.000000;119.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;10.000000;0.000000;0.000000;0.000000;*
RC_2_2_22022_4;강화된 강철 냉정 장갑;2.000000;pr;ar;10.000000;2.000000;2.000000;10.000000;ar2_822_4_82201;강화된 강철 냉정 장갑;0.000000;596.000000;119.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;10.000000;0.000000;0.000000;0.000000;*
RC_2_2_22022_5;강화된 강철 냉정 신발;2.000000;pr;ar;10.000000;2.000000;2.000000;10.000000;ar2_822_5_82201;강화된 강철 냉정 신발;0.000000;596.000000;119.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;10.000000;0.000000;0.000000;0.000000;*
RC_2_3_23012_1;미스릴 냉정 투구;1.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_831_1_81301;미스릴 냉정 투구;0.000000;2370.000000;474.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_3_23012_2;미스릴 냉정 어깨;1.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_831_2_81301;미스릴 냉정 어깨;0.000000;2370.000000;474.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_3_23012_3;미스릴 냉정 경갑;1.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_831_3_81301;미스릴 냉정 경갑;0.000000;2370.000000;474.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_3_23012_4;미스릴 냉정 장갑;1.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_831_4_81301;미스릴 냉정 장갑;0.000000;2370.000000;474.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_3_23012_5;미스릴 냉정 신발;1.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_831_5_81301;미스릴 냉정 신발;0.000000;2370.000000;474.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_3_23022_1;강화된 미스릴 냉정 투구;2.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_832_1_82301;강화된 미스릴 냉정 투구;0.000000;2370.000000;474.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_3_23022_2;강화된 미스릴 냉정 어깨;2.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_832_2_82301;강화된 미스릴 냉정 어깨;0.000000;2370.000000;474.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_3_23022_3;강화된 미스릴 냉정 경갑;2.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_832_3_82301;강화된 미스릴 냉정 경갑;0.000000;2370.000000;474.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_3_23022_4;강화된 미스릴 냉정 장갑;2.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_832_4_82301;강화된 미스릴 냉정 장갑;0.000000;2370.000000;474.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_3_23022_5;강화된 미스릴 냉정 신발;2.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_832_5_82301;강화된 미스릴 냉정 신발;0.000000;2370.000000;474.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_3_23032_1;빛나는 미스릴 냉정 투구;3.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_833_1_83301;빛나는 미스릴 냉정 투구;0.000000;2370.000000;474.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_3_23032_2;빛나는 미스릴 냉정 어깨;3.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_833_2_83301;빛나는 미스릴 냉정 어깨;0.000000;2370.000000;474.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_3_23032_3;빛나는 미스릴 냉정 경갑;3.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_833_3_83301;빛나는 미스릴 냉정 경갑;0.000000;2370.000000;474.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_3_23032_4;빛나는 미스릴 냉정 장갑;3.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_833_4_83301;빛나는 미스릴 냉정 장갑;0.000000;2370.000000;474.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_3_23032_5;빛나는 미스릴 냉정 신발;3.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_833_5_83301;빛나는 미스릴 냉정 신발;0.000000;2370.000000;474.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_1_21032_2;화염이 깃든 냉정 어깨;3.000000;pr;ar;1.000000;1.000000;0.000000;1.000000;ar2_003_2_92155;화염이 깃든 냉정 어깨;0.000000;1030.000000;210.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;1.000000;0.000000;0.000000;0.000000;*
RC_2_1_21032_3;화염이 깃든 냉정 경갑;3.000000;pr;ar;1.000000;1.000000;0.000000;1.000000;ar2_003_3_92155;화염이 깃든 냉정 경갑;0.000000;1030.000000;210.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;1.000000;0.000000;0.000000;0.000000;*
RC_2_1_21032_4;화염이 깃든 냉정 장갑;3.000000;pr;ar;1.000000;1.000000;0.000000;1.000000;ar2_003_4_92155;화염이 깃든 냉정 장갑;0.000000;1030.000000;210.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;1.000000;0.000000;0.000000;0.000000;*
RC_2_1_21032_5;화염이 깃든 냉정 신발;3.000000;pr;ar;1.000000;1.000000;0.000000;1.000000;ar2_003_5_92155;화염이 깃든 냉정 신발;0.000000;1030.000000;210.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;1.000000;0.000000;0.000000;0.000000;*
RC_2_1_21034_2;저주받은 냉정 어깨;3.000000;pr;ar;1.000000;1.000000;0.000000;1.000000;ar2_024_2_92202;저주받은 냉정 어깨;0.000000;1030.000000;210.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;1.000000;0.000000;0.000000;0.000000;*
RC_2_1_21034_3;저주받은 냉정 경갑;3.000000;pr;ar;1.000000;1.000000;0.000000;1.000000;ar2_024_3_92202;저주받은 냉정 경갑;0.000000;1030.000000;210.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;1.000000;0.000000;0.000000;0.000000;*
RC_2_1_21034_4;저주받은 냉정 장갑;3.000000;pr;ar;1.000000;1.000000;0.000000;1.000000;ar2_024_4_92202;저주받은 냉정 장갑;0.000000;1030.000000;210.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;1.000000;0.000000;0.000000;0.000000;*
RC_2_1_21034_5;저주받은 냉정 신발;3.000000;pr;ar;1.000000;1.000000;0.000000;1.000000;ar2_024_5_92202;저주받은 냉정 신발;0.000000;1030.000000;210.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;1.000000;0.000000;0.000000;0.000000;*
RC_2_2_22032_1;혹한의 냉정 투구;3.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_005_1_93251;혹한의 냉정 투구;0.000000;2980.000000;595.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_2_22032_2;혹한의 냉정 어깨;3.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_005_2_93251;혹한의 냉정 어깨;0.000000;2980.000000;595.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_2_22032_3;혹한의 냉정 경갑;3.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_005_3_93251;혹한의 냉정 경갑;0.000000;2980.000000;595.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_2_22032_4;혹한의 냉정 장갑;3.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_005_4_93251;혹한의 냉정 장갑;0.000000;2980.000000;595.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_2_2_22032_5;혹한의 냉정 신발;3.000000;pr;ar;20.000000;3.000000;4.000000;20.000000;ar2_005_5_93251;혹한의 냉정 신발;0.000000;2980.000000;595.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;20.000000;0.000000;0.000000;0.000000;*
RC_7_3_25061;하급 사냥꾼의 냉정 투구;2.000000;pr;ar;30.000000;3.000000;4.000000;30.000000;pvpar2_005_1_002528;하급 사냥꾼의 냉정 투구;0.000000;26312.000000;5262.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_7_3_25062;하급 사냥꾼의 냉정 어깨;2.000000;pr;ar;30.000000;3.000000;4.000000;30.000000;pvpar2_005_2_002528;하급 사냥꾼의 냉정 어깨;0.000000;23920.000000;4784.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_7_3_25063;하급 사냥꾼의 냉정 경갑;2.000000;pr;ar;30.000000;3.000000;4.000000;30.000000;pvpar2_005_3_002528;하급 사냥꾼의 냉정 경갑;0.000000;43056.000000;8611.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_7_3_25064;하급 사냥꾼의 냉정 장갑;2.000000;pr;ar;30.000000;3.000000;4.000000;30.000000;pvpar2_005_4_002528;하급 사냥꾼의 냉정 장갑;0.000000;26312.000000;5262.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_7_3_25065;하급 사냥꾼의 냉정 신발;2.000000;pr;ar;30.000000;3.000000;4.000000;30.000000;pvpar2_005_5_002528;하급 사냥꾼의 냉정 신발;0.000000;26312.000000;5262.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_7_3_30061;중급 사냥꾼의 냉정 투구;2.000000;pr;ar;35.000000;3.000000;4.000000;35.000000;pvpar2_005_1_003033;중급 사냥꾼의 냉정 투구;0.000000;52624.000000;10524.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;35.000000;0.000000;0.000000;0.000000;*
RC_7_3_30062;중급 사냥꾼의 냉정 어깨;2.000000;pr;ar;35.000000;3.000000;4.000000;35.000000;pvpar2_005_2_003033;중급 사냥꾼의 냉정 어깨;0.000000;47840.000000;9568.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;35.000000;0.000000;0.000000;0.000000;*
RC_7_3_30063;중급 사냥꾼의 냉정 경갑;2.000000;pr;ar;35.000000;3.000000;4.000000;35.000000;pvpar2_005_3_003033;중급 사냥꾼의 냉정 경갑;0.000000;86112.000000;17222.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;35.000000;0.000000;0.000000;0.000000;*
RC_7_3_30064;중급 사냥꾼의 냉정 장갑;2.000000;pr;ar;35.000000;3.000000;4.000000;35.000000;pvpar2_005_4_003033;중급 사냥꾼의 냉정 장갑;0.000000;52624.000000;10524.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;35.000000;0.000000;0.000000;0.000000;*
RC_7_3_30065;중급 사냥꾼의 냉정 신발;2.000000;pr;ar;35.000000;3.000000;4.000000;35.000000;pvpar2_005_5_003033;중급 사냥꾼의 냉정 신발;0.000000;52624.000000;10524.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;35.000000;0.000000;0.000000;0.000000;*
RC_7_3_35061;상급 사냥꾼의 냉정 투구;3.000000;pr;ar;40.000000;4.000000;6.000000;40.000000;pvpar2_005_1_003538;상급 사냥꾼의 냉정 투구;0.000000;105248.000000;1052.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;40.000000;0.000000;0.000000;0.000000;*
RC_7_3_35062;상급 사냥꾼의 냉정 어깨;3.000000;pr;ar;40.000000;4.000000;6.000000;40.000000;pvpar2_005_2_003538;상급 사냥꾼의 냉정 어깨;0.000000;95680.000000;956.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;40.000000;0.000000;0.000000;0.000000;*
RC_7_3_35063;상급 사냥꾼의 냉정 경갑;3.000000;pr;ar;40.000000;4.000000;6.000000;40.000000;pvpar2_005_3_003538;상급 사냥꾼의 냉정 경갑;0.000000;172224.000000;1722.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;40.000000;0.000000;0.000000;0.000000;*
RC_7_3_35064;상급 사냥꾼의 냉정 장갑;3.000000;pr;ar;40.000000;4.000000;6.000000;40.000000;pvpar2_005_4_003538;상급 사냥꾼의 냉정 장갑;0.000000;105248.000000;1052.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;40.000000;0.000000;0.000000;0.000000;*
RC_7_3_35065;상급 사냥꾼의 냉정 신발;3.000000;pr;ar;40.000000;4.000000;6.000000;40.000000;pvpar2_005_5_003538;상급 사냥꾼의 냉정 신발;0.000000;105248.000000;1052.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;40.000000;0.000000;0.000000;0.000000;*
RC_7_3_40061;특급 사냥꾼의 냉정 투구;2.000000;pr;ar;45.000000;4.000000;6.000000;45.000000;pvpar2_005_1_004043;특급 사냥꾼의 냉정 투구;0.000000;210496.000000;42099.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;45.000000;0.000000;0.000000;0.000000;*
RC_7_3_40062;특급 사냥꾼의 냉정 어깨;2.000000;pr;ar;45.000000;4.000000;6.000000;45.000000;pvpar2_005_2_004043;특급 사냥꾼의 냉정 어깨;0.000000;191360.000000;38272.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;45.000000;0.000000;0.000000;0.000000;*
RC_7_3_40063;특급 사냥꾼의 냉정 경갑;2.000000;pr;ar;45.000000;4.000000;6.000000;45.000000;pvpar2_005_3_004043;특급 사냥꾼의 냉정 경갑;0.000000;344448.000000;68889.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;45.000000;0.000000;0.000000;0.000000;*
RC_7_3_40064;특급 사냥꾼의 냉정 장갑;2.000000;pr;ar;45.000000;4.000000;6.000000;45.000000;pvpar2_005_4_004043;특급 사냥꾼의 냉정 장갑;0.000000;210496.000000;42099.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;45.000000;0.000000;0.000000;0.000000;*
RC_7_3_40065;특급 사냥꾼의 냉정 신발;2.000000;pr;ar;45.000000;4.000000;6.000000;45.000000;pvpar2_005_5_004043;특급 사냥꾼의 냉정 신발;0.000000;210496.000000;42099.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;45.000000;0.000000;0.000000;0.000000;*
RC_2_3_23034_1;타락한 추종자의 냉정 투구;3.000000;pr;ar;30.000000;3.000000;4.000000;30.000000;ar2_004_1_93306;타락한 추종자의 냉정 투구;0.000000;5960.000000;596.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_3_23034_2;타락한 추종자의 냉정 어깨;3.000000;pr;ar;30.000000;3.000000;4.000000;30.000000;ar2_004_2_93306;타락한 추종자의 냉정 어깨;0.000000;5960.000000;596.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_3_23034_3;타락한 추종자의 냉정 경갑;3.000000;pr;ar;30.000000;3.000000;4.000000;30.000000;ar2_004_3_93306;타락한 추종자의 냉정 경갑;0.000000;5960.000000;596.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_3_23034_4;타락한 추종자의 냉정 장갑;3.000000;pr;ar;30.000000;3.000000;4.000000;30.000000;ar2_004_4_93306;타락한 추종자의 냉정 장갑;0.000000;5960.000000;596.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_3_23034_5;타락한 추종자의 냉정 신발;3.000000;pr;ar;30.000000;3.000000;4.000000;30.000000;ar2_004_5_93306;타락한 추종자의 냉정 신발;0.000000;5960.000000;596.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_3_23534_1;얼음 군단장의 냉정 투구;3.000000;pr;ar;30.000000;3.000000;4.000000;30.000000;ar2_004_1_93301;얼음 군단장의 냉정 투구;0.000000;11920.000000;1192.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_3_23534_2;얼음 군단장의 냉정 어깨;3.000000;pr;ar;30.000000;3.000000;4.000000;30.000000;ar2_004_2_93301;얼음 군단장의 냉정 어깨;0.000000;11920.000000;1192.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_3_23534_3;얼음 군단장의 냉정 경갑;3.000000;pr;ar;30.000000;3.000000;4.000000;30.000000;ar2_004_3_93301;얼음 군단장의 냉정 경갑;0.000000;11920.000000;1192.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_3_23534_4;얼음 군단장의 냉정 장갑;3.000000;pr;ar;30.000000;3.000000;4.000000;30.000000;ar2_004_4_93301;얼음 군단장의 냉정 장갑;0.000000;11920.000000;1192.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_3_23534_5;얼음 군단장의 냉정 신발;3.000000;pr;ar;30.000000;3.000000;4.000000;30.000000;ar2_004_5_93301;얼음 군단장의 냉정 신발;0.000000;11920.000000;1192.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_4_23013_1;영웅 냉정 투구;3.000000;pr;ar;30.000000;4.000000;6.000000;30.000000;ar2_835_1_83501;영웅 냉정 투구;0.000000;23920.000000;2392.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_4_23013_2;영웅 냉정 어깨;3.000000;pr;ar;30.000000;4.000000;6.000000;30.000000;ar2_835_2_83501;영웅 냉정 어깨;0.000000;23920.000000;2392.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_4_23013_3;영웅 냉정 경갑;3.000000;pr;ar;30.000000;4.000000;6.000000;30.000000;ar2_835_3_83501;영웅 냉정 경갑;0.000000;23920.000000;2392.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_4_23013_4;영웅 냉정 장갑;3.000000;pr;ar;30.000000;4.000000;6.000000;30.000000;ar2_835_4_83501;영웅 냉정 장갑;0.000000;23920.000000;2392.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_4_23013_5;영웅 냉정 신발;3.000000;pr;ar;30.000000;4.000000;6.000000;30.000000;ar2_835_5_83501;영웅 냉정 신발;0.000000;23920.000000;2392.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_4_23014_1;영웅 냉정 투구;3.000000;pr;ar;30.000000;4.000000;6.000000;30.000000;ar2_840_1_84001;영웅 냉정 투구;0.000000;23920.000000;2392.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_4_23014_2;영웅 냉정 어깨;3.000000;pr;ar;30.000000;4.000000;6.000000;30.000000;ar2_840_2_84001;영웅 냉정 어깨;0.000000;23920.000000;2392.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_4_23014_3;영웅 냉정 경갑;3.000000;pr;ar;30.000000;4.000000;6.000000;30.000000;ar2_840_3_84001;영웅 냉정 경갑;0.000000;23920.000000;2392.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_4_23014_4;영웅 냉정 장갑;3.000000;pr;ar;30.000000;4.000000;6.000000;30.000000;ar2_840_4_84001;영웅 냉정 장갑;0.000000;23920.000000;2392.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_4_23014_5;영웅 냉정 신발;3.000000;pr;ar;30.000000;4.000000;6.000000;30.000000;ar2_840_5_84001;영웅 냉정 신발;0.000000;23920.000000;2392.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;30.000000;0.000000;0.000000;0.000000;*
RC_2_4_24013_1;총사령관의 냉정 투구;3.000000;pr;ar;35.000000;4.000000;6.000000;35.000000;ar2_107_1_93551;총사령관의 냉정 투구;0.000000;23920.000000;2392.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;35.000000;0.000000;0.000000;0.000000;*
RC_2_4_24013_2;총사령관의 냉정 어깨;3.000000;pr;ar;35.000000;4.000000;6.000000;35.000000;ar2_107_2_93551;총사령관의 냉정 어깨;0.000000;23920.000000;2392.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;35.000000;0.000000;0.000000;0.000000;*
RC_2_4_24013_3;총사령관의 냉정 경갑;3.000000;pr;ar;35.000000;4.000000;6.000000;35.000000;ar2_107_3_93551;총사령관의 냉정 경갑;0.000000;23920.000000;2392.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;35.000000;0.000000;0.000000;0.000000;*
RC_2_4_24013_4;총사령관의 냉정 장갑;3.000000;pr;ar;35.000000;4.000000;6.000000;35.000000;ar2_107_4_93551;총사령관의 냉정 장갑;0.000000;23920.000000;2392.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;35.000000;0.000000;0.000000;0.000000;*
RC_2_4_24013_5;총사령관의 냉정 신발;3.000000;pr;ar;35.000000;4.000000;6.000000;35.000000;ar2_107_5_93551;총사령관의 냉정 신발;0.000000;23920.000000;2392.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;35.000000;0.000000;0.000000;0.000000;*
RC_2_4_24023_1;찬란한 선도자의 냉정 투구;3.000000;pr;ar;40.000000;4.000000;6.000000;40.000000;ar2_107_1_93553;찬란한 선도자의 냉정 투구;0.000000;105248.000000;10524.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;40.000000;0.000000;0.000000;0.000000;*
RC_2_4_24023_2;찬란한 선도자의 냉정 어깨;3.000000;pr;ar;40.000000;4.000000;6.000000;40.000000;ar2_107_2_93553;찬란한 선도자의 냉정 어깨;0.000000;105248.000000;10524.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;40.000000;0.000000;0.000000;0.000000;*
RC_2_4_24023_3;찬란한 선도자의 냉정 경갑;3.000000;pr;ar;40.000000;4.000000;6.000000;40.000000;ar2_107_3_93553;찬란한 선도자의 냉정 경갑;0.000000;105248.000000;10524.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;40.000000;0.000000;0.000000;0.000000;*
RC_2_4_24023_4;찬란한 선도자의 냉정 장갑;3.000000;pr;ar;40.000000;4.000000;6.000000;40.000000;ar2_107_4_93553;찬란한 선도자의 냉정 장갑;0.000000;105248.000000;10524.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;40.000000;0.000000;0.000000;0.000000;*
RC_2_4_24023_5;찬란한 선도자의 냉정 신발;3.000000;pr;ar;40.000000;4.000000;6.000000;40.000000;ar2_107_5_93553;찬란한 선도자의 냉정 신발;0.000000;105248.000000;10524.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;40.000000;0.000000;0.000000;0.000000;*
