t_랜덤아이템id;t_이름;개발용;t_사용클래스;등급;요구레벨;제한레벨;아이템레벨;재사용시간공유;재사용시간;재사용시간초기화;ps_재사용시간초기화;매입가;처분가;중첩갯수;생성개수;t_스킬효과;t_랜덤박스타입;드랍불가;거래불능;처분불능;파괴불능;t_귀속;t_판매대행분류;t_id;캐쉬;구매제한;드랍시레벨검사무시;contentslevel;통합채널사용불가
CA_RA_00_0267;신년 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0267;1.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_00_0174;펠로우 조각 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;10.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;300000.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;EV_RA_00_0174;0.000000;0.000000;0.000000;10.000000;0.000000
EV_RA_00_0175;YD 선물상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;EV_RA_00_0175;0.000000;0.000000;0.000000;40.000000;0.000000
IT_RA_00_0017;라비니 행운상자(거래 불가);0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;200.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;IT_RA_00_0017;0.000000;0.000000;0.000000;40.000000;0.000000
CA_RA_00_0268;루비 행운상자 (7Lv ~ 8Lv);0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0268;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0269;2월 이카 데이 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0269;1.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_00_0176;YD 코인 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;EV_RA_00_0176;0.000000;0.000000;0.000000;40.000000;0.000000
CA_RA_00_0270;제천대성의 보물상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0270;1.000000;0.000000;0.000000;1.000000;0.000000
EV_GD_05_0001;봉인된 상급 학살자의 검- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;84.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_GD_05_0001;0.000000;0.000000;0.000000;55.000000;0.000000
EV_TF_05_0001;봉인된 상급 학살자의 단검- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;84.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_TF_05_0001;0.000000;0.000000;0.000000;55.000000;0.000000
EV_WZ_05_0001;봉인된 상급 학살자의 양손 지팡이- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;84.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_WZ_05_0001;0.000000;0.000000;0.000000;55.000000;0.000000
EV_WR_05_0001;봉인된 상급 학살자의 양손 검- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;84.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_WR_05_0001;0.000000;0.000000;0.000000;55.000000;0.000000
EV_PR_05_0001;봉인된 상급 학살자의 한손 지팡이- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;84.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_PR_05_0001;0.000000;0.000000;0.000000;55.000000;0.000000
EV_AC_05_0001;봉인된 상급 학살자의 단궁- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;84.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_AC_05_0001;0.000000;0.000000;0.000000;50.000000;0.000000
EV_GD_05_0002;봉인된 상급 학살자의 방패- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;70.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_GD_05_0002;0.000000;0.000000;0.000000;50.000000;0.000000
EV_PR_05_0002;봉인된 상급 학살자의 아티펙트- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;70.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_PR_05_0002;0.000000;0.000000;0.000000;50.000000;0.000000
EV_AC_05_0002;봉인된 상급 학살자의 투갑- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;70.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_AC_05_0002;0.000000;0.000000;0.000000;50.000000;0.000000
EV_ALL_05_0001;봉인된 상급 학살자의 석궁- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;84.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_ALL_05_0001;0.000000;0.000000;0.000000;55.000000;0.000000
EV_ALL_05_0002;봉인된 상급 학살자의 장창- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;84.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_ALL_05_0002;0.000000;0.000000;0.000000;55.000000;0.000000
EV_GD_05_0003;봉인된 엘로라의 검- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;112.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_GD_05_0003;0.000000;0.000000;0.000000;50.000000;0.000000
EV_TF_05_0002;봉인된 엘로라의 단검- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;112.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_TF_05_0002;0.000000;0.000000;0.000000;50.000000;0.000000
EV_WZ_05_0002;봉인된 엘로라의 양손 지팡이- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;112.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_WZ_05_0002;0.000000;0.000000;0.000000;50.000000;0.000000
EV_WR_05_0002;봉인된 엘로라의 양손 검- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;112.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_WR_05_0002;0.000000;0.000000;0.000000;50.000000;0.000000
EV_PR_05_0003;봉인된 엘로라의 한손 지팡이- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;112.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_PR_05_0003;0.000000;0.000000;0.000000;50.000000;0.000000
EV_AC_05_0003;봉인된 엘로라의 단궁- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;112.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_AC_05_0003;0.000000;0.000000;0.000000;50.000000;0.000000
EV_GD_05_0004;봉인된 엘로라의 방패- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;98.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_GD_05_0004;0.000000;0.000000;0.000000;50.000000;0.000000
EV_PR_05_0004;봉인된 엘로라의 아티펙트- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;98.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_PR_05_0004;0.000000;0.000000;0.000000;50.000000;0.000000
EV_AC_05_0004;봉인된 엘로라의 투갑- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;98.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_AC_05_0004;0.000000;0.000000;0.000000;50.000000;0.000000
EV_ALL_05_0003;봉인된 엘로라의 석궁- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;112.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_ALL_05_0003;0.000000;0.000000;0.000000;50.000000;0.000000
EV_ALL_05_0004;봉인된 엘로라의 장창- 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;112.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_ALL_05_0004;0.000000;0.000000;0.000000;50.000000;0.000000
EV_RA_05_0001; 상급 학살자의 방어구 상자(가디언) - 길드룸;0.000000;GD;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;63.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0001;0.000000;0.000000;0.000000;55.000000;0.000000
EV_RA_05_0002; 상급 학살자의 방어구 상자(버서커) - 길드룸;0.000000;WR;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;63.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0002;0.000000;0.000000;0.000000;55.000000;0.000000
EV_RA_05_0003; 상급 학살자의 방어구 상자(어쌔신) - 길드룸;0.000000;TF;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;63.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0003;0.000000;0.000000;0.000000;55.000000;0.000000
EV_RA_05_0004; 상급 학살자의 방어구 상자(위저드/매지션) - 길드룸;0.000000;WZ_MG;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;63.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0004;0.000000;0.000000;0.000000;55.000000;0.000000
EV_RA_05_0005; 상급 학살자의 방어구 상자(프리스트) - 길드룸;0.000000;PR;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;63.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0005;0.000000;0.000000;0.000000;55.000000;0.000000
EV_RA_05_0006;상급 학살자의 방어구 상자(레인저) - 길드룸;0.000000;AC;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;63.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0006;0.000000;0.000000;0.000000;50.000000;0.000000
EV_RA_05_0007; 상급 학살자의 장신구 상자 - 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;55.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;84.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0007;0.000000;0.000000;0.000000;55.000000;0.000000
EV_RA_05_0008; 엘로라의 방어구 상자(가디언) - 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;91.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0008;0.000000;0.000000;0.000000;50.000000;0.000000
EV_RA_05_0009; 엘로라의 방어구 상자(버서커) - 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;91.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0009;0.000000;0.000000;0.000000;50.000000;0.000000
EV_RA_05_0010; 엘로라의 방어구 상자(어쌔신) - 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;91.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0010;0.000000;0.000000;0.000000;50.000000;0.000000
EV_RA_05_0011; 엘로라의 방어구 상자(위자드) - 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;91.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0011;0.000000;0.000000;0.000000;50.000000;0.000000
EV_RA_05_0012; 엘로라의 방어구 상자(프리스트) - 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;91.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0012;0.000000;0.000000;0.000000;50.000000;0.000000
EV_RA_05_0013;엘로라의 방어구 상자(레인저) - 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;91.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0013;0.000000;0.000000;0.000000;50.000000;0.000000
EV_RA_05_0014; 엘로라의 장신구 상자 - 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;112.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0014;0.000000;0.000000;0.000000;50.000000;0.000000
EV_RA_05_0015;영웅 펠로우 징표 상자 - 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;42.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0015;0.000000;0.000000;0.000000;40.000000;0.000000
EV_RA_05_0016;전설 펠로우 징표 상자 - 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;70.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0016;0.000000;0.000000;0.000000;40.000000;0.000000
EV_RA_05_0017;전설 재련석 랜덤박스 - 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;105.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0017;0.000000;0.000000;0.000000;50.000000;0.000000
EV_RA_05_0018;고급 보석 물리형 랜덤박스 - 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;98.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0018;0.000000;0.000000;0.000000;40.000000;0.000000
EV_RA_05_0019;고급 보석 마법형 랜덤박스 - 길드룸;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;98.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_05_0019;0.000000;0.000000;0.000000;40.000000;0.000000
EV_GD_06_0001;봉인된 카라샤의 검 - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1700.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_GD_06_0001;0.000000;0.000000;0.000000;40.000000;0.000000
EV_TF_06_0001;봉인된 카라샤의 단검 - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1700.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_TF_06_0001;0.000000;0.000000;0.000000;40.000000;0.000000
EV_WZ_06_0001;봉인된 카라샤의 양손 지팡이 - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1700.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_WZ_06_0001;0.000000;0.000000;0.000000;40.000000;0.000000
EV_WR_06_0001;봉인된 카라샤의 양손 검 - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1700.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_WR_06_0001;0.000000;0.000000;0.000000;40.000000;0.000000
EV_PR_06_0001;봉인된 카라샤의 한손 지팡이 - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1700.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_PR_06_0001;0.000000;0.000000;0.000000;40.000000;0.000000
EV_AC_06_0001;봉인된 카라샤의 단궁 - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1700.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_AC_06_0001;0.000000;0.000000;0.000000;40.000000;0.000000
EV_GD_06_0002;봉인된 카라샤의 방패 - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1500.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_GD_06_0002;0.000000;0.000000;0.000000;40.000000;0.000000
EV_PR_06_0002;봉인된 카라샤의 아티펙트 - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1500.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_PR_06_0002;0.000000;0.000000;0.000000;40.000000;0.000000
EV_AC_06_0002;봉인된 카라샤의 투갑 - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1500.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_AC_06_0002;0.000000;0.000000;0.000000;40.000000;0.000000
EV_ALL_06_0001;봉인된 카라샤의 석궁 - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1700.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_ALL_06_0001;0.000000;0.000000;0.000000;40.000000;0.000000
EV_ALL_06_0002;봉인된 카라샤의 장창 - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1700.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_ALL_06_0002;0.000000;0.000000;0.000000;40.000000;0.000000
EV_RA_06_0001;카라샤의 방어구 상자(가디언) - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1600.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_06_0001;0.000000;0.000000;0.000000;40.000000;0.000000
EV_RA_06_0002;카라샤의 방어구 상자(버서커) - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1600.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_06_0002;0.000000;0.000000;0.000000;40.000000;0.000000
EV_RA_06_0003;카라샤의 방어구 상자(어쌔신) - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1600.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_06_0003;0.000000;0.000000;0.000000;40.000000;0.000000
EV_RA_06_0004;카라샤의 방어구 상자(위저드) - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1600.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_06_0004;0.000000;0.000000;0.000000;40.000000;0.000000
EV_RA_06_0005;카라샤의 방어구  상자(프리스트) - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1600.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_06_0005;0.000000;0.000000;0.000000;40.000000;0.000000
EV_RA_06_0006;카라샤의 방어구 상자(레인저) - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1600.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_06_0006;0.000000;0.000000;0.000000;40.000000;0.000000
EV_RA_06_0007;카라샤의 장신구 상자 - 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1700.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_06_0007;0.000000;0.000000;0.000000;40.000000;0.000000
EV_GD_06_0003;봉인된 엘로라의 검- 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;9100.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_GD_06_0003;0.000000;0.000000;0.000000;50.000000;0.000000
EV_TF_06_0002;봉인된 엘로라의 단검- 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;9100.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_TF_06_0002;0.000000;0.000000;0.000000;50.000000;0.000000
EV_WZ_06_0002;봉인된 엘로라의 양손 지팡이- 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;9100.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_WZ_06_0002;0.000000;0.000000;0.000000;50.000000;0.000000
EV_WR_06_0002;봉인된 엘로라의 양손 검- 프리미엄낚시;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;50.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;9100.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_WR_06_0002;0.000000;0.000000;0.000000;50.000000;0.000000
