t_id;t_이름;개발용;요구레벨;제한레벨;아이템레벨;t_사용클래스;t_랜덤적용클래스;t_사용가능성별;등급;t_장착파츠;t_방어구재질;t_속성타입;방어_속성_게이지;물리_방어력;마법_방어력;내구도;매입가;처분가;t_장착효과1;t_장착효과2;t_장착효과3;t_장착효과4;랜덤옵션적용여부;랜덤옵션개수_최소;랜덤옵션개수_최대;t_옵션적용비율;봉인된펠로우장착슬롯수_최소;봉인된펠로우장착슬롯수_최대;t_가변 항목;가변 항목 최소;가변 항목 최대;봉인된펠로우장착슬롯수;t_영혼석슬롯1;t_영혼석슬롯2;t_영혼석슬롯3;강화제한;t_강화확률;드랍불가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_귀속대상;귀속해제횟수;t_사용제한;염색여부;t_판매대행분류;t_스킬효과;드랍시레벨검사무시;사용기간;t_gradeupcodekey;t_gradeupresult;t_분해아이디;t_추출아이디;useleveloption;levelweight;overrisemax;t_overriseid;t_overriseid2;t_overriseid3;contentslevel;통합채널사용불가;리버스강화제한;lvup;itemexp;봉인석중복장착여부;t_overrisematid1;t_overrisematid2
AR0_110_1_93501_CR;빛나는 강화 아다만티움 수호 투구;0.000000;50.000000;0.000000;71.000000;GD;GD;*;3.000000;ha;pl;no;0.000000;243.000000;194.000000;90.000000;83771.000000;14210.000000;(str+,96);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;W;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_2784;AR4_400_1_9282;Hero_0050_ha;ar_3_50;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR0_110_2_93501_CR;빛나는 강화 아다만티움 수호 어깨;0.000000;49.000000;0.000000;70.000000;GD;GD;*;3.000000;sh;pl;no;0.000000;254.000000;203.000000;90.000000;70544.000000;11968.000000;(str+,101);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;B;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_213;*;0.000000;0.000000;GU_Test_3_2785;AR4_400_1_9283;Hero_0045_sh;ar_3_49;0.000000;0.000000;0.000000;*;*;*;49.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR0_110_3_93501_CR;빛나는 강화 아다만티움 수호 중갑;0.000000;50.000000;0.000000;71.000000;GD;GD;*;3.000000;ja;pl;no;0.000000;572.000000;457.000000;90.000000;88180.000000;14959.000000;(str+,102);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;B;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_2786;AR4_400_1_9284;Hero_0050_ja;ar_3_50;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR0_110_4_93501_CR;빛나는 강화 아다만티움 수호 장갑;0.000000;48.000000;0.000000;69.000000;GD;GD;*;3.000000;gl;pl;no;0.000000;139.000000;111.000000;90.000000;66135.000000;11219.000000;(str+,97);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_215;*;0.000000;0.000000;GU_Test_3_2787;AR4_400_1_9285;Hero_0045_gl;ar_3_48;0.000000;0.000000;0.000000;*;*;*;48.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR0_110_5_93501_CR;빛나는 강화 아다만티움 수호 신발;0.000000;48.000000;0.000000;69.000000;GD;GD;*;3.000000;bo;pl;no;0.000000;209.000000;167.000000;90.000000;61726.000000;10471.000000;(str+,104);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;G;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_216;*;0.000000;0.000000;GU_Test_3_2788;AR4_400_1_9286;Hero_0045_bo;ar_3_48;0.000000;0.000000;0.000000;*;*;*;48.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR1_107_1_93501_CR;빛나는 강화 아다만티움 광폭 투구;0.000000;50.000000;0.000000;71.000000;WR;WR;*;3.000000;ha;pl;no;0.000000;243.000000;194.000000;90.000000;83771.000000;14210.000000;(str+,95);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;W;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_2789;AR4_400_1_9287;Hero_0050_ha;ar_3_50;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR1_107_2_93501_CR;빛나는 강화 아다만티움 광폭 어깨;0.000000;49.000000;0.000000;70.000000;WR;WR;*;3.000000;sh;pl;no;0.000000;254.000000;203.000000;90.000000;70544.000000;11968.000000;(str+,100);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;B;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_213;*;0.000000;0.000000;GU_Test_3_2790;AR4_400_1_9288;Hero_0045_sh;ar_3_49;0.000000;0.000000;0.000000;*;*;*;49.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR1_107_3_93501_CR;빛나는 강화 아다만티움 광폭 중갑;0.000000;50.000000;0.000000;71.000000;WR;WR;*;3.000000;ja;pl;no;0.000000;572.000000;457.000000;90.000000;88180.000000;14959.000000;(str+,101);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;B;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_2791;AR4_400_1_9289;Hero_0050_ja;ar_3_50;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR1_107_4_93501_CR;빛나는 강화 아다만티움 광폭 장갑;0.000000;48.000000;0.000000;69.000000;WR;WR;*;3.000000;gl;pl;no;0.000000;139.000000;111.000000;90.000000;66135.000000;11219.000000;(str+,95);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_215;*;0.000000;0.000000;GU_Test_3_2792;AR4_400_1_9290;Hero_0045_gl;ar_3_48;0.000000;0.000000;0.000000;*;*;*;48.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR1_107_5_93501_CR;빛나는 강화 아다만티움 광폭 신발;0.000000;48.000000;0.000000;69.000000;WR;WR;*;3.000000;bo;pl;no;0.000000;209.000000;167.000000;90.000000;61726.000000;10471.000000;(str+,102);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;G;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_216;*;0.000000;0.000000;GU_Test_3_2793;AR4_400_1_9291;Hero_0045_bo;ar_3_48;0.000000;0.000000;0.000000;*;*;*;48.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR3_107_1_93501_CR;빛나는 강화 아다만티움 그림자 투구;0.000000;50.000000;0.000000;71.000000;TF;TF;*;3.000000;ha;ch;no;0.000000;162.000000;145.000000;90.000000;69809.000000;11842.000000;(str+,97);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;W;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_221;*;0.000000;0.000000;GU_Test_3_2794;AR4_400_1_9292;Hero_0050_ha;ar_3_50;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR3_107_2_93501_CR;빛나는 강화 아다만티움 그림자 어깨;0.000000;49.000000;0.000000;70.000000;TF;TF;*;3.000000;sh;ch;no;0.000000;169.000000;152.000000;90.000000;58786.000000;9973.000000;(str+,101);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;B;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_223;*;0.000000;0.000000;GU_Test_3_2795;AR4_400_1_9293;Hero_0045_sh;ar_3_49;0.000000;0.000000;0.000000;*;*;*;49.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR3_107_3_93501_CR;빛나는 강화 아다만티움 그림자 경갑;0.000000;50.000000;0.000000;71.000000;TF;TF;*;3.000000;ja;ch;no;0.000000;381.000000;342.000000;90.000000;73483.000000;12466.000000;(str+,102);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;B;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_224;*;0.000000;0.000000;GU_Test_3_2796;AR4_400_1_9294;Hero_0050_ja;ar_3_50;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR3_107_4_93501_CR;빛나는 강화 아다만티움 그림자 장갑;0.000000;48.000000;0.000000;69.000000;TF;TF;*;3.000000;gl;ch;no;0.000000;93.000000;83.000000;90.000000;55112.000000;9349.000000;(str+,97);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_225;*;0.000000;0.000000;GU_Test_3_2797;AR4_400_1_9295;Hero_0045_gl;ar_3_48;0.000000;0.000000;0.000000;*;*;*;48.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR3_107_5_93501_CR;빛나는 강화 아다만티움 그림자 신발;0.000000;48.000000;0.000000;69.000000;TF;TF;*;3.000000;bo;ch;no;0.000000;139.000000;125.000000;90.000000;51438.000000;8726.000000;(str+,104);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;G;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_226;*;0.000000;0.000000;GU_Test_3_2798;AR4_400_1_9296;Hero_0045_bo;ar_3_48;0.000000;0.000000;0.000000;*;*;*;48.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR4_107_1_93501_CR;빛나는 강화 광택의 원소 모자;0.000000;50.000000;0.000000;71.000000;WZ_MG;WZ;*;3.000000;ha;cl;no;0.000000;104.000000;104.000000;90.000000;55847.000000;9474.000000;(int+,95);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;W;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_241;*;0.000000;0.000000;GU_Test_3_2799;AR4_400_1_9297;Hero_0050_ha;ar_3_50;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR4_107_2_93501_CR;빛나는 강화 광택의 원소 어깨;0.000000;49.000000;0.000000;70.000000;WZ_MG;WZ;*;3.000000;sh;cl;no;0.000000;109.000000;109.000000;90.000000;47029.000000;7978.000000;(int+,100);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;B;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_243;*;0.000000;0.000000;GU_Test_3_2800;AR4_400_1_9298;Hero_0045_sh;ar_3_49;0.000000;0.000000;0.000000;*;*;*;49.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR4_107_3_93501_CR;빛나는 강화 광택의 원소 로브;0.000000;50.000000;0.000000;71.000000;WZ_MG;WZ;*;3.000000;ja;cl;no;0.000000;245.000000;245.000000;90.000000;58786.000000;9973.000000;(int+,101);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;B;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_244;*;0.000000;0.000000;GU_Test_3_2801;AR4_400_1_9299;Hero_0050_ja;ar_3_50;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR4_107_4_93501_CR;빛나는 강화 광택의 원소 장갑;0.000000;48.000000;0.000000;69.000000;WZ_MG;WZ;*;3.000000;gl;cl;no;0.000000;60.000000;60.000000;90.000000;44090.000000;7479.000000;(int+,95);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_245;*;0.000000;0.000000;GU_Test_3_2802;AR4_400_1_9300;Hero_0045_gl;ar_3_48;0.000000;0.000000;0.000000;*;*;*;48.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR4_107_5_93501_CR;빛나는 강화 광택의 원소 신발;0.000000;48.000000;0.000000;69.000000;WZ_MG;WZ;*;3.000000;bo;cl;no;0.000000;90.000000;90.000000;90.000000;41150.000000;6981.000000;(int+,102);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;G;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_246;*;0.000000;0.000000;GU_Test_3_2803;AR4_400_1_9301;Hero_0045_bo;ar_3_48;0.000000;0.000000;0.000000;*;*;*;48.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR5_130_1_93501_CR;빛나는 강화 광택의 신념 모자;0.000000;50.000000;0.000000;71.000000;PR;PR;*;3.000000;ha;cl;no;0.000000;91.000000;91.000000;90.000000;55847.000000;9474.000000;(int+,89);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;W;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_241;*;0.000000;0.000000;GU_Test_3_2804;AR4_400_1_9302;Hero_0050_ha;ar_3_50;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR5_130_2_93501_CR;빛나는 강화 광택의 신념 어깨;0.000000;49.000000;0.000000;70.000000;PR;PR;*;3.000000;sh;cl;no;0.000000;95.000000;95.000000;90.000000;47029.000000;7978.000000;(int+,93);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;B;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_243;*;0.000000;0.000000;GU_Test_3_2805;AR4_400_1_9303;Hero_0045_sh;ar_3_49;0.000000;0.000000;0.000000;*;*;*;49.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR5_130_3_93501_CR;빛나는 강화 광택의 신념 로브;0.000000;50.000000;0.000000;71.000000;PR;PR;*;3.000000;ja;cl;no;0.000000;214.000000;214.000000;90.000000;58786.000000;9973.000000;(int+,94);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;B;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_244;*;0.000000;0.000000;GU_Test_3_2806;AR4_400_1_9304;Hero_0050_ja;ar_3_50;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR5_130_4_93501_CR;빛나는 강화 광택의 신념 장갑;0.000000;48.000000;0.000000;69.000000;PR;PR;*;3.000000;gl;cl;no;0.000000;52.000000;52.000000;90.000000;44090.000000;7479.000000;(int+,89);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_245;*;0.000000;0.000000;GU_Test_3_2807;AR4_400_1_9305;Hero_0045_gl;ar_3_48;0.000000;0.000000;0.000000;*;*;*;48.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR5_130_5_93501_CR;빛나는 강화 광택의 신념 신발;0.000000;48.000000;0.000000;69.000000;PR;PR;*;3.000000;bo;cl;no;0.000000;78.000000;78.000000;90.000000;41150.000000;6981.000000;(int+,95);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;G;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_246;*;0.000000;0.000000;GU_Test_3_2808;AR4_400_1_9306;Hero_0045_bo;ar_3_48;0.000000;0.000000;0.000000;*;*;*;48.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR0_110_1_93502;축복받은 암흑 군단장의 수호 투구;0.000000;50.000000;0.000000;71.000000;GD;GD;*;3.000000;ha;pl;no;0.000000;237.000000;189.000000;90.000000;83771.000000;14210.000000;(str+,96);(최대HP+,465);*;*;1.000000;1.000000;1.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;W;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_2809;AR4_400_1_9307;Hero_0050_ha;ar_3_50;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR0_110_2_93502;축복받은 암흑 군단장의 수호 어깨;0.000000;49.000000;0.000000;71.000000;GD;GD;*;3.000000;sh;pl;no;0.000000;254.000000;203.000000;90.000000;70544.000000;11968.000000;(str+,102);(최대HP+,493);*;*;1.000000;1.000000;1.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;B;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_213;*;0.000000;0.000000;GU_Test_3_2810;AR4_400_1_9308;Hero_0045_sh;ar_3_49;0.000000;0.000000;0.000000;*;*;*;49.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR0_110_3_93502;축복받은 암흑 군단장의 수호 중갑;0.000000;50.000000;0.000000;71.000000;GD;GD;*;3.000000;ja;pl;no;0.000000;558.000000;446.000000;90.000000;88180.000000;14959.000000;(str+,102);(최대HP+,1095);*;*;1.000000;1.000000;1.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;B;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_2811;AR4_400_1_9309;Hero_0050_ja;ar_3_50;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR0_110_4_93502;축복받은 암흑 군단장의 수호 장갑;0.000000;48.000000;0.000000;71.000000;GD;GD;*;3.000000;gl;pl;no;0.000000;143.000000;114.000000;90.000000;66135.000000;11219.000000;(str+,99);(최대HP+,275);*;*;1.000000;1.000000;1.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_215;*;0.000000;0.000000;GU_Test_3_2812;AR4_400_1_9310;Hero_0045_gl;ar_3_48;0.000000;0.000000;0.000000;*;*;*;48.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR0_110_5_93502;축복받은 암흑 군단장의 수호 신발;0.000000;48.000000;0.000000;71.000000;GD;GD;*;3.000000;bo;pl;no;0.000000;215.000000;172.000000;90.000000;61726.000000;10471.000000;(str+,106);(최대HP+,410);*;*;1.000000;1.000000;1.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;G;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_216;*;0.000000;0.000000;GU_Test_3_2813;AR4_400_1_9311;Hero_0045_bo;ar_3_48;0.000000;0.000000;0.000000;*;*;*;48.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR1_107_1_93502;축복받은 암흑 군단장의 광폭 투구;0.000000;50.000000;0.000000;71.000000;WR;WR;*;3.000000;ha;pl;no;0.000000;237.000000;189.000000;90.000000;83771.000000;14210.000000;(str+,95);(최대HP+,315);*;*;1.000000;1.000000;1.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;W;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_2814;AR4_400_1_9312;Hero_0050_ha;ar_3_50;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR1_107_2_93502;축복받은 암흑 군단장의 광폭 어깨;0.000000;49.000000;0.000000;71.000000;WR;WR;*;3.000000;sh;pl;no;0.000000;254.000000;203.000000;90.000000;70544.000000;11968.000000;(str+,101);(최대HP+,333);*;*;1.000000;1.000000;1.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;B;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_213;*;0.000000;0.000000;GU_Test_3_2815;AR4_400_1_9313;Hero_0045_sh;ar_3_49;0.000000;0.000000;0.000000;*;*;*;49.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR1_107_3_93502;축복받은 암흑 군단장의 광폭 중갑;0.000000;50.000000;0.000000;71.000000;WR;WR;*;3.000000;ja;pl;no;0.000000;558.000000;446.000000;90.000000;88180.000000;14959.000000;(str+,101);(최대HP+,740);*;*;1.000000;1.000000;1.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;B;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_2816;AR4_400_1_9314;Hero_0050_ja;ar_3_50;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR1_107_4_93502;축복받은 암흑 군단장의 광폭 장갑;0.000000;48.000000;0.000000;71.000000;WR;WR;*;3.000000;gl;pl;no;0.000000;143.000000;114.000000;90.000000;66135.000000;11219.000000;(str+,98);(최대HP+,185);*;*;1.000000;1.000000;1.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_215;*;0.000000;0.000000;GU_Test_3_2817;AR4_400_1_9315;Hero_0045_gl;ar_3_48;0.000000;0.000000;0.000000;*;*;*;48.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR1_107_5_93502;축복받은 암흑 군단장의 광폭 신발;0.000000;48.000000;0.000000;71.000000;WR;WR;*;3.000000;bo;pl;no;0.000000;215.000000;172.000000;90.000000;61726.000000;10471.000000;(str+,105);(최대HP+,278);*;*;1.000000;1.000000;1.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;G;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_216;*;0.000000;0.000000;GU_Test_3_2818;AR4_400_1_9316;Hero_0045_bo;ar_3_48;0.000000;0.000000;0.000000;*;*;*;48.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR3_107_1_93502;축복받은 암흑 군단장의 그림자 투구;0.000000;50.000000;0.000000;71.000000;TF;TF;*;3.000000;ha;ch;no;0.000000;158.000000;142.000000;90.000000;69809.000000;11842.000000;(str+,97);(최대HP+,163);*;*;1.000000;1.000000;1.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;W;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_221;*;0.000000;0.000000;GU_Test_3_2819;AR4_400_1_9317;Hero_0050_ha;ar_3_50;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR3_107_2_93502;축복받은 암흑 군단장의 그림자 어깨;0.000000;49.000000;0.000000;71.000000;TF;TF;*;3.000000;sh;ch;no;0.000000;169.000000;152.000000;90.000000;58786.000000;9973.000000;(str+,102);(최대HP+,173);*;*;1.000000;1.000000;1.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;B;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_223;*;0.000000;0.000000;GU_Test_3_2820;AR4_400_1_9318;Hero_0045_sh;ar_3_49;0.000000;0.000000;0.000000;*;*;*;49.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR3_107_3_93502;축복받은 암흑 군단장의 그림자 경갑;0.000000;50.000000;0.000000;71.000000;TF;TF;*;3.000000;ja;ch;no;0.000000;372.000000;334.000000;90.000000;73483.000000;12466.000000;(str+,102);(최대HP+,385);*;*;1.000000;1.000000;1.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;B;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_224;*;0.000000;0.000000;GU_Test_3_2821;AR4_400_1_9319;Hero_0050_ja;ar_3_50;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
AR3_107_4_93502;축복받은 암흑 군단장의 그림자 장갑;0.000000;48.000000;0.000000;71.000000;TF;TF;*;3.000000;gl;ch;no;0.000000;95.000000;85.000000;90.000000;55112.000000;9349.000000;(str+,99);(최대HP+,98);*;*;1.000000;1.000000;1.000000;3000,3000,3000,1000;1.000000;2.000000;*;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;1.000000;Auction_225;*;0.000000;0.000000;GU_Test_3_2822;AR4_400_1_9320;Hero_0045_gl;ar_3_48;0.000000;0.000000;0.000000;*;*;*;48.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
