t_id;t_이름;t_재료타입;등급;요구레벨;아이템레벨;매입가;처분가;생성개수;중첩갯수;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_사용제한;t_판매대행분류;드랍시레벨검사무시;t_화폐설정id;구매제한;contentslevel;통합채널사용불가;plusrate
MA_15_0043;심록의 기운;re;3.000000;55.000000;55.000000;100000.000000;10000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_15_0044;젤나리스의 영혼석;re;7.000000;60.000000;55.000000;100000.000000;10000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_15_0045;60레벨 영웅 채집 재료;re;3.000000;55.000000;55.000000;100000.000000;10000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_15_0046;최고급 아다만티움 주괴;re;7.000000;55.000000;55.000000;100000.000000;10000.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_15_0047;60레벨 영웅 방어구 채집 재료;re;3.000000;55.000000;55.000000;100000.000000;10000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_15_0048;60레벨 신화 방어구 채집 재료;re;7.000000;55.000000;55.000000;100000.000000;10000.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_15_0049;60레벨 포션 채집 재료;re;3.000000;55.000000;55.000000;100000.000000;10000.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_15_0050;영혼이 깃든 유리병;re;3.000000;55.000000;55.000000;15000.000000;1500.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_15_0051;60레벨 일반 무기 채집 재료;re;1.000000;55.000000;55.000000;100000.000000;10000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_15_0052;60레벨 일반 방어구 채집 재료;re;1.000000;55.000000;55.000000;100000.000000;10000.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_9_0140;삼두룡의 눈물;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0141;용기의 증거;re;4.000000;50.000000;50.000000;1000.000000;100.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0142;물의 구슬 조각;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0143;혈통의 증서;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0144;환각의 열매;re;3.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0145;잔혹함의 열매;re;3.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0146;서리빛 털;re;3.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0147;바람의 조각;re;3.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0148;주홍빛 조각;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0149;코끼리 상아;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0150;붉은 꼬리털;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0151;붉은 갈기털;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0152;야수의 사향;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0153;펠로우 재료 1;re;3.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0154;펠로우 재료 2;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0155;펠로우 재료 3;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0156;펠로우 재료 4;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0157;펠로우 재료 5;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0158;펠로우 재료 6;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0159;펠로우 재료 7;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0160;펠로우 재료 8;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0161;펠로우 재료 9;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0162;펠로우 재료 10;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0163;펠로우 재료 11;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0164;펠로우 재료 12;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_16_0001;환각의 가루;hb;4.000000;58.000000;58.000000;860.000000;86.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;58.000000;0.000000;0.000000
MA_16_0002;잔혹한자의 피;hb;4.000000;58.000000;58.000000;860.000000;86.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;58.000000;0.000000;0.000000
MA_7_1206;장인의 기운이 서린 숫돌;st;3.000000;55.000000;55.000000;15000.000000;15000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_7_2206;장인의 기운이 서린 무게추;st;3.000000;55.000000;55.000000;15000.000000;15000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_7_3206;장인의 기운이 서린 용접봉;st;3.000000;55.000000;55.000000;15000.000000;15000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_7_4206;장인의 기운이 서린 염료;st;3.000000;55.000000;55.000000;15000.000000;15000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_13_2033;각성 아포칼립스의 조각;re;3.000000;1.000000;1.000000;45.000000;20.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;35.000000;0.000000;0.000000
MA_13_2034;각성 페무토의 조각;re;3.000000;1.000000;1.000000;45.000000;20.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_9_0165;불새의 심장;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0166;극염의 깃털;re;4.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_12_0038;연옥의 그림자;re;4.000000;50.000000;50.000000;15.000000;15.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_12_0039;협동의 증표;hb;3.000000;40.000000;40.000000;50000.000000;5000.000000;0.000000;9999.000000;0.000000;1.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;40.000000;0.000000;0.000000
MA_1_6005;신성한 마력의 정수;oe;7.000000;60.000000;60.000000;500000.000000;50000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_702;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_9_0167;독의 정수;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0168;오염된 에메랄드;re;4.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0169;삼색 전설의 정수;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_15_0053;신성한 알카닌 소망석;hf;4.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0054;흑염의 바일리스 소망석;hf;4.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0055;적광의 나프니스 소망석;hf;4.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0056;각성 황금 라이쿠 소망석;hf;4.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0057;분홍 근두운 소망석;hf;4.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0058;하얀 근두운 소망석;hf;4.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0059;엠씨 팡고 소망석;hf;4.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0060;미스터 팡고 소망석;hf;4.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0061;별이다냥 소망석;hf;4.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0062;꽃이다냥 소망석;hf;4.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0063;소잉 카라샤 소망석;hf;4.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0064;메카 카라샤 소망석;hf;4.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0065;라비아나 존스 소망석;hf;3.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0066;리골래토 소망석;hf;3.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0067;베라비니 토르토르 소망석;hf;4.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0068;히스레빗 소망석;hf;4.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0069;2주년 축제의 루나 소망석;hf;4.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0070;각성 논 포쎄 소망석;hf;3.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0071;각성 아포칼립스 소망석;hf;3.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0072;혼돈의 마그나투 소망석;hf;3.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0073;각성 케라브 소망석;hf;3.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0074;각성 가르므 소망석;hf;3.000000;1.000000;55.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_60_0001;알사스의 영혼석;re;4.000000;55.000000;60.000000;1.000000;100.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_60_0002;알사스의 기운;re;4.000000;55.000000;60.000000;100000.000000;10000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_60_0003;정교한 루비;jl;4.000000;55.000000;60.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_703;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_60_0004;크로쿤의 숫돌;st;4.000000;55.000000;60.000000;200000.000000;200000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_60_0005;크로쿤의 무게추;st;4.000000;55.000000;60.000000;200000.000000;200000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_60_0006;크로쿤의 용접봉;st;4.000000;55.000000;60.000000;200000.000000;200000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_60_0007;크로쿤의 염료;st;4.000000;55.000000;60.000000;200000.000000;200000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_60_0008;알사스의 축복;re;4.000000;55.000000;60.000000;100000.000000;10000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_9_0170;거수의 영혼;re;4.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0171;테이샤의 갑옷 파편;re;4.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0172;아크라트의 성물;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0173;펠로우 촉매제;re;3.000000;1.000000;1.000000;2.000000;1.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_9_0174;펠로우 강화 유도제 +;re;3.000000;1.000000;1.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_9_0175;붉은 마룡의 정수(퀘스트);re;4.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0176;엘더의 정수(드랍);re;4.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0177;푸른 마룡의 정수(퀘스트);re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0178;각성 티샤난의 영혼;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0179;각성 하데스의 영혼;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0180;각성 테이샤의 영혼;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0181;각성 안투라겐의 영혼;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0182;고대 마룡의 핵(제작);re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_13_1020;각성 토르카이의 조각;re;4.000000;1.000000;1.000000;300.000000;100.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_1021;각성 티샤난의 조각;re;4.000000;1.000000;1.000000;300.000000;100.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_1022;각성 하데스의 조각;re;4.000000;1.000000;1.000000;300.000000;100.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_1023;각성 테이샤의 조각;re;4.000000;1.000000;1.000000;300.000000;100.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_10_1015;강화된 케로움 가루;me;4.000000;60.000000;40.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_10_1016;강화된 케로움 주괴;me;4.000000;60.000000;40.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_10_1017;강화된 케로움 합금;me;4.000000;60.000000;40.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_10_1018;강화된 케로움 섬유;me;4.000000;60.000000;40.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_10_1019;파편의 조각;me;4.000000;60.000000;40.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_10_1020;파멸의 기운;me;4.000000;60.000000;50.000000;200.000000;30.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_60_0010;크로쿤의 조각칼;st;4.000000;55.000000;60.000000;200000.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_9_0183;록시너스 징표 재료;re;4.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0184;파이톤 징표 재료;re;4.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0185;누실리스 징표 재료;re;4.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_01_0001;조잡한 키를로프의 망치;st;1.000000;1.000000;1.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_01_0002;낡은 키를로프의 망치;st;2.000000;6.000000;6.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;6.000000;0.000000;0.000000
MA_01_0003;하급 키를로프의 망치;st;1.000000;26.000000;26.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;26.000000;0.000000;0.000000
MA_01_0004;중급 키를로프의 망치;st;2.000000;36.000000;36.000000;2440.000000;244.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;36.000000;0.000000;0.000000
MA_01_0005;상급 키를로프의 망치;st;3.000000;6.000000;6.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;6.000000;0.000000;0.000000
MA_01_0006;희미하게 빛나는 키를로프의 망치;st;1.000000;26.000000;26.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;26.000000;0.000000;0.000000
MA_01_0007;빛나는 키를로프의 망치;st;2.000000;36.000000;36.000000;5160.000000;516.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;36.000000;0.000000;0.000000
MA_01_0008;밝게 빛나는 키를로프의 망치;st;3.000000;51.000000;51.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_01_0009;조잡한 머레이의 망치;st;3.000000;55.000000;55.000000;15000.000000;1500.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_01_0010;낡은 머레이의 망치;st;4.000000;55.000000;60.000000;200000.000000;20000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_02_0001;조잡한 조이스의 염료;st;1.000000;1.000000;1.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_02_0002;낡은 조이스의 염료;st;2.000000;6.000000;6.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;6.000000;0.000000;0.000000
MA_02_0003;하급 조이스의 염료;st;1.000000;26.000000;26.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;26.000000;0.000000;0.000000
MA_02_0004;중급 조이스의 염료;st;2.000000;36.000000;36.000000;2440.000000;244.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;36.000000;0.000000;0.000000
MA_02_0005;상급 조이스의 염료;st;3.000000;6.000000;6.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;6.000000;0.000000;0.000000
