번호;t_id;t_이름;요구레벨;제한레벨;아이템레벨;t_소모타입;등급;t_타입;매입가;처분가;t_장착효과1;t_장착효과2;t_장착효과3;t_장착효과4;드랍불가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_귀속대상;귀속해제횟수;t_사용제한;t_판매대행분류;t_스킬효과;중첩갯수;생성개수;사용기간;캐쉬;contentslevel;통합채널사용불가;구매제한;group;rank;truekeeping;t_영역타입;t_사용영역;t_f39;t_f40;t_f41;t_f42;t_f43;t_f44;t_f45;t_f46;t_f47;t_f48;t_f49;t_f50;t_f51;t_f52;t_f53;t_f54;t_f55;t_f56;t_f57;t_f58;t_f59;t_f60;t_f61;t_f62
125.000000;bt_pvp_00_0002;대인 공격력 부스터 Lv 3;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(PK공격력%,12);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;999.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;25.000000;3.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
126.000000;bt_pvp_00_0003;대인 공격력 부스터 Lv 4;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(PK공격력%,20);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;999.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;25.000000;2.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
127.000000;bt_pvp_00_0004;대인 공격력 부스터 Lv 5;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(PK공격력%,30);*;*;*;0.000000;0.000000;1.000000;0.000000;req;none;ch;0.000000;*;Auction_580;*;999.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;25.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
128.000000;bt_pvp_01_0000;대인 방어력 부스터 Lv 1;1.000000;0.000000;1.000000;ed;2.000000;bt;10.000000;1.000000;(PK방어력%,1);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;999.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;26.000000;5.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
129.000000;bt_pvp_01_0001;대인 방어력 부스터 Lv 2;1.000000;0.000000;1.000000;ed;2.000000;bt;2.000000;0.000000;(PK방어력%,4);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;999.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;26.000000;4.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
130.000000;bt_pvp_01_0002;대인 방어력 부스터 Lv 3;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(PK방어력%,9);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;999.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;26.000000;3.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
131.000000;bt_pvp_01_0003;대인 방어력 부스터 Lv 4;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(PK방어력%,16);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;999.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;26.000000;2.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
132.000000;bt_pvp_01_0004;대인 방어력 부스터 Lv 5;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(PK방어력%,25);*;*;*;0.000000;0.000000;1.000000;0.000000;req;none;ch;0.000000;*;Auction_580;*;999.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;26.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
133.000000;bt_pvp_02_0000;대인 저항력 부스터 Lv 1;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(PK육체계저항율+,1);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;999.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;27.000000;5.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
134.000000;bt_pvp_02_0001;대인 저항력 부스터 Lv 2;1.000000;0.000000;1.000000;ed;2.000000;bt;2.000000;0.000000;(PK육체계저항율+,3);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;999.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;27.000000;4.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
135.000000;bt_pvp_02_0002;대인 저항력 부스터 Lv 3;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(PK육체계저항율+,6);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;999.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;27.000000;3.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
136.000000;bt_pvp_02_0003;대인 저항력 부스터 Lv 4;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(PK육체계저항율+,10);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;999.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;27.000000;2.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
137.000000;bt_pvp_02_0004;대인 저항력 부스터 Lv 5;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(PK육체계저항율+,15);*;*;*;0.000000;0.000000;1.000000;0.000000;req;none;ch;0.000000;*;Auction_580;*;999.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;27.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
138.000000;EV_BO_00_0050;2주년 감사 부스터(7일);1.000000;0.000000;1.000000;ed;2.000000;bt;45.000000;1.000000;(쿨타임%,-5);(allstat+,50);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;604800.000000;0.000000;1.000000;0.000000;0.000000;12.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
139.000000;EV_BO_00_0051;2주년 감사 부스터(3일);1.000000;0.000000;1.000000;ed;2.000000;bt;25.000000;1.000000;(쿨타임%,-5);(allstat+,50);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;259200.000000;0.000000;1.000000;0.000000;0.000000;12.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
140.000000;EV_BO_00_0052;인벤은 한가득(7일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(몬스터드랍율%,10);(allstat+,20);*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;604800.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
141.000000;CA_BO_00_0050;프리미엄 부스터(30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(몬스터드랍율%,10);(allstat+,50);(이동속도%,2);(모든극대력+,400);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;1.000000;1.000000;0.000000;0.000000;13.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
142.000000;CA_BO_00_0051;프리미엄 부스터(7일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(몬스터드랍율%,10);(allstat+,50);(이동속도%,2);(모든극대력+,400);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;604800.000000;1.000000;1.000000;0.000000;0.000000;13.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
143.000000;CA_BO_00_0052;봄 기운이 담긴 부스터(30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(길들이기확률%,20);(펠로우경험치%,30);(모든공격력%,5);(이동속도%,3);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
144.000000;bt_d99_0004;도전의 탑 상급 물리 부스터 (3일);55.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(무기물리공격력%,45);(무기극대화확률+,15);(무기극대력+,500);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;259200.000000;0.000000;55.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
145.000000;bt_d99_0005;도전의 탑 상급 마법 부스터 (3일);55.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(마법물리공격력%,45);(마법극대화확률+,15);(마법극대력+,500);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;259200.000000;0.000000;55.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
146.000000;bt_d99_0006;도전의 탑 상급 보조 부스터 (3일);55.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(쿨타임%,-22);(펠로우경험치%,200);(캐스팅속도%,-22);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;259200.000000;0.000000;55.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
147.000000;bt_d99_0007;도전의 탑 상급 방어 부스터 (3일);55.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(모든방어력%,45);(최대HP%,45);(HP회복력%,45);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;259200.000000;0.000000;55.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
148.000000;EV_BO_00_0053;엘더 척결의 증표 (15일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(모든공격력%,5);(모든방어력%,5);(몬스터드랍율%,5);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
149.000000;EV_BO_00_0054;푸릇푸릇 부스터 (15일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(쿨타임%,-5);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
150.000000;CA_BO_00_0053;대인 공격 부스터(7일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(PK공격력%,15);(PK육체계저항율+,7);(모든극대력+,800);(이동속도%,2);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;604800.000000;1.000000;1.000000;0.000000;0.000000;14.000000;2.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
151.000000;CA_BO_00_0054;대인 방어 부스터(7일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(PK방어력%,15);(PK육체계저항율+,7);(치명타피해감소+,800);(이동속도%,2);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;604800.000000;1.000000;1.000000;0.000000;0.000000;15.000000;2.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
152.000000;EV_BO_00_0055;만나서 반가운 부스터 (15일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(쿨타임%,-5);(allstat+,50);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
153.000000;EV_BO_00_0056;사랑의 부스터(15일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,25);(최대HP+,1000);(HP회복력%,5);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;16.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
154.000000;Bt_PvP_1003;엑자란 유물 - 대인 옵션;1.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(PK공격력%,7);(PK방어력%,3);(PK육체계저항율+,3);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;10800.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
155.000000;Bt_PvP_1004;아케론 유물 - 치명타 피해;1.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(무기극대력+,280);(마법극대력+,280);*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;10800.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
156.000000;Bt_PvP_1005;아케론 유물 - 치명타 감소;1.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(치명타피해감소+,180);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;10800.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
157.000000;EV_BO_00_0057;이글이글 부스터 (15일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(쿨타임%,-5);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
158.000000;bt_rod_00_0008;황금 낚싯대(1시간);1.000000;0.000000;1.000000;ed;4.000000;bt;1.000000;1.000000;(낚시시간감소,-30);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;3600.000000;0.000000;1.000000;0.000000;0.000000;10.000000;2.000000;1.000000;Map;map_f02, map_f09, map_f05, map_f07, map_d97, map_p02;;;;;;;;;;;;;;;;;;;;;;;;
159.000000;EV_BO_00_0058;일일 업적 부스터(4시간);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(몬스터드랍율%,10);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;14400.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
160.000000;bt_rod_00_0009;펠로우 목장 낚싯대(2시간);1.000000;0.000000;1.000000;ed;4.000000;bt;1.000000;1.000000;(낚시시간감소,-30);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;7200.000000;0.000000;1.000000;0.000000;0.000000;10.000000;2.000000;1.000000;Map;map_f96;;;;;;;;;;;;;;;;;;;;;;;;
161.000000;EV_BO_00_0059;승리의 성화봉 (15일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(쿨타임%,-5);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
162.000000;bt_rod_00_0010;황금 낚싯대(1일);1.000000;0.000000;1.000000;ed;4.000000;bt;1.000000;1.000000;(낚시시간감소,-30);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;86400.000000;0.000000;1.000000;0.000000;0.000000;10.000000;2.000000;1.000000;Map;map_f02, map_f09, map_f05, map_f07, map_d97, map_p02;;;;;;;;;;;;;;;;;;;;;;;;
163.000000;CA_BO_16_8000;거래는 부담없이 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;0.000000;(판매대행판매수수료감소%,100);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;604800.000000;1.000000;1.000000;0.000000;1.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
164.000000;CA_BO_00_0055;경험치 상승 부스터(14일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(플레이어경험치%,100);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1209600.000000;1.000000;1.000000;0.000000;0.000000;11.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
165.000000;CA_BO_00_0056;용기의 부스터 (15일);1.000000;0.000000;1.000000;ed;4.000000;bt;1.000000;1.000000;(무기물리공격력%,30);(모든방어력%,30);(allstat+,200);(최대HP%,30);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1296000.000000;1.000000;1.000000;0.000000;0.000000;2.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
166.000000;CA_BO_00_0057;지혜의 부스터 (15일);1.000000;0.000000;1.000000;ed;4.000000;bt;1.000000;1.000000;(마법물리공격력%,30);(모든방어력%,30);(allstat+,200);(최대HP%,30);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1296000.000000;1.000000;1.000000;0.000000;0.000000;3.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
167.000000;CA_BO_00_0058;보조 부스터 (15일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(쿨타임%,-10);(펠로우경험치%,50);(드랍율+,20);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1296000.000000;1.000000;1.000000;0.000000;0.000000;4.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
168.000000;CA_BO_00_0059;방어 부스터 (15일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든방어력%,20);(최대HP%,20);(HP회복력%,20);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1296000.000000;1.000000;1.000000;0.000000;0.000000;5.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
169.000000;EV_BO_00_0060;컴백홈 부스터 (15일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,15);(최대HP%,15);(펠로우경험치%,50);(몬스터드랍율%,30);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
170.000000;EV_FI_00_0001;특별한 손맛(7일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든낚시확률증가%,5);(낚시시간감소,-3);(allstat+,30);(모든방어력%,10);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;604800.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
171.000000;EV_BO_00_0061;모험부스터(10%);1.000000;0.000000;1.000000;ed;2.000000;bt;15.000000;1.000000;(allstat+,30);(모든방어력%,10);*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;604800.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
172.000000;EV_BO_00_0062;모험부스터(20%);1.000000;0.000000;1.000000;ed;2.000000;bt;23.000000;1.000000;(allstat+,30);(모든방어력%,10);*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;604800.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
173.000000;EV_BO_00_0063;휘영찬 밝은달 부스터(15일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(쿨타임%,-5);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
174.000000;EV_BO_00_0064;보름달 부스터(30일);1.000000;0.000000;1.000000;ed;1.000000;bt;20.000000;0.000000;(모든공격력%,10);(모든방어력%,10);(최대HP%,10);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
175.000000;EV_BO_00_0065;한글사랑 부스터(15일)(10월);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(쿨타임%,-5);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
176.000000;EV_BO_00_0066; 첫눈이 내린다면(15일)(11월);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(쿨타임%,-5);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
177.000000;EV_BO_00_0067;산타의 선물보따리(15일)(12월);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(쿨타임%,-5);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;18.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
178.000000;CA_BO_00_0060;능력치 부스터(30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(모든방어력%,5);(모든공격력%,5);(allstatderest+,100);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
179.000000;EV_BO_00_0068;전장의 핏빛 부스터(30일);1.000000;0.000000;1.000000;ed;2.000000;bt;15.000000;1.000000;(allstat+,50);(모든공격력%,10);(모든극대력+,200);(모든극대화확률+,5);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
180.000000;EV_BO_00_0069;전장의 명예 부스터(15일);1.000000;0.000000;1.000000;ed;2.000000;bt;10.000000;1.000000;(PK공격력%,5);(PK방어력%,5);(PK육체계저항율+,5);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;604800.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
181.000000;EV_BO_00_0070;하하호호 호박에너지(7일);1.000000;0.000000;1.000000;ed;2.000000;bt;100.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(최대HP%,10);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;604800.000000;0.000000;1.000000;0.000000;0.000000;17.000000;2.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
182.000000;TEST_FE_0001;펠로우 길들이기 부스터(테스트);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(길들이기확률%,1000);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;20.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
183.000000;CA_BO_00_0061;대인 공격 부스터(1일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(PK공격력%,15);(PK육체계저항율+,7);(모든극대력+,800);(이동속도%,2);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;86400.000000;1.000000;1.000000;0.000000;0.000000;14.000000;3.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
184.000000;CA_BO_00_0062;대인 방어 부스터(1일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(PK방어력%,15);(PK육체계저항율+,7);(치명타피해감소+,800);(이동속도%,2);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;86400.000000;1.000000;1.000000;0.000000;0.000000;15.000000;3.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
185.000000;EV_BO_00_0071;루돌핑의 선물(30일);1.000000;0.000000;1.000000;ed;2.000000;bt;100.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(최대HP%,10);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;17.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
186.000000;EV_BO_00_0072;산타의 선물보따리(1일)(12월);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(쿨타임%,-5);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;86400.000000;0.000000;1.000000;0.000000;0.000000;18.000000;2.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
