t_id;t_이름;t_사용클래스;등급;요구레벨;아이템레벨;매입가;처분가;중첩갯수;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;wpnenchant;bwpnenchant;swpnenchant;armenchant;accenchant;sfslotcnt;eqbelongcnt;t_사용제한;t_판매대행분류;t_박스연결아이템1;박스연결아이템수량1;박스연결아이템귀속1;t_박스연결아이템2;박스연결아이템수량2;박스연결아이템귀속2;t_박스연결아이템3;박스연결아이템수량3;박스연결아이템귀속3;t_박스연결아이템4;박스연결아이템수량4;박스연결아이템귀속4;t_박스연결아이템5;박스연결아이템수량5;박스연결아이템귀속5;t_박스연결아이템6;박스연결아이템수량6;박스연결아이템귀속6;t_박스연결아이템7;박스연결아이템수량7;박스연결아이템귀속7;t_박스연결아이템8;박스연결아이템수량8;박스연결아이템귀속8;t_박스연결아이템9;박스연결아이템수량9;박스연결아이템귀속9;t_박스연결아이템10;박스연결아이템수량10;박스연결아이템귀속10;사망시사용여부;생성개수;캐쉬;구매제한;사용기간;contentslevel;통합채널사용불가
EV_bx_00_0721;펠로우 목장의 빛나는 미끼 x30;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;LU_0_0007;30.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_bx_00_0722;황금 자동릴 x30;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AU_0_0000;30.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_bx_00_0723;루돌프 의상(1일);WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_ST_CM_0110;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1335;산타의 행운상자 x11;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_RA_00_0449;11.000000;0.000000;EV_IT_BP_0085;5.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000
EV_bx_00_0724;신비한 파편 x3(거래불가, 내용물 가능);WR_GD_AC_TF_PR_WZ_DO_MG;2.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;MA_9_0037;3.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_bx_00_0725;신비한 파편 x5(거래불가, 내용물 가능);WR_GD_AC_TF_PR_WZ_DO_MG;2.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;MA_9_0037;5.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_bx_00_0726;피로 회복 물약 x1;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_IT_BP_0111;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_bx_00_0727;피로 회복 물약 x1;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_IT_BP_0111;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_bx_00_0728;피로 회복 물약 x1;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_IT_BP_0111;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_bx_00_0729;포탈 자유 이용권(1일);WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0438;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1336;크리스마스 파티(30일);WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_ST_CM_0378;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1337;크리스마스 무기 코스튬(30일);WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_ST_CM_0379;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1338;크리스마스 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_BX_00_1336;1.000000;0.000000;CA_BX_00_1337;1.000000;0.000000;IT_BX_01_0095;1.000000;0.000000;EX_0_0204;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1339;화이트 펜타그램(7일);WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_ST_CM_0380;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000
EV_bx_00_0730;떡국 x3;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_IT_PO_0013;3.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1340;전설+ 감정 도구 x2(거래 불가);WR_GD_AC_TF_PR_WZ_DO_MG;5.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0295;2.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1341;산타의 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_BX_00_0016;1.000000;0.000000;CA_RA_00_0452;1.000000;0.000000;CA_RA_00_0450;1.000000;0.000000;CA_IT_PO_0001;10.000000;0.000000;EV_IT_BP_0085;3.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.000000
CA_BX_00_1342;산타의 스페셜 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_BX_00_0951;1.000000;0.000000;CA_FE_EM_0007;1.000000;0.000000;CA_RA_00_0332;1.000000;0.000000;CA_RA_00_0265;1.000000;0.000000;EV_IT_BP_0085;10.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.000000
CA_BX_00_1343;크리스마스 스페셜 행운상자 x11;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_RA_00_0450;11.000000;0.000000;EV_IT_BP_0085;10.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1344;산타의 축 소망석 행운상자 x11;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_RA_00_0451;11.000000;0.000000;EV_IT_BP_0085;3.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1345;산타의 보석 행운상자 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_RA_00_0264;10.000000;0.000000;CA_RA_00_0440;1.000000;0.000000;EV_IT_BP_0085;10.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1346;산타의 리버스 강화석 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;RN1_4_00_002;10.000000;0.000000;RN1_4_01_001;10.000000;0.000000;CA_IT_BP_0063;1.000000;0.000000;EV_IT_BP_0085;15.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1347;각성 산타 라비니 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;IT_BX_01_0095;1.000000;0.000000;EV_IT_CM_0109;1.000000;0.000000;EX_0_0204;1.000000;0.000000;EV_IT_BP_0085;10.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1348;산타의 초월석 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_BX_00_0016;1.000000;0.000000;CO_OR_L60_0001;10.000000;0.000000;EX_0_0204;1.000000;0.000000;EV_IT_BP_0085;10.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;5.000000;0.000000;1.000000;0.000000
CA_BX_00_1349;산타의 밸류 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_BX_00_1205;1.000000;0.000000;CA_BX_00_1200;1.000000;0.000000;CA_BX_00_1201;1.000000;0.000000;CA_BX_00_1206;1.000000;0.000000;CA_BX_00_1202;1.000000;0.000000;CA_BX_00_1203;1.000000;0.000000;CA_RA_00_0292;1.000000;0.000000;CA_BX_00_1207;3.000000;0.000000;EV_IT_BP_0085;3.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.000000
CA_BX_00_1350;산타의 특별 엘룬 패키지 IV;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_RA_00_0300;30.000000;0.000000;EV_IT_BP_0085;10.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.000000
CA_BX_00_1351;투림란 성장 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_BX_00_1356;1.000000;0.000000;CA_BX_00_0820;1.000000;0.000000;CA_IT_PO_0001;10.000000;0.000000;EV_IT_BP_0084;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1352;아듀 행운상자 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_RA_00_0454;10.000000;0.000000;CA_RA_00_0453;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1353;1월 이카 데이 프리미엄 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_BX_00_0016;1.000000;0.000000;EX_0_0204;1.000000;0.000000;CA_RA_00_0456;3.000000;0.000000;CA_RA_00_0334;1.000000;0.000000;CA_RA_00_0454;3.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.000000
CA_BX_00_1354;1월 이카데이 행운상자 x3;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_RA_00_0456;3.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.000000
CA_BX_00_1355;이카 데이 스페셜 행운상자 x11;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_RA_00_0455;11.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000
EV_bx_00_0731;콜렉터의 리버스 패키지 (거래 불가);WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;4.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;RN1_4_00_002;3.000000;0.000000;RN1_4_01_001;3.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_bx_00_0732;투림란 만렙 달성 패키지(가디언);GD;1.000000;67.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_BX_00_0946;1.000000;0.000000;EV_IT_BP_0084;1.000000;0.000000;CO_OR_L60_0001;1.000000;0.000000;RA_04_0_6007;1.000000;0.000000;EX_0_0200;1.000000;0.000000;CA_BX_00_0277;1.000000;0.000000;AU_0_0000;30.000000;0.000000;LU_0_0007;500.000000;0.000000;CA_BX_00_0016;1.000000;0.000000;MA_65_0006;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;67.000000;0.000000
EV_bx_00_0733;투림란 만렙 달성 패키지(버서커);WR;1.000000;67.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_BX_00_0946;1.000000;0.000000;EV_IT_BP_0084;1.000000;0.000000;CO_OR_L60_0001;1.000000;0.000000;RA_04_1_6008;1.000000;0.000000;EX_0_0200;1.000000;0.000000;CA_BX_00_0277;1.000000;0.000000;AU_0_0000;30.000000;0.000000;LU_0_0007;500.000000;0.000000;CA_BX_00_0016;1.000000;0.000000;MA_65_0006;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;67.000000;0.000000
EV_bx_00_0734;투림란 만렙 달성 패키지(어쌔신);TF;1.000000;67.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_BX_00_0946;1.000000;0.000000;EV_IT_BP_0084;1.000000;0.000000;CO_OR_L60_0001;1.000000;0.000000;RA_04_3_6009;1.000000;0.000000;EX_0_0200;1.000000;0.000000;CA_BX_00_0277;1.000000;0.000000;AU_0_0000;30.000000;0.000000;LU_0_0007;500.000000;0.000000;CA_BX_00_0016;1.000000;0.000000;MA_65_0006;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;67.000000;0.000000
EV_bx_00_0735;투림란 만렙 달성 패키지(위저드);WZ_MG;1.000000;67.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_BX_00_0946;1.000000;0.000000;EV_IT_BP_0084;1.000000;0.000000;CO_OR_L60_0001;1.000000;0.000000;RA_04_4_6011;1.000000;0.000000;EX_0_0200;1.000000;0.000000;CA_BX_00_0277;1.000000;0.000000;AU_0_0000;30.000000;0.000000;LU_0_0007;500.000000;0.000000;CA_BX_00_0016;1.000000;0.000000;MA_65_0006;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;67.000000;0.000000
EV_bx_00_0736;투림란 만렙 달성 패키지(프리스트);PR;1.000000;67.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_BX_00_0946;1.000000;0.000000;EV_IT_BP_0084;1.000000;0.000000;CO_OR_L60_0001;1.000000;0.000000;RA_04_5_6011;1.000000;0.000000;EX_0_0200;1.000000;0.000000;CA_BX_00_0277;1.000000;0.000000;AU_0_0000;30.000000;0.000000;LU_0_0007;500.000000;0.000000;CA_BX_00_0016;1.000000;0.000000;MA_65_0006;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;67.000000;0.000000
EV_bx_00_0737;투림란 만렙 달성 패키지(레인져);AC;1.000000;67.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_BX_00_0946;1.000000;0.000000;EV_IT_BP_0084;1.000000;0.000000;CO_OR_L60_0001;1.000000;0.000000;RA_04_2_6012;1.000000;0.000000;EX_0_0200;1.000000;0.000000;CA_BX_00_0277;1.000000;0.000000;AU_0_0000;30.000000;0.000000;LU_0_0007;500.000000;0.000000;CA_BX_00_0016;1.000000;0.000000;MA_65_0006;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;67.000000;0.000000
EV_bx_00_0738;투림란 만렙 달성 패키지(아이돌);DO;1.000000;67.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_BX_00_0946;1.000000;0.000000;EV_IT_BP_0084;1.000000;0.000000;CO_OR_L60_0001;1.000000;0.000000;RA_04_6_6011;1.000000;0.000000;EX_0_0200;1.000000;0.000000;CA_BX_00_0277;1.000000;0.000000;AU_0_0000;30.000000;0.000000;LU_0_0007;500.000000;0.000000;CA_BX_00_0016;1.000000;0.000000;MA_65_0006;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;67.000000;0.000000
IT_MS_00_0052;전장 주화 x 200;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;60.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EX_0_0312;200.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;60.000000;0.000000
IT_MS_00_0053;전장 주화 x 100;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;60.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EX_0_0312;100.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;60.000000;0.000000
