t_id;t_이름;개발용;요구레벨;제한레벨;아이템레벨;t_사용클래스;t_랜덤적용클래스;t_사용가능성별;등급;t_장착파츠;t_보조타입;재사용시간;t_속성타입;방어_속성_게이지;물리_방어력;마법_방어력;블럭데미지감소;내구도;매입가;처분가;t_장착효과1;t_장착효과2;t_장착효과3;t_장착효과4;랜덤옵션적용여부;랜덤옵션개수_최소;랜덤옵션개수_최대;t_옵션적용비율;t_가변 항목;가변 항목 최소;가변 항목 최대;강화제한;t_강화확률;드랍불가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_귀속대상;귀속해제횟수;t_사용제한;염색여부;t_판매대행분류;t_스킬효과;드랍시레벨검사무시;사용기간;t_gradeupcodekey;t_gradeupresult;t_분해아이디;t_추출아이디;useleveloption;levelweight;overrisemax;t_overriseid;t_overriseid2;t_overriseid3;contentslevel;통합채널사용불가;리버스강화제한;lvup;itemexp;봉인석중복장착여부;t_overrisematid1;t_overrisematid2
SU2_822_0_2251;전설의 투갑;0.000000;30.000000;0.000000;35.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;55.000000;55.000000;34.000000;100.000000;28847.000000;2885.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0371;SU0_ca2_3_0371;Elite_0030_ga;su_2_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_823_0_3251;노련한 영웅의 투갑;0.000000;30.000000;0.000000;41.000000;AC;AC;*;3.000000;su;ga;0.000000;no;0.000000;63.000000;63.000000;30.000000;105.000000;53955.000000;5396.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0372;SU0_ca2_3_0372;Hero_0030_ga;su_3_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU2_711_0_1101;구리 투갑;0.000000;8.000000;0.000000;9.000000;AC;AC;*;1.000000;su;ga;0.000000;no;0.000000;19.000000;19.000000;14.000000;50.000000;1014.000000;102.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0373;SU0_ca2_3_0373;*;su_1_8;0.000000;0.000000;0.000000;*;*;*;8.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU2_721_0_1201;강철 투갑;0.000000;20.000000;0.000000;21.000000;AC;AC;*;1.000000;su;ga;0.000000;no;0.000000;35.000000;35.000000;14.000000;50.000000;7161.000000;716.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0374;SU0_ca2_3_0374;*;su_1_20;0.000000;0.000000;0.000000;*;*;*;20.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU2_722_0_2201;강화된 강철 투갑;0.000000;20.000000;0.000000;26.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;42.000000;42.000000;14.000000;50.000000;11277.000000;1128.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;10.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0375;SU0_ca2_3_0375;Elite_0020_ga;su_2_20;0.000000;0.000000;0.000000;*;*;*;20.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_731_0_1301;미스릴 투갑;0.000000;30.000000;0.000000;31.000000;AC;AC;*;1.000000;su;ga;0.000000;no;0.000000;49.000000;49.000000;14.000000;50.000000;19003.000000;1901.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0376;SU0_ca2_3_0376;*;su_1_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU2_732_0_2301;강화된 미스릴 투갑;0.000000;30.000000;0.000000;36.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;56.000000;56.000000;14.000000;50.000000;32020.000000;3203.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0377;SU0_ca2_3_0377;Elite_0030_ga;su_2_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_733_0_3301;빛나는 미스릴 투갑;0.000000;30.000000;0.000000;42.000000;AC;AC;*;3.000000;su;ga;0.000000;no;0.000000;64.000000;64.000000;14.000000;50.000000;59890.000000;5989.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0378;SU0_ca2_3_0378;Hero_0030_ga;su_3_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU2_002_1_1151;일반병의 투갑;0.000000;15.000000;0.000000;17.000000;AC;AC;*;1.000000;su;ga;0.000000;no;0.000000;30.000000;30.000000;15.000000;100.000000;2181.000000;218.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0379;SU0_ca2_3_0379;*;su_1_15;0.000000;0.000000;0.000000;*;*;*;15.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU2_006_1_2151;습격자의 투갑;0.000000;15.000000;0.000000;22.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;37.000000;37.000000;19.000000;100.000000;8978.000000;898.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;10.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0380;SU0_ca2_3_0380;Elite_0015_ga;su_2_15;0.000000;0.000000;0.000000;*;*;*;15.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_006_1_1201;숙련병의 투갑;0.000000;20.000000;0.000000;22.000000;AC;AC;*;1.000000;su;ga;0.000000;no;0.000000;37.000000;37.000000;20.000000;100.000000;6148.000000;615.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0381;SU0_ca2_3_0381;*;su_1_20;0.000000;0.000000;0.000000;*;*;*;20.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU2_007_1_2201;흡혈귀의 투갑;0.000000;20.000000;0.000000;27.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;44.000000;44.000000;24.000000;100.000000;13895.000000;1390.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;10.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0382;SU0_ca2_3_0382;Elite_0020_ga;su_2_20;0.000000;0.000000;0.000000;*;*;*;20.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_007_1_1251;정예병의 투갑;0.000000;25.000000;0.000000;27.000000;AC;AC;*;1.000000;su;ga;0.000000;no;0.000000;44.000000;44.000000;25.000000;100.000000;10160.000000;1016.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0383;SU0_ca2_3_0383;*;su_1_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU2_003_1_2251;창공의 투갑;0.000000;25.000000;0.000000;32.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;50.000000;50.000000;29.000000;100.000000;23413.000000;2342.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0384;SU0_ca2_3_0384;Elite_0025_ga;su_2_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_003_1_1301;신입 기사단원의 투갑;0.000000;30.000000;0.000000;32.000000;AC;AC;*;1.000000;su;ga;0.000000;no;0.000000;50.000000;50.000000;30.000000;100.000000;17119.000000;1713.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0385;SU0_ca2_3_0385;*;su_1_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU2_004_1_2301;무러미족의 투갑;0.000000;30.000000;0.000000;37.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;57.000000;57.000000;34.000000;100.000000;35543.000000;3554.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0386;SU0_ca2_3_0386;Elite_0025_ga;su_2_30;0.000000;0.000000;0.000000;*;*;*;27.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_812_1_2151;강인한 용사의 투갑;0.000000;30.000000;0.000000;37.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;57.000000;57.000000;34.000000;100.000000;28847.000000;2885.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0387;SU0_ca2_3_0387;Elite_0030_ga;su_2_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_822_1_2251;전설의 투갑;0.000000;30.000000;0.000000;37.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;57.000000;57.000000;34.000000;100.000000;28847.000000;2885.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0388;SU0_ca2_3_0388;Elite_0030_ga;su_2_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_823_1_3251;노련한 영웅의 투갑;0.000000;30.000000;0.000000;43.000000;AC;AC;*;3.000000;su;ga;0.000000;no;0.000000;66.000000;66.000000;30.000000;105.000000;53955.000000;5396.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0389;SU0_ca2_3_0389;Hero_0030_ga;su_3_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
pvpSU2_003_1_2528;하급 사냥꾼의 투갑;0.000000;30.000000;0.000000;36.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;56.000000;56.000000;29.000000;100.000000;32019.750000;3202.500000;(PK방어력%,4);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0390;SU0_ca2_3_0390;pvp_2528_su;su_2_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
pvpSU2_003_1_3033;중급 사냥꾼의 투갑;0.000000;35.000000;0.000000;43.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;68.000000;68.000000;34.000000;100.000000;53955.300781;5395.950195;(PK방어력%,5);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0391;SU0_ca2_3_0391;pvp_3033_su;su_2_35;0.000000;0.000000;0.000000;*;*;*;35.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
pvpSU2_003_1_3538;상급 사냥꾼의 투갑;0.000000;40.000000;0.000000;61.000000;AC;AC;*;3.000000;su;ga;0.000000;no;0.000000;96.000000;96.000000;39.000000;100.000000;90917.398438;9091.950195;(PK방어력%,6);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0392;SU0_ca2_3_0392;pvp_3538_su;su_3_40;0.000000;0.000000;0.000000;*;*;*;40.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
pvpSU2_003_1_4043;최상급 사냥꾼의 투갑;0.000000;1.000000;0.000000;16.000000;AC;AC;*;3.000000;su;ga;0.000000;no;0.000000;28.000000;28.000000;44.000000;100.000000;153200.250000;15320.549805;(PK방어력%,7);*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;10.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0393;SU0_ca2_3_0393;*;su_3_1;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU2_333_1_3301;스칼리온의 투갑;0.000000;30.000000;0.000000;49.000000;AC;AC;*;3.000000;su;ga;0.000000;no;0.000000;74.000000;74.000000;30.000000;50.000000;100918.000000;10093.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0394;SU0_ca2_3_0394;Hero_0030_ga;su_3_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU2_353_1_3501;무러미 족장의 투갑;0.000000;35.000000;0.000000;51.000000;AC;AC;*;3.000000;su;ga;0.000000;no;1.000000;80.000000;80.000000;30.000000;50.000000;124341.000000;12434.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0395;SU0_ca2_3_0395;Hero_0035_ga;su_3_35;0.000000;0.000000;0.000000;*;*;*;35.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU2_002_0_2103;요정의 투갑;0.000000;10.000000;0.000000;14.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;30.000000;30.000000;14.000000;100.000000;2525.000000;253.000000;*;*;*;*;0.000000;2.000000;2.000000;*;*;0.000000;0.000000;5.000000;r1;1.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0396;SU0_ca2_3_0396;Elite_0010_ga;su_2_10;0.000000;0.000000;0.000000;*;*;*;10.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_006_0_2153;망자의 투갑;0.000000;15.000000;0.000000;23.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;38.000000;38.000000;19.000000;100.000000;8978.000000;898.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;10.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0397;SU0_ca2_3_0397;Elite_0015_ga;su_2_15;0.000000;0.000000;0.000000;*;*;*;15.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_007_0_2204;백작의 투갑;0.000000;20.000000;0.000000;28.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;45.000000;45.000000;24.000000;100.000000;13895.000000;1390.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;10.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0398;SU0_ca2_3_0398;Elite_0020_ga;su_2_20;0.000000;0.000000;0.000000;*;*;*;20.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_003_0_2255;설인족의 투갑;0.000000;25.000000;0.000000;33.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;52.000000;52.000000;29.000000;100.000000;23413.000000;2342.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0399;SU0_ca2_3_0399;Elite_0025_ga;su_2_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_004_0_2306;광신도의 투갑;0.000000;28.000000;0.000000;36.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;56.000000;56.000000;34.000000;100.000000;35543.000000;3554.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0400;SU0_ca2_3_0400;Elite_0025_ga;su_2_28;0.000000;0.000000;0.000000;*;*;*;28.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_005_0_2357;서리군단 정예병의 투갑;0.000000;34.000000;0.000000;44.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;70.000000;70.000000;34.000000;100.000000;66478.000000;6649.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0401;SU0_ca2_3_0401;Elite_0030_ga;su_2_34;0.000000;0.000000;0.000000;*;*;*;34.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_005_0_2407;이즈호라 군단 정예병의 투갑;0.000000;38.000000;0.000000;50.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;81.000000;81.000000;34.000000;100.000000;66478.000000;6649.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0402;SU0_ca2_3_0402;Elite_0035_ga;su_2_38;0.000000;0.000000;0.000000;*;*;*;38.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_352_0_2103;툰틴의 투갑;0.000000;35.000000;0.000000;48.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;75.000000;75.000000;14.000000;50.000000;60146.000000;6015.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0403;SU0_ca2_3_0403;Elite_0035_ga;su_2_35;0.000000;0.000000;0.000000;*;*;*;35.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_006_0_2151_EV;기사단의 습격자 투갑;0.000000;15.000000;0.000000;21.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;35.000000;35.000000;19.000000;100.000000;8978.000000;898.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;10.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0404;SU0_ca2_3_0404;Elite_0015_ga;su_2_15;0.000000;0.000000;0.000000;*;*;*;15.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_006_0_2171_RE;희망의 투갑 I;0.000000;10.000000;0.000000;14.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;26.000000;26.000000;17.000000;100.000000;0.000000;0.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0405;SU0_ca2_3_0405;*;su_2_10;0.000000;0.000000;0.000000;*;*;*;10.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_006_0_2151_RE;희망의 투갑 II;0.000000;15.000000;0.000000;21.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;35.000000;35.000000;19.000000;100.000000;0.000000;0.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0406;SU0_ca2_3_0406;*;su_2_15;0.000000;0.000000;0.000000;*;*;*;15.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_007_0_2201_RE;희망의 투갑 III;0.000000;20.000000;0.000000;26.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;42.000000;42.000000;24.000000;100.000000;0.000000;0.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0407;SU0_ca2_3_0407;*;su_2_20;0.000000;0.000000;0.000000;*;*;*;20.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_003_0_2251_RE;희망의 투갑 IV;0.000000;25.000000;0.000000;31.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;49.000000;49.000000;29.000000;100.000000;0.000000;0.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0408;SU0_ca2_3_0408;*;su_2_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_003_0_2254_RE;희망의 투갑 V;0.000000;30.000000;0.000000;36.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;56.000000;56.000000;29.000000;100.000000;0.000000;0.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0409;SU0_ca2_3_0409;*;su_2_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_004_0_2301_RE;희망의 투갑 VI;0.000000;35.000000;0.000000;43.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;68.000000;68.000000;34.000000;100.000000;0.000000;0.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0410;SU0_ca2_3_0410;*;su_2_35;0.000000;0.000000;0.000000;*;*;*;35.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_005_0_2351_RE;희망의 투갑 VII;0.000000;40.000000;0.000000;50.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;81.000000;81.000000;39.000000;100.000000;0.000000;0.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0411;SU0_ca2_3_0411;*;su_2_40;0.000000;0.000000;0.000000;*;*;*;40.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_452_0_2452_RE;희망의 투갑 VIII;0.000000;45.000000;0.000000;57.000000;AC;AC;*;3.000000;su;ga;0.000000;no;0.000000;85.000000;85.000000;14.000000;100.000000;0.000000;0.000000;(최대HP+,315);(무기물리방어력+,147);(마법방어력+,221);*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;20.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0412;SU0_ca2_3_0412;*;su_3_45;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU2_502_0_2502_RE;희망의 투갑 IX;0.000000;50.000000;0.000000;62.000000;AC;AC;*;3.000000;su;ga;0.000000;no;0.000000;92.000000;92.000000;14.000000;100.000000;0.000000;0.000000;(최대HP+,340);(무기물리방어력+,159);(마법방어력+,239);*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;20.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0413;SU0_ca2_3_0413;*;su_3_50;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
