t_key,t_eng,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^eNetFailure_duel_notduel^,^결투 상태가 아닙니다.^,^^,^^,^Not in battle.^,^^,^^
^eNetFailure_Move_NotAllow_LevelCondition^,^레벨이 낮아 입장할 수 없습니다.^,^^,^^,^Your level is too low to enter.^,^^,^^
^eNetFailure_Agreement_NotAllowDuelArea^,^이 지역에서는 결투할 수 없습니다.^,^^,^^,^You cannot battle in this region.^,^^,^^
^enetfailure_fellow_feaRingstate^,^펠로우를 소환 해제할 수 없는 상태입니다.^,^^,^^,^You cannot dismiss a familiar.^,^^,^^
^eNetFailure_Agreement_NotAllowDuelByCombatMe^,^전투 상태에서는 결투 신청할 수 없습니다.^,^^,^^,^You cannot make a duel challenge in combat stance.^,^^,^^
^eNetFailure_Agreement_NotAllowDuelByCombatTarget^,^대상이 전투중이라 결투 신청할 수 없습니다.^,^^,^^,^The other party is in combat right now.^,^^,^^
^eNetFailure_Action_NoPKExp^,^최근에 대상을 죽여서 경험치를 획득할 수 없습니다.^,^^,^^,^You did not obtain EXP from your recent kill.^,^^,^^
^eNetFailure_Action_NoQuestPKCount^,^최근에 대상을 죽여서 퀘스트가 갱신되지 않았습니다.^,^^,^^,^The quest did not update after your recent kill.^,^^,^^
^eNetFailure_Action_MapChangeTarget^,^맵 이동 중인 대상은 공격할 수 없습니다.^,^^,^^,^Cannot attack a target moving between maps.^,^^,^^
^eNetFailure_Action_RewindingTarget^,^몬스터가 스폰 위치로 돌아가고 있습니다.^,^^,^^,^The target is returning to its starting position.^,^^,^^
^eNetFailure_Action_NoControlTarget^,^대상을 조작할 수 없는 상태입니다.^,^^,^^,^Cannot control the target.^,^^,^^
^eNetFailure_Action_ResurrectAnimatingTarget^,^부활 중인 대상은 공격할 수 없습니다.^,^^,^^,^Cannot attack a reviving target.^,^^,^^
^eNetFailure_Action_NoDeadTarget^,^대상이 사망상태가 아닙니다.^,^^,^^,^Your target is not dead.^,^^,^^
^eNetFailure_Action_DeadTarget^,^대상이 사망상태입니다.^,^^,^^,^Your target is dead.^,^^,^^
^eNetFailure_Action_SkillObjectTarget^,^잘못된 대상입니다.^,^^,^^,^This skill cannot be used on the target.^,^^,^^
^eNetFailure_Action_IsNotDamagableMe^,^안전지역에서는 공격할 수 없습니다.^,^^,^^,^Cannot attack in safe zones.^,^^,^^
^eNetFailure_Move_AlreadyGradeSelecting^,^난이도를 선택할 수 없습니다.^,^^,^^,^Cannot select difficulty level.^,^^,^^
^enetfailure_agreement_alreadyattackbattalion^,^공격대에 속한 상태에서는 해당 명령어를 사용할 수 없습니다.^,^^,^^,^You cannot use the command while in a raid.^,^^,^^
^enetfailure_guild_exp_needed^,^길드 명성 포인트가 부족합니다.^,^^,^^,^Your guild requires more infamy.^,^^,^^
^enetfailure_move_doing_exit_fail_quest^,^이벤트 퀘스트 중에 지역 이동 시, 퀘스트가 완료되지 않습니다.^,^^,^^,^You cannot complete the event quest if you change regions.^,^^,^^
^enetfailure_agreement_tradedistanceerror^,^대상과의 거리가 너무 멉니다.^,^^,^^,^The target is too far away.^,^^,^^
^enetfailure_agreement_cannottrademe^,^이미 거래 중입니다.^,^^,^^,^Trade is already taking place.^,^^,^^
^enetfailure_agreement_destisbattlestate^,^전투중인 대상과는 거래를 할 수 없습니다.^,^^,^^,^Cannot trade with someone in battle.^,^^,^^
^enetfailure_party_notfoundparty^,^파티를 찾을 수 없습니다.^,^^,^^,^Cannot find the party.^,^^,^^
^enetfailure_party_board_notmaster^,^파티장이 아닙니다.^,^^,^^,^You must be the party leader.^,^^,^^
^enetfailure_guild_not_out_guildmaster^,^길드장은 추방이 불가능합니다.^,^^,^^,^The guild leader cannot be kicked.^,^^,^^
^eNetFailure_User_StateDead^,^죽은 상태에서는 채널 이동을 할 수 없습니다.^,^^,^^,^You cannot change channels while dead.^,^^,^^
^eNetFailure_User_StateFalling^,^공중에서 추락중일 때는 채널 이동을 할 수 없습니다.^,^^,^^,^You cannot change channels while falling.^,^^,^^
^eNetFailure_User_StateCombating^,^전투중에는 채널 이동을 할 수 없습니다.^,^^,^^,^You cannot change channels duRing battle.^,^^,^^
^eNetFailure_User_StateEpisode^,^이벤트 퀘스트 수행중일 때는 채널 이동을 할 수 없습니다.^,^^,^^,^You cannot change channels duRing an event quest.^,^^,^^
^eNetFailure_User_StateTradeing^,^거래중일 때는 채널 이동을 할 수 없습니다.^,^^,^^,^You cannot change channels while trading,^,^^,^^
^eNetFailure_User_StateUseSkill^,^스킬 사용중일 때는 채널 이동을 할 수 없습니다.^,^^,^^,^You cannot change channels while using a skill.^,^^,^^
^eNetFailure_User_StateInteractCasting^,^사물을 조작중일 때는 채널 이동을 할 수 없습니다.^,^^,^^,^You cannot change channels while using an object.^,^^,^^
^eNetFailure_User_StateAgreementParty^,^파티 신청중일 때는 채널 이동을 할 수 없습니다.^,^^,^^,^You cannot change channels when requesting a party.^,^^,^^
^eNetFailure_User_StateTaiming^,^펠로우를 길들이는 도중에는 채널 이동을 할 수 없습니다.^,^^,^^,^You cannot change channels when taming a familiar.^,^^,^^
^enetfailure_move_invalidportal_area^,^입장 할 수 없는 위치입니다.^,^^,^^,^You cannot enter from here.^,^^,^^
^eNetFailure_Item_NotExpirationPeriod^,^기간제 아이템이 아닙니다^,^^,^^,^Not a short-term item.^,^^,^^
^eNetFailure_Item_NotTargetExpirationPeriod^,^기간제 아이템이 아닙니다.^,^^,^^,^Not a short-term item.^,^^,^^
^eNetFailure_Item_LimitTargetExpirationPeriod^,^기간이 만료되었습니다.^,^^,^^,^It has expired.^,^^,^^
^enetfailure_fellow_notenoughfellowhp^,^펠로우의 생명력이 부족하여 소환 할 수 없습니다.^,^^,^^,^You cannot summon a familiar with low HP.^,^^,^^
^enetfailure_item_userisdead^,^죽은 상태에서는 사용 할 수 없습니다.^,^^,^^,^You cannot do tHat while you are dead.^,^^,^^
^eNetFailure_LobbyUser_NotDeleteGuildMember^,^캐릭터가 길드에 가입되어 있어, 캐릭터를 삭제 할 수 없습니다.^,^^,^^,^You cannot delete a character who is part of a guild.^,^^,^^
^eNetFailure_User_StatePassenger^,^다른 사람의 펠로우에 탑승했을 때는 채널 이동을 할 수 없습니다.^,^^,^^,^You cannot change channels when mounted on another person's familiar.^,^^,^^
^eNetFailure_Enchant_StatePassenger^,^다른 사람의 펠로우에 탑승했을 때는 할 수 없는 행동입니다.^,^^,^^,^You cannot do tHat while mounted on another person's familiar.^,^^,^^
^eNetFailure_Enchant_invalid_reinforce_lv_data^,^엘룬을 찾을 수 없습니다.^,^^,^^,^Could not find elluns.^,^^,^^
^eNetFailure_Enchant_Insufficient_Ruby^,^엘룬이 부족합니다.^,^^,^^,^Not enough elluns.^,^^,^^
^eNetFailure_Item_StorageFullPackge^,^패키지 아이템을 모두 담을 공간이 부족합니다.^,^^,^^,^You do not have enough room to open the package.^,^^,^^
^eNetFailure_Entry_CheckingWorld^,^현재 점검중인 서버입니다.
자세한 내용은 공지사항을 확인하시기 바랍니다.^,^^,^^,^The server is currently under maintenance.
Please check the official site for details.^,^^,^^
^eNetFailure_Production_no_learn_Gather^,^채집 기술을 배우지 않아 습득 할 수 없습니다.^,^^,^^,^You do not know anything about gatheRing.^,^^,^^
^eNetFailure_Production_no_learn_WeaponCraft^,^무기제작 기술을 배우지 않아 습득 할 수 없습니다.^,^^,^^,^You do not know anything about weaponsmithing.^,^^,^^
^eNetFailure_Production_no_learn_ArmorCraft^,^방어구제작 기술을 배우지 않아 습득 할 수 없습니다.^,^^,^^,^You do not know anything about Armorsmithing.^,^^,^^
^eNetFailure_Production_no_learn_AccessoryCraft^,^장신구제작 기술을 배우지 않아 습득 할 수 없습니다.^,^^,^^,^You do not know anything about Jewelry crafting.^,^^,^^
^eNetFailure_Production_no_learn_FellowEquip^,^펠로우연구 기술을 배우지 않아 습득 할 수 없습니다.^,^^,^^,^You do not know anything about barder crafting.^,^^,^^
^eNetFailure_Production_no_learn_Cooking^,^요리 기술을 배우지 않아 습득 할 수 없습니다.^,^^,^^,^You do not know anything about cooking.^,^^,^^
^eNetFailure_Production_no_learn_Alchemy^,^연금술 기술을 배우지 않아 습득 할 수 없습니다.^,^^,^^,^You do not know anything about alchemy.^,^^,^^
^eNetFailure_Production_low_mastery_Gather^,^채집 기술이 낮아 습득 할 수 없습니다.^,^^,^^,^Your gatheRing proficiency is too low.^,^^,^^
^eNetFailure_Production_low_mastery_WeaponCraft^,^무기제작 기술단계가 낮아 습득 할 수 없습니다.^,^^,^^,^Your weaponsmithing proficiency is too low.^,^^,^^
^eNetFailure_Production_low_mastery_ArmorCraft^,^방어구제작 기술단계가 낮아 습득 할 수 없습니다.^,^^,^^,^Your Armorsmithing proficiency is too low.^,^^,^^
^eNetFailure_Production_low_mastery_AccessoryCraft^,^장신구제작 기술단계가 낮아 습득 할 수 없습니다.^,^^,^^,^Your Jewelry craft proficiency is too low.^,^^,^^
^eNetFailure_Production_low_mastery_FellowEquip^,^펠로우연구 기술단계가 낮아 습득 할 수 없습니다.^,^^,^^,^Your barder crafting proficiency is too low.^,^^,^^
^eNetFailure_Production_low_mastery_Cooking^,^요리 기술단계가 낮아 습득 할 수 없습니다.^,^^,^^,^Your cooking proficiency is too low.^,^^,^^
^eNetFailure_Production_low_mastery_Alchemy^,^연금술 기술단계가 낮아 습득 할 수 없습니다.^,^^,^^,^Your cooking proficiency is too low to acquire tHat.^,^^,^^
^eNetFaulure_Relation_LogOff^,^현재 접속중이지 않은 플레이어 입니다.^,^^,^^,^This player is not logged in.^,^^,^^
^eNetFailure_agreement_CanNotUseCommandState^,^명령어를 사용 할 수 없는 상태입니다.^,^^,^^,^Cannot use command in this status.^,^^,^^
^enetfailure_party_notattackbattalion^,^공격대가 아닙니다.^,^^,^^,^Not a raid.^,^^,^^
^enetfailure_party_board_alreadyparty^,^이미 파티에 속해있습니다.^,^^,^^,^Already joined a party.^,^^,^^
^eNetFailure_User_ChannelLimitNum^,^이동할 채널이 혼잡합니다. 잠시 후 시도해주시기 바랍니다.^,^^,^^,^The channel you are trying to move to is too crowded. Please try another.^,^^,^^
^enetfailure_dungeon_init_existplayer^,^던전 안에 파티원이 있어 초기화 할 수 없습니다.^,^^,^^,^You cannot reset because there is a party member in the dungeon.^,^^,^^
^eNetFailure_Fellow_InsufficientRuby^,^엘룬이 부족합니다.^,^^,^^,^Not enough elluns.^,^^,^^
^eNetFailure_Fellow_InvalidRubyData^,^이름 변경 루비 데이터 오류^,^^,^^,^Name change ruby data error.^,^^,^^
^eNetFailure_Dungeon_InsufficientRuby^,^엘룬이 부족합니다.^,^^,^^,^Not enough elluns.^,^^,^^
^eNetFailure_Dungeon_InvalidRubyData^,^해당 던전에 대한 엘룬 데이터가 없습니다.^,^^,^^,^There is no ellun data for this dungeon.^,^^,^^
^eNetFailure_Billing_CheckMoney^,^캐시 잔액조회 요청을 실패하였습니다.^,^^,^^,^.^,^^,^^
^eNetFailure_Billing_BuyItem^,^캐시 아이템 구입 요청을 실패하였습니다.^,^^,^^,^Cash item purchase request failed.^,^^,^^
^eNetFailure_Billing_CheckRetractMoney^,^청약 철회 시 복원 가능 금액 조회 요청을 실패하였습니다.^,^^,^^,^Failed to request refund balance.^,^^,^^
^eNetFailure_Billing_Retract^,^아이템 청약 철회는 1:1 문의 부탁 드립니다.^,^^,^^,^Failed to request refund.^,^^,^^
^eNetFailure_Billing_MoveInven^,^캐시 아이템 인벤 이동 실패하였습니다.^,^^,^^,^Failed to move to cash item inventory.^,^^,^^
^eNetFailure_Billing_ChargeCash^,^캐시충전 URL 요청 실패하였습니다.^,^^,^^,^.^,^^,^^
^eNetFailure_Billing_CashShop_invalid_category^,^잘못된 캐시샵 카테고리입니다.^,^^,^^,^Invalid cash shop category.^,^^,^^
^eNetFailure_Billing_not_found_cashshop_list^,^해당 아이템이 상점리스트에 존재하지 않습니다.^,^^,^^,^There is no item in the shop list.^,^^,^^
^eNetFailure_Billing_not_found_link_cashitem^,^상점 리스트에 연결된 캐시아이템을 찾을 수 없습니다.^,^^,^^,^Cannot sell cash item connected to the shop list.^,^^,^^
^eNetFailure_Billing_not_found_cashitem^,^해당 아이템을 찾을 수 없습니다.^,^^,^^,^The item cannot be found.^,^^,^^
^eNetFailure_Billing_cant_buy_item_by_cash^,^캐시로 구입할 수 없는 아이템입니다.^,^^,^^,^This item cannot be purchased with cash.^,^^,^^
^eNetFailure_Billing_cant_buy_item_by_ruby^,^엘룬으로 구입할 수 없는 아이템입니다.^,^^,^^,^This item cannot be purchased with elluns.^,^^,^^
^eNetFailure_Billing_not_enough_cash^,^캐시가 부족합니다.^,^^,^^,^Not enough cash.^,^^,^^
^eNetFailure_Billing_not_enough_ruby^,^엘룬이 부족합니다.^,^^,^^,^Not enough elluns.^,^^,^^
^eNetFailure_Billing_not_enough_inven_space^,^가방에 공간이 부족합니다.^,^^,^^,^There is not enough space in your bag.^,^^,^^
^eNetFailure_Billing_create_failed_to_inven^,^가방에 아이템을 생성 중 오류가 발생하였습니다.^,^^,^^,^Error while creating an item in the bag.^,^^,^^
^eNetFailure_Billing_can_not_move_item_map^,^가방에 아이템을 이동할 수 없는 지역입니다.^,^^,^^,^Items cannot be moved in the bag in this region.^,^^,^^
^eNetFailure_Billing_invalid_map_data^,^맵 데이터가 없습니다.^,^^,^^,^No map data.^,^^,^^
^eNetFailure_Billing_TooLongURL^,^URL이 너무 길어서 실패 하였습니다.^,^^,^^,^Failed due to long URL.^,^^,^^
^eNetFailure_Billing_DataError^,^Data 오류가 발생하였습니다.^,^^,^^,^Data error has occurred.^,^^,^^
^eNetFailure_Billing_DBError^,^DB 오류가 발생하였습니다.^,^^,^^,^DB error has occurred.^,^^,^^
^eNetFailure_Agreement_NotAllowInstanceMapMe^,^소환이 불가능한 지역입니다.^,^^,^^,^Cannot summon in this region.^,^^,^^
^eNetFailure_Agreement_NotAllowSkyMe^,^공중에서는 소환 할 수 없습니다.^,^^,^^,^Cannot summon while in the air.^,^^,^^
^eNetFailure_Agreement_NotAllowWaterMe^,^물에서는 소환 할 수 없습니다.^,^^,^^,^Cannot summon underwater.^,^^,^^
^eNetFailure_Agreement_NotAllowCombatMe^,^전투상태에서는 소환 할 수 없습니다.^,^^,^^,^Cannot summon duRing battle.^,^^,^^
^eNetFailure_Agreement_NotAllowDeadMe^,^죽은 상태에서는 소환 할 수 없습니다.^,^^,^^,^Cannot summon while dead.^,^^,^^
^eNetFailure_Agreement_NotAllowCombatTarget^,^대상이 전투중이라 소환 할 수 없습니다.^,^^,^^,^Cannot summon because the target is in a battle.^,^^,^^
^eNetFailure_Agreement_NotAllowDeadTarget^,^대상이 죽은상태라 소환 할 수 없습니다.^,^^,^^,^Cannot summon because the target is dead.^,^^,^^
^eNetFailure_Agreement_NotAllowInstanceMapTarget^,^대상이 인던에 있어 소환 할 수 없습니다.^,^^,^^,^Cannon summon because the target is in an instanced dungeon.^,^^,^^
^eNetFailure_Agreement_InvalidCostData^,^비용 정보가 없습니다.^,^^,^^,^Cost information not found.^,^^,^^
^eNetFailure_Agreement_Insufficient_Ruby^,^엘룬이 부족합니다.^,^^,^^,^Not enough elluns.^,^^,^^
^eNetFailure_Fellow_Transform_SummonFellow^,^소환상태에서는 변형할 수 없습니다^,^^,^^,^Cannot transform when summoned.^,^^,^^
^eNetFailure_Item_SummonFellow^,^소환상태에서는 펠로우를 버릴 수 없습니다^,^^,^^,^Cannot abandon familiar when summoned.^,^^,^^
^enetsuccess_agreement_guilinvitation^,^길드에 가입하였습니다.^,^^,^^,^You have joined a guild.^,^^,^^
^eNetfailure_CHat_clear_auto_msg^,^입력한 메시지가 틀렸습니다.^,^^,^^,^Message is incorrect.^,^^,^^
^eNetfailure_CHat_aready_judge^,^이미 오토 검사 중이거나, 검사에 통과한 유저입니다.^,^^,^^,^This player has already passed the check or is being auto-checked.^,^^,^^
^eNetfailure_CHat_wrong_auto_msg^,^메시지 형식에 맞지 않습니다.^,^^,^^,^Not in correct message format.^,^^,^^
^eNetfailure_CHat_prohibit_word^,^금지어가 포함되어 있습니다.^,^^,^^,^A prohibited word is included.^,^^,^^
^eNetfailure_CHat_can_not_check_map^,^검사를 할 수 없는 지역입니다.^,^^,^^,^Cannot check from this region.^,^^,^^
^eNetFailure_User_AutoChecking^,^오토 검사 중일때는 맵 이동을 할 수 없습니다.^,^^,^^,^Cannot change maps duRing auto-check.^,^^,^^
^enefailure_move_not_portal_area^,^현재 무법지대를 벗어 나실 수 없습니다.^,^^,^^,^You cannot leave the Lawless Area at this moment.^,^^,^^
^enetfailure_dungeon_ininstancedungeon^,^초기화 할 던전 안에 유저가 존재합니다.^,^^,^^,^There is a player still inside the dungeon.^,^^,^^
^enetfailure_dungeon_inin_reenterpossible^,^이미 초기화 된 던전 입니다.^,^^,^^,^This dungeon has already been reset.^,^^,^^
^eNetFailure_Quest_AlreadyTitle^,^이미 소지한 칭호 입니다.^,^^,^^,^This title has already been acquired.^,^^,^^
^eNetFailure_User_CharAchievements^,^캐릭터정보 이상으로 인하여 접속할 수 없습니다.
고객센터에 문의 해주시면 신속하게 조치하겠습니다.
에러코드 : 225^,^^,^^,^Your character is currently inaccessible. Please submit a ticket to Icarus support.
Error Code: 225^,^^,^^
^eNetFailure_User_CharAchievement_Condition^,^캐릭터정보 이상으로 인하여 접속할 수 없습니다.
고객센터에 문의 해주시면 신속하게 조치하겠습니다.
에러코드 : 226^,^^,^^,^Your character is currently inaccessible. Please submit a ticket to Icarus support.
Error Code: 226^,^^,^^
^eNetFailure_User_CharTitle^,^캐릭터정보 이상으로 인하여 접속할 수 없습니다.
고객센터에 문의 해주시면 신속하게 조치하겠습니다.
에러코드 : 227^,^^,^^,^Your character is currently inaccessible. Please submit a ticket to Icarus support.
Error Code: 227^,^^,^^
^eNetFailure_LobbyUser_MaxPopulation^,^캐릭터 생성이 제한되었습니다.^,^^,^^,^Character creation has been restricted.^,^^,^^
^enetfailure_store_not_exist_currency_item^,^구매에 필요한 아이템이 없습니다.^,^^,^^,^You do not have the item necessary for making a purchase.^,^^,^^
^eNetfailure_store_not_enough_currency_item^,^구매에 필요한 아이템이 부족합니다.^,^^,^^,^You do not have enough of the items needed for this purchase.^,^^,^^
^enetfailure_agreement_fullparty^,^파티 정원이 가득 차 지원 할 수 없습니다.^,^^,^^,^This party is already at maximum capacity.^,^^,^^
^eNetFailure_Party_PartyMemberIsInInstanceMap^,^인던에 아직 파티원이 남아 있어 공격대로 전환 할 수 없습니다.^,^^,^^,^You cannot convert this party to a raid until all members are finished with the dungeon.^,^^,^^
^eNetFailure_Move_DoNotEnterAttackBattalion^,^공격대는 이 던전에 입장 할 수 없습니다.^,^^,^^,^A raid cannot enter this dungeon.^,^^,^^
^enefailure_agreement_notattackbattalionme^,^공격대에 속해 있지 않은 유저입니다.^,^^,^^,^This player is not part of the raid.^,^^,^^
^eNetFailure_LobbyUser_SecPw_CertResponseFail^,^2차 비밀번호 인증 요청받기가 실패하였습니다.^,^^,^^,^PIN verification failed.^,^^,^^
^eNetFailure_LobbyUser_SecPw_WrongPasSword^,^2차 비밀번호가 일치하지 않습니다.^,^^,^^,^Your PIN does not match.^,^^,^^
^eNetFailure_LobbyUser_SecPw_FailedLock^,^2차 비밀번호 5회 실패로 인해 잠겼습니다.^,^^,^^,^You have entered your PIN incorrectly 5 times. Your account has been locked.^,^^,^^
^eNetFailure_LobbyUser_SecPw_RegisterFail^,^2차 비밀번호 설정 중 오류가 발생하였습니다.^,^^,^^,^An error occurred while setting your PIN.^,^^,^^
^eNetFailure_LobbyUser_SecPw_SameAccountPasSword^,^계정 비밀번호와 동일합니다.^,^^,^^,^You cannot use the same pasSword as your account pasSword.^,^^,^^
^eNetFailure_LobbyUser_SecPw_ExceptionError^,^2차 비밀번호 예외 오류 입니다.^,^^,^^,^PIN error.^,^^,^^
^eNetFailure_LobbyUser_SecPw_InvalidRequestType^,^해당 타입으로 요청이 와서는 안되는 잘못된 요청입니다.^,^^,^^,^Invalid request tHat shouldn't be requested to this type.^,^^,^^
^eNetFailure_Action_invalid_Ruby_data^,^엘룬(데이터)을 찾을 수 없습니다.^,^^,^^,^Cannot find elluns data.^,^^,^^
^eNetFailure_Action_insufficient_ruby^,^루비가 부족합니다.^,^^,^^,^Not enough rubies.^,^^,^^
^eNetFailure_LobbyUser_AreadyDeleteing^,^이미 삭제중인 캐릭터입니다.^,^^,^^,^This character is already being deleted.^,^^,^^
^eNetFailure_Action_NotEnoughAp^,^길들이기 포인트가 부족합니다.^,^^,^^,^Not enough taming points.^,^^,^^
^eNetFailure_Action_NotRecoveryAP^,^길들이기 포인트를 회복 할 수 없습니다.^,^^,^^,^Cannot recover taming points.^,^^,^^
^eNetFailure_Title_Invalid_TitleItem^,^칭호 아이템이 아닙니다.^,^^,^^,^Not a title.^,^^,^^
^eNetFailure_Title_TitleItem_Trade_On^,^칭호 아이템이 거래중입니다.^,^^,^^,^This title is in trade.^,^^,^^
^eNetFailure_Title_TitleItem_NotExistTitle^,^칭호 아이템의 칭호가 존재하지 않습니다.^,^^,^^,^There is no title.^,^^,^^
^eNetFailure_Title_TitleItem_AlreadyTitle^,^칭호 아이템의 칭호는 이미 습득한 칭호입니다.^,^^,^^,^You already have this title.^,^^,^^
^eNetFailure_Agreement_NotAllowRegion^,^소환 대상이 한번도 가보지 못한 지역으론 소환 할 수 없습니다.^,^^,^^,^Players cannot be summoned to regions they've never been before.^,^^,^^
^eNetfailure_CHat_can_not_state^,^오토 검사를 할 수 없는 상태입니다.^,^^,^^,^Cannot perform auto-check.^,^^,^^
^eNetFailure_LobbyUser_SecPw_PassLengthShort^,^2차 비밀번호 길이가 짧습니다. 숫자 4자리를 입력해주십시오.^,^^,^^,^PIN is too short. Please enter 4 digits.^,^^,^^
^eNetFailure_LobbyUser_SecPw_NotCorrectFormat^,^2차 비밀번호 형식에 맞지 않습니다.^,^^,^^,^PIN is the wrong format.^,^^,^^
^eNetFailure_move_not_event_player_map^,^시나리오 채널에 입장할 수 없습니다.^,^^,^^,^Cannot enter story channel.^,^^,^^
^eNetFailure_Quest_RecvErrorYellowTime^,^활력 저하로 퀘스트를 받을 수 없습니다.^,^^,^^,^Your Vitality is too low to take the quest.^,^^,^^
^eNetFailure_Quest_FinishErrorYellowTime^,^활력 저하로 퀘스트를 완료 할 수 없습니다.^,^^,^^,^Your Vitality is too low to complete the quest.^,^^,^^
^eNetFailure_Agreement_MyPartyErrorYellowTime^,^활력 저하로 파티를 할 수 없습니다.^,^^,^^,^Your Vitality is too low to join a party.^,^^,^^
^eNetFailure_Agreement_HisPartyErrorYellowTime^,^대상이 활력 저하로 파티를 할 수 없습니다.^,^^,^^,^Their Vitality is too low to join the party.^,^^,^^
^eNetFailure_Interaction_CollectErrorYellowTime^,^활력 저하로 채집을 할 수 없습니다.^,^^,^^,^Your Vitality is too low to gather.^,^^,^^
^eNetFailure_Move_Auto_User_Checking^,^오토 검사중에는 다른 행동을 할 수 없습니다.^,^^,^^,^Cannot perform other actions duRing auto-check.^,^^,^^
^eNetFailure_Agreement_NotAttackBattalionMe^,^공격대 상태가 아닙니다.^,^^,^^,^You are not in a raid.^,^^,^^
^eNetFailure_Agreement_NotAttackBattalionTarget^,^대상이 공격대가 아닙니다.^,^^,^^,^The target is not in a raid.^,^^,^^
^eNetFailure_Action_CannotOpenedContents^,^아직 이용 할 수 없는 컨텐츠 입니다.^,^^,^^,^This content isn't available yet.^,^^,^^
^eNetFailure_Agreement_CannotOpenedContents^,^아직 이용 할 수 없는 컨텐츠 입니다.^,^^,^^,^This content isn't available yet.^,^^,^^
^eNetFailure_auction_CannotOpenedContents^,^아직 이용 할 수 없는 컨텐츠 입니다.^,^^,^^,^This content isn't available yet.^,^^,^^
^eNetFailure_Billing_CannotOpenedContents^,^아직 이용 할 수 없는 컨텐츠 입니다.^,^^,^^,^This content isn't available yet.^,^^,^^
^eNetFailure_Dungeon_CannotOpenedContents^,^아직 이용 할 수 없는 컨텐츠 입니다.^,^^,^^,^This content isn't available yet.^,^^,^^
^eNetFailure_Enchant_CannotOpenedContents^,^아직 이용 할 수 없는 컨텐츠 입니다.^,^^,^^,^This content isn't available yet.^,^^,^^
^eNetFailure_Fellow_CannotOpenedContents^,^아직 이용 할 수 없는 컨텐츠 입니다.^,^^,^^,^This content isn't available yet.^,^^,^^
^eNetFailure_FootHold_CannotOpenedContents^,^아직 이용 할 수 없는 컨텐츠 입니다.^,^^,^^,^This content isn't available yet.^,^^,^^
^eNetFailure_Item_CannotOpenedContents^,^아직 이용 할 수 없는 컨텐츠 입니다.^,^^,^^,^This content isn't available yet.^,^^,^^
^eNetFailure_Move_CannotOpenedContents^,^아직 이용 할 수 없는 컨텐츠 입니다.^,^^,^^,^This content isn't available yet.^,^^,^^
^eNetFailure_Move_InvalidRubyData^,^아직 이용 할 수 없는 컨텐츠 입니다.^,^^,^^,^This content isn't available yet.^,^^,^^
^eNetFailure_Quest_CannotOpenedContents^,^아직 이용 할 수 없는 컨텐츠 입니다.^,^^,^^,^This content isn't available yet.^,^^,^^
^eNetFailure_Talents_CannotOpenedContents^,^아직 이용 할 수 없는 컨텐츠 입니다.^,^^,^^,^This content isn't available yet.^,^^,^^
^eNetFailure_Fellow_FellowActingState^,^펠로우가 스킬 사용중에는 소환해제 할 수 없습니다.^,^^,^^,^Cannot dismiss a familiar while it is using its skill.^,^^,^^
^eNetFailure_Action_SkillRisingBodyState^,^스킬공중이동중인상태입니다(반격가능함)^,^^,^^,^In the middle of an aerial skill (can counterattack)^,^^,^^
^eNetFailure_Production_invalid_Recipe_Record^,^레시피 아이템이 없습니다.^,^^,^^,^There are no recipes.^,^^,^^
^eNetFailure_Production_invalid_Data^,^제작할 아이템 데이터가 없습니다.^,^^,^^,^There is no crafted item data.^,^^,^^
^eNetFailure_Production_count_have_item^,^아이템 재료가 부족합니다.^,^^,^^,^You do not have the materials.^,^^,^^
^eNetFailure_Production_low_grade^,^등급이 낮습니다.^,^^,^^,^Grade is too low.^,^^,^^
^eNetFailure_Production_invalid_RegisterdRecipeAlready^,^등록된 레시피가 아닙니다.^,^^,^^,^This is not a registered recipe.^,^^,^^
^eNetFailure_Production_low_grade_Gather^,^채집 기술의 단계가 낮습니다.^,^^,^^,^You are not proficient enough at gatheRing.^,^^,^^
^eNetFailure_Production_low_grade_WeaponCraft^,^무기제작 기술의 단계가 낮습니다.^,^^,^^,^You are not proficient enough at weaponsmithing.^,^^,^^
^eNetFailure_Production_low_grade_ArmorCraft^,^방어구제작 기술의 단계가 낮습니다.^,^^,^^,^You are not proficient enough at Armorsmithing.^,^^,^^
^eNetFailure_Production_low_grade_AccessoryCraft^,^장신구제작 기술의 단계가 낮습니다.^,^^,^^,^You are not proficient enough at Jewelry crafting.^,^^,^^
^eNetFailure_Production_low_grade_FellowEquip^,^펠로우연구 기술의 단계가 낮습니다.^,^^,^^,^You are not proficient enough at barder crafting.^,^^,^^
^eNetFailure_Production_low_grade_Cooking^,^요리 기술의 단계가 낮습니다.^,^^,^^,^You are not proficient enough at cooking.^,^^,^^
^eNetFailure_Production_low_grade_Alchemy^,^연금술 기술의 단계가 낮습니다.^,^^,^^,^You are not proficient enough at alchemy.^,^^,^^
^eNetFailure_achievements_storagefull^,^가방에 공간이 부족하여 보상을 받을 수 없습니다.^,^^,^^,^You do not have enough room in your bag.^,^^,^^
^eNetFailure_Action_NotPcCafeUser^,^PC방 유저가 아닙니다.^,^^,^^,^You are not a PC room user.^,^^,^^
^eNetFailure_Action_AlreadyUsePcCafeBuff^,^이미 PC방 무료 길들이기 포인트 충전을 사용하였습니다.^,^^,^^,^You have already used the PC room free taming point charge.^,^^,^^
