t_type,t_typename,t_key,t_eng
^Co^,^Common^,^E_CabeShuraB_22_Name^,^Abyssal Dullahan^
^Co^,^Common^,^E_CabeShuraB_22_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraB_03_Name^,^Abyssal Dullahan^
^Co^,^Common^,^E_CabeShuraB_03_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraB_33_Name^,^Abyssal Dullahan^
^Co^,^Common^,^E_CabeShuraB_33_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraB_04_Name^,^Abyssal Dullahan^
^Co^,^Common^,^E_CabeShuraB_04_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraB_44_Name^,^Abyssal Dullahan^
^Co^,^Common^,^E_CabeShuraB_44_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraB_05_Name^,^Abyssal Dullahan^
^Co^,^Common^,^E_CabeShuraB_05_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraB_55_Name^,^Abyssal Dullahan^
^Co^,^Common^,^E_CabeShuraB_55_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraB_06_Name^,^Abyssal Dullahan^
^Co^,^Common^,^E_CabeShuraB_06_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraB_66_Name^,^Abyssal Dullahan^
^Co^,^Common^,^E_CabeShuraB_66_NameDetail^,^Headless Rider^
^map_e02^,^Xmasdungeon^,^e_e02_snowman_1_name^,^Mini Snowman^
^map_e02^,^Xmasdungeon^,^e_e02_elfrab_01_Name^,^Elbini^
^map_e02^,^Xmasdungeon^,^e_e02_elfrab_01_NameDetail^,^Rascally Elf Rabbini^
^map_e02^,^Xmasdungeon^,^E_e02_santarab_01_Name^,^Santana^
^map_e02^,^Xmasdungeon^,^E_e02_santarab_01_NameDetail^,^Rascally Sainted Rabbini^
^map_e02^,^Xmasdungeon^,^e_e02_elfrab_02_Name^,^Elbini^
^map_e02^,^Xmasdungeon^,^e_e02_elfrab_02_NameDetail^,^Rascally Elf Rabbini^
^map_e02^,^Xmasdungeon^,^E_e02_santarab_02_Name^,^Santana^
^map_e02^,^Xmasdungeon^,^E_e02_santarab_02_NameDetail^,^Rascally Sainted Rabbini^
^map_e02^,^Xmasdungeon^,^E_e02_Whale_1_Name^,^Ellandfel Sky Titan^
^map_e02^,^Xmasdungeon^,^E02_Bigbox_S_Name^,^Flashy Gift Box^
^map_e02^,^Xmasdungeon^,^E02_Bigbox_A_Name^,^Flashy Gift Box^
^Co^,^Common^,^Ev_NA_ElfRab_1_name^,^Rascally Sainted Rabbini^
^Co^,^Common^,^Ev_NA_ElfRab_1_description^,^^
^Co^,^Common^,^Ev_NA_KeepRab_11_Name^,^Bernard Thortor^
^Co^,^Common^,^Ev_NA_KeepRab_11_NameDetail^,^^
^Co^,^Common^,^Ev_NA_KeepRab_22_Name^,^Latanyan^
^Co^,^Common^,^Ev_NA_KeepRab_22_NameDetail^,^^
^Co^,^Common^,^Ev_NA_KeepRab_33_Name^,^Heath Rabbit^
^Co^,^Common^,^Ev_NA_KeepRab_33_NameDetail^,^^
^Co^,^Common^,^Ev_NA_KeepRab_44_Name^,^Johnie Rabbini^
^Co^,^Common^,^Ev_NA_KeepRab_44_NameDetail^,^^
^Co^,^Common^,^Ev_NA_KeepRab_55_Name^,^Leander Rabbini^
^Co^,^Common^,^Ev_NA_KeepRab_55_NameDetail^,^^
^Co^,^Common^,^Ev_NA_KeepRab_111_Name^,^Bernard Thortor^
^Co^,^Common^,^Ev_NA_KeepRab_111_NameDetail^,^^
^Co^,^Common^,^Ev_NA_KeepRab_222_Name^,^Latanyan^
^Co^,^Common^,^Ev_NA_KeepRab_222_NameDetail^,^^
^Co^,^Common^,^Ev_NA_KeepRab_333_Name^,^Heath Rabbit^
^Co^,^Common^,^Ev_NA_KeepRab_333_NameDetail^,^^
^Co^,^Common^,^Ev_NA_KeepRab_444_Name^,^Johnie Rabbini^
^Co^,^Common^,^Ev_NA_KeepRab_444_NameDetail^,^^
^Co^,^Common^,^Ev_NA_KeepRab_555_Name^,^Leander Rabbini^
^Co^,^Common^,^Ev_NA_KeepRab_555_NameDetail^,^^
^Co^,^Common^,^E_Event_RabOlym_01_Name^,^Savage Rabbini^
^Co^,^Common^,^E_Event_RabOlym_01_NameDetail^,^Vicious Rabbini^
^Co^,^Common^,^E_Event_RabOlym_02_Name^,^Fierce Rabbini^
^Co^,^Common^,^E_Event_RabOlym_02_NameDetail^,^Elite Vicious Rabbini^
^Co^,^Common^,^E_Event_RabOlym_03_Name^,^Bruiser Rabbini^
^Co^,^Common^,^E_Event_RabOlym_03_NameDetail^,^Rabbini Rabble Leader^
^Co^,^Common^,^E_Event_RabOlym_04_Name^,^Chief Rabbini^
^Co^,^Common^,^E_Event_RabOlym_04_NameDetail^,^Rabbini Hooligan Leader^
^Co^,^Common^,^E_Event_BearOlym_01_Name^,^Half-Moon^
^Co^,^Common^,^E_Event_BearOlym_01_NameDetail^,^Torch Relay Runner^
^Co^,^Common^,^E_Event_WorldRaid_01_Name^,^Brancas^
^Co^,^Common^,^E_Event_WorldRaid_02_Name^,^Merciless^
^Co^,^Common^,^E_Event_WorldRaid_01_NameDetail^,^Pawns of God of Ruin^
^Co^,^Common^,^E_Event_WorldRaid_02_NameDetail^,^Pawns of God of Ruin^
^Co^,^Common^,^E_Event_RUWC_02_Name^,^Brown Bear Rabbini^
^Co^,^Common^,^E_Event_RUWC_02_Description^,^Soccer hater^
^Co^,^Common^,^E_Event_Gdragon_01_Name^,^Gilded Infernal Demoroth^
^Co^,^Common^,^E_99_0_1501_0003_Name^,^Chaos Lion^
^Co^,^Common^,^E_99_0_1501_0003_NameDetail^,^^
^Co^,^Common^,^E_f07_BFlyWolf_0001_Name^,^Awakened Torkai^
^Co^,^Common^,^E_Event_RabMer_001_Name^,^Watermelon Rabbini^
^Co^,^Common^,^E_E01_Tavor_0001_Name^,^Tavor^
^Co^,^Common^,^E_E01_Pega_0001_Name^,^Nebula the Chaos^
^Co^,^Common^,^E_P02_bUGarmu_0001_Name^,^Ancient Magnatu^
^Co^,^Common^,^E_P02_bUGarmu_0001_NameDetail^,^^
^Co^,^Common^,^E_03_bCaras_0001_Name^,^Ancient Veldon^
^Co^,^Common^,^E_03_bCaras_0001_NameDetail^,^^
^Co^,^Common^,^e_f05_bMatura_001_Name^,^Ancient Caspert^
^Co^,^Common^,^e_f05_bMatura_001_NameDetail^,^^
^Co^,^Common^,^E_d25_bUGarmu_01_Name^,^Ancient Caspert^
^Co^,^Common^,^E_d25_bUGarmu_01_NameDetail^,^^
^Co^,^Common^,^E_F08_btoms_1_Name^,^Dark Nijeya^
^Co^,^Common^,^E_F08_btoms_1_NameDetail^,^^
^Co^,^Common^,^E_99_idollroxi_01_Name^,^Burning Roxinus^
^Co^,^Common^,^E_99_idollGar_01_Name^,^Garme^
^Co^,^Common^,^E_99_idollpano_01_Name^,^Panos^
^Co^,^Common^,^E_C00_HalowGhst_001_Name^,^Soda Whisper^
^Co^,^Common^,^E_C00_HalowGhst_001_NameDetail^,^^
^Co^,^Common^,^E_C00_HalowGhstA_01_Name^,^Strawberry Whisper^
^Co^,^Common^,^E_C00_HalowGhstA_01_NameDetail^,^^
^Co^,^Common^,^E_C00_HalowGhstB_01_Name^,^Mango Whisper^
^Co^,^Common^,^E_C00_HalowGhstB_01_NameDetail^,^^
^Co^,^Common^,^e_d96_zombomb_01_Name^,^Explosive Mummy^
^Co^,^Common^,^e_d96_zombomb_01_NameDetail^,^^
^Co^,^Common^,^e_d96_exced_01_Name^,^Unstable Spirit^
^Co^,^Common^,^e_d96_exced_01_NameDetail^,^^
^Co^,^Common^,^e_d96_exced_02_Name^,^Contaminated Spirit^
^Co^,^Common^,^e_d96_exced_02_NameDetail^,^^
^Co^,^Common^,^e_d96_KrokGener_01_Name^,^Gredis of Deadlands^
^Co^,^Common^,^e_d96_KrokGener_01_NameDetail^,^^
^Co^,^Common^,^e_d96_mwer_001_Name^,^Labyrinth Werewolf^
^Co^,^Common^,^e_d96_mwer_001_NameDetail^,^^
^Co^,^Common^,^e_d96_cabeashu_001_Name^,^Mighty Skeleton^
^Co^,^Common^,^e_d96_cabeashu_001_NameDetail^,^^
^Co^,^Common^,^e_d96_armordog_001_Name^,^Armored Jackal^
^Co^,^Common^,^e_d96_armordog_001_NameDetail^,^^
^Co^,^Common^,^e_d96_evilgirl_001_Name^,^Possesed Girl^
^Co^,^Common^,^e_d96_evilgirl_001_NameDetail^,^^
^Co^,^Common^,^e_d96_necro_001_Name^,^Labyrinth Necromancer^
^Co^,^Common^,^e_d96_necro_001_NameDetail^,^^
^Co^,^Common^,^e_d96_eviltree_001_Name^,^Corrupted Ashwood^
^Co^,^Common^,^e_d96_eviltree_001_NameDetail^,^^
^Co^,^Common^,^e_d96_Lakan_001_Name^,^Cursed Graverobber^
^Co^,^Common^,^e_d96_Lakan_001_NameDetail^,^^
^Co^,^Common^,^e_d96_Dgarmu_001_Name^,^Erega^
^Co^,^Common^,^e_d96_Dgarmu_001_NameDetail^,^^
^Co^,^Common^,^e_d96_Demos_001_Name^,^Rotte^
^Co^,^Common^,^e_d96_Demos_001_NameDetail^,^^
^Co^,^Common^,^e_d96_Laher_001_Name^,^Blaus^
^Co^,^Common^,^e_d96_Laher_001_NameDetail^,^^
^Co^,^Common^,^e_d96_HJack_001_Name^,^Herd Leader Borupu^
^Co^,^Common^,^e_d96_HJack_001_NameDetail^,^^
^Co^,^Common^,^e_d96_Talos_001_Name^,^Bishop Kaishiku^
^Co^,^Common^,^e_d96_Talos_001_NameDetail^,^^
^Co^,^Common^,^e_d96_Lanot_001_Name^,^Ranote^
^Co^,^Common^,^e_d96_Lanot_001_NameDetail^,^^
^Co^,^Common^,^e_d96_Heeno_001_Name^,^Henok^
^Co^,^Common^,^e_d96_Heeno_001_NameDetail^,^^
^Co^,^Common^,^e_d96_Monk_001_Name^,^Monek^
^Co^,^Common^,^e_d96_Monk_001_NameDetail^,^^
^Co^,^Common^,^e_d96_Heret_001_Name^,^Heretic^
^Co^,^Common^,^e_d96_Heret_001_NameDetail^,^^
^Co^,^Common^,^e_d96_Vandk_001_Name^,^Van Deken^
^Co^,^Common^,^e_d96_Vandk_001_NameDetail^,^^
^Co^,^Common^,^e_d96_Mucu_001_Name^,^Mercurius^
^Co^,^Common^,^e_d96_Mucu_001_NameDetail^,^^
^Co^,^Common^,^e_d96_ashurm_001_Name^,^Ashuram^
^Co^,^Common^,^e_d96_ashurm_001_NameDetail^,^^
^Co^,^Common^,^e_d96_ImmoMagi_01_Name^,^Fallen Legion Magi^
^Co^,^Common^,^e_d96_ImmoMagi_01_NameDetail^,^^
^Co^,^Common^,^e_d96_dstone_01_Name^,^Moon Crystal^
^Co^,^Common^,^e_d96_dstone_01_NameDetail^,^^
^Co^,^Common^,^e_d96_dstone_02_Name^,^Flame Crystal^
^Co^,^Common^,^e_d96_dstone_02_NameDetail^,^^
^Co^,^Common^,^e_d96_dstone_03_Name^,^Water Crystal^
^Co^,^Common^,^e_d96_dstone_03_NameDetail^,^^
^Co^,^Common^,^e_d96_dstone_04_Name^,^Tree Crystal^
^Co^,^Common^,^e_d96_dstone_04_NameDetail^,^^
^Co^,^Common^,^e_d96_dstone_05_Name^,^Gold Crystal^
^Co^,^Common^,^e_d96_dstone_05_NameDetail^,^^
^Co^,^Common^,^e_d96_dstone_06_Name^,^Earth Crystal^
^Co^,^Common^,^e_d96_dstone_06_NameDetail^,^^
^Co^,^Common^,^e_d96_dstone_07_Name^,^Sun Crystal^
^Co^,^Common^,^e_d96_dstone_07_NameDetail^,^^
^Co^,^Common^,^e_d96_KrokGener_02_Name^,^Gredis of Deadlands^
^Co^,^Common^,^e_d96_KrokGener_02_NameDetail^,^^
^Co^,^Common^,^E_D96_CapGreed_01_Name^,^Frail Gredis^
^Co^,^Common^,^E_D96_CapGreed_01_NameDetail^,^^
^Co^,^Common^,^E_D96_fail_01_Name^,^Shattered Crystal^
^Co^,^Common^,^E_D96_fail_01_NameDetail^,^^
^Co^,^Common^,^E_D96_GoleBomb_01_Name^,^Animated Bomb^
^Co^,^Common^,^E_D96_GoleBomb_01_NameDetail^,^^
^Co^,^Common^,^e_d96_HJack_002_Name^,^Herd Leader Borupu^
^Co^,^Common^,^e_d96_HJack_002_NameDetail^,^^
^Co^,^Common^,^e_d96_Talos_002_Name^,^Bishop Kaishiku^
^Co^,^Common^,^e_d96_Talos_002_NameDetail^,^^
^Co^,^Common^,^e_na_chaser_001_Name^,^Spirit Chaser^
^Co^,^Common^,^e_na_chaser_001_NameDetail^,^^
^Co^,^Common^,^e_na_RuneGolem_001_Name^,^Rune Golem^
^Co^,^Common^,^e_na_RuneGolem_001_NameDetail^,^^
^Co^,^Common^,^e_00_skilltest_01_Name^,^PoyoPoyo^
^Co^,^Common^,^e_00_skilltest_01_NameDetail^,^^
^Co^,^Common^,^E_Event_Rabormi_05_Name^,^Royal Thief Ravish^
^Co^,^Common^,^E_Event_Rabormi_05_NameDetail^,^^
^Co^,^Common^,^E_Event_Agnas_01_Name^,^Glacial Agnas^
^Co^,^Common^,^E_Event_Agnas_01_NameDetail^,^Tempest Dragon^
^Co^,^Common^,^e_na_algidus_001_Name^,^Algidus^
^Co^,^Common^,^e_na_algidus_001_NameDetail^,^^
^Co^,^Common^,^e_na_luminiel_001_Name^,^Crimson Aeolus^
^Co^,^Common^,^e_na_luminiel_001_NameDetail^,^^
^Co^,^Common^,^e_na_winstein_001_Name^,^Winstein^
^Co^,^Common^,^e_na_winstein_001_NameDetail^,^^
^Co^,^Common^,^e_na_winstein_002_Name^,^DJ Winstein^
^Co^,^Common^,^e_na_winstein_002_NameDetail^,^^
^Co^,^Common^,^e_na_winstein_003_Name^,^Pimp Winstein^
^Co^,^Common^,^e_na_winstein_003_NameDetail^,^^
^Co^,^Common^,^ev_na_aquabeast_2_Name^,^Radiant Aquavrios^
^Co^,^Common^,^E_Event_RabMer_002_Name^,^Watermelon Rabbini^
^Co^,^Common^,^E_VALOFE_0001_Name^,^N'alex Orohn^
^Co^,^Common^,^E_VALOFE_0001_NameDetail^,^The World Ender^
^Co^,^Common^,^e_ev_halloween19_01_Name^,^Haunted Pumpkin^
^Co^,^Common^,^e_ev_halloween19_01_NameDetail^,^Official Halloween Spookers^
^Co^,^Common^,^e_ev_halloween19_02_Name^,^Possessed Pumpkin^
^Co^,^Common^,^e_ev_halloween19_02_NameDetail^,^Official Halloween Spookers^
^Co^,^Common^,^e_ev_halloween19_03_Name^,^Cursed Pumpkin^
^Co^,^Common^,^e_ev_halloween19_03_NameDetail^,^Official Halloween Spookers^
^Co^,^Common^,^e_ev_halloween19_04_Name^,^Plagued Pumpkin^
^Co^,^Common^,^e_ev_halloween19_04_NameDetail^,^Official Halloween Spookers^
^Co^,^Common^,^e_ev_halloween19_05_Name^,^Tormented Pumpkin^
^Co^,^Common^,^e_ev_halloween19_05_NameDetail^,^Official Halloween Spookers^
^Co^,^Common^,^e_ev_halloween19_06_Name^,^Jack O'^
^Co^,^Common^,^e_ev_halloween19_06_NameDetail^,^The Great Dark One^
^Co^,^Common^,^e_ev_na_pnight_01_Name^,^Phantasmal Nightshade^
^Co^,^Common^,^e_ev_halloween19_07_Name^,^Jack O'^
^Co^,^Common^,^e_ev_halloween19_07_NameDetail^,^The Great Dark One^
^Co^,^Common^,^E_EV_Reinxmas_01_Name^,^Festive Reindeer^
^Co^,^Common^,^E_EV_Reinxmas_01_NameDetail^,^^
^Co^,^Common^,^E_EV_Reinxmas_02_Name^,^Festive Reindeer^
^Co^,^Common^,^E_EV_Reinxmas_02_NameDetail^,^^
^Co^,^Common^,^E_d00_FirePega_004_Name^,^^
^Co^,^Common^,^E_d00_FirePega_004_NameDetail^,^^
^Co^,^Common^,^E_d01_DarkPega_004_Name^,^^
^Co^,^Common^,^E_d01_DarkPega_004_NameDetail^,^^
^Co^,^Common^,^E_d02_IcePega_004_Name^,^^
^Co^,^Common^,^E_d02_IcePega_004_NameDetail^,^^
^Co^,^Common^,^E_f03_DrFrBoy0_0004_Name^,^^
^Co^,^Common^,^E_f03_DrFrBoy0_0004_NameDetail^,^^
^Co^,^Common^,^E_f03_DrFrBoy1_0004_Name^,^^
^Co^,^Common^,^E_f03_DrFrBoy1_0004_NameDetail^,^^
^Co^,^Common^,^E_f04_DrFrBoy2_0004_Name^,^^
^Co^,^Common^,^E_f04_DrFrBoy2_0004_NameDetail^,^^
^Co^,^Common^,^e_d98_Demos_001_NameDetail^,^^
^Co^,^Common^,^e_d98_Laher_001_NameDetail^,^^
^Co^,^Common^,^E_d98_icemagician_01_NameDetail^,^^
^Co^,^Common^,^E_d98_chaodawiz_02_NameDetail^,^^
^Co^,^Common^,^E_C00_HomiDoll_001_Name^,^^
^Co^,^Common^,^E_C00_HomiDoll_001_NameDetail^,^^
^Co^,^Common^,^E_d22_0_RabMer_0005_Name^,^^
^Co^,^Common^,^E_d22_0_RabMer_0005_NameDetail^,^^
^Co^,^Common^,^E_d22_0_RabMer_0006_Name^,^^
^Co^,^Common^,^E_d22_0_RabMer_0006_NameDetail^,^^
^Co^,^Common^,^E_Event_RabSanta_01_Name^,^^
^Co^,^Common^,^E_Event_RabSanta_01_NameDetail^,^^
^Co^,^Common^,^E_Event_RabSanta_02_Name^,^^
^Co^,^Common^,^E_Event_RabSanta_02_NameDetail^,^^
^Co^,^Common^,^E_Event_SnowG_01_Name^,^^
^Co^,^Common^,^E_Event_SnowG_01_NameDetail^,^^
^Co^,^Common^,^E_Event_SnowB_01_Name^,^^
^Co^,^Common^,^E_Event_SnowB_01_NameDetail^,^^
^Co^,^Common^,^E_99_idollroxi_01_NameDetail^,^^
^Co^,^Common^,^E_99_idollGar_01_NameDetail^,^^
^Co^,^Common^,^E_99_idollpano_01_NameDetail^,^^
^Co^,^Common^,^E_Event_Chicken_01_Name^,^^
^Co^,^Common^,^E_Event_Chicken_01_NameDetail^,^^
^Co^,^Common^,^E_Event_Chicken_02_Name^,^^
^Co^,^Common^,^E_Event_Chicken_02_NameDetail^,^^
^Co^,^Common^,^E_Event_DaeBak_01_Name^,^^
^Co^,^Common^,^E_Event_DaeBak_01_NameDetail^,^^
^Co^,^Common^,^e_d96_capdevy_01_Name^,^^
^Co^,^Common^,^e_d96_capdevy_01_NameDetail^,^^
^Co^,^Common^,^e_d95_bearpooh_01_Name^,^Honey Champion Popo^
^Co^,^Common^,^e_d95_bearpooh_01_NameDetail^,^^
^Co^,^Common^,^e_d95_bearpooh_02_Name^,^Honey Champion Popo^
^Co^,^Common^,^e_d95_bearpooh_02_NameDetail^,^^
^Co^,^Common^,^e_d95_bismo_01_Name^,^Drunken King Bodil^
^Co^,^Common^,^e_d95_bismo_01_NameDetail^,^^
^Co^,^Common^,^e_d95_bismo_02_Name^,^Drunken King Bodil^
^Co^,^Common^,^e_d95_bismo_02_NameDetail^,^^
^Co^,^Common^,^e_d95_blademaster_01_Name^,^Blademaster Brutus^
^Co^,^Common^,^e_d95_blademaster_01_NameDetail^,^^
^Co^,^Common^,^e_d95_bragiblade_01_Name^,^Braghin Blade^
^Co^,^Common^,^e_d95_bragiblade_01_NameDetail^,^^
^Co^,^Common^,^e_d95_bugbomb_01_Name^,^A Friend on the Road^
^Co^,^Common^,^e_d95_bugbomb_01_NameDetail^,^^
^Co^,^Common^,^E_d95_BugKuro_01_Name^,^Kurodian of the Tomb^
^Co^,^Common^,^E_d95_BugKuro_01_NameDetail^,^^
^Co^,^Common^,^E_d95_cabesicra_0_Name^,^Shikra Dune^
^Co^,^Common^,^E_d95_cabesicra_0_NameDetail^,^^
^Co^,^Common^,^e_d95_gargo_02_Name^,^The Nameless One^
^Co^,^Common^,^e_d95_gargo_02_NameDetail^,^^
^Co^,^Common^,^e_d95_ghoulmdea_01_Name^,^Succumbed Zombie^
^Co^,^Common^,^e_d95_ghoulmdea_01_NameDetail^,^^
^Co^,^Common^,^e_d95_honeycomb_01_Name^,^Honeycomb^
^Co^,^Common^,^e_d95_honeycomb_01_NameDetail^,^^
^Co^,^Common^,^E_d95_IlikBug_01_Name^,^A Friend on the Street^
^Co^,^Common^,^E_d95_IlikBug_01_NameDetail^,^^
^Co^,^Common^,^e_d95_KrokGener_01_Name^,^Gredis of the Deadlands^
^Co^,^Common^,^e_d95_KrokGener_01_NameDetail^,^^
^Co^,^Common^,^e_d95_madbee_01_Name^,^Furious Bees^
^Co^,^Common^,^e_d95_madbee_01_NameDetail^,^^
^Co^,^Common^,^e_d95_markree_01_Name^,^A Wild Soul^
^Co^,^Common^,^e_d95_markree_01_NameDetail^,^^
^Co^,^Common^,^e_d95_orkus_Name^,^Jealous Iren^
^Co^,^Common^,^e_d95_orkus_NameDetail^,^^
^Co^,^Common^,^e_d95_poisonfrog_01_Name^,^Frog Inside the Well^
^Co^,^Common^,^e_d95_poisonfrog_01_NameDetail^,^^
^Co^,^Common^,^e_d95_poisonfrog_02_Name^,^Frog Outside the Well^
^Co^,^Common^,^e_d95_poisonfrog_02_NameDetail^,^^
^Co^,^Common^,^E_d95_SubosMupad_0_Name^,^Zenon of the Red^
^Co^,^Common^,^E_d95_SubosMupad_0_NameDetail^,^^
^Co^,^Common^,^e_d95_zombieslave_01_Name^,^Weakest Zombie^
^Co^,^Common^,^e_d95_zombieslave_01_NameDetail^,^^
^Co^,^Common^,^e_d95_gargo_01_Name^,^The Nameless One^
^Co^,^Common^,^e_d95_gargo_01_NameDetail^,^^
^Co^,^Common^,^e_d95_darkmagi_01_Name^,^Fallen Warlock^
^Co^,^Common^,^e_d95_darkmagi_01_NameDetail^,^^
^Co^,^Common^,^E_C01_CapDevy_01_Name^,^Weakened Sweet Daveen^
^Co^,^Common^,^E_C01_CapDevy_01_NameDetail^,^^
^Co^,^Common^,^E_f00_golebreak_01_Name^,^^
^Co^,^Common^,^E_f00_golebreak_01_NameDetail^,^^
^Co^,^Common^,^E_D95_smallstorm_0_Name^,^Eye of the Storm^
^Co^,^Common^,^E_D95_smallstorm_0_NameDetail^,^^
^Co^,^Common^,^e_d95_ghoulmdea_02_Name^,^Resistant Zombie^
^Co^,^Common^,^e_d95_ghoulmdea_02_NameDetail^,^^
^Co^,^Common^,^e_d95_defencewall_01_Name^,^Wall^
^Co^,^Common^,^e_d95_defencewall_01_NameDetail^,^^
^Co^,^Common^,^E_D95_AElephant_001_Name^,^Awakened Taisha^
^Co^,^Common^,^E_D95_AElephant_001_NameDetail^,^^
^Co^,^Common^,^E_D95_firestorm_0_Name^,^Fire Storm^
^Co^,^Common^,^E_D95_firestorm_0_NameDetail^,^^
^Co^,^Common^,^E_D95_SnomHunt_01_Name^,^Yeti Hunter^
^Co^,^Common^,^E_D95_SnomHunt_01_NameDetail^,^Iren's Puppet^
^Co^,^Common^,^E_D95_Snommagi_01_Name^,^Yeti Shaman^
^Co^,^Common^,^E_D95_Snommagi_01_NameDetail^,^Iren's Puppet^
^Co^,^Common^,^E_D95_SnomWrrio_01_Name^,^Yeti Brute^
^Co^,^Common^,^E_D95_SnomWrrio_01_NameDetail^,^Iren's Puppet^
^Co^,^Common^,^E_D95_bragiTrap_1_Name^,^Braghin Trap^
^Co^,^Common^,^E_D95_bragiTrap_1_NameDetail^,^^
^Co^,^Common^,^e_d95_singer_01_Name^,^Chapley Singer^
^Co^,^Common^,^e_d95_singer_01_NameDetail^,^^
^Co^,^Common^,^E_d22_0_Rabaro_0001_Name^,^^
^Co^,^Common^,^E_d22_0_Rabaro_0001_NameDetail^,^^
^Co^,^Common^,^E_d22_0_Rabgus_0001_Name^,^^
^Co^,^Common^,^E_d22_0_Rabgus_0001_NameDetail^,^^
^Co^,^Common^,^E_d22_0_Rabsebs_0001_Name^,^^
^Co^,^Common^,^E_d22_0_Rabsebs_0001_NameDetail^,^^
^Co^,^Common^,^E_d22_0_Rabsub_0001_Name^,^^
^Co^,^Common^,^E_d22_0_Rabsub_0001_NameDetail^,^^
^Co^,^Common^,^E_D25_AElephant_01_Name^,^^
^Co^,^Common^,^E_D25_AElephant_01_NameDetail^,^^
^Co^,^Common^,^E_D25_AntuLagen_01_Name^,^^
^Co^,^Common^,^E_D25_AntuLagen_01_NameDetail^,^^
^Co^,^Common^,^E_D25_CapElder_01_Name^,^^
^Co^,^Common^,^E_D25_CapElder_01_NameDetail^,^^
^Co^,^Common^,^E_D25_CapJason_01_Name^,^^
^Co^,^Common^,^E_D25_CapJason_01_NameDetail^,^^
^Co^,^Common^,^E_D25_CapRab_01_Name^,^^
^Co^,^Common^,^E_D25_CapRab_01_NameDetail^,^^
^Co^,^Common^,^E_D25_CapRab_03_Name^,^^
^Co^,^Common^,^E_D25_CapRab_03_NameDetail^,^^
^Co^,^Common^,^E_D25_CapRab_04_Name^,^^
^Co^,^Common^,^E_D25_CapRab_04_NameDetail^,^^
^Co^,^Common^,^E_d25_caras_01_Name^,^^
^Co^,^Common^,^E_d25_caras_01_NameDetail^,^^
^Co^,^Common^,^E_d25_DarkPega_01_Name^,^^
^Co^,^Common^,^E_d25_DarkPega_01_NameDetail^,^^
^Co^,^Common^,^E_d25_DragAgnas_01_Name^,^^
^Co^,^Common^,^E_d25_DragAgnas_01_NameDetail^,^^
^Co^,^Common^,^E_d25_DrFrBoy0_01_Name^,^^
^Co^,^Common^,^E_d25_DrFrBoy0_01_NameDetail^,^^
^Co^,^Common^,^E_d25_DrFrBoy1_01_Name^,^^
^Co^,^Common^,^E_d25_DrFrBoy1_01_NameDetail^,^^
^Co^,^Common^,^E_d25_DrFrBoy2_01_Name^,^^
^Co^,^Common^,^E_d25_DrFrBoy2_01_NameDetail^,^^
^Co^,^Common^,^E_d25_FirePega_01_Name^,^^
^Co^,^Common^,^E_d25_FirePega_01_NameDetail^,^^
^Co^,^Common^,^E_d25_IcePega_01_Name^,^^
^Co^,^Common^,^E_d25_IcePega_01_NameDetail^,^^
^Co^,^Common^,^E_d25_Kagoyle_01_Name^,^^
^Co^,^Common^,^E_d25_Kagoyle_01_NameDetail^,^^
^Co^,^Common^,^E_d25_KagoyleA_01_Name^,^^
^Co^,^Common^,^E_d25_KagoyleA_01_NameDetail^,^^
^Co^,^Common^,^E_d25_Karon_001_Name^,^^
^Co^,^Common^,^E_d25_Karon_001_NameDetail^,^^
^Co^,^Common^,^e_d25_Matura_01_Name^,^^
^Co^,^Common^,^e_d25_Matura_01_NameDetail^,^^
^Co^,^Common^,^E_d25_Matura_02_Name^,^^
^Co^,^Common^,^E_d25_Matura_02_NameDetail^,^^
^Co^,^Common^,^E_D25_MegantesA_01_Name^,^^
^Co^,^Common^,^E_D25_MegantesA_01_NameDetail^,^^
^Co^,^Common^,^E_d25_UGarmu_01_Name^,^^
^Co^,^Common^,^E_d25_UGarmu_01_NameDetail^,^^
^Co^,^Common^,^E_d25_wolf_ghos_01_Name^,^^
^Co^,^Common^,^E_d25_wolf_ghos_01_NameDetail^,^^
^Co^,^Common^,^e_d25_bonedrag_001_Name^,^^
^Co^,^Common^,^e_d25_bonedrag_001_NameDetail^,^^
^Co^,^Common^,^E_d25_Flyhydra_001_Name^,^^
^Co^,^Common^,^E_d25_Flyhydra_001_NameDetail^,^^
^Co^,^Common^,^E_d25_hydra_1_Name^,^^
^Co^,^Common^,^E_d25_hydra_1_NameDetail^,^^
^Co^,^Common^,^E_d25_Pegasus_001_Name^,^^
^Co^,^Common^,^E_d25_Pegasus_001_NameDetail^,^^
^Co^,^Common^,^e_d25_forlizard_1_Name^,^^
^Co^,^Common^,^e_d25_forlizard_1_NameDetail^,^^
^Co^,^Common^,^E_Event_RabSummer_01_Name^,^^
^Co^,^Common^,^E_Event_RabSummer_01_NameDetail^,^^
