t_type,t_typename,t_key,t_eng
^Co^,^Common^,^ev_9_1_0799_03_Complete_Text^,^I still have some of those coupons here. I don't need them anymore she left me already.^
^Co^,^Common^,^ev_9_1_0799_04_Title^,^[Event] Spreading the Love with others^
^Co^,^Common^,^ev_9_1_0799_04_RewarderDesc^,^Generic Man^
^Co^,^Common^,^ev_9_1_0799_04_Request_Text^,^Have you tried helping others? For the ones that cannot finish a dungeon you can actually help them. Helping others in their time of need is very nice.^
^Co^,^Common^,^ev_9_1_0799_04_Accepted_Text^,^I can't actually help them so I need you to go out there and look for people to help.^
^Co^,^Common^,^ev_9_1_0799_04_Ongoing_Text^,^Running a Dungeon with friends sure is nice. I hope that they can learn from higher leveled players.^
^Co^,^Common^,^ev_9_1_0799_04_Complete_Text^,^You can have all these coupons that I have here. Just for helping some other players.^
^Co^,^Common^,^ev_vf_0002_01_Title^,^Bloody Vengeance^
^Co^,^Common^,^ev_vf_0002_01_RewarderDesc^,^Shine the Dictator^
^Co^,^Common^,^ev_vf_0002_01_Request_Text^,^I felt the presence of another Vampire when I was travelling and confirmed it on the townsfolks here. This… Carleon Manor is infested with vampires they say, and I feel these are not just ordinary vampire since they took hold of the Manor, I say they are powerful and beyond redemption. I have a job for you commoner, slay them and let them have their peace. 

Only then, nearby folks and families will be safer from conversion and harm. Or not if you are, lazy.^
^Co^,^Common^,^ev_vf_0002_01_Accepted_Text^,^Don’t let them suffer anymore, I know the feeling of the endless torment and hunger. You do this and you’ll have my gratitude.^
^Co^,^Common^,^ev_vf_0002_01_Ongoing_Text^,^I felt the presence of another Vampire when I was travelling and confirmed it on the townsfolks here. This… Carleon Manor is infested with vampires they say, and I feel these are not just ordinary vampire since they took hold of the Manor, I say they are powerful and beyond redemption. I have a job for you commoner, slay them and let them have their peace. 

Only then, nearby folks and families will be safer from conversion and harm. Or not if you are, lazy.^
^Co^,^Common^,^ev_vf_0002_01_Complete_Text^,^Your hands are bloody, but you have served justice and mercy. I am a man of my word, you have my thanks commoner. There is less evil today, thanks to you.^
^Co^,^Common^,^ev_vf_0002_02_Title^,^Sweeping the Ruins^
^Co^,^Common^,^ev_vf_0002_02_RewarderDesc^,^Shine the Dictator^
^Co^,^Common^,^ev_vf_0002_02_Request_Text^,^Ruins of Matren, yes, we passed through that area to go here. And when I mean we, is my followers and hired bodyguard got ambushed by these barbaric white hulking creatures. 

This is more of a personal vendetta commoner, but you are the only one who knows my burden. This is a job for you and your adventurer friends, I want you to defeat the leaders of that area to avenge my people. Bleed them and leave no one behind!
^
^Co^,^Common^,^ev_vf_0002_02_Accepted_Text^,^They wield clubs and weapons, but nothing compared to your group. Should be an easy task, off you go!^
^Co^,^Common^,^ev_vf_0002_02_Ongoing_Text^,^I don’t know why, but I felt a strange feeling when we passed there. As if someone is luring us… it might be a Vampire lair back then, but who knows... *spits on the ground*^
^Co^,^Common^,^ev_vf_0002_02_Complete_Text^,^You guys took care of them I presume? Then consider it done!

May the spirit of my slain companions rest in peace.^
^Co^,^Common^,^ev_vf_0002_03_Title^,^Blood Provisions^
^Co^,^Common^,^ev_vf_0002_03_RewarderDesc^,^Shine the Dictator^
^Co^,^Common^,^ev_vf_0002_03_Request_Text^,^Blood.. I need blood… its happening again! Everything is red! Help me stranger! A bottle of blood would suffice! Argh!^
^Co^,^Common^,^ev_vf_0002_03_Accepted_Text^,^Ugh.. the thirst is so strong… hurry!!^
^Co^,^Common^,^ev_vf_0002_03_Ongoing_Text^,^BLOOD AND FLESH! MUST not… feed me… Gyaaaaahhhh! *Shine screams in pain*^
^Co^,^Common^,^ev_vf_0002_03_Complete_Text^,^*Gulp* *Gulp* *Gulp*… This… Wait, what is this? *Gulp* the thirst has stopped…
Who are you? Where am i? *Stares at his hand* What have I done…

*You left Shine alone while he collects his thoughts*^
^Co^,^Common^,^ev_vf_0002_04_Title^,^Something to chew on^
^Co^,^Common^,^ev_vf_0002_04_RewarderDesc^,^Shine the Dictator^
^Co^,^Common^,^ev_vf_0002_04_Request_Text^,^Alas! The time to feast has come, but without a meat it won’t be possible. As you can see here commoner, I’m kinda short on hand and *ahem* meat. I can’t eat human meat of course, so I would need cooked animal meat.

I have a job for you (since my hand is too noble for this), I need you to cook something for me. I’ll need tons of meat to recover my physical condition. Let’s share this feast once you finished cooking, isn’t that great?
^
^Co^,^Common^,^ev_vf_0002_04_Accepted_Text^,^Ahhhh, great deal it is. Start the fire then! Tonight we will feast like Kings and Queen!^
^Co^,^Common^,^ev_vf_0002_04_Ongoing_Text^,^What? I’m a Vampire, I have tasted human flesh and I won’t do it again. Don’t pull back on this, I have my limitations as well.^
^Co^,^Common^,^ev_vf_0002_04_Complete_Text^,^The feast has arrived! Let’s not think about anything my commoner friend! 

After all of this, we will continue looking for a cure.^
^Co^,^Common^,^ev_vf_0002_05_Title^,^Beast of the Blood Moon^
^Co^,^Common^,^ev_vf_0002_05_RewarderDesc^,^Shine the Dictator^
^Co^,^Common^,^ev_vf_0002_05_Request_Text^,^The blood moon, It is considered a legend back in my hometown, a story for children perhaps. But it seems just a common talk here in the town as if its real. Listen, I remember the day I turned… I am certain I had a vision of the blood moon turning humans mad and having thirst for human blood and flesh. I have always doubt my visions, but this time I’ll have to follow my instincts.

I have a job for you commoner and your friends. I need you to bring me a blood sample of any strong creatures under the influence of the blood moon. I need to study them, because they might have our answers for the cure. 

This won’t be an easy task, but with help it is possible.
^
^Co^,^Common^,^ev_vf_0002_05_Accepted_Text^,^Good, good. While you’re at it, I’ll find some apothecary to help me study the blood and my blood too. Be careful commoner.^
^Co^,^Common^,^ev_vf_0002_05_Ongoing_Text^,^Any news on the blood moon creatures?^
^Co^,^Common^,^ev_vf_0002_05_Complete_Text^,^There you go.. I can feel and smell it. Tainted and evil blood, let’s see what you are hiding!

Good job on this commoner, you have my thanks!
I’ll give this to the alchemist for study, you have earned my respect. Thank you
^
^Co^,^Common^,^ev_vf_0002_06_Title^,^Shine's Apprentice^
^Co^,^Common^,^ev_vf_0002_06_RewarderDesc^,^Shine the Dictator^
^Co^,^Common^,^ev_vf_0002_06_Request_Text^,^You have proven yourself useful commoner. You’re helping me every day and I appreciate that. Remember the tokens I gave you? Collect them and bring 70 of them to me, and I’ll give you one of my precious item.^
^Co^,^Common^,^ev_vf_0002_06_Accepted_Text^,^You still have those tokens right? Don’t get me wrong, those things are precious to me.^
^Co^,^Common^,^ev_vf_0002_06_Ongoing_Text^,^Those tokens are my family heirloom, don’t lose them!^
^Co^,^Common^,^ev_vf_0002_06_Complete_Text^,^Well well well, [UserName]. You really did it, your loyalty and dedication is rewarded! Take this with you and it may serve you well on dire times.

Thank you for your service, I’ll be forever in your debt.
^
^Co^,^Common^,^ev_vf_0002_07_Title^,^Shine's Adept^
^Co^,^Common^,^ev_vf_0002_07_RewarderDesc^,^Shine the Dictator^
^Co^,^Common^,^ev_vf_0002_07_Request_Text^,^Ahhh the completionist [UserName] is back! Remember those tokens I gave you? I’ll be needing them back, hah! In exchange of something better of course. After all the days you helped me you think I’ll forget? Ok, bring me 125 of my tokens ill in exchange I’ll give you a very special gift!^
^Co^,^Common^,^ev_vf_0002_07_Accepted_Text^,^You still have those tokens right? Don’t get me wrong, those things are precious to me.^
^Co^,^Common^,^ev_vf_0002_07_Ongoing_Text^,^Those tokens are my family heirloom, don’t lose them!^
^Co^,^Common^,^ev_vf_0002_07_Complete_Text^,^Well well well, [UserName]. You really did it, your loyalty and dedication is rewarded! Take this with you and it may serve you well on dire times.

Thank you for your service, I’ll be forever in your debt.^
^Co^,^Common^,^ev_vf_0002_08_Title^,^Amulets is a MUST!^
^Co^,^Common^,^ev_vf_0002_08_RewarderDesc^,^Shine the Dictator^
^Co^,^Common^,^ev_vf_0002_08_Request_Text^,^[UserName]! Do you believe in amulets and talismans? I bet you do; you’re wearing them now! You’ll need to get me at least one of those amulets and some powerful ores. Ores specially gold have big earth property, at least that’s what I heard when I was a kid. I’ll be needing some grass tied to wisdom and lastly, a weak spirit water. 

Yes, those would suffice to ward off the Vampiric Curse! (Not sure though but we should try!)
^
^Co^,^Common^,^ev_vf_0002_08_Accepted_Text^,^This will be a big help, not only for me but for my people.^
^Co^,^Common^,^ev_vf_0002_08_Ongoing_Text^,^Now I don’t want that talisman you are using, I want my own talisman. It might be able to prolong the curse. Just help me will ya?^
^Co^,^Common^,^ev_vf_0002_08_Complete_Text^,^At last, my very own talisman. You should be proud; this is considered a gift for a nobleman like me. I should ask you for more if I want to save my people. But that’s for another time.

You have my gratitude! I will learn to craft this myself, and in the future may it help me and those who need it.^
^Co^,^Common^,^ev_vf_0002_09_Title^,^Purging the wicked^
^Co^,^Common^,^ev_vf_0002_09_RewarderDesc^,^Shine the Dictator^
^Co^,^Common^,^ev_vf_0002_09_Request_Text^,^The time has come [UserName]! You’ve been helping me for a while now, and I appreciate it a lot. But this time I have a request to you as a noble friend. Help this town by defeating greater evil outside, powerful evil that lurks in their own labyrinth of madness. 

You do this, and you’ll be doing a world a better place.^
^Co^,^Common^,^ev_vf_0002_09_Accepted_Text^,^I have never imagined the evil lurks in this lands.. it is worse than my homeland. May you walk in Ellora’s light.^
^Co^,^Common^,^ev_vf_0002_09_Ongoing_Text^,^You and your friends are strong, I envy those who work with brawn. I was raised to rule and command, but here I am banished from my own homeland…^
^Co^,^Common^,^ev_vf_0002_09_Complete_Text^,^You really are strong, when I get cured with this curse. It would be good if you’ll visit me in my homeland. There are certain evil that settles there are well, but until then Hakanas will be glad to have their heroes alive and well.

Thank you for your service, as a nobleman this is all I can give you.
^
^Co^,^Common^,^ev_vf_0003_01_Title^,^A daily puzzle^
^Co^,^Common^,^ev_vf_0003_01_RewarderDesc^,^The Quest Giver Expert^
^Co^,^Common^,^ev_vf_0003_01_Request_Text^,^It is a puzzle because I want it to be considered a puzzle. What's more puzzling is that why you will do this.^
^Co^,^Common^,^ev_vf_0003_01_Accepted_Text^,^Hahahaha that's right you will do it! You can do it! I know you can!^
^Co^,^Common^,^ev_vf_0003_01_Ongoing_Text^,^Just stack up on the ores and so that you can save some time.^
^Co^,^Common^,^ev_vf_0003_01_Complete_Text^,^There should be more than the game than this.^
^Co^,^Common^,^ev_vf_0003_02_Title^,^Another daily puzzle^
^Co^,^Common^,^ev_vf_0003_02_RewarderDesc^,^The Quest Giver Expert^
^Co^,^Common^,^ev_vf_0003_02_Request_Text^,^Are you up for another puzzle? Yes! Be more confused and I'll give you more time to think about it. Just do it.^
^Co^,^Common^,^ev_vf_0003_02_Accepted_Text^,^Come on! Accept it! Accept your fate hahaha!^
^Co^,^Common^,^ev_vf_0003_02_Ongoing_Text^,^Just stack up on the ores and so that you can save some time.^
^Co^,^Common^,^ev_vf_0003_02_Complete_Text^,^There should be more than the game than this.^
^Co^,^Common^,^ev_vf_0003_03_Title^,^Why am I doing this?^
^Co^,^Common^,^ev_vf_0003_03_RewarderDesc^,^The Quest Giver Expert^
^Co^,^Common^,^ev_vf_0003_03_Request_Text^,^It's a good question! I don't know too, hahahaha but atleast you get to get the reward! Heckart is there in Exarahn you just need to find him.^
^Co^,^Common^,^ev_vf_0003_03_Accepted_Text^,^That's right, look for them!^
^Co^,^Common^,^ev_vf_0003_03_Ongoing_Text^,^This is a good quest! everyone, be sure to complete it!^
^Co^,^Common^,^ev_vf_0003_03_Complete_Text^,^Nice! I look forward to giving you a potion! Just one more!^
^Co^,^Common^,^ev_vf_0003_04_Title^,^Hidden in the woods^
^Co^,^Common^,^ev_vf_0003_04_RewarderDesc^,^The Quest Giver Expert^
^Co^,^Common^,^ev_vf_0003_04_Request_Text^,^I saw someone hiding in out there in the world! Go find him/her/maybe/it. I will give you a reward for doing so!^
^Co^,^Common^,^ev_vf_0003_04_Accepted_Text^,^Run along now!^
^Co^,^Common^,^ev_vf_0003_04_Ongoing_Text^,^Ripley Gane is somewhere inside Hakain's Crossing so it's fairly easy.^
^Co^,^Common^,^ev_vf_0003_04_Complete_Text^,^No need to thank me! :3^
^Co^,^Common^,^ev_vf_0004_01_Title^,^[Event] Salvation of the Soul^
^Co^,^Common^,^ev_vf_0004_01_RewarderDesc^,^Psycheos^
^Co^,^Common^,^ev_vf_0004_01_Request_Text^,^Their trapped souls in the cemetery being heal in Funerary Jar, free them by breaking the Jar.^
^Co^,^Common^,^ev_vf_0004_01_Accepted_Text^,^Really glad to hear that then, let's start saving them.^
^Co^,^Common^,^ev_vf_0004_01_Ongoing_Text^,^So here's the thing, you need to Destroy Funerary Jar to free them up.^
^Co^,^Common^,^ev_vf_0004_01_Complete_Text^,^Take this token of appreciation for helping things out.^
^Co^,^Common^,^ev_vf_0004_02_Title^,^[Event] Bloodless Redemption^
^Co^,^Common^,^ev_vf_0004_02_RewarderDesc^,^Psycheos^
^Co^,^Common^,^ev_vf_0004_02_Request_Text^,^It's a very special day for me, I guess I found some scary stuff! Wanna try this one?^
^Co^,^Common^,^ev_vf_0004_02_Accepted_Text^,^Awesome! Do you have fear in something creepy?^
^Co^,^Common^,^ev_vf_0004_02_Ongoing_Text^,^Alright then good luck, Riders!^
^Co^,^Common^,^ev_vf_0004_02_Complete_Text^,^Oh, you came back! Seems it was easy to you, here grab your halloween present!^
^Co^,^Common^,^ev_vf_0004_03_Title^,^[Event] Overlord's Execution^
^Co^,^Common^,^ev_vf_0004_03_RewarderDesc^,^Psycheos^
^Co^,^Common^,^ev_vf_0004_03_Request_Text^,^Seems like the Dark Lord want us to destroy the little celebration in Parnas Cost, could you help us defend the region?^
^Co^,^Common^,^ev_vf_0004_03_Accepted_Text^,^Great! That's good to hear!^
^Co^,^Common^,^ev_vf_0004_03_Ongoing_Text^,^Just a little reminder, be careful with the dark places.^
^Co^,^Common^,^ev_vf_0004_03_Complete_Text^,^Thank you for your help. Here take it as reward.^
^Co^,^Common^,^ev_vf_0004_04_Title^,^[Event] Badblood Extortioner^
^Co^,^Common^,^ev_vf_0004_04_RewarderDesc^,^Psycheos^
^Co^,^Common^,^ev_vf_0004_04_Request_Text^,^We received a mail from one soldier that there's a Vampire Infestation happening in Hakanas Highlands. Can you take care of this for me?^
^Co^,^Common^,^ev_vf_0004_04_Accepted_Text^,^Thank you! By the way, be careful. You will encounter a lot of undead monsters there.^
^Co^,^Common^,^ev_vf_0004_04_Ongoing_Text^,^Go ahead and save some lives in Hakanas Highlands.^
^Co^,^Common^,^ev_vf_0004_04_Complete_Text^,^You are really a great! Here take this, it will helps you getting more rewards.^
^Co^,^Common^,^ev_vf_0004_05_Title^,^[Event] Execute the Lifeless Pirate^
^Co^,^Common^,^ev_vf_0004_05_RewarderDesc^,^Psycheos^
^Co^,^Common^,^ev_vf_0004_05_Request_Text^,^Hello Adventurer! Have you been in Stygea before? I have a special task for y'all. I request you to defeat the Lifeless Pirate, Van Deken.^
^Co^,^Common^,^ev_vf_0004_05_Accepted_Text^,^You can find Van Deken in Stygea at Glittering Vault.^
^Co^,^Common^,^ev_vf_0004_05_Ongoing_Text^,^One thing, Van Deken is really a strong Pirate, so be careful!^
^Co^,^Common^,^ev_vf_0004_05_Complete_Text^,^Thank you for defeating Van Deken, here grab your special gift.^
^Co^,^Common^,^ev_vf_0000_01_Title^,^An Inscription of Another Language^
^Co^,^Common^,^ev_vf_0000_01_RewarderDesc^,^Master Yulnus^
^Co^,^Common^,^ev_vf_0000_01_Request_Text^,^("I can feel a strange aura from this piece of paper. Curious enough, there seems to be a writing on it with a language I haven't heard of.<br><br><UI_P>"OL ZIR GE SAGA"</UI_P><br><br>I wonder what it means, perhaps Master Yulnus has more information. I should head back to Hakain's Crossing to find him.")^
^Co^,^Common^,^ev_vf_0000_01_Accepted_Text^,^^
^Co^,^Common^,^ev_vf_0000_01_Ongoing_Text^,^("I can feel a strange aura from this piece of paper. Curious enough, there seems to be a writing on it with a language I haven't heard of.<br><br><UI_P>"OL ZIR GE SAGA"</UI_P><br><br>I wonder what it means, perhaps Master Yulnus has more information. I should head back to Hakain's Crossing to find him.")^
^Co^,^Common^,^ev_vf_0000_01_Complete_Text^,^Ah, always great to see you, [UserName].<br><br>What's this you say? A parchment of paper that feels off? Let me take a look.<br><br>…<br><br>T'is curious indeed, can you give me a moment?^
^Co^,^Common^,^ev_vf_0000_02_Title^,^The Missing Map Pieces I^
^Co^,^Common^,^ev_vf_0000_02_RewarderDesc^,^Master Yulnus^
^Co^,^Common^,^ev_vf_0000_02_Request_Text^,^Would you look at that, something else appeared at the back of the paper…<br><br><br>If my suspicions are correct, the inscription should tell you where to look for others similar to this. Perhaps you're supposed to gather them all?<br><br>Anyway, there's a chance that you might find one from the Gustling Isle.<br><br>("Master Yulnus has provided the possible whereabouts of another piece that contains related inscriptions.<br><br>Should he be correct, I may be able to figure out where the next one should lead.<br><br>I should get to The Gustling Isle as soon as possible.")^
^Co^,^Common^,^ev_vf_0000_02_Accepted_Text^,^Take care and watch your path, these are strange times.^
^Co^,^Common^,^ev_vf_0000_02_Ongoing_Text^,^Would you look at that, something else appeared at the back of the paper…<br><br><br>If my suspicions are correct, the inscription should tell you where to look for others similar to this. Perhaps you're supposed to gather them all?<br><br>Anyway, there's a chance that you might find one from the Gustling Isle.<br><br>("Master Yulnus has provided the possible whereabouts of another piece that contains related inscriptions.<br><br>Should he be correct, I may be able to figure out where the next one should lead.<br><br>I should get to The Gustling Isle as soon as possible.")^
^Co^,^Common^,^ev_vf_0000_02_Complete_Text^,^Unbelievable. Then it's true that there are others. Perhaps you can take on the next set of challenges yourself.<br><br>Perhaps being exposed long enough to these pieces, you might be getting attuned to what the inscriptions say.^
^Co^,^Common^,^ev_vf_0000_03_Title^,^The Missing Map Pieces II^
^Co^,^Common^,^ev_vf_0000_03_RewarderDesc^,^Master Yulnus^
^Co^,^Common^,^ev_vf_0000_03_Request_Text^,^You should be on your way, I believe the details in the inscription should be enough for you to find the path.<br><br>Go now, and keep me updated on your discoveries.<br><br>("Looks like I'm on my own as Master Yulnus believes I should be more and more attuned to these things.<br><br>Right now, the next inscription to the following piece says:<br><br><O_Y>In the flow of sand<br>Built with ruins and monsters<br>Towards completion</O_Y><br><br>I need to figure out what this means...")^
^Co^,^Common^,^ev_vf_0000_03_Accepted_Text^,^I wonder how many pieces there are…^
^Co^,^Common^,^ev_vf_0000_03_Ongoing_Text^,^You should be on your way, I believe the details in the inscription should be enough for you to find the path.<br><br>Go now, and keep me updated on your discoveries.<br><br>("Looks like I'm on my own as Master Yulnus believes I should be more and more attuned to these things.<br><br>Right now, the next inscription to the following piece says:<br><br><O_Y>In the flow of sand<br>Built with ruins and monsters<br>Towards completion</O_Y><br><br>I need to figure out what this means...")^
^Co^,^Common^,^ev_vf_0000_03_Complete_Text^,^My my, would you look at that. That's another one. If you try looking at the tears, they seem to be part of a larger piece…<br><br>There might be more to this than meets the eye.<br><br>Continue your adventure and seek out what else should be missing.^
^Co^,^Common^,^ev_vf_0000_04_Title^,^The Missing Map Pieces III^
^Co^,^Common^,^ev_vf_0000_04_RewarderDesc^,^Master Yulnus^
^Co^,^Common^,^ev_vf_0000_04_Request_Text^,^You should be on your way, I believe the details in the inscription should be enough for you to find the path.<br><br>Go now, and keep me updated on your discoveries.<br><br>("Looks like things are becoming clearer and clearer. Maybe there's an actual discovery to be made here like no other.<br><br>Right now, the next inscription to the following piece says:<br><br><O_Y>Set sail and prepare<br>Towards the seas and behold<br>Beware of the ship</O_Y><br><br>I need to figure this out just like the other one...")^
^Co^,^Common^,^ev_vf_0000_04_Accepted_Text^,^I wonder how many pieces there are…^
^Co^,^Common^,^ev_vf_0000_04_Ongoing_Text^,^You should be on your way, I believe the details in the inscription should be enough for you to find the path.<br><br>Go now, and keep me updated on your discoveries.<br><br>("Looks like things are becoming clearer and clearer. Maybe there's an actual discovery to be made here like no other.<br><br>Right now, the next inscription to the following piece says:<br><br><O_Y>Set sail and prepare<br>Towards the seas and behold<br>Beware of the ship</O_Y><br><br>I need to figure this out just like the other one...")^
^Co^,^Common^,^ev_vf_0000_04_Complete_Text^,^This is great! I think we have the complete set. I'll think of the next steps we'll take.^
^Co^,^Common^,^ev_vf_0000_05_Title^,^A Map Of An Artifact^
^Co^,^Common^,^ev_vf_0000_05_RewarderDesc^,^Blueton^
^Co^,^Common^,^ev_vf_0000_05_Request_Text^,^The tears in the pieces show that the whole was divided into four.<br><br>Who better to stitch them back together but our very own resident craft master, Blueton?<br><br>Can you take this and deliver it to him?<br><br>("I hope this all leads to something actually good.<br><br>It'd be a shame that I did all that just for nothing.<br><br>I should head to Blueton now and ask him to restore these.")^
^Co^,^Common^,^ev_vf_0000_05_Accepted_Text^,^Should be an easy enough task.^
^Co^,^Common^,^ev_vf_0000_05_Ongoing_Text^,^The tears in the pieces show that the whole was divided into four.<br><br>Who better to stitch them back together but our very own resident craft master, Blueton?<br><br>Can you take this and deliver it to him?<br><br>("I hope this all leads to something actually good.<br><br>It'd be a shame that I did all that just for nothing.<br><br>I should head to Blueton now and ask him to restore these.")^
^Co^,^Common^,^ev_vf_0000_05_Complete_Text^,^What's this? Looks old and crummy. Is there something I can help you with?^
^Co^,^Common^,^ev_vf_0000_06_Title^,^How To Fix A Map^
^Co^,^Common^,^ev_vf_0000_06_RewarderDesc^,^Blueton^
^Co^,^Common^,^ev_vf_0000_06_Request_Text^,^Oh, you want me to fix this old thing? It's a bit low-tier but I can work with it so as long as I have the right materials.<br><br>Can you do your thing where you go all over the continent to get what I need? Great, here's a list of the bare minimum I have to use.<br><br>("While Blueton is off to lunch, I should get what he's asking for so I can have this map repaired.")^
^Co^,^Common^,^ev_vf_0000_06_Accepted_Text^,^What should I get for lunch…^
^Co^,^Common^,^ev_vf_0000_06_Ongoing_Text^,^Oh, you want me to fix this old thing? It's a bit low-tier but I can work with it so as long as I have the right materials.<br><br>Can you do your thing where you go all over the continent to get what I need? Great, here's a list of the bare minimum I have to use.<br><br>("While Blueton is off to lunch, I should get what he's asking for so I can have this map repaired.")^
^Co^,^Common^,^ev_vf_0000_06_Complete_Text^,^Took you long enough, give me a second to fix this up.<br><br>(*Blueton then proceeds to rummage things up from his cleverly hidden rucksack and manages to fix up the map without breaking a sweat*)<br><br>Here you go… Hold on, everything turned suddenly blank. Hmm, curious. I have a hunch but I'm not sure it'll work.^
^Co^,^Common^,^ev_vf_0000_07_Title^,^Liquification of Energy^
^Co^,^Common^,^ev_vf_0000_07_RewarderDesc^,^Blueton^
^Co^,^Common^,^ev_vf_0000_07_Request_Text^,^Take this and head over to Tritael Rift. Look for a rift crystal, take a shard, and drop it into that bottle. It should automatically turn it into liquid.<br><br>Don't ask me exactly where that rift crystal is because I don't even know myself as I've never seen one. I get that Tritael Rift is a pretty big place, but I believe you can do it.<br><br>It should be near the rift itself to gather enough energy from it.<br><br>("Blueton isn't kidding about how big Tritael Rift is. It's like finding a needle in a haystack.<br><br>Anyway, I should start searching for it.")^
^Co^,^Common^,^ev_vf_0000_07_Accepted_Text^,^Tritael's Rift is pretty big, take your time, look around.^
^Co^,^Common^,^ev_vf_0000_07_Ongoing_Text^,^Take this and head over to Tritael Rift. Look for a rift crystal, take a shard, and drop it into that bottle. It should automaticall turn it into liquid.<br><br>Don't ask me exactly where that rift crystal is because I don't even know myself as I've never seen one. I get that Tritael Rift is a pretty big place, but I believe you can do it.<br><br>It should be near the rift itself to gather enough energy from it.<br><br>("Blueton isn't kidding about how big Tritael Rift is. It's like finding a needle in a haystack.<br><br>Anyway, I should start searching for it.")^
^Co^,^Common^,^ev_vf_0000_07_Complete_Text^,^("I finally found it. As per Blueton's instructions, that shard I put should automatically liquify once put in the bottle…")^
^Co^,^Common^,^ev_vf_0000_08_Title^,^Liquified Rift Energy^
^Co^,^Common^,^ev_vf_0000_08_RewarderDesc^,^Blueton^
^Co^,^Common^,^ev_vf_0000_08_Request_Text^,^("I can't believe that worked. Probably an enchanted vial or some sort. It would have been great if he explained it a bit more thoroughly.<br><br>I should head back now and give him the news.")^
^Co^,^Common^,^ev_vf_0000_08_Accepted_Text^,^^
^Co^,^Common^,^ev_vf_0000_08_Ongoing_Text^,^("I can't believe that worked. Probably an enchanted vial or some sort. It would have been great if he explained it a bit more thoroughly.<br><br>I should head back now and give him the news.")^
^Co^,^Common^,^ev_vf_0000_08_Complete_Text^,^Ho ho ho, you got it. Good for you! Alright, give me a sec.<br><br>…^
^Co^,^Common^,^ev_vf_0000_09_Title^,^Another Blank Map^
^Co^,^Common^,^ev_vf_0000_09_RewarderDesc^,^Dahrven^
^Co^,^Common^,^ev_vf_0000_09_Request_Text^,^There we go, that should do. But it's still just an ordinary map of Midellas. Hmm, you should go to Dahrven and see if he can help.<br><br>("Blueton thinks the map has been magically tampered with and suggested I should go to the royal mage adept.<br><br>I trust Blueton has sent a notice of my arrival, I should check on Dahrven as soon as possible.")^
^Co^,^Common^,^ev_vf_0000_09_Accepted_Text^,^Can't do much anymore with that map.^
^Co^,^Common^,^ev_vf_0000_09_Ongoing_Text^,^There we go, that should do. But it's still just an ordinary map of Midellas. Hmm, you should go to Dahrven and see if he can help.<br><br>("Blueton thinks the map has been magically tampered with and suggested I should go to the royal mage adept.<br><br>I trust Blueton has sent a notice of my arrival, I should check on Dahrven as soon as possible.")^
^Co^,^Common^,^ev_vf_0000_09_Complete_Text^,^Ah, well, hello there! I didn't expect any visitors today.<br><br>("I asked him if Blueton ever sent a notice of my arrival and told him about my request.")<br><br>Blueton certainly didn't tell anyone here about it. Can I see this "enchanted" map of yours?^
^Co^,^Common^,^ev_vf_0000_10_Title^,^A Solution To A Problem^
^Co^,^Common^,^ev_vf_0000_10_RewarderDesc^,^Dahrven^
^Co^,^Common^,^ev_vf_0000_10_Request_Text^,^I think I can help you but you'd need to get at least 200 Alsacian Energy for me.<br><br>I understand that 100 shoudn't be a problem, right?<br><br>("Why'd he have to mention that? Now I'm not sure if he'll actually use all the Alsacian Energy I'll get for him.")^
^Co^,^Common^,^ev_vf_0000_10_Accepted_Text^,^I promise I'll use 100% of the stuff you get me.^
^Co^,^Common^,^ev_vf_0000_10_Ongoing_Text^,^I think I can help you but you'd need to get at least 200 Alsacian Energy for me.<br><br>I understand that 100 shoudn't be a problem, right?<br><br>("Why'd he have to mention that? Now I'm not sure if he'll actually use all the Alsacian Energy I'll get for him.")^
^Co^,^Common^,^ev_vf_0000_10_Complete_Text^,^Fantastic! Thanks for this, should last for quite a while… I mean, I should be able to use all of this just for the map.<br><br>…<br><br>Here's the map you've been waiting for. You should check it out and get the treasure if there's any.^
^Co^,^Common^,^ev_vf_0000_11_Title^,^An Artifact of Legend^
^Co^,^Common^,^ev_vf_0000_11_RewarderDesc^,^Master Yulnus^
^Co^,^Common^,^ev_vf_0000_11_Request_Text^,^("After carefully inspecting the map, it seems as though it's following the same pattern as the pieces leading towards the others.<br><br>The front part of the map shows Midellas and nothing else, but the one on the back has an inscription that says:<br><br><O_Y>Hail, o' champion, to the west<br>where sands of redemption rest<br>of a climate so peril<br>and thus monsters are feral</O_Y><br><br>The only direction it provided was west, I should start investigating there.")^
^Co^,^Common^,^ev_vf_0000_11_Accepted_Text^,^^
^Co^,^Common^,^ev_vf_0000_11_Ongoing_Text^,^("After carefully inspecting the map, it seems as though it's following the same pattern as the pieces leading towards the others.<br><br>The front part of the map shows Midellas and nothing else, but the one on the back has an inscription that says:<br><br><O_Y>Hail, o' champion, to the west<br>where sands of redemption rest<br>of a climate so peril<br>and thus monsters are feral</O_Y><br><br>The only direction it provided was west, I should start investigating there.")^
^Co^,^Common^,^ev_vf_0000_11_Complete_Text^,^("After scrounging around, I managed to pick up a dusty old relic of some sort.<br><br>It's a wonder that no one's been able to find this for so long.<br>It must have some sort of connection the the magical enchantments imbued with the map.<br>The closer I got with the map on my person, the more it revealed itself.")^
^Co^,^Common^,^ev_vf_0000_12_Title^,^Knowing the Unknown^
