t_key,t_korean,t_jpn,t_chinese,t_eng,t_eng_2,t_eng_3
^moforg1_Name^,^Tough counterattack^,^moforg3_Name^,^moforg3_Name^,^moforg3_Name^,^moforg3_Name^,^moforg3_Name^
^moforg3_Name^,^Land explosion^,^mofonbso3_name^,^mofonbso3_name^,^mofonbso3_name^,^mofonbso3_name^,^mofonbso3_name^
^mofonbso3_name^,^Lightning^,^mofoclesier01_name^,^mofoclesier01_name^,^mofoclesier01_name^,^mofoclesier01_name^,^mofoclesier01_name^
^mofoclesier01_name^,^Ground^,^mofoclesier01_Description_1^,^mofoclesier01_Description_1^,^mofoclesier01_Description_1^,^mofoclesier01_Description_1^,^mofoclesier01_Description_1^
^mofoclesier01_Description_1^,^Ground^,^mofoclesier04_name^,^mofoclesier04_name^,^mofoclesier04_name^,^mofoclesier04_name^,^mofoclesier04_name^
^mofoclesier04_name^,^Landscape^,^mofoclesier04_Description_1^,^mofoclesier04_Description_1^,^mofoclesier04_Description_1^,^mofoclesier04_Description_1^,^mofoclesier04_Description_1^
^mofoclesier04_Description_1^,^Landscape^,^mofoclesier05_name^,^mofoclesier05_name^,^mofoclesier05_name^,^mofoclesier05_name^,^mofoclesier05_name^
^mofoclesier05_name^,^Landscape^,^mofoclesier05_Description_1^,^mofoclesier05_Description_1^,^mofoclesier05_Description_1^,^mofoclesier05_Description_1^,^mofoclesier05_Description_1^
^mofoclesier05_Description_1^,^Landscape^,^mofodaslot03_name^,^mofodaslot03_name^,^mofodaslot03_name^,^mofodaslot03_name^,^mofodaslot03_name^
^mofodaslot03_name^,^Condensed cold weather^,^mofodaslot03_Description_1^,^mofodaslot03_Description_1^,^mofodaslot03_Description_1^,^mofodaslot03_Description_1^,^mofodaslot03_Description_1^
^mofodaslot03_Description_1^,^Condensed cold weather^,^moforonw1_Name^,^moforonw1_Name^,^moforonw1_Name^,^moforonw1_Name^,^moforonw1_Name^
^moforonw1_Name^,^cold wave^,^mofoheavyrondo02_Name^,^mofoheavyrondo02_Name^,^mofoheavyrondo02_Name^,^mofoheavyrondo02_Name^,^mofoheavyrondo02_Name^
^mofoheavyrondo02_Name^,^Frozen^,^mofoheavyrondo02_Description_1^,^mofoheavyrondo02_Description_1^,^mofoheavyrondo02_Description_1^,^mofoheavyrondo02_Description_1^,^mofoheavyrondo02_Description_1^
^mofoheavyrondo02_Description_1^,^Frozen^,^mofoheavyrondo03_Name^,^mofoheavyrondo03_Name^,^mofoheavyrondo03_Name^,^mofoheavyrondo03_Name^,^mofoheavyrondo03_Name^
^mofoheavyrondo03_Name^,^Frozen^,^mofoheavyrondo03_Description_1^,^mofoheavyrondo03_Description_1^,^mofoheavyrondo03_Description_1^,^mofoheavyrondo03_Description_1^,^mofoheavyrondo03_Description_1^
^mofoheavyrondo03_Description_1^,^Frozen^,^mofoheavyrondo04_Name^,^mofoheavyrondo04_Name^,^mofoheavyrondo04_Name^,^mofoheavyrondo04_Name^,^mofoheavyrondo04_Name^
^mofoheavyrondo04_Name^,^Black wind breeze^,^mofoheavyrondo04_Description_1^,^mofoheavyrondo04_Description_1^,^mofoheavyrondo04_Description_1^,^mofoheavyrondo04_Description_1^,^mofoheavyrondo04_Description_1^
^mofoheavyrondo04_Description_1^,^Black wind breeze^,^mofoheavyrondo05_Name^,^mofoheavyrondo05_Name^,^mofoheavyrondo05_Name^,^mofoheavyrondo05_Name^,^mofoheavyrondo05_Name^
^mofoheavyrondo05_Name^,^Black wind breeze^,^mofoheavyrondo05_Description_1^,^mofoheavyrondo05_Description_1^,^mofoheavyrondo05_Description_1^,^mofoheavyrondo05_Description_1^,^mofoheavyrondo05_Description_1^
^mofoheavyrondo05_Description_1^,^Black wind breeze^,^moyatabom1_Name^,^moyatabom1_Name^,^moyatabom1_Name^,^moyatabom1_Name^,^moyatabom1_Name^
^moyatabom1_Name^,^Celestial^,^moytbom1_Name^,^moytbom1_Name^,^moytbom1_Name^,^moytbom1_Name^,^moytbom1_Name^
^moytbom1_Name^,^Discharge^,^moort7_Name^,^moort7_Name^,^moort7_Name^,^moort7_Name^,^moort7_Name^
^moort7_Name^,^Void^,^moort2_Name^,^moort2_Name^,^moort2_Name^,^moort2_Name^,^moort2_Name^
^moort2_Name^,^Madness^,^moort22_Name^,^moort22_Name^,^moort22_Name^,^moort22_Name^,^moort22_Name^
^moort22_Name^,^Madness^,^moort222_Name^,^moort222_Name^,^moort222_Name^,^moort222_Name^,^moort222_Name^
^moort222_Name^,^Madness^,^moort2222_Name^,^moort2222_Name^,^moort2222_Name^,^moort2222_Name^,^moort2222_Name^
^moort2222_Name^,^Madness^,^moortbom_Name^,^moortbom_Name^,^moortbom_Name^,^moortbom_Name^,^moortbom_Name^
^moortbom_Name^,^doubt^,^moort9_Name^,^moort9_Name^,^moort9_Name^,^moort9_Name^,^moort9_Name^
^moort9_Name^,^Disconnection^,^moort99_Name^,^moort99_Name^,^moort99_Name^,^moort99_Name^,^moort99_Name^
^moort99_Name^,^Disconnection^,^moort999_Name^,^moort999_Name^,^moort999_Name^,^moort999_Name^,^moort999_Name^
^moort999_Name^,^Disconnection^,^moort4_Name^,^moort4_Name^,^moort4_Name^,^moort4_Name^,^moort4_Name^
^moort4_Name^,^Helpless power^,^moort5_Name^,^moort5_Name^,^moort5_Name^,^moort5_Name^,^moort5_Name^
^moort5_Name^,^Ortoon's anger^,^moort1_Name^,^moort1_Name^,^moort1_Name^,^moort1_Name^,^moort1_Name^
^moort1_Name^,^despair^,^moort11_Name^,^moort11_Name^,^moort11_Name^,^moort11_Name^,^moort11_Name^
^moort11_Name^,^despair^,^moort111_Name^,^moort111_Name^,^moort111_Name^,^moort111_Name^,^moort111_Name^
^moort111_Name^,^despair^,^moort3_Name^,^moort3_Name^,^moort3_Name^,^moort3_Name^,^moort3_Name^
^moort3_Name^,^Mental^,^moort6_Name^,^moort6_Name^,^moort6_Name^,^moort6_Name^,^moort6_Name^
^moort6_Name^,^Void protection^,^moort0_Name^,^moort0_Name^,^moort0_Name^,^moort0_Name^,^moort0_Name^
^moort0_Name^,^Ruin^,^moband5_Name^,^moband5_Name^,^moband5_Name^,^moband5_Name^,^moband5_Name^
^moband5_Name^,^Moon Assassin^,^moband08_Name^,^moband08_Name^,^moband08_Name^,^moband08_Name^,^moband08_Name^
^moband08_Name^,^Ruin^,^moband3_Name^,^moband3_Name^,^moband3_Name^,^moband3_Name^,^moband3_Name^
^moband3_Name^,^Moon Assassin^,^moband009_Name^,^moband009_Name^,^moband009_Name^,^moband009_Name^,^moband009_Name^
^moband009_Name^,^Hot wind^,^moband8_Name^,^moband8_Name^,^moband8_Name^,^moband8_Name^,^moband8_Name^
^moband8_Name^,^Caller^,^moban00_Name^,^moban00_Name^,^moban00_Name^,^moban00_Name^,^moban00_Name^
^moban00_Name^,^Deceased^,^moban01_Name^,^moban01_Name^,^moban01_Name^,^moban01_Name^,^moban01_Name^
^moban01_Name^,^Deceased^,^moband1_Name^,^moband1_Name^,^moband1_Name^,^moband1_Name^,^moband1_Name^
^moband1_Name^,^Lunar eclipse^,^moband001_Name^,^moband001_Name^,^moband001_Name^,^moband001_Name^,^moband001_Name^
^moband001_Name^,^Lunar eclipse^,^moband07_Name^,^moband07_Name^,^moband07_Name^,^moband07_Name^,^moband07_Name^
^moband07_Name^,^Carpet^,^moband4_Name^,^moband4_Name^,^moband4_Name^,^moband4_Name^,^moband4_Name^
^moband4_Name^,^Solar eclipse^,^moband002_Name^,^moband002_Name^,^moband002_Name^,^moband002_Name^,^moband002_Name^
^moband002_Name^,^Solar eclipse^,^mofires0_Name^,^mofires0_Name^,^mofires0_Name^,^mofires0_Name^,^mofires0_Name^
^mofires0_Name^,^Flame storm^,^moband6_Name^,^moband6_Name^,^moband6_Name^,^moband6_Name^,^moband6_Name^
^moband6_Name^,^black spot^,^moband2_Name^,^moband2_Name^,^moband2_Name^,^moband2_Name^,^moband2_Name^
^moband2_Name^,^Sunspot explosion^,^moakeshot01_Name^,^moakeshot01_Name^,^moakeshot01_Name^,^moakeshot01_Name^,^moakeshot01_Name^
^moakeshot01_Name^,^A heavy foot^,^moakesmite01_Name^,^moakesmite01_Name^,^moakesmite01_Name^,^moakesmite01_Name^,^moakesmite01_Name^
^moakesmite01_Name^,^Bang^,^moakemagi02_Name^,^moakemagi02_Name^,^moakemagi02_Name^,^moakemagi02_Name^,^moakemagi02_Name^
^moakemagi02_Name^,^thunderstroke^,^moakeheal01_Name^,^moakeheal01_Name^,^moakeheal01_Name^,^moakeheal01_Name^,^moakeheal01_Name^
^moakeheal01_Name^,^Forbidden^,^moakewither01_Name^,^moakewither01_Name^,^moakewither01_Name^,^moakewither01_Name^,^moakewither01_Name^
^moakewither01_Name^,^Horsemen^,^moakebom0_Name^,^moakebom0_Name^,^moakebom0_Name^,^moakebom0_Name^,^moakebom0_Name^
^moakebom0_Name^,^Ignition^,^moakebom1_Name^,^moakebom1_Name^,^moakebom1_Name^,^moakebom1_Name^,^moakebom1_Name^
^moakebom1_Name^,^Self -destruction^,^moort30_Name^,^moort30_Name^,^moort30_Name^,^moort30_Name^,^moort30_Name^
^moort30_Name^,^Vitality^,^moort31_Name^,^moort31_Name^,^moort31_Name^,^moort31_Name^,^moort31_Name^
^moort31_Name^,^Dream^,^moort40_Name^,^moort40_Name^,^moort40_Name^,^moort40_Name^,^moort40_Name^
^moort40_Name^,^Dream^,^moort41_Name^,^moort41_Name^,^moort41_Name^,^moort41_Name^,^moort41_Name^
^moort41_Name^,^Dream^,^moakekaron03_Name^,^moakekaron03_Name^,^moakekaron03_Name^,^moakekaron03_Name^,^moakekaron03_Name^
^moakekaron03_Name^,^Ridicule^,^morabcar1_Name^,^morabcar1_Name^,^morabcar1_Name^,^morabcar1_Name^,^morabcar1_Name^
^morabcar1_Name^,^Carrot^,^morabcar2_Name^,^morabcar2_Name^,^morabcar2_Name^,^morabcar2_Name^,^morabcar2_Name^
^morabcar2_Name^,^Pumpkin planting^,^morabth1_Name^,^morabth1_Name^,^morabth1_Name^,^morabth1_Name^,^morabth1_Name^
^morabth1_Name^,^Carrot bomb^,^morabth2_Name^,^morabth2_Name^,^morabth2_Name^,^morabth2_Name^,^morabth2_Name^
^morabth2_Name^,^Pumpkin bomb^,^morabth3_Name^,^morabth3_Name^,^morabth3_Name^,^morabth3_Name^,^morabth3_Name^
^morabth3_Name^,^P^,^modjsora11_Name^,^modjsora11_Name^,^modjsora11_Name^,^modjsora11_Name^,^modjsora11_Name^
^modjsora11_Name^,^Spicato^,^modjsora22_Name^,^modjsora22_Name^,^modjsora22_Name^,^modjsora22_Name^,^modjsora22_Name^
^modjsora22_Name^,^Power code^,^modjsora33_Name^,^modjsora33_Name^,^modjsora33_Name^,^modjsora33_Name^,^modjsora33_Name^
^modjsora33_Name^,^Forte^,^modjsora44_Name^,^modjsora44_Name^,^modjsora44_Name^,^modjsora44_Name^,^modjsora44_Name^
^modjsora44_Name^,^Ostinato^,^moband20_Name^,^moband20_Name^,^moband20_Name^,^moband20_Name^,^moband20_Name^
^moband20_Name^,^Curse^,^modray1_Name^,^modray1_Name^,^modray1_Name^,^modray1_Name^,^modray1_Name^
^modray1_Name^,^Yamato^,^modray2_Name^,^modray2_Name^,^modray2_Name^,^modray2_Name^,^modray2_Name^
^modray2_Name^,^Yamato^,^modray3_Name^,^modray3_Name^,^modray3_Name^,^modray3_Name^,^modray3_Name^
^modray3_Name^,^Yamato^,^mochilda1_Name^,^mochilda1_Name^,^mochilda1_Name^,^mochilda1_Name^,^mochilda1_Name^
^mochilda1_Name^,^Strong attack^,^mochilda2_Name^,^mochilda2_Name^,^mochilda2_Name^,^mochilda2_Name^,^mochilda2_Name^
^mochilda2_Name^,^Male friend^,^mochilda3_Name^,^mochilda3_Name^,^mochilda3_Name^,^mochilda3_Name^,^mochilda3_Name^
^mochilda3_Name^,^Rubber band play^,^moband10_Name^,^moband10_Name^,^moband10_Name^,^moband10_Name^,^moband10_Name^
^moband10_Name^,^The curse of the dead^,^mochilda4_Name^,^mochilda4_Name^,^mochilda4_Name^,^mochilda4_Name^,^mochilda4_Name^
^mochilda4_Name^,^Girlfriend^,^moniblee1_Name^,^moniblee1_Name^,^moniblee1_Name^,^moniblee1_Name^,^moniblee1_Name^
^moniblee1_Name^,^Brother -in -law^,^modjshock1_Name^,^modjshock1_Name^,^modjshock1_Name^,^modjshock1_Name^,^modjshock1_Name^
^modjshock1_Name^,^Electronic shock^,^moghoat1_Name^,^moghoat1_Name^,^moghoat1_Name^,^moghoat1_Name^,^moghoat1_Name^
^moghoat1_Name^,^Fluid^,^moghoat2_Name^,^moghoat2_Name^,^moghoat2_Name^,^moghoat2_Name^,^moghoat2_Name^
^moghoat2_Name^,^sacrifice^,^moakeknight01_Name^,^moakeknight01_Name^,^moakeknight01_Name^,^moakeknight01_Name^,^moakeknight01_Name^
^moakeknight01_Name^,^Deceased^,^moakeignit01_Name^,^moakeignit01_Name^,^moakeignit01_Name^,^moakeignit01_Name^,^moakeignit01_Name^
^moakeignit01_Name^,^ignition^,^moakemagi01_Name^,^moakemagi01_Name^,^moakemagi01_Name^,^moakemagi01_Name^,^moakemagi01_Name^
^moakemagi01_Name^,^Devil's eyes^,^moakemagi03_Name^,^moakemagi03_Name^,^moakemagi03_Name^,^moakemagi03_Name^,^moakemagi03_Name^
^moakemagi03_Name^,^Weakness^,^moakemundo01_Name^,^moakemundo01_Name^,^moakemundo01_Name^,^moakemundo01_Name^,^moakemundo01_Name^
^moakemundo01_Name^,^Throwing a knife^,^moakevamp02_Name^,^moakevamp02_Name^,^moakevamp02_Name^,^moakevamp02_Name^,^moakevamp02_Name^
^moakevamp02_Name^,^Vampire^,^moakevamp01_Name^,^moakevamp01_Name^,^moakevamp01_Name^,^moakevamp01_Name^,^moakevamp01_Name^
^moakevamp01_Name^,^Vampire^,^moaketenta02_Name^,^moaketenta02_Name^,^moaketenta02_Name^,^moaketenta02_Name^,^moaketenta02_Name^
^moaketenta02_Name^,^Winding^,^moaketenta01_Name^,^moaketenta01_Name^,^moaketenta01_Name^,^moaketenta01_Name^,^moaketenta01_Name^
^moaketenta01_Name^,^whipping^,^moakekaron02_Name^,^moakekaron02_Name^,^moakekaron02_Name^,^moakekaron02_Name^,^moakekaron02_Name^
^moakekaron02_Name^,^Overwhelming^,^moakekaron01_Name^,^moakekaron01_Name^,^moakekaron01_Name^,^moakekaron01_Name^,^moakekaron01_Name^
^moakekaron01_Name^,^Blade^,^movega1_Name^,^movega1_Name^,^movega1_Name^,^movega1_Name^,^movega1_Name^
^movega1_Name^,^Sting^,^movega2_Name^,^movega2_Name^,^movega2_Name^,^movega2_Name^,^movega2_Name^
^movega2_Name^,^Green algae^,^moghostm1_Name^,^moghostm1_Name^,^moghostm1_Name^,^moghostm1_Name^,^moghostm1_Name^
^moghostm1_Name^,^Self -destruction^,^moghostm2_Name^,^moghostm2_Name^,^moghostm2_Name^,^moghostm2_Name^,^moghostm2_Name^
^moghostm2_Name^,^Chosen^,^moband99_Name^,^moband99_Name^,^moband99_Name^,^moband99_Name^,^moband99_Name^
^moband99_Name^,^Curse^,^modray4_Name^,^modray4_Name^,^modray4_Name^,^modray4_Name^,^modray4_Name^
^modray4_Name^,^Yamato^,^modray01_Name^,^modray01_Name^,^modray01_Name^,^modray01_Name^,^modray01_Name^
^modray01_Name^,^Yamato^,^modray99_Name^,^modray99_Name^,^modray99_Name^,^modray99_Name^,^modray99_Name^
^modray99_Name^,^Time distortion^,^morayray0_Name^,^morayray0_Name^,^morayray0_Name^,^morayray0_Name^,^morayray0_Name^
^morayray0_Name^,^Yamato^,^morayray1_Name^,^morayray1_Name^,^morayray1_Name^,^morayray1_Name^,^morayray1_Name^
^morayray1_Name^,^Yamato^,^mosicra02_Name^,^mosicra02_Name^,^mosicra02_Name^,^mosicra02_Name^,^mosicra02_Name^
^mosicra02_Name^,^weightless^,^mosicra03_Name^,^mosicra03_Name^,^mosicra03_Name^,^mosicra03_Name^,^mosicra03_Name^
^mosicra03_Name^,^Death^,^mosicra04_Name^,^mosicra04_Name^,^mosicra04_Name^,^mosicra04_Name^,^mosicra04_Name^
^mosicra04_Name^,^Inner horror^,^mosicra05_Name^,^mosicra05_Name^,^mosicra05_Name^,^mosicra05_Name^,^mosicra05_Name^
^mosicra05_Name^,^Breathe^,^mosicten1_Name^,^mosicten1_Name^,^mosicten1_Name^,^mosicten1_Name^,^mosicten1_Name^
^mosicten1_Name^,^Soul cutting^,^mocomarcmure01_Name^,^mocomarcmure01_Name^,^mocomarcmure01_Name^,^mocomarcmure01_Name^,^mocomarcmure01_Name^
^mocomarcmure01_Name^,^transition^,^mocomarctrent01_Name^,^mocomarctrent01_Name^,^mocomarctrent01_Name^,^mocomarctrent01_Name^,^mocomarctrent01_Name^
^mocomarctrent01_Name^,^Surface hardening^,^mocomghos01_Name^,^mocomghos01_Name^,^mocomghos01_Name^,^mocomghos01_Name^,^mocomghos01_Name^
^mocomghos01_Name^,^Presence^,^mophon2_Name^,^mophon2_Name^,^mophon2_Name^,^mophon2_Name^,^mophon2_Name^
^mophon2_Name^,^swoop^,^moherut9_Name^,^moherut9_Name^,^moherut9_Name^,^moherut9_Name^,^moherut9_Name^
^moherut9_Name^,^Crossbow^,^moherut2_Name^,^moherut2_Name^,^moherut2_Name^,^moherut2_Name^,^moherut2_Name^
^moherut2_Name^,^Crossbow^,^moherut8_Name^,^moherut8_Name^,^moherut8_Name^,^moherut8_Name^,^moherut8_Name^
^moherut8_Name^,^Dagger^,^moherut4_Name^,^moherut4_Name^,^moherut4_Name^,^moherut4_Name^,^moherut4_Name^
^moherut4_Name^,^Death sentence^,^moherut1_Name^,^moherut1_Name^,^moherut1_Name^,^moherut1_Name^,^moherut1_Name^
^moherut1_Name^,^Dagger^,^moherut3_Name^,^moherut3_Name^,^moherut3_Name^,^moherut3_Name^,^moherut3_Name^
^moherut3_Name^,^sanctuary^,^moherut10_Name^,^moherut10_Name^,^moherut10_Name^,^moherut10_Name^,^moherut10_Name^
^moherut10_Name^,^sanctuary^,^mophon3_Name^,^mophon3_Name^,^mophon3_Name^,^mophon3_Name^,^mophon3_Name^
^mophon3_Name^,^Loyalty^,^moherut5_Name^,^moherut5_Name^,^moherut5_Name^,^moherut5_Name^,^moherut5_Name^
^moherut5_Name^,^Chiller^,^moherut6_Name^,^moherut6_Name^,^moherut6_Name^,^moherut6_Name^,^moherut6_Name^
^moherut6_Name^,^gash^,^moherut7_Name^,^moherut7_Name^,^moherut7_Name^,^moherut7_Name^,^moherut7_Name^
^moherut7_Name^,^sanctuary^,^mophon1_Name^,^mophon1_Name^,^mophon1_Name^,^mophon1_Name^,^mophon1_Name^
^mophon1_Name^,^solidarity^,^moranot01_Name^,^moranot01_Name^,^moranot01_Name^,^moranot01_Name^,^moranot01_Name^
^moranot01_Name^,^nausea^,^moranot02_Name^,^moranot02_Name^,^moranot02_Name^,^moranot02_Name^,^moranot02_Name^
^moranot02_Name^,^Cherry^,^moevraid00_Name^,^moevraid00_Name^,^moevraid00_Name^,^moevraid00_Name^,^moevraid00_Name^
^moevraid00_Name^,^Necromication^,^mobismo01_Name^,^mobismo01_Name^,^mobismo01_Name^,^mobismo01_Name^,^mobismo01_Name^
^mobismo01_Name^,^Land crack^,^mobismo02_Name^,^mobismo02_Name^,^mobismo02_Name^,^mobismo02_Name^,^mobismo02_Name^
^mobismo02_Name^,^Land crack^,^moband77_Name^,^moband77_Name^,^moband77_Name^,^moband77_Name^,^moband77_Name^
^moband77_Name^,^Carpet^,^mocarad001_Name^,^mocarad001_Name^,^mocarad001_Name^,^mocarad001_Name^,^mocarad001_Name^
^mocarad001_Name^,^BRing alcohol!^,^mocaradpoint_Name^,^mocaradpoint_Name^,^mocaradpoint_Name^,^mocaradpoint_Name^,^mocaradpoint_Name^
^mocaradpoint_Name^,^Colonel^,^mocaradbomb_Name^,^mocaradbomb_Name^,^mocaradbomb_Name^,^mocaradbomb_Name^,^mocaradbomb_Name^
^mocaradbomb_Name^,^Gunpowder^,^mocpeer001_Name^,^mocpeer001_Name^,^mocpeer001_Name^,^mocpeer001_Name^,^mocpeer001_Name^
^mocpeer001_Name^,^Stab^,^momohab001_Name^,^momohab001_Name^,^momohab001_Name^,^momohab001_Name^,^momohab001_Name^
^momohab001_Name^,^Arterial^,^mocommohab_Name^,^mocommohab_Name^,^mocommohab_Name^,^mocommohab_Name^,^mocommohab_Name^
^mocommohab_Name^,^Trained body^,^mocomcarad01_Name^,^mocomcarad01_Name^,^mocomcarad01_Name^,^mocomcarad01_Name^,^mocomcarad01_Name^
^mocomcarad01_Name^,^seafarer^,^mocomcpeer01_Name^,^mocomcpeer01_Name^,^mocomcpeer01_Name^,^mocomcpeer01_Name^,^mocomcpeer01_Name^
^mocomcpeer01_Name^,^Despicability^,^morazatm0_Name^,^morazatm0_Name^,^morazatm0_Name^,^morazatm0_Name^,^morazatm0_Name^
^morazatm0_Name^,^Inner explosion^,^mohst1_Name^,^mohst1_Name^,^mohst1_Name^,^mohst1_Name^,^mohst1_Name^
^mohst1_Name^,^Tool^,^mohst2_Name^,^mohst2_Name^,^mohst2_Name^,^mohst2_Name^,^mohst2_Name^
^mohst2_Name^,^flask^,^mohst3_Name^,^mohst3_Name^,^mohst3_Name^,^mohst3_Name^,^mohst3_Name^
^mohst3_Name^,^Demon domination^,^mohst4_Name^,^mohst4_Name^,^mohst4_Name^,^mohst4_Name^,^mohst4_Name^
^mohst4_Name^,^Craftsman^,^mohst5_Name^,^mohst5_Name^,^mohst5_Name^,^mohst5_Name^,^mohst5_Name^
^mohst5_Name^,^Iron pillar^,^mohst6_Name^,^mohst6_Name^,^mohst6_Name^,^mohst6_Name^,^mohst6_Name^
^mohst6_Name^,^Pillar^,^mohst7_Name^,^mohst7_Name^,^mohst7_Name^,^mohst7_Name^,^mohst7_Name^
^mohst7_Name^,^Ice arrow^,^mohst01_Name^,^mohst01_Name^,^mohst01_Name^,^mohst01_Name^,^mohst01_Name^
^mohst01_Name^,^Summoning a manstone^,^mohst02_Name^,^mohst02_Name^,^mohst02_Name^,^mohst02_Name^,^mohst02_Name^
^mohst02_Name^,^Summoning a manstone^,^mohst03_Name^,^mohst03_Name^,^mohst03_Name^,^mohst03_Name^,^mohst03_Name^
^mohst03_Name^,^Summoning a manstone^,^mohsts1_Name^,^mohsts1_Name^,^mohsts1_Name^,^mohsts1_Name^,^mohsts1_Name^
^mohsts1_Name^,^The energy of the blue manstone^,^mohsts2_Name^,^mohsts2_Name^,^mohsts2_Name^,^mohsts2_Name^,^mohsts2_Name^
^mohsts2_Name^,^The energy of red manstone^,^mohsts3_Name^,^mohsts3_Name^,^mohsts3_Name^,^mohsts3_Name^,^mohsts3_Name^
^mohsts3_Name^,^Energy^,^motrap11_Name^,^motrap11_Name^,^motrap11_Name^,^motrap11_Name^,^motrap11_Name^
^motrap11_Name^,^Lust trap^,^mobomb11_Name^,^mobomb11_Name^,^mobomb11_Name^,^mobomb11_Name^,^mobomb11_Name^
^mobomb11_Name^,^Innovation List Defense Bomb^,^moskeye0_Name^,^moskeye0_Name^,^moskeye0_Name^,^moskeye0_Name^,^moskeye0_Name^
^moskeye0_Name^,^Blazing eyes^,^moromb1_Name^,^moromb1_Name^,^moromb1_Name^,^moromb1_Name^,^moromb1_Name^
^moromb1_Name^,^Bombardment^,^moshell1_Name^,^moshell1_Name^,^moshell1_Name^,^moshell1_Name^,^moshell1_Name^
^moshell1_Name^,^shelling^,^moshell01_Name^,^moshell01_Name^,^moshell01_Name^,^moshell01_Name^,^moshell01_Name^
^moshell01_Name^,^shelling^,^momac1_Name^,^momac1_Name^,^momac1_Name^,^momac1_Name^,^momac1_Name^
^momac1_Name^,^Hot wind^,^momac2_Name^,^momac2_Name^,^momac2_Name^,^momac2_Name^,^momac2_Name^
^momac2_Name^,^Fireball^,^momgh1_Name^,^momgh1_Name^,^momgh1_Name^,^momgh1_Name^,^momgh1_Name^
^momgh1_Name^,^Beating^,^momgh2_Name^,^momgh2_Name^,^momgh2_Name^,^momgh2_Name^,^momgh2_Name^
^momgh2_Name^,^Biting^,^motrc1_Name^,^motrc1_Name^,^motrc1_Name^,^motrc1_Name^,^motrc1_Name^
^motrc1_Name^,^Torso^,^motrc2_Name^,^motrc2_Name^,^motrc2_Name^,^motrc2_Name^,^motrc2_Name^
^motrc2_Name^,^Lifting^,^motrc3_Name^,^motrc3_Name^,^motrc3_Name^,^motrc3_Name^,^motrc3_Name^
^motrc3_Name^,^anger^,^momacta01_Name^,^momacta01_Name^,^momacta01_Name^,^momacta01_Name^,^momacta01_Name^
^momacta01_Name^,^Ground^,^momacta01a_Name^,^momacta01a_Name^,^momacta01a_Name^,^momacta01a_Name^,^momacta01a_Name^
^momacta01a_Name^,^Ground^,^momacta02a_Name^,^momacta02a_Name^,^momacta02a_Name^,^momacta02a_Name^,^momacta02a_Name^
^momacta02a_Name^,^Exploding^,^momacta02b_Name^,^momacta02b_Name^,^momacta02b_Name^,^momacta02b_Name^,^momacta02b_Name^
^momacta02b_Name^,^Exploding^,^momacta02c_Name^,^momacta02c_Name^,^momacta02c_Name^,^momacta02c_Name^,^momacta02c_Name^
^momacta02c_Name^,^Exploding^,^momacta02d_Name^,^momacta02d_Name^,^momacta02d_Name^,^momacta02d_Name^,^momacta02d_Name^
^momacta02d_Name^,^Exploding^,^momacta03a_Name^,^momacta03a_Name^,^momacta03a_Name^,^momacta03a_Name^,^momacta03a_Name^
^momacta03a_Name^,^Golden Armor^,^momacta03b_Name^,^momacta03b_Name^,^momacta03b_Name^,^momacta03b_Name^,^momacta03b_Name^
^momacta03b_Name^,^overheating^,^momacta04_Name^,^momacta04_Name^,^momacta04_Name^,^momacta04_Name^,^momacta04_Name^
^momacta04_Name^,^Rising heat^,^momacta04a_Name^,^momacta04a_Name^,^momacta04a_Name^,^momacta04a_Name^,^momacta04a_Name^
^momacta04a_Name^,^Rising heat^,^momacta04b_Name^,^momacta04b_Name^,^momacta04b_Name^,^momacta04b_Name^,^momacta04b_Name^
^momacta04b_Name^,^Rising heat^,^momacta05a_Name^,^momacta05a_Name^,^momacta05a_Name^,^momacta05a_Name^,^momacta05a_Name^
^momacta05a_Name^,^Reducing^,^momacta05b_Name^,^momacta05b_Name^,^momacta05b_Name^,^momacta05b_Name^,^momacta05b_Name^
^momacta05b_Name^,^Overpass^,^momacta05c_Name^,^momacta05c_Name^,^momacta05c_Name^,^momacta05c_Name^,^momacta05c_Name^
^momacta05c_Name^,^Runaway^,^momamul11_Name^,^momamul11_Name^,^momamul11_Name^,^momamul11_Name^,^momamul11_Name^
^momamul11_Name^,^Summon^,^momamul0_Name^,^momamul0_Name^,^momamul0_Name^,^momamul0_Name^,^momamul0_Name^
^momamul0_Name^,^Unwanted sacrifice^,^moshakiss1_Name^,^moshakiss1_Name^,^moshakiss1_Name^,^moshakiss1_Name^,^moshakiss1_Name^
^moshakiss1_Name^,^Source^,^moshakiss2_Name^,^moshakiss2_Name^,^moshakiss2_Name^,^moshakiss2_Name^,^moshakiss2_Name^
^moshakiss2_Name^,^Burial^,^moshakiss3_Name^,^moshakiss3_Name^,^moshakiss3_Name^,^moshakiss3_Name^,^moshakiss3_Name^
^moshakiss3_Name^,^Plum^,^moshakiss4_Name^,^moshakiss4_Name^,^moshakiss4_Name^,^moshakiss4_Name^,^moshakiss4_Name^
^moshakiss4_Name^,^wind^,^moshakiss5_Name^,^moshakiss5_Name^,^moshakiss5_Name^,^moshakiss5_Name^,^moshakiss5_Name^
^moshakiss5_Name^,^Blade^,^mozir11_Name^,^mozir11_Name^,^mozir11_Name^,^mozir11_Name^,^mozir11_Name^
