t_key,t_eng,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^fereindeer11_buff_1_name^,^강력한 치유의 뿔^,^^,^^,^Powerful Healing Horns^,^^,^^
^fereindeer10_buff_1_name^,^강력한 치유의 뿔^,^^,^^,^Powerful Healing Horns^,^^,^^
^fefrostdrag07_buff_2_name^,^냉기의 기운^,^^,^^,^Life Freeze^,^^,^^
^fefrostdrag07_buff_2_description_1^,^서리 와이번의 고유 기운으로 최대 HP가 상승한다.^,^^,^^,^Increase the Frost Wyvern's max health.^,^^,^^
^fefrostdrag07_buff_2_description_2^,^서리 와이번의 고유 기운으로 최대 HP가 상승한다.^,^^,^^,^Increase the Frost Wyvern's max health.^,^^,^^
^fefrostdrag07_buff_2_description_3^,^서리 와이번의 고유 기운으로 최대 HP가 상승한다.^,^^,^^,^Increase the Frost Wyvern's max health.^,^^,^^
^fefrostdrag07_buff_2_description_4^,^서리 와이번의 고유 기운으로 최대 HP가 상승한다.^,^^,^^,^Increase the Frost Wyvern's max health.^,^^,^^
^fefrostdrag07_buff_2_description_5^,^서리 와이번의 고유 기운으로 최대 HP가 상승한다.^,^^,^^,^Increase the Frost Wyvern's max health.^,^^,^^
^fefrostdrag07_buff_2_description_6^,^서리 와이번의 고유 기운으로 최대 HP가 상승한다.^,^^,^^,^Increase the Frost Wyvern's max health.^,^^,^^
^fefrostdrag07_buff_2_description_7^,^서리 와이번의 고유 기운으로 최대 HP가 상승한다.^,^^,^^,^Increase the Frost Wyvern's max health.^,^^,^^
^fefrostdrag07_buff_2_description_8^,^서리 와이번의 고유 기운으로 최대 HP가 상승한다.^,^^,^^,^Increase the Frost Wyvern's max health.^,^^,^^
^febragsham01_buff_1_name^,^치유 효과^,^^,^^,^Healing Effect^,^^,^^
^febragsham01_buff_1_description_1^,^치유 효과^,^^,^^,^Healing Effect^,^^,^^
^feghost01_buff_1_name^,^어둠의 치유^,^^,^^,^Dark Healing^,^^,^^
^feghost01_buff_1_description_1^,^어둠의 치유^,^^,^^,^Dark Healing^,^^,^^
^febragihunter01_buff_1_name^,^치명적인 화살^,^^,^^,^Critical Arrow^,^^,^^
^febragihunter01_1_description_1^,^치명적인 화살^,^^,^^,^Critical Arrow^,^^,^^
^febragibrave03_buff_1_name^,^어지러움^,^^,^^,^Dizzy^,^^,^^
^febragibrave03_1_description_1^,^어지러움^,^^,^^,^Dizzy^,^^,^^
^fefairy01_buff_1_name^,^요정의 빛^,^^,^^,^Fairy Light^,^^,^^
^fefairy01_1_description_1^,^요정의 빛^,^^,^^,^Fairy Light^,^^,^^
^gd_judgment3_buff_1_description_2^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3_1_buff_1_description_2^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3_buff_1_description_3^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3_1_buff_1_description_3^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3_buff_1_description_4^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3_1_buff_1_description_4^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3_buff_1_description_5^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3_1_buff_1_description_5^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3_buff_1_description_6^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3_1_buff_1_description_6^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3_buff_1_description_7^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3_1_buff_1_description_7^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3lc_buff_1_description_1^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3lc_buff_1_description_2^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3lc_buff_1_description_3^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3lc_buff_1_description_4^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3lc_buff_1_description_5^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3lc_buff_1_description_6^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^gd_judgment3lc_buff_1_description_7^,^타격 시 체력 50 회복^,^^,^^,^Recover 50 health when hit.^,^^,^^
^wz_manaShield_buff_1_name^,^마나 보호막^,^^,^^,^Mana Shield^,^^,^^
^ev_bp_002_buff_1_name^,^축복받은 신약^,^^,^^,^Blessed Divine Potion^,^^,^^
^ev_bp_000_buff_1_name^,^GM의 대박 기원 포션^,^^,^^,^GM's Prayer for Great Success Potion^,^^,^^
^ev_bp_001_buff_1_name^,^GM의 길들이기 포션^,^^,^^,^GM's Taming Potion^,^^,^^
^tf_calm_buff_1_name^,^침착한 대응^,^^,^^,^Cold Blood^,^^,^^
^tf_calm_buff_1_description_1^,^어그로 점수를 99% 낮춥니다.^,^^,^^,^Reduces threat by 99%.^,^^,^^
^Shoulderatk_change2_buff_1_name^,^정신충격^,^^,^^,^Mind Blast^,^^,^^
^wz_aggro_buff_1_name^,^빛의 이동^,^^,^^,^Blink^,^^,^^
^wz_aggro_buff_1_description_1^,^어그로 점수를 10% 낮춥니다.^,^^,^^,^Reduces threat by 10%.^,^^,^^
^wr_aggrolink1_buff_1_name^,^공포의 외침^,^^,^^,^Warface^,^^,^^
^wr_aggrolink1_buff_1_description_1^,^자신의 어그로 점수를 50% 낮춥니다.^,^^,^^,^Reduces threat by 50%.^,^^,^^
^pr_lightShield_buff_1_name^,^엘로라의 보호^,^^,^^,^Protective Light^,^^,^^
^pr_lightShield_buff_1_description_1^,^피해를 흡수하는 보호막^,^^,^^,^Damage Shield^,^^,^^
^lightShieldlink_buff_1_name^,^만물의 힘^,^^,^^,^Power of Creation^,^^,^^
^blessofelora_buff_1_name^,^엘로라의 권한: 분노^,^^,^^,^Righteous Authority: Condemn^,^^,^^
^miracleofelora_buff_1_name^,^엘로라의 권능: 죽음^,^^,^^,^Divine Power: Curse^,^^,^^
^cash_normalpotion_11_buff_1_name^,^펠로우 경험치 50% 상승 물약^,^^,^^,^Familiar EXP Potion (50%)^,^^,^^
^mobowdmg00_buff_1_Name^,^석궁 방어^,^^,^^,^Crossbow Defense^,^^,^^
^mobowdmg01_buff_1_Name^,^뛰어난 석궁 방어^,^^,^^,^Premium Crossbow Defense^,^^,^^
^mobowdmg02_buff_1_Name^,^훌륭한 석궁 방어^,^^,^^,^Excellent Crossbow Defense^,^^,^^
^mobowdmg03_buff_1_Name^,^완벽한 석궁 방어^,^^,^^,^Perfect Crossbow Defense^,^^,^^
^mobowdmg00_buff_1_description^,^석궁의 공격력을 25% 감소시킵니다.^,^^,^^,^Takes 25% less damage from Crossbows.^,^^,^^
^mobowdmg01_buff_1_description^,^석궁의 공격력을 50% 감소시킵니다.^,^^,^^,^Takes 50% less damage from Crossbows.^,^^,^^
^mobowdmg02_buff_1_description^,^석궁의 공격력을 75% 감소시킵니다.^,^^,^^,^Takes 75% less damage from Crossbows.^,^^,^^
^mobowdmg03_buff_1_description^,^석궁 공격을 완벽히 방어합니다.^,^^,^^,^Takes no damage from Crossbows.^,^^,^^
^mospeardmg00_buff_1_Name^,^창 방어^,^^,^^,^Lance Defense^,^^,^^
^mospeardmg01_buff_1_Name^,^뛰어난 창 방어^,^^,^^,^Premium Lance Defense^,^^,^^
^mospeardmg02_buff_1_Name^,^훌륭한 창 방어^,^^,^^,^Excellent Lance Defense^,^^,^^
^mospeardmg03_buff_1_Name^,^완벽한 창 방어^,^^,^^,^Perfect Lance Defense^,^^,^^
^mospeardmg00_buff_1_description^,^창의 공격력을 25% 감소시킵니다.^,^^,^^,^Takes 25% less damage from spears.^,^^,^^
^mospeardmg01_buff_1_description^,^창의 공격력을 50% 감소시킵니다.^,^^,^^,^Takes 50% less damage from spears.^,^^,^^
^mospeardmg02_buff_1_description^,^창의 공격력을 75% 감소시킵니다.^,^^,^^,^Takes 75% less damage from spears.^,^^,^^
^mospeardmg03_buff_1_description^,^창 공격을 완벽히 방어합니다.^,^^,^^,^Takes no damage from spears.^,^^,^^
^setitem_unmagi_buff_1_Name^,^마기 저항^,^^,^^,^Evil Resistance^,^^,^^
^setitem_unmagi_buff_1_description^,^무법지대의 마기를 이겨낼 수 있는 기운이 발생됩니다.^,^^,^^,^An aura Shields against the evil of the Badlands.^,^^,^^
^undarkenegy_buff_1_Name^,^마기 저항^,^^,^^,^Evil Resistance^,^^,^^
^undarkenegy_buff_1_description^,^무법지대의 마기를 이겨낼 수 있는 기운이 발생됩니다.^,^^,^^,^An aura Shields against the evil of the Badlands.^,^^,^^
^fecollapase01_buff_1_Name^,^공명 저항^,^^,^^,^Resonance Resistance^,^^,^^
^fecollapase01_buff_1_description^,^멸망의 공역 전역에서 생성되어 있는 공명을 저항 할 수 있다.^,^^,^^,^Resists the resonance created by the Tritael Rift.^,^^,^^
^areadeath01_buff_1_Name^,^공명^,^^,^^,^Resonance^,^^,^^
^areadeath01_buff_1_description^,^멸망의 공역 전역에 분포된 기운으로 펠로우에게만 적용된다, 단, 이 지역에 서식하는 펠로우에게는 영향이 받지 않는걸로 알려져 있다^,^^,^^,^Familiars not native to the Rift suffer from its evil resonance.^,^^,^^
^moray01_buff_1_name^,^감전^,^^,^^,^Shock^,^^,^^
^moray01_buff_1_description_1^,^몸 전체가 감전되어 지속적인 피해를 입습니다.^,^^,^^,^Shocks the entire body, dealing damage over time.^,^^,^^
^moray04_buff_1_name^,^감전^,^^,^^,^Shock^,^^,^^
^moray04_buff_1_description_1^,^몸 전체가 감전되어 지속적인 피해를 입습니다.^,^^,^^,^Shocks the entire body, dealing damage over time.^,^^,^^
^moishzora01_buff_1_name^,^증오의 그물^,^^,^^,^Vile Net^,^^,^^
^moishzora01_buff_1_description_1^,^증오의 그물 효과로 인해 일시적으로 이동속도가 감소합니다.^,^^,^^,^A vile net decreases move speed.^,^^,^^
^moishzora03_buff_1_name^,^갈라진 방어구^,^^,^^,^Damaged Armor^,^^,^^
^moishzora03_buff_1_description_1^,^이즈호라의 강한 공격에 의해 방어능력이 기능이 감소된 상태입니다.^,^^,^^,^Decreases defense.^,^^,^^
^moishzora04_buff_1_name^,^증오의 사슬^,^^,^^,^Chain of Hatred^,^^,^^
^moishzora04_buff_1_description_1^,^증오의 사슬 효과로 인해 일시적으로 이동속도가 감소합니다.^,^^,^^,^Decreases move speed.^,^^,^^
^moishzora06_buff_1_name^,^끓어오르는 증오^,^^,^^,^Boiling Hatred^,^^,^^
^moishzora06_buff_1_description_1^,^이즈호라의 신체 능력이 비약적으로 상승하며 후방 공격에 대해 강한 저항을 가집니다.^,^^,^^,^Izuhora's physical attributes increase rapidly. Gains resistance against backstabs.^,^^,^^
^morayarea01_buff_1_name^,^뒤틀린 공역의 기운^,^^,^^,^Rift Aura^,^^,^^
^morayarea01_buff_1_description_1^,^뒤틀린 공역의 기운으로 인해 지속적으로 기력이 감소합니다.^,^^,^^,^Stamina decreases over time.^,^^,^^
^morayarea02_buff_1_name^,^뒤틀린 공역의 기운^,^^,^^,^Rift Aura^,^^,^^
^morayarea02_buff_1_description_1^,^뒤틀린 공역의 기운으로 인해 지속적으로 기력을 회복합니다.^,^^,^^,^Restores stamina over time.^,^^,^^
^feallresist01_buff_1_name^,^영물의 저항^,^^,^^,^Mythic Resilience^,^^,^^
^feallresist01_buff_1_description_1^,^영물스러운 펠로우에게 생기는 능력으로 모든 지역의 상태효과가 상쇄된다
 = 한파 저항
 = 마기 저항
 = 공명 저항^,^^,^^,^Mythical creatures gain a resistance to harsh regional conditions from throughout the world.
Grants Cold Resistance, Evil Resistance, and Resonance Resistance.^,^^,^^
^fellow_exp20_buff_1_name^,^펠로우 경험치 20% 상승 물약^,^^,^^,^Familiar EXP Potion (20%)^,^^,^^
^unareadeath01_buff_1_name^,^공명 저항^,^^,^^,^Resonance Resistance^,^^,^^
^unareadeath01_buff_1_description_1^,^신비한 기운으로 10분간 디버프를 저항한다.^,^^,^^,^Resists negative status effects for 10 minutes.^,^^,^^
^feyfirdbird01_buff_1_name^,^엔비의 권능^,^^,^^,^Nivah's Power^,^^,^^
^fegarmu01_buff_1_name^,^가르므의 기운^,^^,^^,^Garme's Tenacity^,^^,^^
^fegarmu04_buff_1_name^,^가르므의 외침^,^^,^^,^Garme's Roar^,^^,^^
^fegarmu02_buff_1_name^,^강력한 분쇄^,^^,^^,^Power Pummel^,^^,^^
^fegarmu03_buff_1_name^,^지옥의 포효^,^^,^^,^Infernal Roar^,^^,^^
^feeturle01_buff_1_name^,^단단한 껍질^,^^,^^,^Hard Shell^,^^,^^
^feturtle06_buff_1_name^,^보호의 외침^,^^,^^,^Protective Cry^,^^,^^
^fewolf09_buff_1_name^,^차가운 이빨^,^^,^^,^Cold Fangs^,^^,^^
^fewolf10_buff_1_name^,^파를라크의 기운^,^^,^^,^Farlark's Aura^,^^,^^
^fenightmare01_buff_1_name^,^전설의 기운^,^^,^^,^Legendary Aura^,^^,^^
^fedragon05_buff_1_name^,^공포의 외침^,^^,^^,^Warface^,^^,^^
^fedragon06_buff_1_name^,^인디그네의 권능^,^^,^^,^Ingid's Power^,^^,^^
^feliger07_buff_1_name^,^파이루드의 권능^,^^,^^,^Pyludd's Power^,^^,^^
^fematura02_buff_1_name^,^지옥의 내리침^,^^,^^,^Hell Smash^,^^,^^
^fematura03_buff_1_name^,^지옥의 외침^,^^,^^,^Hell Roar^,^^,^^
^fematura01_buff_1_name^,^지옥의 괴성^,^^,^^,^Hell Shriek^,^^,^^
^femegantes03_buff_1_name^,^강한 뿔의 권능^,^^,^^,^Powerful Might of the Horns^,^^,^^
^femegantes02_buff_1_name^,^메간테스의 권능^,^^,^^,^Might of Megantes^,^^,^^
^femegantes01_buff_1_name^,^메간테스의 기운^,^^,^^,^Heart of Megantes^,^^,^^
^femegantes04_buff_1_name^,^메간테스의 포효^,^^,^^,^Megantes's Roar^,^^,^^
^femegantes07_buff_1_name^,^메간테스의 권능^,^^,^^,^Might of Megantes^,^^,^^
^femegantes05_buff_1_name^,^지옥의 기운^,^^,^^,^Infernal Aura^,^^,^^
^febonedra04_buff_1_name^,^바이렛의 권능^,^^,^^,^Vylet's Power^,^^,^^
^febonedra03_buff_1_name^,^영혼의 기운^,^^,^^,^Soul Aura^,^^,^^
^fetoucan04_buff_1_name^,^마력의 외침^,^^,^^,^Mystic Cry^,^^,^^
^fetoucan05_buff_1_name^,^아브리셔스의 권능^,^^,^^,^Abritus's Power^,^^,^^
^feskyseahorse02_buff_1_name^,^강력한 독 발사^,^^,^^,^Benthic Poison^,^^,^^
^feskyseahorse01_buff_1_name^,^해마의 기운^,^^,^^,^Benthic Soul^,^^,^^
^feskyseahorse05_buff_1_name^,^해마의 외침^,^^,^^,^Benthic Howl^,^^,^^
^fesaurus09_buff_1_name^,^엑자란 기운의 외침^,^^,^^,^Exarahn Aura Shout^,^^,^^
^fesaurus06_buff_1_name^,^정령의 외침^,^^,^^,^Spirit Shout^,^^,^^
^fefrostdrag07_buff_1_name^,^냉기의 기운^,^^,^^,^Life Freeze^,^^,^^
^fefrostdrag04_buff_1_name^,^강렬한 냉기의 기운^,^^,^^,^Freezing Aura^,^^,^^
^fefrostdrag01_buff_1_name^,^냉기발사^,^^,^^,^Ice Blast^,^^,^^
^fefrostdrag02_buff_1_name^,^냉기 폭풍^,^^,^^,^Ice Storm^,^^,^^
^fefrostdrag03_buff_1_name^,^냉기브레스^,^^,^^,^Ice Breath^,^^,^^
^fefrostdrag05_buff_1_name^,^냉기브레스^,^^,^^,^Ice Breath^,^^,^^
^fefrostdrag06_buff_1_name^,^차가운 외침^,^^,^^,^Frost Roar^,^^,^^
^fecow11_buff_1_name^,^강렬한 울음^,^^,^^,^Powerful Cry^,^^,^^
^feasuhorse02_buff_1_name^,^아포칼립스의 돌려차기^,^^,^^,^Apocalyptic Roundhouse^,^^,^^
^feasuhorse04_buff_1_name^,^아포칼립스의 권능^,^^,^^,^Apocalyptic Power^,^^,^^
^feasuhorse01_buff_1_name^,^아포칼립스의 기운^,^^,^^,^Apocalyptic Aura^,^^,^^
^feasuhorse05_buff_1_name^,^아포칼립스의 보호^,^^,^^,^Apocalyptic Resilience^,^^,^^
^feasuhorse07_buff_1_name^,^전투적인 기운^,^^,^^,^Bred for Battle^,^^,^^
^feydrag01_buff_1_name^,^드라쿠의 기운^,^^,^^,^Draku's Aura^,^^,^^
^feydrag02_buff_1_name^,^드라쿠의 외침^,^^,^^,^Draku's Roar^,^^,^^
^feydrag03_buff_1_name^,^붉은 드라쿠의 외침^,^^,^^,^Red Draku's Roar^,^^,^^
^fedragon08_buff_1_name^,^러스트의 권능^,^^,^^,^Ura's Power^,^^,^^
^feshriekbird01_buff_1_name^,^비명새의 기운^,^^,^^,^Bird of Squawks^,^^,^^
^feshriekbird02_buff_1_name^,^비명의 바람^,^^,^^,^Supersonic Howl^,^^,^^
^fecarahsa05_buff_1_name^,^마그마 브레스^,^^,^^,^Magma Breath^,^^,^^
^fecarasha06_buff_1_name^,^마룡의 외침^,^^,^^,^Dragon Roar^,^^,^^
^feostrich03_buff_1_name^,^빠른 발놀림^,^^,^^,^Burst of Speed^,^^,^^
^feostrich02_buff_1_name^,^강렬한 쪼기^,^^,^^,^Powerful Peck^,^^,^^
^fepegasus04_buff_1_name^,^뿔의 권능^,^^,^^,^Might of the Horns^,^^,^^
^fepegasus03_buff_1_name^,^강력한 앞발^,^^,^^,^Forefoot Slam^,^^,^^
^fepet13_buff_1_name^,^픽시의 기운^,^^,^^,^Pixie Aura^,^^,^^
^fepet18_buff_1_name^,^문어의 기운^,^^,^^,^Octopus Aura^,^^,^^
^fepet20_buff_1_name^,^늑대인간 사냥꾼의 기운^,^^,^^,^Lycanthropic Ferocity^,^^,^^
^fepet04_buff_1_name^,^유적지 관리자의 기운^,^^,^^,^Researcher's Wit^,^^,^^
^fepet19_buff_1_name^,^설인 주술사의 기운^,^^,^^,^Yeti Shaman Aura^,^^,^^
^fepet21_buff_1_name^,^화염바위 경비병의 기운^,^^,^^,^Emberstone Defense^,^^,^^
^fepet09_buff_1_name^,^경비병의 기운^,^^,^^,^Guard's Aura^,^^,^^
^fepet17_buff_1_name^,^요리사 구스트의 기운^,^^,^^,^Chef Gustav's Aura^,^^,^^
^fepet10_buff_1_name^,^나무요정의 기운^,^^,^^,^Tree Fairy Aura^,^^,^^
^fepet02_buff_1_name^,^렉스의 기운^,^^,^^,^Rex's Aura^,^^,^^
^fepet16_buff_1_name^,^마투콘틴의 기운^,^^,^^,^Makontin's Aura^,^^,^^
^fepet03_buff_1_name^,^브라기 족장의 기운^,^^,^^,^Braghin Chieftain's Aura^,^^,^^
^fepet06_buff_1_name^,^사냥꾼의 기운^,^^,^^,^Hunter Aura^,^^,^^
^fepet05_buff_1_name^,^샤먼의 기운^,^^,^^,^Shaman Aura^,^^,^^
^fepet14_buff_1_name^,^혹한의 아이렌의 기운^,^^,^^,^Frozen Iren's Aura^,^^,^^
^fepet15_buff_1_name^,^암흑 사도 카를레앙의 기운^,^^,^^,^Carleon's Legacy^,^^,^^
^fepet12_buff_1_name^,^약탈 용사의 기운^,^^,^^,^Raider Aura^,^^,^^
^fepet01_buff_1_name^,^엘퀴네스의 기운^,^^,^^,^Elquines's Aura^,^^,^^
^fepet08_buff_1_name^,^용사의 기운^,^^,^^,^Brave Warrior Aura^,^^,^^
^fepet11_buff_1_name^,^유적지 유령의 기운^,^^,^^,^Ghostly Aura^,^^,^^
^fepet07_buff_1_name^,^전투병의 기운^,^^,^^,^Warrior Aura^,^^,^^
^fehound04_buff_1_name^,^전투적인 기운^,^^,^^,^Bred for Battle^,^^,^^
^fetiger01_buff_1_name^,^호랑이의 기운^,^^,^^,^Tiger Aura^,^^,^^
^fetiger02_buff_1_name^,^호랑이의 포효^,^^,^^,^Tiger Roar^,^^,^^
^ferex01_buff_1_name^,^철퇴 내려치기^,^^,^^,^Mace Smash^,^^,^^
^fegust02_buff_1_name^,^배치기^,^^,^^,^Belly Flop^,^^,^^
^fematu03_buff_1_name^,^얼음 망치 강타^,^^,^^,^Ice Hammer^,^^,^^
^febragibrave02_buff_1_name^,^통나무 돌리기^,^^,^^,^Log Spin^,^^,^^
^febragibrave01_buff_1_name^,^풍차 돌리기^,^^,^^,^Windmill Spin^,^^,^^
^febragifighter01_buff_1_name^,^강베기^,^^,^^,^Power Slash^,^^,^^
^fechief01_buff_1_name^,^세게 치기^,^^,^^,^Rightful Strike^,^^,^^
^feiren01_buff_1_name^,^거대 우박^,^^,^^,^Giant Hail^,^^,^^
^fekaleangafer01_buff_1_name^,^증오의 박쥐떼^,^^,^^,^Vile Bat Swarm^,^^,^^
^moliger03_buff_1_name^,^공포의 후려치기^,^^,^^,^Terrifying Strike^,^^,^^
^moliger04_buff_1_name^,^파괴의 일격^,^^,^^,^Destructive Strike^,^^,^^
^moliger05_buff_1_name^,^광기의 포효^,^^,^^,^Maddening Roar^,^^,^^
^momatura02_buff_1_name^,^지옥의 내리치기^,^^,^^,^Hell Smash^,^^,^^
^momegantes01_buff_1_name^,^죽음의 뿔^,^^,^^,^Death Horn^,^^,^^
^momegantes02_buff_1_name^,^무자비^,^^,^^,^Merciless^,^^,^^
^mobonedra01_buff_1_name^,^심연의 폭발^,^^,^^,^Abyss Explosion^,^^,^^
^mofrostdrag02_buff_1_name^,^냉기 폭풍^,^^,^^,^Ice Storm^,^^,^^
^mofrostdrag03_buff_1_name^,^냉기 브레스^,^^,^^,^Ice Breath^,^^,^^
^moasterasfire01_buff_1_name^,^검은번개^,^^,^^,^Black Lightning^,^^,^^
^mocarashafire01_buff_1_name^,^불꽃뱉기^,^^,^^,^Spit Fire^,^^,^^
^mopkraid01_buff_1_name^,^쇠약의 저주^,^^,^^,^Curse of Weakness^,^^,^^
^mopkraid01_buff_1_description_1^,^주변의 적의 신체 능력을 크게 둔화 시킨다.^,^^,^^,^Drastically slows the physical abilities of nearby enemies.^,^^,^^
^mopkraid01_aura_1_name^,^쇠약의 저주^,^^,^^,^Curse of Weakness^,^^,^^
^mopkraid01_aura_1_description_1^,^마기의 응집된 기운으로 인해 신체 능력이 크게 둔화 된다.^,^^,^^,^Drastically slows physical abilities.^,^^,^^
^fegriffon97_buff_1_name^,^카고일의 기운^,^^,^^,^Kargyle's Energy^,^^,^^
^fegriffon98_buff_1_name^,^황혼의 영역^,^^,^^,^Twilight Demesne^,^^,^^
^fegriffon99_buff_1_name^,^여명의 시간^,^^,^^,^Dawn's Hour^,^^,^^
^feowl05_buff_1_name^,^영롱한 올뺌의 기운^,^^,^^,^Shining Legendary Item Box Owl Aura^,^^,^^
^fewolf11_buff_1_name^,^차가운 기운^,^^,^^,^Cold Aura^,^^,^^
^fehound06_buff_1_name^,^백색의 기운^,^^,^^,^Shining Legendary Item Box Aura^,^^,^^
^fesaurus07_buff_1_name^,^심연의 기운^,^^,^^,^Abyssal Aura^,^^,^^
^feydragon02_buff_1_name^,^황금의 보호^,^^,^^,^Golden Protection^,^^,^^
^feydragon03_buff_1_name^,^황금의 용맹^,^^,^^,^Golden Courage^,^^,^^
^feydragon04_buff_1_name^,^황금의 축복^,^^,^^,^Golden Blessing^,^^,^^
^feydragon05_buff_1_name^,^황금의 기운^,^^,^^,^Golden Aura^,^^,^^
^ev_bp01_buff_1_name^,^산타 양말^,^^,^^,^Santa Stockings^,^^,^^
^setskillpkraid01_buff_1_name^,^상급 사냥꾼 세트^,^^,^^,^Complex Hunter Set^,^^,^^
^setskillpkraid01_buff_1_description_1^,^파이루드, 메간테스, 바이렛의 쇠약의 저주 효과 저항^,^^,^^,^Resists the effects of Pyludd's, Megantes's, and Vylet's curses.^,^^,^^
^setskillpkraid02_buff_1_name^,^상급 사냥꾼 세트^,^^,^^,^Complex Hunter Set^,^^,^^
^setskillpkraid02_buff_1_description_1^,^파이루드, 메간테스, 바이렛의 쇠약의 저주 효과 저항^,^^,^^,^Resists the effects of Pyludd's, Megantes's, and Vylet's curses.^,^^,^^
^setskillpkraid03_buff_1_name^,^상급 사냥꾼 세트^,^^,^^,^Complex Hunter Set^,^^,^^
^setskillpkraid03_buff_1_description_1^,^파이루드, 메간테스, 바이렛의 쇠약의 저주 효과 저항^,^^,^^,^Resists the effects of Pyludd's, Megantes's, and Vylet's curses.^,^^,^^
^setskillpkraid04_buff_1_name^,^상급 사냥꾼 세트^,^^,^^,^Complex Hunter Set^,^^,^^
^setskillpkraid04_buff_1_description_1^,^파이루드, 메간테스, 바이렛의 쇠약의 저주 효과 저항^,^^,^^,^Resists the effects of Pyludd's, Megantes's, and Vylet's curses.^,^^,^^
^setskillpkraid05_buff_1_name^,^상급 사냥꾼 세트^,^^,^^,^Complex Hunter Set^,^^,^^
^setskillpkraid05_buff_1_description_1^,^파이루드, 메간테스, 바이렛의 쇠약의 저주 효과 저항^,^^,^^,^Resists the effects of Pyludd's, Megantes's, and Vylet's curses.^,^^,^^
^setskillpkraidac_buff_1_name^,^상급 사냥꾼 세트^,^^,^^,^Complex Hunter Set^,^^,^^
^setskillpkraidac_buff_1_description_1^,^파이루드, 메간테스, 바이렛의 쇠약의 저주 효과 저항^,^^,^^,^Resists the effects of Pyludd's, Megantes's, and Vylet's curses.^,^^,^^
^feknightsbuff00_buff_1_name^,^영광의 기운^,^^,^^,^Glorious Aura^,^^,^^
^feknightsbuff01_buff_1_name^,^명예의 기운^,^^,^^,^Aura of Honor^,^^,^^
^feknightsbuff02_buff_1_name^,^은총의 기운^,^^,^^,^Aura of Grace^,^^,^^
^setskilltaming13_buff_1_name^,^바이렛 장신구 세트^,^^,^^,^Vylet Jewelry Set^,^^,^^
^setskilltaming13_buff_1_description_1^,^심연의 바이렛 길들이기 가능^,^^,^^,^Abyssal Vylet can be tamed.^,^^,^^
^setskilltaming12_buff_1_name^,^파이루드 장신구 세트^,^^,^^,^Pyludd Jewelry Set^,^^,^^
^setskilltaming12_buff_1_description_1^,^공포의 파이루드 길들이기 가능^,^^,^^,^Terrible Pyludd can be tamed.^,^^,^^
^fepegasus05_buff_1_name^,^고스트윙의 기운^,^^,^^,^Ghost Wing's Aura^,^^,^^
^fepegasus06_buff_1_name^,^고스트윙의 외침^,^^,^^,^Ghost Wing's Shout^,^^,^^
^setitem_unresky_buff_1_name^,^공명 저항^,^^,^^,^Resonance Resistance^,^^,^^
^setitem_unresky_buff_1_description_1^,^멸망의 공역 전역에서 생성되는 공명을 저항 할 수 있다.^,^^,^^,^Resists the resonance of the Tritael Rift.^,^^,^^
^febeldon00_buff_1_name^,^불사의 잔영^,^^,^^,^Immortal Relics^,^^,^^
^febeldon01_buff_1_name^,^불사의 기운^,^^,^^,^Immortal Energy^,^^,^^
^febeldon04_buff_1_name^,^중독^,^^,^^,^Addiction^,^^,^^
^wr_newbies01_buff_1_name^,^여신의 은총^,^^,^^,^Grace of Ellora^,^^,^^
^wr_newbies01_buff_1_description_1^,^경험치를 20% 더 획득한다.
<R_Y>경험치 증가 옵션은 최대 500% 까지 적용 됩니다.</R_Y>^,^^,^^,^Obtain 20% more experience.
<R_Y>You can't receive more than 500% bonus experience.</R_Y>^,^^,^^
