t_key,t_korean,t_jpn,t_chinese,t_enu
^awak_1_4_cavern_Request_Text^,^Defeat the target boss to earn an Infused Awakened Emblems, tHat can be exchanged for crafting materials for the Divine Awakened Armor set.<br>The target can only be found in Cavern of the Veil – Legendary 5 on Tuesdays and Fridays.^,^^,^^,^^
^awak_1_4_cavern_Accepted_Text^,^Defeat Awakened Radan's Eye on Legendary 5 (only appears Tuesday and Friday)^,^^,^^,^^
^awak_1_4_cavern_Ongoing_Text^,^Defeat Awakened Radan's Eye on Legendary 5 (only appears Tuesday and Friday)^,^^,^^,^^
^awak_1_4_cavern_Complete_Text^,^As promised, here is your token proving tHat you completed the challenge.^,^^,^^,^^
^awak_1_5_frost_Title^,^Legendary Challenge V (Tuesday/Friday)^,^^,^^,^^
^awak_1_5_frost_RewarderDesc^,^Seratia^,^^,^^,^^
^awak_1_5_frost_Request_Text^,^Defeat the target boss to earn an Infused Awakened Emblems, tHat can be exchanged for crafting materials for the Divine Awakened Armor set.<br>The target can only be found in the Frost Keep – Legendary 5 on Tuesdays and Fridays.^,^^,^^,^^
^awak_1_5_frost_Accepted_Text^,^Defeat Awakened Rondo Terramunce on Legendary 5 (only appears Tuesday and Friday)^,^^,^^,^^
^awak_1_5_frost_Ongoing_Text^,^Defeat Awakened Rondo Terramunce on Legendary 5 (only appears Tuesday and Friday)^,^^,^^,^^
^awak_1_5_frost_Complete_Text^,^As promised, here is your token proving tHat you completed the challenge.^,^^,^^,^^
^awak_1_6_breach_Title^,^Legendary Challenge VI (Tuesday/Friday)^,^^,^^,^^
^awak_1_6_breach_RewarderDesc^,^Seratia^,^^,^^,^^
^awak_1_6_breach_Request_Text^,^Defeat the target boss to earn an Infused Awakened Emblems, tHat can be exchanged for crafting materials for the Divine Awakened Armor set.<br>The target can only be found in The Breach  – Legendary 5 on Tuesdays and Fridays.^,^^,^^,^^
^awak_1_6_breach_Accepted_Text^,^Defeat Awakened Izhora on Legendary 5 (only appears Tuesday and Friday)^,^^,^^,^^
^awak_1_6_breach_Ongoing_Text^,^Defeat Awakened Izhora on Legendary 5 (only appears Tuesday and Friday)^,^^,^^,^^
^awak_1_6_breach_Complete_Text^,^As promised, here is your token proving tHat you completed the challenge.^,^^,^^,^^
^awak_1_7_temple_Title^,^Legendary Challenge VII (Wednesday/Sunday)^,^^,^^,^^
^awak_1_7_temple_RewarderDesc^,^Seratia^,^^,^^,^^
^awak_1_7_temple_Request_Text^,^Defeat the target boss to earn an Infused Awakened Emblems, tHat can be exchanged for crafting materials for the Divine Awakened Armor set.<br>The target can only be found in Temple of Sands  – Legendary 5 on Wednesdays and Sundays.^,^^,^^,^^
^awak_1_7_temple_Accepted_Text^,^Defeat Awakened Jason on Legendary 5 (only appears Wednesday and Sunday)^,^^,^^,^^
^awak_1_7_temple_Ongoing_Text^,^Defeat Awakened Jason on Legendary 5 (only appears Wednesday and Sunday)^,^^,^^,^^
^awak_1_7_temple_Complete_Text^,^As promised, here is your token proving tHat you completed the challenge.^,^^,^^,^^
^awak_1_8_elder_Title^,^Legendary Challenge VIII (Wednesday/Sunday)^,^^,^^,^^
^awak_1_8_elder_RewarderDesc^,^Seratia^,^^,^^,^^
^awak_1_8_elder_Request_Text^,^Defeat the target boss to earn an Infused Awakened Emblems, tHat can be exchanged for crafting materials for the Divine Awakened Armor set.<br>The target can only be found in Elders Floating Fortress – Legendary 5 on Wednesdays and Sundays.^,^^,^^,^^
^awak_1_8_elder_Accepted_Text^,^Defeat Awakened Duke Elder on Legendary 5 (only appears Wednesday and Sunday)^,^^,^^,^^
^awak_1_8_elder_Ongoing_Text^,^Defeat Awakened Duke Elder on Legendary 5 (only appears Wednesday and Sunday)^,^^,^^,^^
^awak_1_8_elder_Complete_Text^,^As promised, here is your token proving tHat you completed the challenge.^,^^,^^,^^
^awak_1_9_tomb_Title^,^Legendary Challenge IX (Wednesday/Sunday)^,^^,^^,^^
^awak_1_9_tomb_RewarderDesc^,^Seratia^,^^,^^,^^
^awak_1_9_tomb_Request_Text^,^Defeat the target boss to earn an Infused Awakened Emblems, tHat can be exchanged for crafting materials for the Divine Awakened Armor set.<br>The target can only be found in Tomb of the Wyrm – Legendary 5 on Wednesdays and Sundays.^,^^,^^,^^
^awak_1_9_tomb_Accepted_Text^,^Defeat Awakened Kurodian on Legendary 5 (only appears Wednesday and Sunday)^,^^,^^,^^
^awak_1_9_tomb_Ongoing_Text^,^Defeat Awakened Kurodian on Legendary 5 (only appears Wednesday and Sunday)^,^^,^^,^^
^awak_1_9_tomb_Complete_Text^,^As promised, here is your token proving tHat you completed the challenge.^,^^,^^,^^
^awak_2_tower_f20_Title^,^Challenge: Unknown Tower^,^^,^^,^^
^awak_2_tower_f20_RewarderDesc^,^Strange Stone Statue^,^^,^^,^^
^awak_2_tower_f20_Request_Text^,^Clear all 20 floors of the Unkown Tower.<br>Be cautions, as this is a very difficult challenge.<br>It is strongly recommended to enter as a party of 3 players. (More than 3 players can not enter this dungeon)^,^^,^^,^^
^awak_2_tower_f20_Accepted_Text^,^Clear all 20 floors of the Unkown Tower.^,^^,^^,^^
^awak_2_tower_f20_Ongoing_Text^,^Clear all 20 floors of the Unkown Tower.^,^^,^^,^^
^awak_2_tower_f20_Complete_Text^,^As promised, here is your token proving tHat you completed the challenge.^,^^,^^,^^
^awak_3_ortune_1_Title^,^Challenge: Akeron's Overseer Ortune (PvP)^,^^,^^,^^
^awak_3_ortune_1_RewarderDesc^,^John McBain^,^^,^^,^^
^awak_3_ortune_1_Request_Text^,^Go to the Forstress of Despair in Stygaea and defeat the worldboss Ortune.<br>The boss only appears on Thursdays and Saturdays.<br>You can only complete one Ortune quest per day.^,^^,^^,^^
^awak_3_ortune_1_Accepted_Text^,^Survive and defeat Stygaea's worldboss Ortune at the Fortress of Despair. (Only Thursdays and Saturdays)^,^^,^^,^^
^awak_3_ortune_1_Ongoing_Text^,^Survive and defeat Stygaea's worldboss Ortune at the Fortress of Despair. (Only Thursdays and Saturdays)^,^^,^^,^^
^awak_3_ortune_1_Complete_Text^,^As promised, here is your token proving tHat you completed the challenge.^,^^,^^,^^
^awak_3_ortune_2_Title^,^Challenge: Volcanic Cave Overseer Ortune (PvE)^,^^,^^,^^
^awak_3_ortune_2_RewarderDesc^,^John McBain^,^^,^^,^^
^awak_3_ortune_2_Request_Text^,^Go to Sea of Hakanas' Volcanic Cave (Diramunu's Lair) at the Bulwark and defeat the worldboss Ortune.<br>Use the portal infront of the cave to enter.<br>The boss only appears on Thursdays and Saturdays.<br>You can only complete one Ortune quest per day.^,^^,^^,^^
^awak_3_ortune_2_Accepted_Text^,^Survive and defeat Sea of Hakana's worldboss Ortune inside the hidden Volcanic Cave. (Only Thursdays and Saturdays)^,^^,^^,^^
^awak_3_ortune_2_Ongoing_Text^,^Survive and defeat Sea of Hakana's worldboss Ortune inside the hidden Volcanic Cave. (Only Thursdays and Saturdays)^,^^,^^,^^
^awak_3_ortune_2_Complete_Text^,^As promised, here is your token proving tHat you completed the challenge.^,^^,^^,^^
^awak_4_newskill_Title^,^Enhanced Monster Knowledge^,^^,^^,^^
^awak_4_newskill_RewarderDesc^,^Belhira^,^^,^^,^^
^awak_4_newskill_Request_Text^,^You want to improve your monster knowledge even further?<br>Then I have some challenges for you!<br>Go and defeat various difficult bosses and return to me when you are done.<br>I will have a very special reward of you manage to do this.^,^^,^^,^^
^awak_4_newskill_Accepted_Text^,^Complete all objectives and return to Belhira when you are done to receive a special skill book.^,^^,^^,^^
^awak_4_newskill_Ongoing_Text^,^Complete all objectives and return to Belhira when you are done to receive a special skill book.^,^^,^^,^^
^awak_4_newskill_Complete_Text^,^Good job, adventurer!<br>I didn't think you would manage this so easily.<br>As promised, I will teach you some tricks tHat will help you defeat monsters more easily now.^,^^,^^,^^
^awak_1_change_1_Title^,^Token Exchange: Mythical Helm Frame^,^^,^^,^^
^awak_1_change_1_RewarderDesc^,^Belhira^,^^,^^,^^
^awak_1_change_1_Request_Text^,^BRing me enough Infused Awakened Emblems and I will exchange them with you for a special crafting material for the Divine Awakened Armor set.<br>You can obtain them from the daily challenge quest [Legendary Challenge] from Seratia in Hakain's Crossing.^,^^,^^,^^
^awak_1_change_1_Accepted_Text^,^Deliver 45 Infused Awakened Emblems to Belhira.^,^^,^^,^^
^awak_1_change_1_Ongoing_Text^,^Deliver 45 Infused Awakened Emblems to Belhira.^,^^,^^,^^
^awak_1_change_1_Complete_Text^,^Seems like you have enough. Here is your crafting material.^,^^,^^,^^
^awak_1_change_2_Title^,^Token Exchange: Mythical Gloves Frame^,^^,^^,^^
^awak_1_change_2_RewarderDesc^,^Belhira^,^^,^^,^^
^awak_1_change_2_Request_Text^,^BRing me enough Infused Awakened Emblems and I will exchange them with you for a special crafting material for the Divine Awakened Armor set.<br>You can obtain them from the daily challenge quest [Legendary Challenge] from Seratia in Hakain's Crossing.^,^^,^^,^^
^awak_1_change_2_Accepted_Text^,^Deliver 45 Infused Awakened Emblems to Belhira.^,^^,^^,^^
^awak_1_change_2_Ongoing_Text^,^Deliver 45 Infused Awakened Emblems to Belhira.^,^^,^^,^^
^awak_1_change_2_Complete_Text^,^Seems like you have enough. Here is your crafting material.^,^^,^^,^^
^awak_2_change_1_Title^,^Token Exchange: Mythical Pauldron Frame^,^^,^^,^^
^awak_2_change_1_RewarderDesc^,^Belhira^,^^,^^,^^
^awak_2_change_1_Request_Text^,^BRing me enough Overcomer of Challenges Token and I will exchange them with you for a special crafting material for the Divine Awakened Armor set.<br>You can obtain them from the daily challenge quest inside the Unknown Tower of Parnas Coast.^,^^,^^,^^
^awak_2_change_1_Accepted_Text^,^Deliver 15 Overcomer of Challenges Token to Belhira.^,^^,^^,^^
^awak_2_change_1_Ongoing_Text^,^Deliver 15 Overcomer of Challenges Token to Belhira.^,^^,^^,^^
^awak_2_change_1_Complete_Text^,^Seems like you have enough. Here is your crafting material.^,^^,^^,^^
^awak_2_change_2_Title^,^Token Exchange: Mythical Boots Frame^,^^,^^,^^
^awak_2_change_2_RewarderDesc^,^Belhira^,^^,^^,^^
^awak_2_change_2_Request_Text^,^BRing me enough Overcomer of Challenges Token and I will exchange them with you for a special crafting material for the Divine Awakened Armor set.<br>You can obtain them from the daily challenge quest inside the Unknown Tower of Parnas Coast.^,^^,^^,^^
^awak_2_change_2_Accepted_Text^,^Deliver 15 Overcomer of Challenges Token to Belhira.^,^^,^^,^^
^awak_2_change_2_Ongoing_Text^,^Deliver 15 Overcomer of Challenges Token to Belhira.^,^^,^^,^^
^awak_2_change_2_Complete_Text^,^Seems like you have enough. Here is your crafting material.^,^^,^^,^^
^awak_3_change_Title^,^Token Exchange: Mythical Chest Frame^,^^,^^,^^
^awak_3_change_RewarderDesc^,^Belhira^,^^,^^,^^
^awak_3_change_Request_Text^,^BRing me enough Supreme Ruler Emblems and I will exchange them with you for a special crafting material for the Divine Awakened Armor set.<br>You can obtain them from the daily challenge quest [Defeat Ortune] from John McBain.^,^^,^^,^^
^awak_3_change_Accepted_Text^,^Deliver 16 Supreme Ruler Emblems to Belhira.^,^^,^^,^^
^awak_3_change_Ongoing_Text^,^Deliver 16 Supreme Ruler Emblems to Belhira.^,^^,^^,^^
^awak_3_change_Complete_Text^,^Seems like you have enough. Here is your crafting material.^,^^,^^,^^
^awak_4_change_1_Title^,^Refined Divine TempeRing Stone I^,^^,^^,^^
^awak_4_change_1_RewarderDesc^,^Belhira^,^^,^^,^^
^awak_4_change_1_Request_Text^,^I can help you enhance your new Armor if you bRing me the right materials for it.<br>Raw Divine TempeRing Stones can be crafted with a special recipe from Seratia here.<br>You can exchange your ellun for the matching bundle at Seratia aswell.^,^^,^^,^^
^awak_4_change_1_Accepted_Text^,^Deliver 1 Raw Divine TempeRing Stone and 1 Ellun Bundle (500) to belhira.^,^^,^^,^^
^awak_4_change_1_Ongoing_Text^,^Deliver 1 Raw Divine TempeRing Stone and 1 Ellun Bundle (500) to belhira.^,^^,^^,^^
^awak_4_change_1_Complete_Text^,^THat should do the trick. Here is your Polished Divine TempeRing Stone.^,^^,^^,^^
^awak_4_change_2_Title^,^Refined Divine TempeRing Stone II^,^^,^^,^^
^awak_4_change_2_RewarderDesc^,^Belhira^,^^,^^,^^
^awak_4_change_2_Request_Text^,^I can help you enhance your new Armor if you bRing me the right materials for it.<br>Raw Divine TempeRing Stones can be crafted with a special recipe from Seratia here.<br>You can exchange your ellun for the matching bundle at Seratia aswell.^,^^,^^,^^
^awak_4_change_2_Accepted_Text^,^Deliver 2 Raw Divine TempeRing Stones and 1 Ellun Bundle (1000) to belhira.^,^^,^^,^^
^awak_4_change_2_Ongoing_Text^,^Deliver 2 Raw Divine TempeRing Stones and 1 Ellun Bundle (1000) to belhira.^,^^,^^,^^
^awak_4_change_2_Complete_Text^,^THat should do the trick. Here is your Shining Divine TempeRing Stone.^,^^,^^,^^
^awak_4_change_3_Title^,^Refined Divine TempeRing Stone III^,^^,^^,^^
^awak_4_change_3_RewarderDesc^,^Belhira^,^^,^^,^^
^awak_4_change_3_Request_Text^,^I can help you enhance your new Armor if you bRing me the right materials for it.<br>Raw Divine TempeRing Stones can be crafted with a special recipe from Seratia here.<br>You can exchange your ellun for the matching bundle at Seratia aswell.^,^^,^^,^^
^awak_4_change_3_Accepted_Text^,^Deliver 3 Raw Divine TempeRing Stones and 1 Ellun Bundle (1500) to belhira.^,^^,^^,^^
^awak_4_change_3_Ongoing_Text^,^Deliver 3 Raw Divine TempeRing Stones and 1 Ellun Bundle (1500) to belhira.^,^^,^^,^^
^awak_4_change_3_Complete_Text^,^THat should do the trick. Here is your Shining Legendary Item Box Divine TempeRing Stone.^,^^,^^,^^
^awak_5_change_1_Title^,^Combining the Awakened Alkanin Essence^,^^,^^,^^
^awak_5_change_1_RewarderDesc^,^Seratia^,^^,^^,^^
^awak_5_change_1_Request_Text^,^You need an Awakened Alkanin Essence?<br>BRing 4 Awakened Alkanin Crescents to me and I will combine them for you.<br>BRing 4 exchange Divine Alkanin Crescents to me to exchange them for 1 Awakened Alkanin Crescent.^,^^,^^,^^
^awak_5_change_1_Accepted_Text^,^Deliver 4 Awakened Alkanin Crescents to Seratia to have them combined to an Awakened Alkanin Essence, tHat is needed to craft the Divine Awakened Armor set.^,^^,^^,^^
^awak_5_change_1_Ongoing_Text^,^Deliver 4 Awakened Alkanin Crescents to Seratia to have them combined to an Awakened Alkanin Essence, tHat is needed to craft the Divine Awakened Armor set.^,^^,^^,^^
^awak_5_change_1_Complete_Text^,^Here is your Awakened Alkanin Essence. Handle it with care!^,^^,^^,^^
^awak_5_change_2_Title^,^Combining the Awakened Alkanin Essence^,^^,^^,^^
^awak_5_change_2_RewarderDesc^,^Seratia^,^^,^^,^^
^awak_5_change_2_Request_Text^,^You need an Awakened Alkanin Essence?<br>BRing 4 Awakened Alkanin Crescents to me and I will combine them for you.<br>BRing 4 exchange Divine Alkanin Crescents to me to exchange them for 1 Awakened Alkanin Crescent.^,^^,^^,^^
^awak_5_change_2_Accepted_Text^,^Deliver 4 Awakened Alkanin Crescents to Seratia to have them combined to an Awakened Alkanin Essence, tHat is needed to craft the Divine Awakened Armor set.^,^^,^^,^^
^awak_5_change_2_Ongoing_Text^,^Deliver 4 Awakened Alkanin Crescents to Seratia to have them combined to an Awakened Alkanin Essence, tHat is needed to craft the Divine Awakened Armor set.^,^^,^^,^^
^awak_5_change_2_Complete_Text^,^Here is your Awakened Alkanin Essence. Handle it with care!^,^^,^^,^^
^awak_5_change_3_Title^,^Combining the Awakened Alkanin Essence^,^^,^^,^^
^awak_5_change_3_RewarderDesc^,^Seratia^,^^,^^,^^
^awak_5_change_3_Request_Text^,^You need an Awakened Alkanin Essence?<br>BRing 4 Awakened Alkanin Crescents to me and I will combine them for you.<br>BRing 4 exchange Divine Alkanin Crescents to me to exchange them for 1 Awakened Alkanin Crescent.^,^^,^^,^^
^awak_5_change_3_Accepted_Text^,^Deliver 4 Awakened Alkanin Crescents to Seratia to have them combined to an Awakened Alkanin Essence, tHat is needed to craft the Divine Awakened Armor set.^,^^,^^,^^
^awak_5_change_3_Ongoing_Text^,^Deliver 4 Awakened Alkanin Crescents to Seratia to have them combined to an Awakened Alkanin Essence, tHat is needed to craft the Divine Awakened Armor set.^,^^,^^,^^
^awak_5_change_3_Complete_Text^,^Here is your Awakened Alkanin Essence. Handle it with care!^,^^,^^,^^
^awak_5_change_4_Title^,^Combining the Awakened Alkanin Essence^,^^,^^,^^
^awak_5_change_4_RewarderDesc^,^Seratia^,^^,^^,^^
^awak_5_change_4_Request_Text^,^You need an Awakened Alkanin Essence?<br>BRing 4 Awakened Alkanin Crescents to me and I will combine them for you.<br>BRing 4 exchange Divine Alkanin Crescents to me to exchange them for 1 Awakened Alkanin Crescent.^,^^,^^,^^
^awak_5_change_4_Accepted_Text^,^Deliver 4 Awakened Alkanin Crescents to Seratia to have them combined to an Awakened Alkanin Essence, tHat is needed to craft the Divine Awakened Armor set.^,^^,^^,^^
^awak_5_change_4_Ongoing_Text^,^Deliver 4 Awakened Alkanin Crescents to Seratia to have them combined to an Awakened Alkanin Essence, tHat is needed to craft the Divine Awakened Armor set.^,^^,^^,^^
^awak_5_change_4_Complete_Text^,^Here is your Awakened Alkanin Essence. Handle it with care!^,^^,^^,^^
^hk_9_1_hal_06_Title^,^Advanced Archeology^,^^,^^,^^
^hk_9_1_hal_06_RewarderDesc^,^Pumpkin^,^^,^^,^^
^hk_9_1_hal_06_Request_Text^,^Nyah, extraordinary!<br>Something Shining Legendary Item Box happened in Akrat Plains.<br>The River of Revive has dried up and now some wild, prehistoric fossils have come back to live there due to the influence of the magic contamination in the air.^,^^,^^,^^
^hk_9_1_hal_06_Request_Text_attach_0^,^<br>I want you to go an check wHat is going. But be careful, we don't know how wild these creatures will be.<br>With a bit of luck, we can re-build one of these fossils and bRing it under controll, nyah!^,^^,^^,^^
^hk_9_1_hal_06_Accepted_Text^,^Inspect wHat is going on at the bottom of the dried up River of Revive.<br>Fight the wild fossils. With a bit of luck you will obtain intact bones.<br>BRing those bones to Pumpkin when you have enough!^,^^,^^,^^
^hk_9_1_hal_06_Ongoing_Text^,^Inspect wHat is going on at the bottom of the dried up River of Revive.<br>Fight the wild fossils. With a bit of luck you will obtain intact bones.<br>BRing those bones to Pumpkin when you have enough!^,^^,^^,^^
^hk_9_1_hal_06_Complete_Text^,^Nyah, wonderful!<br>THat should be enough bones to re-build our own model of this prehistoric creature.<br>Let's give it a try, shall we?^,^^,^^,^^
^hk_9_1_anniv_03_Title^,^Building a Purple Toyhorse^,^^,^^,^^
^hk_9_1_anniv_03_RewarderDesc^,^Rabbini Santi^,^^,^^,^^
^hk_9_1_anniv_03_Request_Text^,^Nyah! This year I have something special for you.<br>A build-it-yourself toyhorse!<br>BRing me the required materials and I will show you how to make one.<br><br>But you will have to decide which one you want to make, as I will not give you both!^,^^,^^,^^
^hk_9_1_anniv_03_Accepted_Text^,^BRing me the required materials:<br>- Wooden Planks can be obtained from Blueton<br>- The balloons have been stolen by mean Rabbinis in the Hakanas Highlands.<br>- The crystal heart is said to have revived a certain snowman found in legendary dungeons^,^^,^^,^^
^hk_9_1_anniv_03_Ongoing_Text^,^BRing me the required materials:<br>- Wooden Planks can be obtained from Blueton<br>- The balloons have been stolen by mean Rabbinis in the Hakanas Highlands.<br>- The crystal heart is said to have revived a certain snowman found in legendary dungeons^,^^,^^,^^
^hk_9_1_anniv_03_Complete_Text^,^This seems to be all, nyah ~ Good Job!<br>Now let's build the toyhorse.^,^^,^^,^^
^hk_9_1_anniv_04_Title^,^Building a Wooden Toyhorse^,^^,^^,^^
^hk_9_1_anniv_04_RewarderDesc^,^Rabbini Santi^,^^,^^,^^
^hk_9_1_anniv_04_Request_Text^,^Nyah! This year I have something special for you.<br>A build-it-yourself toyhorse!<br>BRing me the required materials and I will show you how to make one.<br><br>But you will have to decide which one you want to make, as I will not give you both!^,^^,^^,^^
^hk_9_1_anniv_04_Accepted_Text^,^BRing me the required materials:<br>- Wooden Planks can be obtained from Blueton<br>- The balloons have been stolen by mean Rabbinis in the Hakanas Highlands.<br>- The crystal heart is said to have revived a certain snowman found in legendary dungeons^,^^,^^,^^
^hk_9_1_anniv_04_Ongoing_Text^,^BRing me the required materials:<br>- Wooden Planks can be obtained from Blueton<br>- The balloons have been stolen by mean Rabbinis in the Hakanas Highlands.<br>- The crystal heart is said to have revived a certain snowman found in legendary dungeons^,^^,^^,^^
^hk_9_1_anniv_04_Complete_Text^,^This seems to be all, nyah ~ Good Job!<br>Now let's build the toyhorse.^,^^,^^,^^
^hk_9_1_anniv_04_1_Title^,^Wood Processing^,^^,^^,^^
^hk_9_1_anniv_04_1_RewarderDesc^,^Blueton^,^^,^^,^^
^hk_9_1_anniv_04_1_Request_Text^,^I can process some crude wood into wooden planks for you.<br>I heard you need them to build something special this year.^,^^,^^,^^
^hk_9_1_anniv_04_1_Accepted_Text^,^BRing me crude wood so I can process it for you.<br>You can find crude wood from the Sweetgum Trees in the Hakanas Highlands.^,^^,^^,^^
^hk_9_1_anniv_04_1_Ongoing_Text^,^BRing me crude wood so I can process it for you.<br>You can find crude wood from the Sweetgum Trees in the Hakanas Highlands.^,^^,^^,^^
^hk_9_1_anniv_04_1_Complete_Text^,^Okay tHat is some good wood.<br>Give me a moment...^,^^,^^,^^
^hk_celestial_01_Title^,^Help with the Christmas Preperations^,^^,^^,^^
^hk_celestial_01_RewarderDesc^,^Serenia^,^^,^^,^^
^hk_celestial_01_Request_Text^,^There you are! I was looking for you!<br><br>My good friend Serenia asked for my help, but I'm way too busy with my preparations for Christmas.<br>You know, it’s always stressful when your whole family comes over.<br>^,^^,^^,^^
^hk_celestial_01_Request_Text_attach_0^,^Would you be so friendly and help her? Yes?<br>Thank you sooooo much!<br>And now hopp, hopp! I'm sure she’s already waiting!<br>And wear something nice and behave! She’s a Queen after all!^,^^,^^,^^
^hk_celestial_01_Accepted_Text^,^Go to the mermaid queen Serenia in Parna's Coast and listen to her request.<br>Be quick!^,^^,^^,^^
^hk_celestial_01_Ongoing_Text^,^Go to the mermaid queen Serenia in Parna's Coast and listen to her request.<br>Be quick!^,^^,^^,^^
^hk_celestial_01_Complete_Text^,^Hello Rider, Merry sent you to help me?<br>Thank you for coming! I appreciate it very much.^,^^,^^,^^
^hk_celestial_fin_Title^,^Stolen Christmas!^,^^,^^,^^
^hk_celestial_fin_RewarderDesc^,^Velzeroth^,^^,^^,^^
^hk_celestial_fin_Request_Text^,^Something terrible happened to the celestial Pegasus of the goddess Ellora. Someone stole her crystal, a powerful magical Crest.<br>With this crystal the Celestial Pegasus bRings health and happiness to everyone duRing the Christmas season.^,^^,^^,^^
^hk_celestial_fin_Request_Text_attach_0^,^She blesses every child of Ellora in this world for the new year.<br>You need to find it for her! Without it, disease and poverty will plague the children of Ellora...<br>^,^^,^^,^^
^hk_celestial_fin_Request_Text_attach_1^,^I don’t know who took it, but only someone very powerful would be able to steal it. Maybe a Witch?<br>When you found it, please bRing it to Velzeroth, he guards her and protects her from further dangers.^,^^,^^,^^
^hk_celestial_fin_Accepted_Text^,^Look for the Christmas Crystal tHat was stolen by an evil witch and bRing it to Velzeroth once you found it, to restore the Celestial Pegasus' energy!^,^^,^^,^^
^hk_celestial_fin_Ongoing_Text^,^Look for the Christmas Crystal tHat was stolen by an evil witch and bRing it to Velzeroth once you found it, to restore the Celestial Pegasus' energy!^,^^,^^,^^
^hk_celestial_fin_Complete_Text^,^You found the crystal of the Celestial Pegasus!<br>You are really brave. Thank you for your help!<br>She will be very happy. Maybe she’ll even let you ride on her back?^,^^,^^,^^
^hk_stygaea_01_Title^,^Challenge: Terror & Destruction^,^^,^^,^^
^hk_stygaea_01_RewarderDesc^,^John McBain^,^^,^^,^^
^hk_stygaea_01_Request_Text^,^Go to the Timeless Forest and Burning Repository in Stygaea and defeat the worldbosses [Dispute] Deadly Ranote and Van Deken.<br>The bosses only appears Thursdays and Saturdays.^,^^,^^,^^
^hk_stygaea_01_Accepted_Text^,^Survive and defeat Stygaea's worldbosses [Dispute] Deadly Ranote and Van Deken to earn rewards. (Only Thursdays and Saturdays)^,^^,^^,^^
^hk_stygaea_01_Ongoing_Text^,^Survive and defeat Stygaea's worldbosses [Dispute] Deadly Ranote and Van Deken to earn rewards. (Only Thursdays and Saturdays)^,^^,^^,^^
^hk_stygaea_01_Complete_Text^,^As promised, here are your rewards for completing the challenge.^,^^,^^,^^
