t_key,t_korean,t_jpn,t_chinese,t_eng,t_eng_2,t_eng_3
^Dialog_9020019_text0^,^<br> <br> Alchemy can be done anywhere if there is an experiment It's also installed in this building so go <br> <br> But not all the villages are equipped with experimental Equipment Honestly the Equipment is a bit expensive THat's why you usually have a big village^,^[錬金術が可能な場所]について<br><br>錬金術は実験器具が必須です。<br>この建物なら実験器具があるから、もし錬金したければここに来ると良いでしょう。<br>でも錬金器具というのは特殊なので、かなり高価なんです。<br>ですので、大都市じゃないと用意してはいないでしょうね。^,^Dialog_9020020_title^,^Dialog_9020020_title^,^Dialog_9020020_title^,^Dialog_9020020_title^
^Dialog_9020020_title^,^Raising the cooking stage^,^料理昇段審査^,^Dialog_9020020_text0^,^Dialog_9020020_text0^,^Dialog_9020020_text0^,^Dialog_9020020_text0^
^Dialog_9020020_text0^,^If you know how to make a cooking stage <br> <br> If you know how to make it perfect you can raise the cooking stage Five If you look at the production window there will be four circles next to the cooking name of the list Please note tHat you can check the stages of skill^,^[料理昇段審査]について<br><br>料理2種を完璧にマスターすれば昇段できる。<br>料理ごとに熟練度の段階があるが、それを4段階の最大値にまで上げればマスターだ。<br>製作ウインドウを見ればリスト内の料理の名前の隣に丸が4つあるはずだ。<br>現在の熟練度の度合いはそこで確認できる。^,^Dialog_9020020_text0_attach_0^,^Dialog_9020020_text0_attach_0^,^Dialog_9020020_text0_attach_0^,^Dialog_9020020_text0_attach_0^
^Dialog_9020020_text0_attach_0^,^<br> <br> And there is a level limit of 10 levels at each stage of production^,^<br><br>そして製作段階別に10レベルずつレベル制限がある。<br>2段階料理製作は10レベル、3段階は20レベルにならないと昇段できないからね。^,^Dialog_9020021_title^,^Dialog_9020021_title^,^Dialog_9020021_title^,^Dialog_9020021_title^
^Dialog_9020021_title^,^Cooking production^,^料理製作大成功^,^Dialog_9020021_text0^,^Dialog_9020021_text0^,^Dialog_9020021_text0^,^Dialog_9020021_text0^
^Dialog_9020021_text0^,^If you are a great success in <br> <br> cooking for [cooking production] you can get additional dishes Skills are also higher <br> How to be great?Honestly I can only explain tHat it's luck Cooking with proficiency stage to master has a much higher chance of success^,^[料理製作大成功]について<br><br>料理製作に大成功したら、料理を追加で得られるよ。熟練度ももっと多く得られる。<br>大成功する方法は…正直、運だとしか説明できないんだな。<br>その料理をより多く作った人ほど、大成功する確率は高くなるとは言うねえ。熟練度段階をマスターまで上げた料理は大成功の確率が高いらしい。^,^Dialog_9020022_title^,^Dialog_9020022_title^,^Dialog_9020022_title^,^Dialog_9020022_title^
^Dialog_9020022_title^,^Materials needed for cooking^,^料理に必要な材料^,^Dialog_9020022_text0^,^Dialog_9020022_text0^,^Dialog_9020022_text0^,^Dialog_9020022_text0^
^Dialog_9020022_text0^,^Did you open the <br> <br> production window for [ingredients needed for cooking]? <br> If you run the cooking device the cooking window will appear <br> There is something you need to buy from the material merchant and you have to collect or hunt directly <br> Cooking is half the ingredients^,^[料理に必要な材料]について<br><br>製作ウィンドウは開けてみたかね？<br>調理器具を稼働させると料理製作ウィンドウが出る。<br>必要な材料は全部そこで確認できる。<br>材料商人から買う必要があるものもあるし、直接採集するか、狩りが必要なものもある。<br>料理は材料が半分だと言うからまあ、頑張りなさい。^,^Dialog_9020023_title^,^Dialog_9020023_title^,^Dialog_9020023_title^,^Dialog_9020023_title^
^Dialog_9020023_title^,^A place where cooking can be made^,^料理製作が可能な場所^,^Dialog_9020023_text0^,^Dialog_9020023_text0^,^Dialog_9020023_text0^,^Dialog_9020023_text0^
^Dialog_9020023_text0^,^<br> <br> dishes for [where can be made] can be made anywhere where only the cooking Equipment is equipped There is also a cooking device in the building behind me <br> <br> <br> <br> It usually has a big village <br> <br> If you have to go to a big village in another area later check out if there is a cooking device If you don't have a cooking device you can't make a dish^,^[料理製作が可能な場所]について<br><br>料理は調理器具さえあればどこでも作れるよ。<br>私の後ろにある厨房にも調理器具が置いてあるから入ってみてくれ。<br>でも全ての街に調理器具がある訳ではない。<br>大きい街にだけあるのが普通だ。<br>他の地域に行く機会あれば調理器具が置いてある街はどこか、把握しておくといい。<br>調理器具がないと料理は作れないからな。^,^Dialog_9020024_title^,^Dialog_9020024_title^,^Dialog_9020024_title^,^Dialog_9020024_title^
^Dialog_9020024_title^,^About characteristics^,^特性について^,^Dialog_9020024_text0^,^Dialog_9020024_text0^,^Dialog_9020024_text0^,^Dialog_9020024_text0^
^Dialog_9020024_text0^,^If you increase the characteristics you can make more powerful attacks when you attack your characteristics If you want you can change it to other characteristics at any time but you should be careful because you do not return the characteristics you use^,^特性を上げると、その特性に沿った攻撃をした時、より破壊力が増す。必要であればいつでも特性を変更できるけど、使用した特性力は戻らないから注意した方がいい。^,^Dialog_9020025_title^,^Dialog_9020025_title^,^Dialog_9020025_title^,^Dialog_9020025_title^
^Dialog_9020025_title^,^Chakai's power^,^チャカイの力^,^Dialog_9020025_text0^,^Dialog_9020025_text0^,^Dialog_9020025_text0^,^Dialog_9020025_text0^
^Dialog_9020025_text0^,^If you ride Chakai you can get a fatal attack and you can wield weapons more stronger than other ordinary fellows Elite Fellows are basically strong and longer with their owners^,^チャカイに乗るとクリティカル攻撃時にもっと強い力で攻撃ができるし、他の一般フェローよりもっと長い時間、もっと強く武器を振るうことが出来ます。精鋭フェロー達は皆一般より力も強く召喚時間も長いです。^,^Dialog_9020026_title^,^Dialog_9020026_title^,^Dialog_9020026_title^,^Dialog_9020026_title^
^Dialog_9020026_title^,^The difference between the window and the Crossbow^,^槍とボーガンの違い^,^Dialog_9020026_text0^,^Dialog_9020026_text0^,^Dialog_9020026_text0^,^Dialog_9020026_text0^
^Dialog_9020026_text0^,^The Crossbow has the advantage of attacking enemies from a distance while riding a fellow and in the case of windows it is impossible to attack ranged but has an excellent effect on killing many enemies At tHat time it would be the most efficient to battle while changing the spear and Crossbow according to the situation^,^ボーガンはフェローに乗ったまま、遠距離で敵を攻撃できる長所があり、槍の場合は遠距離攻撃は不可能ですが、多数の敵を倒すのに優れています。その時の状況に合わせて槍とボーガンを持ちかえながら戦闘するのが効率的でしょう。^,^Dialog_9020027_title^,^Dialog_9020027_title^,^Dialog_9020027_title^,^Dialog_9020027_title^
^Dialog_9020027_title^,^Collection stage raising^,^採取昇段審査^,^Dialog_9020027_text0^,^Dialog_9020027_text0^,^Dialog_9020027_text0^,^Dialog_9020027_text0^
^Dialog_9020027_text0^,^If you collect a lot you can raise the collection stage if you have enough skills Of course the skill is not only high Every time the level is up you will be eligible to raise the gatheRing stage <br> Step 2 is level 10 and the third stage is level 20 in this way^,^採取を十分に行い、熟練度が十分に上がれば採取段階が上がる。無論熟練度だけ高いとできるのではない。レベルが10ごとに採取段階を上げる資格が得られる。 <br>2段階はレベル10に、3段階はレベル20、こんなふうにな。^,^Dialog_3600129_title^,^Dialog_3600129_title^,^Dialog_3600129_title^,^Dialog_3600129_title^
^Dialog_3600129_title^,^Burning firewood^,^燃え上がるたき火^,^Dialog_3600129_text0^,^Dialog_3600129_text0^,^Dialog_3600129_text0^,^Dialog_3600129_text0^
^Dialog_3600129_text0^,^It is burning red If you keep looking at it you will be distant^,^（赤く燃え上がっている。ずっと見つめていると気が遠くなりそうだ。）^,^Dialog_3600130_title^,^Dialog_3600130_title^,^Dialog_3600130_title^,^Dialog_3600130_title^
^Dialog_3600130_title^,^dead body^,^死体^,^Dialog_3600130_text0^,^Dialog_3600130_text0^,^Dialog_3600130_text0^,^Dialog_3600130_text0^
^Dialog_3600130_text0^,^There is no answer It seems to be a simple body^,^返事がない。ただの屍のようだ。^,^Dialog_3600131_title^,^Dialog_3600131_title^,^Dialog_3600131_title^,^Dialog_3600131_title^
^Dialog_3600131_title^,^Fellow researcher Latini^,^フェロー研究員ラティーニ^,^Dialog_3600131_text0^,^Dialog_3600131_text0^,^Dialog_3600131_text0^,^Dialog_3600131_text0^
^Dialog_3600131_text0^,^Hello this is Latini a fellow researcher We are watching here so tHat Raniti does not cause problems^,^こんにちは、フェロー研究員ラティーニです。レニティ達が問題を起こさないようここで監視しています。^,^Dialog_3600132_title^,^Dialog_3600132_title^,^Dialog_3600132_title^,^Dialog_3600132_title^
^Dialog_3600132_title^,^Weapon Merchant Wilson^,^武器商人ウィルスン^,^Dialog_3600132_text0^,^Dialog_3600132_text0^,^Dialog_3600132_text0^,^Dialog_3600132_text0^
^Dialog_3600132_text0^,^If you are looking for a good Crossbow a good weapon this is the right answer! A powerful weapon tells you! Prepare before you get hit by the enemy!^,^良い武器をお探しのようで。ここに来て正解です。最強の武器があなたをうならせます。<br>やられる前にやれ！^,^Dialog_3600132_Answer_0_Text^,^Dialog_3600132_Answer_0_Text^,^Dialog_3600132_Answer_0_Text^,^Dialog_3600132_Answer_0_Text^
^Dialog_3600132_Answer_0_Text^,^Weapon shop^,^武器商店^,^Dialog_9015600_Title^,^Dialog_9015600_Title^,^Dialog_9015600_Title^,^Dialog_9015600_Title^
^Dialog_9015600_Title^,^WHat can be made of weapons^,^武器製作で作れる物^,^Dialog_9015600_Text0^,^Dialog_9015600_Text0^,^Dialog_9015600_Text0^,^Dialog_9015600_Text0^
^Dialog_9015600_Text0^,^<BR> <br> WHat would you make for a weapon? WHat would you like to make a weapon? <br> WHat do you mean?^,^[武器製作で作れるもの]について

当然ながら武器を作れます。
近接戦闘用のソード等から魔法師用のスタッフまで。
攻撃に使うありとあらゆる道具は武器であり、それらは全て武器製作で作れるということです。^,^Dialog_9015610_Title^,^Dialog_9015610_Title^,^Dialog_9015610_Title^,^Dialog_9015610_Title^
^Dialog_9015610_Title^,^WHat can be made by making Armor^,^防具製作で作れる物^,^Dialog_9015610_Text0^,^Dialog_9015610_Text0^,^Dialog_9015610_Text0^,^Dialog_9015610_Text0^
^Dialog_9015610_Text0^,^[WHat can be made into Armor making] <br> <br> You can start with everything you put in your body and make all the Shields <br> <br> It is divided into protective Equipment Shoes Gloves and Helmets <br> There are Shields and Crests!^,^[防具製作で作れるもの]について<br><br>あらゆる攻撃から身を守る様々な種類の防具が作れます。<br>屈強な肉体を持つ戦士の為の重厚な鎧から、魔法師の為の動きやすい防具まで全部です。<br>真面目な話、防具製作を習得しないと後々後悔しますよ？^,^Dialog_9015620_Title^,^Dialog_9015620_Title^,^Dialog_9015620_Title^,^Dialog_9015620_Title^
^Dialog_9015620_Title^,^Cooking^,^料理で作れる物^,^Dialog_9015620_Text0^,^Dialog_9015620_Text0^,^Dialog_9015620_Text0^,^Dialog_9015620_Text0^
^Dialog_9015620_Text0^,^It's not food to make it a <br> <br> cooking for [wHat can be made]? <br> The food is not just a life High -grade dishes also inspire good effects for those who eat Isn't it great?^,^[料理で作れるもの]について<br><br>当然食事だ。<br>食とは単に活力の源というだけではない。<br>高級料理は人を幸せにもすれば健康にもし、満足感を与えてくれる。凄いことだろう。^,^Dialog_9015630_Title^,^Dialog_9015630_Title^,^Dialog_9015630_Title^,^Dialog_9015630_Title^
^Dialog_9015630_Title^,^Alchemy^,^錬金術で作れる物^,^Dialog_9015630_Text0^,^Dialog_9015630_Text0^,^Dialog_9015630_Text0^,^Dialog_9015630_Text0^
^Dialog_9015630_Text0^,^WHat can I make with alchemy for [wHat can be made with alchemy]? <br> <br> If the alchemy is also a potion! BR> <BR> And alchemy let's abandon the prejudice tHat only potions are made! <br> You can also make a bandage to cure the wound! <br> If you don't learn well I'll regret it later^,^[錬金術で作れるもの]について<br><br>ありとあらゆるものの創造を目標としてはいますが、一般的に有用なものと言えばやはりポーションでしょう。<br>ポーションには使用すると傷が癒えるものと、使用者の能力を高めてくれるものがあります。<br>また、じっくりと手当できるならポーションより治癒力が高い、包帯も錬金術で作れます。<br>誰もが錬金術は習得した方が良いでしょう。^,^Dialog_9015640_Title^,^Dialog_9015640_Title^,^Dialog_9015640_Title^,^Dialog_9015640_Title^
^Dialog_9015640_Title^,^WHat can be made by making Jewelry^,^装身具製作で作れる物^,^Dialog_9015640_Text0^,^Dialog_9015640_Text0^,^Dialog_9015640_Text0^,^Dialog_9015640_Text0^
^Dialog_9015640_Text0^,^You can make a Ring and Necklace tHat will lead you to victory about [tHat can be made into ornaments] I hope you choose the needs you need^,^[装身具製作で作れるもの]について<br><br>身にまとった人を勝利と成功に導くリングとネックレスが作れます。<br>装身具は付与された能力によって物理系列と魔法系列がありますので、必要な系列を選んで製作してくださいね。^,^Dialog_9015650_Title^,^Dialog_9015650_Title^,^Dialog_9015650_Title^,^Dialog_9015650_Title^
^Dialog_9015650_Title^,^WHat can be made by fellow research^,^フェロー研究で作れる物^,^Dialog_9015650_Text0^,^Dialog_9015650_Text0^,^Dialog_9015650_Text0^,^Dialog_9015650_Text0^
^Dialog_9015650_Text0^,^[WHat can be made by fellow research] <br> <br> If you are involved in Fellows Isn't it great? <br> <br> The more awesome is tHat this fellow study is the thing you need to tame a rare fellow <br> How about? Is it great? Do you want to learn?^,^[フェロー研究でつくれるもの]について<br><br>フェローに関連した様々な物が作れるぞ。<br>フェローの装備や各種気力回復剤も全てフェロー研究で作れるのだ。どうだ？凄いだろう？<br>もっと凄いのは希少種のフェローの捕獲に必要な物もこのフェロー研究で作れるのだ。<br>どうだ？学びたくなっただろう？^,^Dialog_9015680_Title^,^Dialog_9015680_Title^,^Dialog_9015680_Title^,^Dialog_9015680_Title^
^Dialog_9015680_Title^,^How to move to another area^,^他の地域に移動する方法^,^Dialog_9015680_Text0^,^Dialog_9015680_Text0^,^Dialog_9015680_Text0^,^Dialog_9015680_Text0^
^Dialog_9015680_Text0^,^All portal movement devices make it easier to move in the same area However in order to move to another area you need to use the advanced portal movement device <br> <br> For example if you want to move from the capital city to a direct order it is only possible by local moving other than the local movement <br> If you try it yourself it's surprisingly simple^,^通常のポータル移動装置は同じ地域内での移動を便利にしてくれています。<br>しかし別の地域に移動するには上級ポータル移動装置を使う必要があります。<br>例えばここハカナス首都城からハカナス直轄領に移動するなら、地域内移動ではなく別の地域への移動となりますから、上級ポータル移動装置を使います。<br>実際に使ってみると案外簡単だと分かるので使ってみてください。^,^Dialog_9015670_Title^,^Dialog_9015670_Title^,^Dialog_9015670_Title^,^Dialog_9015670_Title^
^Dialog_9015670_Title^,^Advanced portal and general portal^,^上級ポータルと一般ポータル^,^Dialog_9015670_Text0^,^Dialog_9015670_Text0^,^Dialog_9015670_Text0^,^Dialog_9015670_Text0^
^Dialog_9015670_Text0^,^The advanced portal movement device is a portal tHat adds the ability to move to other areas at once <br> <br> It is usually installed in major villages in each region or in areas tHat are thought to be important BR> On the other hand a regular portal movement device is only available in the region It can be easily distinguished because it is very different in size^,^上級ポータル移動装置は別の地域まで一気に移動してくれる機能が追加されたポータル移動装置です。<br>通常は各地域の主要都市や重要と思われる場所に設置されています。<br>一方、ポータル移動装置は地域内のみ移動が可能です。大きさも一目で分かるくらい違うので簡単に区別ができます。^,^Dialog_9016810_Title^,^Dialog_9016810_Title^,^Dialog_9016810_Title^,^Dialog_9016810_Title^
^Dialog_9016810_Title^,^Exzan Ruins^,^エクサラン廃墟^,^Dialog_9016810_Text0^,^Dialog_9016810_Text0^,^Dialog_9016810_Text0^,^Dialog_9016810_Text0^
^Dialog_9016810_Text0^,^Oh Exam is a ruin <b> The area just in front of the ruins swallowed </b> where elite undeads are much stronger than the enemies around them <br> Exam was a ruin and the ruins swallowed by fire began to work and more undeads appeared <br> It will be hard to live alone and I recommend two or more </b> to go <br> <br> level is a proper elite hunting ground at 14 to 15 levels^,^エクサラン廃墟ですね。<br>灼熱の火山遺跡の手前にある地域ですが、ダントツに強いアンデッドが現れる所です。<br>灼熱の火山遺跡の活動が活発になって以来そういったアンデッドが出現するようになりました。<br>一人で行くなんて命を捨てに行くようなものです。どうしても行きたいというのであれば二人以上で行く事をお勧めします。<br>レベル14～15くらいならなんとかなるでしょう。^,^Dialog_9016690_Title^,^Dialog_9016690_Title^,^Dialog_9016690_Title^,^Dialog_9016690_Title^
^Dialog_9016690_Title^,^Kelwoods Farm^,^ケルウーズ農場^,^Dialog_9016690_Text0^,^Dialog_9016690_Text0^,^Dialog_9016690_Text0^,^Dialog_9016690_Text0^
^Dialog_9016690_Text0^,^Oh you are talking about Kelwoods Farm If you go straight from this Kelwoods village there is a Kelwoods Farm It is a terrible place for farmers who have become vampires <br> There's a lot of enemies so it's appropriate to drive an enemy and hunt with spears or Berserker -area magic The level will be appropriate about 17 to 18 levels^,^あ, ケルウーズ農場ですか。このケルウーズ村から出たらすぐ農場があります。吸血鬼になった農場の住民達が群れてる酷いところです。<br>吸血鬼が沢山いる、集めてまとめて槍や広域魔法で倒すのがいいでしょう。レベルは17から18程度が適切です。^,^Dialog_9016700_Title^,^Dialog_9016700_Title^,^Dialog_9016700_Title^,^Dialog_9016700_Title^
^Dialog_9016700_Title^,^Seryong's coast^,^神竜の海岸^,^Dialog_9016700_Text0^,^Dialog_9016700_Text0^,^Dialog_9016700_Text0^,^Dialog_9016700_Text0^
^Dialog_9016700_Text0^,^Oh you are talking about Shinryong's coast <b> The beach between the forest of roar to the turbulent land is called the coast of Seryong There is a legend tHat the water was built where the tail passed and passed by when the Guardian Sinryong Belze Ross appeared <br> Cabeim followers Zeranin and their servants were classified as elite with ignorant powerful power If you don't go more than three it will be a difficult place </b> <br> <br>^,^神竜の海岸ですね。<br>咆哮の森と燃え盛る大地の間の海岸を神竜の海岸と言います。<br>守護神竜のベルゼロスの尾がかすった所に海水が入ってできた海岸、という伝説があります。<br>カフィン教団の大神官ジェラニンとその配下が大勢いるので、しっかりと隊を成して行かないと何もできないでしょうね。^,^Dialog_9016700_Text0_attach_0^,^Dialog_9016700_Text0_attach_0^,^Dialog_9016700_Text0_attach_0^,^Dialog_9016700_Text0_attach_0^
^Dialog_9016700_Text0_attach_0^,^The level can be hunted in 18 to 20 but Zeranin is known to have a strong and huge power^,^レベルは18から20程度ならなんとかなりますが、ジェラニンは強すぎるので気を付けてください。^,^Dialog_9016710_Title^,^Dialog_9016710_Title^,^Dialog_9016710_Title^,^Dialog_9016710_Title^
^Dialog_9016710_Title^,^Southern Cemetery^,^共同墓地南部^,^Dialog_9016710_Text0^,^Dialog_9016710_Text0^,^Dialog_9016710_Text0^,^Dialog_9016710_Text0^
^Dialog_9016710_Text0^,^This cemetery is divided into southern and north <b> The south side of the cemetery is terribly many elite undead </b> In the past the bodies buried in the cemetery were awakened in the past <br> If you don't hunt it in a window or Berserker -area magic you'll taste death in an instant^,^この共同墓地は南部と北部に分けられます。
南部では特に凶悪なアンデッドが群れを成しています。<br>かつてエクサラン時代に葬られた死体が蘇ったものです。<br>ここも槍や範囲魔法で一気に倒さないと即死してしまうでしょう。^,^Dialog_9016720_Title^,^Dialog_9016720_Title^,^Dialog_9016720_Title^,^Dialog_9016720_Title^
^Dialog_9016720_Title^,^Northern Cemetery^,^共同墓地北部^,^Dialog_9016720_Text0^,^Dialog_9016720_Text0^,^Dialog_9016720_Text0^,^Dialog_9016720_Text0^
^Dialog_9016720_Text0^,^Northern part of the cemetery is full of ancient creatures tHat woke up <b> They kill all the people who come with a powerful magic and deadly attack </b> <br> Well  <b> If you don't go at least three people I don't recommend going in^,^北部には長い眠りから覚めた古代王家の人々が大勢結集しています。<br>彼らは強力な魔法と、生前に鍛えた剣術で、近づく人々を皆殺しにしています。<br>最低でも3人以上で徒党を組んで行かないとですね。^,^Dialog_9016730_Title^,^Dialog_9016730_Title^,^Dialog_9016730_Title^,^Dialog_9016730_Title^
^Dialog_9016730_Title^,^Frozen road^,^凍てついた道^,^Dialog_9016730_Text0^,^Dialog_9016730_Text0^,^Dialog_9016730_Text0^,^Dialog_9016730_Text0^
^Dialog_9016730_Text0^,^<b> The powerful elite adults who protruded from the ruins of Madeleine have completely captured the frozen roads <b> If there are no more than three this place it will freeze the heart in the harsh cold^,^絶対凍土マトレーンから進出してきたイエティが凍りついた道を完全に占拠しています。<br>ここも徒党を組んで行かないとイエティと極度の冷気に潰されかねません。^,^Dialog_9016740_Title^,^Dialog_9016740_Title^,^Dialog_9016740_Title^,^Dialog_9016740_Title^
^Dialog_9016740_Title^,^Blue archipelago^,^碧き群島^,^Dialog_9016740_Text0^,^Dialog_9016740_Text0^,^Dialog_9016740_Text0^,^Dialog_9016740_Text0^
^Dialog_9016740_Text0^,^Working^,^作業中^,^Dialog_9016750_Title^,^Dialog_9016750_Title^,^Dialog_9016750_Title^,^Dialog_9016750_Title^
^Dialog_9016750_Title^,^Rainbow coral reef^,^レインボーサンゴ草^,^Dialog_9016750_Text0^,^Dialog_9016750_Text0^,^Dialog_9016750_Text0^,^Dialog_9016750_Text0^
^Dialog_9016750_Text0^,^Working^,^作業中^,^Dialog_9016760_Title^,^Dialog_9016760_Title^,^Dialog_9016760_Title^,^Dialog_9016760_Title^
^Dialog_9016760_Title^,^Utran floating island^,^ウトラン浮遊島^,^Dialog_9016760_Text0^,^Dialog_9016760_Text0^,^Dialog_9016760_Text0^,^Dialog_9016760_Text0^
^Dialog_9016760_Text0^,^Working^,^作業中^,^Dialog_9016770_Title^,^Dialog_9016770_Title^,^Dialog_9016770_Title^,^Dialog_9016770_Title^
^Dialog_9016770_Title^,^Bismuth Pirates^,^ビスムト海賊団^,^Dialog_9016770_Text0^,^Dialog_9016770_Text0^,^Dialog_9016770_Text0^,^Dialog_9016770_Text0^
^Dialog_9016770_Text0^,^Working^,^作業中^,^Dialog_9016780_Title^,^Dialog_9016780_Title^,^Dialog_9016780_Title^,^Dialog_9016780_Title^
^Dialog_9016780_Title^,^Waterfall village ruin^,^凍てついた村^,^Dialog_9016780_Text0^,^Dialog_9016780_Text0^,^Dialog_9016780_Text0^,^Dialog_9016780_Text0^
^Dialog_9016780_Text0^,^Working^,^作業中^,^Dialog_9016790_Title^,^Dialog_9016790_Title^,^Dialog_9016790_Title^,^Dialog_9016790_Title^
^Dialog_9016790_Title^,^Sorma Plains^,^ソルマ平原^,^Dialog_9016790_Text0^,^Dialog_9016790_Text0^,^Dialog_9016790_Text0^,^Dialog_9016790_Text0^
^Dialog_9016790_Text0^,^Working^,^作業中^,^Dialog_9016800_Title^,^Dialog_9016800_Title^,^Dialog_9016800_Title^,^Dialog_9016800_Title^
^Dialog_9016800_Title^,^Parola Lake Power Base^,^ファルラーク前哨基地^,^Dialog_9016800_Text0^,^Dialog_9016800_Text0^,^Dialog_9016800_Text0^,^Dialog_9016800_Text0^
^Dialog_9016800_Text0^,^Working^,^作業中^,^Dialog_9015725_Title^,^Dialog_9015725_Title^,^Dialog_9015725_Title^,^Dialog_9015725_Title^
^Dialog_9015725_Title^,^Fellow and flight altitude^,^フェローと飛行高度^,^Dialog_9015725_Text0^,^Dialog_9015725_Text0^,^Dialog_9015725_Text0^,^Dialog_9015725_Text0^
^Dialog_9015725_Text0^,^The fellows consumed the energy as the maximum altitude gets closer to the altitude and if you exceed it the summons can cause a terrible accident^,^フェローは最大高度に近づけばするほど、気力を急激に消耗するし、超過したら召喚が解除されて酷い事故につながりかねません。<br>フェローごとの最大高度を常に考えて飛行中に事故を起こさないよう気をつけてください。^,^Dialog_9015726_Title^,^Dialog_9015726_Title^,^Dialog_9015726_Title^,^Dialog_9015726_Title^
^Dialog_9015726_Title^,^Flight Fellow^,^直轄領の飛行フェロー^,^Dialog_9015726_Text0^,^Dialog_9015726_Text0^,^Dialog_9015726_Text0^,^Dialog_9015726_Text0^
^Dialog_9015726_Text0^,^[General Flying Fellow] <br> <br> Arid 150m <br> Scaleda 550m <br> Aruid 500m^,^[一般飛行フェロー]<br><br>アリダ150m<br>赤光のスカレダ550m<br>アルイド500m^,^Dialog_9015726_Text0_attach_0^,^Dialog_9015726_Text0_attach_0^,^Dialog_9015726_Text0_attach_0^,^Dialog_9015726_Text0_attach_0^
^Dialog_9015726_Text0_attach_0^,^<br> <br> [Elite flying fellow] <br> <br> Arrot 250m^,^<br><br>[精鋭飛行フェロー]<br><br>アロート250m^,^Dialog_9015727_Title^,^Dialog_9015727_Title^,^Dialog_9015727_Title^,^Dialog_9015727_Title^
^Dialog_9015727_Title^,^Fellow and flight altitude^,^フェローと飛行高度^,^Dialog_9015727_Text0^,^Dialog_9015727_Text0^,^Dialog_9015727_Text0^,^Dialog_9015727_Text0^
^Dialog_9015727_Text0^,^The fellows consumes the maximum altitude and the more energy is consumed and if it is exceeded the summons can cause terrible accidents so be careful not to cause an accident duRing the flight^,^フェローは最大高度に近づければするほど気力を急激に消耗し、超過してしまえば召喚が解除され、酷い事故を招くことになります。フェロー別の最大高度を覚えておいて飛行中事故を起こさないようご注意ください。^,^Dialog_9015728_Title^,^Dialog_9015728_Title^,^Dialog_9015728_Title^,^Dialog_9015728_Title^
^Dialog_9015728_Title^,^Flight Fellow^,^直轄領の飛行フェロー^,^Dialog_9015728_Text0^,^Dialog_9015728_Text0^,^Dialog_9015728_Text0^,^Dialog_9015728_Text0^
^Dialog_9015728_Text0^,^[General Flying Fellow] <br> <br> Arid 150m <br> Scaleda 550m <br> Aruid 500m^,^[一般飛行フェロー]<br><br>アリダ150m<br>赤光のスカレダ 550m<br>アルイド500m^,^Dialog_9015728_Text0_attach_0^,^Dialog_9015728_Text0_attach_0^,^Dialog_9015728_Text0_attach_0^,^Dialog_9015728_Text0_attach_0^
^Dialog_9015728_Text0_attach_0^,^<br> <br> [Elite flying fellow] <br> <br> Arrot 250m^,^<br><br>[精鋭飛行フェロー]<br><br>アロート 250m^,^Dialog_3050003_title^,^Dialog_3050003_title^,^Dialog_3050003_title^,^Dialog_3050003_title^
^Dialog_3050003_title^,^Captain Blader^,^船長ブレイダー^,^Dialog_3050003_text0^,^Dialog_3050003_text0^,^Dialog_3050003_text0^,^Dialog_3050003_text0^
^Dialog_3050003_text0^,^ You're not ready yet <br> I'll come back after getting stronger^,^…君はまだ準備が足りないな。<br>もっと強くなってからまた来なさい。^,^Dialog_3050004_title^,^Dialog_3050004_title^,^Dialog_3050004_title^,^Dialog_3050004_title^
^Dialog_3050004_title^,^Captain Blader^,^船長ブレイダー^,^Dialog_3050004_text0^,^Dialog_3050004_text0^,^Dialog_3050004_text0^,^Dialog_3050004_text0^
^Dialog_3050004_text0^,^If you are I'll do one body <br> Okay I will send it to the airspace of destruction <br> It's a dangerous place^,^君ならまあ、一人前はなったようだな。<br>よし、俺が滅亡の空域に送ってやる。<br>危険なところだから覚悟する方がよい。^,^Dialog_3050004_Answer_0_Text^,^Dialog_3050004_Answer_0_Text^,^Dialog_3050004_Answer_0_Text^,^Dialog_3050004_Answer_0_Text^
^Dialog_3050004_Answer_0_Text^,^Leaving the airspace of destruction^,^滅亡の空域に出る^,^Dialog_9015733_Title^,^Dialog_9015733_Title^,^Dialog_9015733_Title^,^Dialog_9015733_Title^
^Dialog_9015733_Title^,^Ground fellows in the surrounding area^,^周辺地域の地上フェロー^,^Dialog_9015733_Text0^,^Dialog_9015733_Text0^,^Dialog_9015733_Text0^,^Dialog_9015733_Text0^
^Dialog_9015733_Text0^,^[General Earth Fellow] <BR> Angry Water Port <br> Lava Tortus <br> Ignis Hound <br> Flame Wings <br> The body spider <br> <br> [Elite Fellowship] <br> BR> Tyrant Natan <br> Black Wind <br> Surry Spider <br> Frost Claw White Bear <br> Lyrud^,^[一般地上フェロー]<br>凶暴な水牛<br>ラバータートル<br>ブラックハウンド<br>デッドスパイダー<br>フロストスパイダー<br><br>[精鋭地上フェロー]<br>咆哮のアルシャイ<br>獰猛なナタン<br>ブラックウィンドウ<br>ライルード^,^Dialog_9015734_Title^,^Dialog_9015734_Title^,^Dialog_9015734_Title^,^Dialog_9015734_Title^
^Dialog_9015734_Title^,^Flight Fellows in the surrounding area^,^周辺地域の飛行フェロー^,^Dialog_9015734_Text0^,^Dialog_9015734_Text0^,^Dialog_9015734_Text0^,^Dialog_9015734_Text0^
