t_key,t_eng,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^EV_RA_00_0064_Description^,^사용 시 <UI_P>엘로라의 한손 지팡이</UI_P>를 획득할 수 있다.^,^^,^^,^Contains one weapon from Ellora's set for Priests.^,^^,^^
^EV_RA_00_0065_Name^,^ 엘로라의 양손 지팡이 상자(위저드/매지션)^,^^,^^,^Ellora's Wizard Staff Box^,^^,^^
^EV_RA_00_0065_Description^,^사용 시 <UI_P>엘로라의 양손 지팡이</UI_P>를 획득할 수 있다.^,^^,^^,^Contains one weapon from Ellora's set for Wizards.^,^^,^^
^EV_RA_00_0066_Name^,^엘로라의 방어구 상자(가디언)^,^^,^^,^Ellora's Guardian Armor Box^,^^,^^
^EV_RA_00_0066_Description^,^사용 시 일정 확률로 가디언용 엘로라 방어구 중 하나를 획득할 수 있다.^,^^,^^,^Contains one piece of Armor from Ellora's set for Guardians.^,^^,^^
^EV_RA_00_0067_Name^,^엘로라의 방어구 상자(버서커)^,^^,^^,^Ellora's Berserker Armor Box^,^^,^^
^EV_RA_00_0067_Description^,^사용 시 일정 확률로 버서커용 엘로라 방어구 중 하나를 획득할 수 있다.^,^^,^^,^Contains one piece of Armor from Ellora's set for Berserkers.^,^^,^^
^EV_RA_00_0068_Name^,^엘로라의 방어구 상자(어쌔신)^,^^,^^,^Ellora's Assassin Armor Box^,^^,^^
^EV_RA_00_0068_Description^,^사용 시 일정 확률로 어쌔신용 엘로라 방어구 중 하나를 획득할 수 있다.^,^^,^^,^Contains one piece of Armor from Ellora's set for Assassins.^,^^,^^
^EV_RA_00_0069_Name^,^엘로라의 방어구 상자(위저드/매지션)^,^^,^^,^Ellora's Wizard Armor Box^,^^,^^
^EV_RA_00_0069_Description^,^사용 시 일정 확률로 위저드/매지션용 엘로라 방어구 중 하나를 획득할 수 있다.^,^^,^^,^Contains one piece of Armor from Ellora's set for Wizards.^,^^,^^
^EV_RA_00_0070_Name^,^엘로라의 방어구 상자(프리스트)^,^^,^^,^Ellora's Priest Armor Box^,^^,^^
^EV_RA_00_0070_Description^,^사용 시 일정 확률로 프리스트용 엘로라 방어구 중 하나를 획득할 수 있다.^,^^,^^,^Contains one piece of Armor from Ellora's set for Priests.^,^^,^^
^EV_RA_00_0071_Name^,^엘로라의 장신구 상자^,^^,^^,^Ellora's Jewelry Box^,^^,^^
^EV_RA_00_0071_Description^,^사용 시 일정 확률로 엘로라의 장신구 중 하나를 획득할 수 있다.^,^^,^^,^Contains one piece of Jewelry from Ellora's set.^,^^,^^
^IT_RA_01_0000_name^,^영웅 펠로우 징표 상자^,^^,^^,^Heroic Familiar Mark Box^,^^,^^
^IT_RA_01_0000_Description^,^사용 시 특정 펠로우를 길들일 수 있는 징표 중 무작위로 하나 획득할 수 있다.^,^^,^^,^Contains one Random taming mark for special familiars.^,^^,^^
^IT_RA_01_0001_name^,^영웅 펠로우 행운 징표 상자^,^^,^^,^Heroic Familiar Lucky Mark Box^,^^,^^
^IT_RA_01_0001_Description^,^사용 시 특정 펠로우를 100% 길들일 수 있는 행운이 깃든 징표를 무작위로 하나 획득할 수 있다.^,^^,^^,^Contains one Random mark for taming special familiars for sure.^,^^,^^
^IT_RA_01_0002_NAME^,^도전의 궤^,^^,^^,^Ellora's Spire Chest^,^^,^^
^IT_RA_01_0002_Description^,^사용 시 금괴, 은괴, 동괴를 무작위로 하나 획득할 수 있다.^,^^,^^,^Contains one gold, silver, or copper ingot.^,^^,^^
^IT_RA_01_0003_NAME^,^도전의 탑 선물상자^,^^,^^,^Ellora's Spire Gift Box^,^^,^^
^IT_RA_01_0003_Description^,^사용 시 펫, 펠로우, 엘룬, 코스튬, 소모품 등 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one of the following:
<UI_G>Pet
Elluns
Costume
Familiar Fragment
Consumable</UI_G>^,^^,^^
^EV_RA_00_0072_Name^,^엘로라의 탑승 무기 상자^,^^,^^,^Ellora's Mounted Weapon Box^,^^,^^
^EV_RA_00_0072_Description^,^사용 시 엘로라 탑승 무기 중 하나를 획득할 수 있다.^,^^,^^,^Contains one mounted weapon from Ellora's set.^,^^,^^
^EV_RA_00_0073_Name^,^행운이 깃든 영웅 펠로우 징표 상자^,^^,^^,^Fated Heroic Mark Box^,^^,^^
^EV_RA_00_0073_Description^,^특정 영웅 펠로우를 100% 길들일 수 있는 행운이 깃든 징표를 무작위로 하나 획득할 수 있다.^,^^,^^,^Contains one Random heroic mark with a 100% guaranteed taming success chance.^,^^,^^
^CA_RA_00_0102_Name^,^라비니족의 금화 행운상자^,^^,^^,^Rabbini Gold Lucky Box^,^^,^^
^CA_RA_00_0102_Description^,^사용 시 금화를 획득 할 수 있다.^,^^,^^,^Contains gold. Lots of gold.^,^^,^^
^CA_RA_00_0103_Name^,^축 영웅 펫 행운상자^,^^,^^,^Heroic Celestial Pet Fortune Box^,^^,^^
^CA_RA_00_0103_Description^,^사용 시 축 영웅 펫 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one Random heroic celestial pet.^,^^,^^
^CA_RA_00_0104_Name^,^코스튬 행운상자(30일)^,^^,^^,^Costume Lucky Box (30 Days)^,^^,^^
^CA_RA_00_0104_Description^,^각종 코스튬 중 무작위로 하나를 획득할 수 있다.
<R_Y>모든 코스튬 의상은 30일 동안 착용 할 수 있으며, 이후 자동으로 사라집니다.</R_Y>^,^^,^^,^Contains one Random costume.
<R_Y>All costumes will disappear 30 days after it enters your bag.</R_Y>^,^^,^^
^CA_RA_00_0105_Name^,^보석 행운상자 (5Lv ~ 7Lv)^,^^,^^,^Level 5-7 Gem Fortune Box^,^^,^^
^CA_RA_00_0105_Description^,^5Lv ~ 7Lv 보석 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one Random gem between level 5 and 7.^,^^,^^
^CA_RA_00_0106_Name^,^컬렉션 영웅 펫 행운상자^,^^,^^,^Collector's Heroic Pet Fortune Box^,^^,^^
^CA_RA_00_0106_Description^,^사용 시 영웅 펫 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one Random heroic pet.^,^^,^^
^CA_RA_00_0107_Name^,^봉인된 카라샤 무기 상자^,^^,^^,^Sealed Karasha's Weapon Box^,^^,^^
^CA_RA_00_0107_Description^,^사용 시 <UI_P>카라샤의 무기</UI_P> 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one Random weapon from Karasha's set.^,^^,^^
^CA_RA_00_0108_Name^,^봉인된 카라샤 방어구 상자^,^^,^^,^Sealed Karasha's Armor Box^,^^,^^
^CA_RA_00_0108_Description^,^사용 시 <UI_P>카라샤의 방어구</UI_P> 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one Random piece of Armor from Karasha's set.^,^^,^^
^CA_RA_00_0109_Name^,^봉인된 카라샤 장신구 상자^,^^,^^,^Sealed Karasha's Jewelry Box^,^^,^^
^CA_RA_00_0109_Description^,^사용 시 <UI_P>카라샤의 장신구</UI_P> 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one Random piece of Jewelry from Karasha's set.^,^^,^^
^CA_RA_00_0110_Name^,^여신의 행운상자^,^^,^^,^Divine Lucky Box^,^^,^^
^CA_RA_00_0110_Description^,^펫, 소모품, 엘룬 상자, 강화석, 가방, 코스튬, 펠로우, 펠로우 징표, 카라샤 무기, 카라샤 방어구, 카라샤 장신구, 보석, 부스터 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one of the following:<UI_G> Pet Consumable Ellun Box TempeRing Stone Bag Costume
Familiar
Familiar Mark
Karasha Weapon
Karasha Armor
Gem
Talisman</UI_G>

<UI_Y>Available until TKTKTK.</UI_Y>^,^^,^^
^CA_RA_00_0111_Name^,^이카맨 행운상자^,^^,^^,^Ikamen Lucky Box^,^^,^^
^CA_RA_00_0111_Description^,^이카맨 레드(30일), 이카맨 블랙(30일), 이카맨 블루(30일), 이카맨 옐로우(30일), 이카맨 핑크(30일) 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one Random Ikamen Red, Black, Blue, Yellow, and Pink (30 Day).^,^^,^^
^IT_RA_01_0004_NAME^,^도전의 탑 전설 펠로우 상자^,^^,^^,^Ellora's Spire Legendary Familiar Box^,^^,^^
^IT_RA_01_0004_Description^,^사용 시 각성 펠로우 징표 또는 행운이 깃든 전설 징표 중에서 무작위로 하나 획득할 수 있다.^,^^,^^,^Contains one Random awakened or fated legendary familiar mark.^,^^,^^
^IT_RA_01_0005_Name^,^어깨 고양이 코스튬 상자(3일)^,^^,^^,^Shoulder Cat Costume Box (3 Days)^,^^,^^
^IT_RA_01_0005_Description^,^고양이 차차(3일),고양이 키키(3일) 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one Random Chacha the Shoulder Cat (3 days) or Kiki the Shoulder Cat (3 days).^,^^,^^
^EV_RA_00_0074_Name^,^YD 온라인 보석 행운상자^,^^,^^,^YP Online Gem Fortune Box^,^^,^^
^EV_RA_00_0074_Description^,^4Lv ~ 6Lv 보석 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one Random gem between levels 4 and 6.^,^^,^^
^CA_RA_00_0112_Name^,^성역의 영웅 징표 상자^,^^,^^,^Holy Heroic Mark Box^,^^,^^
^CA_RA_00_0112_Description^,^특정 펠로우를 길들일 수 있는 징표 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one Random mark for taming a specific familiar.^,^^,^^
^IT_RA_23_0000_Name^,^라비니족의 월급 상자^,^^,^^,^Rabbini Salary Box^,^^,^^
^IT_RA_23_0000_Description^,^라비니족의 월급이 들어 있는 상자. 얼마나 들어 있는지는 알 수 없다.^,^^,^^,^Contains the monthly salary for a hard-working Rabbini.^,^^,^^
^IT_RA_23_0001_Name^,^라비니 의상 상자^,^^,^^,^Rabbini Outfit Box^,^^,^^
^IT_RA_23_0001_Description^,^라비니 의상을 획득할 수 있다.^,^^,^^,^Contains one Rabbini costume.^,^^,^^
^IT_RA_23_0002_Name^,^라비니 주화 행운상자^,^^,^^,^Rabbini Coin Fortune Box^,^^,^^
^IT_RA_23_0002_Description^,^라비니족의 주화를 획득할 수 있다.^,^^,^^,^Contains Rabbini coins. Hopefully more than one.^,^^,^^
^IT_RA_23_0003_Name^,^라비니 주괴 행운상자^,^^,^^,^Rabbini Ingot Fortune Box^,^^,^^
^IT_RA_23_0003_Description^,^라비니가 훔친 주괴를 획득할 수 있다.^,^^,^^,^Contains an ingot tHat happened to find its way into the pocket of a Rabbini.^,^^,^^
^IT_RA_23_0004_Name^,^수상한 무기 상자^,^^,^^,^Suspicious Weapon Box^,^^,^^
^IT_RA_23_0005_Name^,^수상한 방어구 상자^,^^,^^,^Suspicious Armor Box^,^^,^^
^IT_RA_23_0006_Name^,^수상한 장신구 상자^,^^,^^,^Suspicious Jewelry Box^,^^,^^
^IT_RA_23_0007_Name^,^수상한 펠로우 장비 상자^,^^,^^,^Suspicious Familiar Gear Box^,^^,^^
^CA_RA_00_0113_Name^,^엘로라의 방어구 상자^,^^,^^,^Ellora's Armor Box^,^^,^^
^IT_RA_23_0004_Description^,^무기가 들어 있는 수상한 상자.^,^^,^^,^A mysterious box containing a mysterious weapon.^,^^,^^
^IT_RA_23_0005_Description^,^방어구가 들어 있는 수상한 상자.^,^^,^^,^A mysterious box containing mysterious Armor.^,^^,^^
^IT_RA_23_0006_Description^,^장신구가 들어 있는 수상한 상자.^,^^,^^,^A mysterious box containing mysterious Jewelry.^,^^,^^
^IT_RA_23_0007_Description^,^펠로우 장비가 들어 있는 수상한 상자.^,^^,^^,^A mysterious box containing mysterious familiar Equipment.^,^^,^^
^CA_RA_00_0113_Description^,^사용 시 일정 확률로 엘로라의 방어구 중 하나를 획득할 수 있다.^,^^,^^,^Contains one Random piece of Armor from Ellora's set.^,^^,^^
^CA_RA_00_0114_Name^,^펠로우 징표 상자 III^,^^,^^,^Familiar Mark Box III^,^^,^^
^CA_RA_00_0114_Description^,^사용 시 특정 펠로우를 길들일 수 있는 징표를 무작위로 하나 획득할 수 있다.^,^^,^^,^Contains one Random mark for taming a specific familiar.^,^^,^^
^CA_RA_00_0115_Name^,^행운이 깃든 펠로우 징표 상자 III^,^^,^^,^Fated Familiar Mark Box III^,^^,^^
^CA_RA_00_0115_Description^,^사용 시 특정 펠로우를 100% 길들일 수 있는 행운이 깃든 징표를 무작위로 하나 획득할 수 있다.^,^^,^^,^Contains one Random mark with a 100% guaranteed taming success chance.^,^^,^^
^CA_RA_00_0116_Name^,^전설 펠로우 상자 II^,^^,^^,^Legendary Familiar Box II^,^^,^^
^CA_RA_00_0116_Description^,^사용 시 특정 전설 펠로우를 무작위로 하나 획득할 수 있다.^,^^,^^,^Contains one Random special legendary familiar.^,^^,^^
^CA_RA_00_0117_Name^,^(한정)펠로우 행운상자 III^,^^,^^,^Limited Familiar Lucky Box III^,^^,^^
^CA_RA_00_0117_Description^,^사용 시 펫, 펠로우, 펠로우 징표, 펠로우 조각, 소모품 중 무작위로 하나를 획득할 수 있다.
<O_Y>07월 08일 까지 1번 구매 가능</O_Y>
<R_Y>청약 철회 시, 재구매 불가</R_Y>^,^^,^^,^Contains one of the following:<UI_G> Pet Familiar Mark Familiar Fragment
Consumable</UI_G><UI_Y>Can only be purchased once.Available until TKTKTK.</UI_Y>^,^^,^^
^CA_RA_00_0118_Name^,^펠로우 행운상자 III^,^^,^^,^Familiar Lucky Box III^,^^,^^
^CA_RA_00_0118_Description^,^사용 시 펫, 펠로우, 펠로우 징표, 펠로우 조각, 소모품 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one of the following:
<UI_G> Pet
Familiar
Familiar Mark
Familiar Fragment
Consumable</UI_G>^,^^,^^
^CA_RA_00_0119_Name^,^보너스 강화석 상자^,^^,^^,^Bonus TempeRing Stone Box^,^^,^^
^CA_RA_00_0119_Description^,^사용 시 150레벨 영웅 강화석과 160레벨 영웅 강화석 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Open this to Randomly obtain one of the Lv. 150 heroic tempeRing stone and Lv. 160 heroic tempeRing stone.^,^^,^^
^CA_RA_00_0120_Name^,^보너스 축 강화석 상자^,^^,^^,^Bonus Celestial TempeRing Stone Box^,^^,^^
^CA_RA_00_0120_Description^,^사용 시 축복받은 정예 강화석과 축복받은 영웅 강화석 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one Random celestial elite or heroic tempeRing stone.^,^^,^^
^CA_RA_00_0121_Name^,^펠로우 조각 상자^,^^,^^,^Familiar Fragment Box^,^^,^^
^CA_RA_00_0121_Description^,^사용 시 펠로우 조각 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one Random familiar fragment.^,^^,^^
^CA_RA_00_0122_Name^,^전설 펠로우 조각 행운상자^,^^,^^,^Legendary Fragment Box^,^^,^^
^CA_RA_00_0122_Description^,^사용 시 전설 펠로우 조각 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one Random legendary familiar fragment.^,^^,^^
^EV_RA_00_0075_Name^,^전설 조각 상자II^,^^,^^,^Legendary Fragment Box^,^^,^^
^EV_RA_00_0075_Description^,^쟈미롯, 포에리온, 갈레리온, 루네리온 전설 펠로우 조각 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^You can win Random one of the following; Jamirot, Poereon, Galerion, Lunerion Legendary Familiar Fragment .^,^^,^^
^EV_RA_00_0076_Name^,^각성 영웅 펠로우 조각 상자II^,^^,^^,^Awakened Heroic Familiar Fragment Box^,^^,^^
^EV_RA_00_0076_Description^,^불사의 사막에서 50레벨 각성 영웅 펠로우 조각 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^In Cloying Wastes, you can win Random one of the Lv.50 Awakened Heroic Familiar Fragments.^,^^,^^
^EV_RA_00_0077_Name^,^엘로라 성역의 징표 상자^,^^,^^,^Ellora Sanctuary's Mark Box^,^^,^^
^EV_RA_00_0077_Description^,^일정 확률로 아래 목록의 펠로우 징표 중 1종을 얻을 수 있다.

<UI_G>토르카이
자미누스
바니체
엔자니
테카닌
딕툼
엘리쿠노</UI_G>^,^^,^^,^Gives a chance to win one of the following Familiar Marks.

<UI_G>Torkai
Zaminus
Bruniche
Enjani
Tekanin
Dredrum
Elicuno</UI_G>^,^^,^^
^EV_RA_00_0078_Name^,^엘로라 성역의 행운이 깃든 징표 상자^,^^,^^,^Ellora Sanctuary's Fated Mark Box^,^^,^^
^EV_RA_00_0078_Description^,^일정 확률로 아래 목록의 펠로우의 행운이 깃든 징표 1종을 얻을 수 있다.

<UI_G>토르카이
자미누스
바니체
엔자니
테카닌
딕툼
엘리쿠노</UI_G>^,^^,^^,^Gives a chance to win one of the following Familiar's Fated Marks.

<UI_G>Torkai
Zaminus
Bruniche
Enjani
Tekanin
Dredrum
Elicuno</UI_G>^,^^,^^
^EV_RA_00_0079_Name^,^펠로우 징표 상자^,^^,^^,^Familiar Mark Box^,^^,^^
^EV_RA_00_0079_Description^,^특정 펠로우를 길들일 수 있는 징표를 무작위로 하나 획득할 수 있다.^,^^,^^,^Contains one Random mark for taming a specific familiar.^,^^,^^
^CA_RA_00_0123_Name^,^펠로우 조각 행운상자 II^,^^,^^,^Familiar Fragment Lucky Box II^,^^,^^
^CA_RA_00_0123_Description^,^불사의 사막 각성 펠로우 조각 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains a Random Cloying Wastes awakened familiar fragment.^,^^,^^
^CA_RA_00_0124_Name^,^펠로우 조각 행운상자 I^,^^,^^,^Familiar Fragment Lucky Box I^,^^,^^
^CA_RA_00_0124_Description^,^멸망의 공역 각성 펠로우 조각과 캐쉬 펫 조각 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains a Random Tritael Rift awakened familiar fragment or cash pet fragment.^,^^,^^
^CA_RA_00_0125_Name^,^바캉스 코스튬 행운상자^,^^,^^,^Vacance Costume Lucky Box^,^^,^^
^CA_RA_00_0125_Description^,^그린 하와이안, 레드 선셋, 블루 스카이, 화이트 썸머, 레드 선샤인, 화이트 비치 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Green Hawaiian, Red Sunset, Blue Sky, White Summer, Red Sunshine, White Beach You can win Random one of the following.^,^^,^^
^CA_RA_00_0126_Name^,^수영복 행운상자(30일)^,^^,^^,^Swimwear Lucky Box (30 Day)^,^^,^^
^CA_RA_00_0126_Description^,^그린 하와이안(30일), 레드 선셋(30일), 블루 스카이(30일), 화이트 썸머(30일), 레드 선샤인(30일), 화이트 비치(30일) 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one of the following:
<UI_G> Green Tropics (30 Day)
Red Sunset (30 Day)
Blue Sky (30 Day)
White Summer (30 Day)
Red Sunshine (30 Day)
White Beach (30 Day)</UI_G>^,^^,^^
^EV_RA_00_0080_Name^,^얼음 과자 행운상자^,^^,^^,^Ice Candy Lucky Box^,^^,^^
^EV_RA_00_0080_Description^,^사용 시 일정 확률로 다음 아이템 중 하나를 획득할 수 있다.
<UI_G>엘로라 방어구 상자
아이스크림의 무기 상자
아이스크림의 장신구 상자
펠로우 조각 상자
소모품
강화석</UI_G>^,^^,^^,^Gives a chance to win one of the following items.
<UI_G>Ellora Armor Box
Ice Cream Weapon Box
Ice Cream Accessory Box
Familiar Fragment Box
Consumable
TempeRing Stone</UI_G>^,^^,^^
^EV_RA_00_0081_Name^,^아이스크림의 무기 상자^,^^,^^,^Ice Cream Weapon Box^,^^,^^
^EV_RA_00_0081_Description^,^사용 시 일정 확률로 가디언, 버서커, 어쌔신, 위저드/매지션, 프리스트용 <UI_P>아이스크림의 무기</UI_P>를 획득 할 수 있다.^,^^,^^,^Gives a chance to win one Guardian, Berserker, Assassin, Wizard or Priest <UI_P>Ice Cream Weapon</UI_P>.^,^^,^^
^EV_RA_00_0082_Name^,^여름 이벤트 금화 상자^,^^,^^,^Summer Event Gold Coin Box^,^^,^^
^EV_RA_00_0082_Description^,^사용 시 금화를 획득 할 수 있다.^,^^,^^,^Contains gold. Lots of gold.^,^^,^^
^EV_RA_00_0083_Name^,^봉인된 카라샤 무기 상자^,^^,^^,^Sealed Karasha's Weapon Box^,^^,^^
^EV_RA_00_0083_Description^,^사용 시 <UI_P>카라샤의 무기</UI_P> 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one Random weapon from Karasha's set.^,^^,^^
^EV_RA_00_0084_Name^,^봉인된 카라샤 방어구 상자^,^^,^^,^Sealed Karasha's Armor Box^,^^,^^
^EV_RA_00_0084_Description^,^사용 시 <UI_P>카라샤의 방어구</UI_P> 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one Random piece of Armor from Karasha's set.^,^^,^^
^EV_RA_00_0085_Name^,^봉인된 카라샤 장신구 상자^,^^,^^,^Sealed Karasha's Jewelry Box^,^^,^^
^EV_RA_00_0085_Description^,^사용 시 <UI_P>카라샤의 장신구</UI_P> 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one Random piece of Jewelry from Karasha's set.^,^^,^^
^EV_RA_00_0086_Name^,^엘로라 방어구 상자^,^^,^^,^Ellora Armor Box^,^^,^^
^EV_RA_00_0086_Description^,^사용 시 일정 확률로 가디언, 버서커, 어쌔신, 위저드/매지션, 프리스트용 <UI_P>엘로라의 방어구</UI_P> 상자를 획득할 수 있다.^,^^,^^,^Gives a chance to win Guardian, Berserker, Assassin, Wizard or Priest <UI_P>Ellora Armor</UI_P>.^,^^,^^
^EV_RA_00_0087_Name^,^엘로라 방어구 상자(가디언)^,^^,^^,^Ellora's Guardian Armor Box^,^^,^^
^EV_RA_00_0087_Description^,^사용 시 일정 확률로 가디언용 <UI_P>엘로라의 방어구</UI_P> 중 하나를 획득할 수 있다.^,^^,^^,^Gives a chance to win one of the Guardian <UI_P>Ellora Armors</UI_P>.^,^^,^^
^EV_RA_00_0088_Name^,^엘로라 방어구 상자(버서커)^,^^,^^,^Ellora's Berserker Armor Box^,^^,^^
^EV_RA_00_0088_Description^,^사용 시 일정 확률로 버서커용 <UI_P>엘로라의 방어구</UI_P> 중 하나를 획득할 수 있다.^,^^,^^,^Gives a chance to win one of the Berserker <UI_P>Ellora Armors</UI_P>.^,^^,^^
^EV_RA_00_0089_Name^,^엘로라 방어구 상자(어쌔신)^,^^,^^,^Ellora's Assassin Armor Box^,^^,^^
^EV_RA_00_0089_Description^,^사용 시 일정 확률로 어쌔신용 <UI_P>엘로라의 방어구</UI_P> 중 하나를 획득할 수 있다.^,^^,^^,^Gives a chance to win one of the Assassin <UI_P>Ellora Armors</UI_P>.^,^^,^^
^EV_RA_00_0090_Name^,^엘로라 방어구 상자(위저드/매지션)^,^^,^^,^Ellora's Wizard Armor Box^,^^,^^
^EV_RA_00_0090_Description^,^사용 시 일정 확률로 위저드/매지션용 <UI_P>엘로라의 방어구</UI_P> 중 하나를 획득할 수 있다.^,^^,^^,^Gives a chance to wi one of then Wizard <UI_P>Ellora Armors</UI_P>.^,^^,^^
^EV_RA_00_0091_Name^,^엘로라 방어구 상자(프리스트)^,^^,^^,^Ellora's Priest Armor Box^,^^,^^
^EV_RA_00_0091_Description^,^사용 시 일정 확률로 프리스트용 <UI_P>엘로라의 방어구</UI_P> 중 하나를 획득할 수 있다.^,^^,^^,^Gives a chance to win one of the Priest <UI_P>Ellora Armors</UI_P>.^,^^,^^
^EV_RA_00_0092_Name^,^엘로라 무기 상자^,^^,^^,^Ellora Weapon Box^,^^,^^
^EV_RA_00_0092_Description^,^사용 시 <UI_P>엘로라의 무기</UI_P> 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^<UI_P>Ellora's Weapon</UI_P> You can win Random one of the following.^,^^,^^
^EV_RA_00_0093_Name^,^엘로라 장신구 상자^,^^,^^,^Ellora's Jewelry Box^,^^,^^
^EV_RA_00_0093_Description^,^사용 시 <UI_P>엘로라의 장신구</UI_P> 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^<UI_P>Ellora Accessory</UI_P> You can win Random one of the following.^,^^,^^
^CA_RA_00_0127_Name^,^(한정)바캉스 행운상자^,^^,^^,^(Limited) Vacation Lucky Box^,^^,^^
^CA_RA_00_0127_Description^,^펫, 소모품, 엘룬 상자, 강화석, 코스튬, 펠로우, 아이스크림 장신구, 아이스크림 무기, 보석, 부스터 중 무작위로 하나를 획득할 수 있다.

<O_Y>1회 구매 가능</O_Y>
<R_Y>청약 철회 시, 재구매 불가</R_Y>^,^^,^^,^Contains one of the following:<UI_G> Pet Consumable Ellun Box TempeRing Stone Costume
Familiar
Ice Cream Jewelry
Ice Cream Weapon
Gem
Talisman</UI_G>

<UI_Y>Can only be purchased once.</UI_Y>^,^^,^^
^CA_RA_00_0128_Name^,^바캉스 행운상자^,^^,^^,^Vacation Lucky Box^,^^,^^
^CA_RA_00_0128_Description^,^펫, 소모품, 엘룬 상자, 강화석, 코스튬, 펠로우, 아이스크림 장신구, 아이스크림 무기, 보석, 부스터 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one of the following:<UI_G> Pet Consumable Ellun Box TempeRing Stone Costume
Familiar
Ice Cream Jewelry
Ice Cream Weapon
Gem
Talisman</UI_G>^,^^,^^
^EV_RA_SUMMER_0000_Name^,^듈리 펠로우 상자^,^^,^^,^Duly Familiar Box^,^^,^^
^EV_RA_SUMMER_0000_Description^,^블루 듈리, 핑크 듈리, 블랙 듈리 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Blue Duly, Pink Duly, Black Duly You can win Random one of the following.^,^^,^^
^CA_RA_00_0129_Name^,^아이스크림의 장신구 상자^,^^,^^,^Ice Cream Accessory Box^,^^,^^
^CA_RA_00_0129_Description^,^사용 시 일정 확률로 <UI_P>아이스크림의 장신구</UI_P>를 획득 할 수 있다.^,^^,^^,^Gives a chance to win <UI_P>Ice Cream Accessory</UI_P>.^,^^,^^
^AC1511box2_Name^,^라비니족의 레인저 15레벨 랜덤박스^,^^,^^,^Rabbini Ranger Lv.15 Random Box^,^^,^^
^AC1512box2_Name^,^라비니족의 레인저 15레벨 랜덤박스^,^^,^^,^Rabbini Ranger Lv.15 Random Box^,^^,^^
^AC1513box2_Name^,^라비니족의 레인저 15레벨 랜덤박스^,^^,^^,^Rabbini Ranger Lv.15 Random Box^,^^,^^
^AC2011box2_Name^,^라비니족의 레인저 20레벨 랜덤박스^,^^,^^,^Rabbini Ranger Lv.20 Random Box^,^^,^^
^AC2012box2_Name^,^라비니족의 레인저 20레벨 랜덤박스^,^^,^^,^Rabbini Ranger Lv.20 Random Box^,^^,^^
^AC2013box2_Name^,^라비니족의 레인저 20레벨 랜덤박스^,^^,^^,^Rabbini Ranger Lv.20 Random Box^,^^,^^
^AC2511box2_Name^,^라비니족의 레인저 25레벨 랜덤박스^,^^,^^,^Rabbini Ranger Lv.25 Random Box^,^^,^^
^AC2512box2_Name^,^라비니족의 레인저 25레벨 랜덤박스^,^^,^^,^Rabbini Ranger Lv.25 Random Box^,^^,^^
^AC2513box2_Name^,^라비니족의 레인저 25레벨 랜덤박스^,^^,^^,^Rabbini Ranger Lv.25 Random Box^,^^,^^
^AC3011box2_Name^,^라비니족의 레인저 30레벨 랜덤박스^,^^,^^,^Rabbini Ranger Lv.30 Random Box^,^^,^^
^AC3012box2_Name^,^라비니족의 레인저 30레벨 랜덤박스^,^^,^^,^Rabbini Ranger Lv.30 Random Box^,^^,^^
^AC3013box2_Name^,^라비니족의 레인저 30레벨 랜덤박스^,^^,^^,^Rabbini Ranger Lv.30 Random Box^,^^,^^
^AC1500box1_Name^,^라비니족의 레인저 15레벨 랜덤박스^,^^,^^,^Rabbini Ranger Lv.15 Random Box^,^^,^^
^AC2000box1_Name^,^라비니족의 레인저 20레벨 랜덤박스^,^^,^^,^Rabbini Ranger Lv.20 Random Box^,^^,^^
