t_no;t_id;t_level;t_rarity;t_type
930.000000;F_f07_ForLizard_002;1.000000;heroic;fellow
931.000000;F_f07_RoyalLDra_001;1.000000;heroic;fellow
932.000000;F_f07_RoyalLDra_002;1.000000;heroic;fellow
933.000000;F_f07_Gorilla01_001;1.000000;elite;fellow
934.000000;F_f07_Gorilla01_002;1.000000;elite;fellow
935.000000;F_f07_Gorilla02_001;1.000000;elite;fellow
936.000000;F_f07_Gorilla02_002;1.000000;elite;fellow
937.000000;F_F07_YCasp00_0001;1.000000;elite;fellow
938.000000;F_F07_Ycasp00_0002;1.000000;elite;fellow
939.000000;F_f07_PeTrity_001;1.000000;elite;fellow
940.000000;F_f07_PeTrity_002;1.000000;elite;fellow
941.000000;F_f07_Shina_001;1.000000;elite;fellow
942.000000;F_f07_Shina_002;1.000000;elite;fellow
943.000000;F_f07_RLDra_001;1.000000;elite;fellow
944.000000;F_f07_RLDra_002;1.000000;elite;fellow
945.000000;F_f07_Prania_001;1.000000;elite;fellow
946.000000;F_f07_Prania_002;1.000000;elite;fellow
947.000000;F_f07_PoiBdra_0001;1.000000;elite;fellow
948.000000;F_f07_PoiBdra_0002;1.000000;elite;fellow
949.000000;F_F07_FloBlue_0001;1.000000;elite;fellow
950.000000;F_F07_FloBlue_0002;1.000000;elite;fellow
951.000000;F_f07_TooCroc01_001;1.000000;elite;fellow
952.000000;F_f07_TooCroc01_002;1.000000;elite;fellow
953.000000;F_F07_WhtWolf_0001;1.000000;normal;fellow
954.000000;F_F07_WhtWolf_0002;1.000000;normal;fellow
955.000000;F_F07_WhRein_0001;1.000000;normal;fellow
956.000000;F_F07_WhRein_0002;1.000000;normal;fellow
957.000000;F_f07_SnowRB_001;1.000000;normal;fellow
958.000000;F_f07_SnowRB_002;1.000000;normal;fellow
959.000000;F_F07_PoiFrog01_001;1.000000;normal;fellow
960.000000;F_F07_PoiFrog01_002;1.000000;normal;fellow
961.000000;F_F07_PoiFrog02_001;1.000000;normal;fellow
962.000000;F_F07_PoiFrog02_002;1.000000;normal;fellow
963.000000;F_f07_Condor0_001;1.000000;normal;fellow
964.000000;F_f07_Condor0_002;1.000000;normal;fellow
965.000000;F_f07_DepoSaurs_001;1.000000;normal;fellow
966.000000;F_f07_DepoSaurs_002;1.000000;normal;fellow
967.000000;F_f07_VDSpid0_0001;1.000000;normal;fellow
968.000000;F_f07_VDSpid0_0002;1.000000;normal;fellow
969.000000;F_f07_VDSpid1_0001;1.000000;normal;fellow
970.000000;F_f07_VDSpid1_0002;1.000000;normal;fellow
971.000000;F_f07_Leop0_0001;1.000000;normal;fellow
972.000000;F_f07_Leop0_0002;1.000000;normal;fellow
973.000000;F_f07_JngLeop_001;1.000000;normal;fellow
974.000000;F_f07_JngLeop_002;1.000000;normal;fellow
975.000000;F_f07_JngCroco_001;1.000000;normal;fellow
976.000000;F_f07_JngCroco_002;1.000000;normal;fellow
977.000000;F_E00_Pega_0001;1.000000;heroic;fellow
978.000000;F_E00_Pega_0002;1.000000;heroic;fellow
979.000000;F_E00_afohorse_0001;1.000000;heroic;fellow
980.000000;F_E00_afohorse_0002;1.000000;heroic;fellow
981.000000;F_C00_Bike00_001;1.000000;heroic;fellow
982.000000;F_C00_Heli_001;1.000000;lendario;fellow
983.000000;F_E01_DCarasha_0001;1.000000;lendario;fellow
984.000000;F_F07_YouthDrag_01;50.000000;elite;fellow
985.000000;F_f00_ydrag_0005;1.000000;normal;fellow
986.000000;F_f07_Prania_003;50.000000;elite;fellow
987.000000;F_JAP_Devy0_001;1.000000;heroic;fellow
988.000000;F_JAP_Devy0_002;1.000000;heroic;fellow
989.000000;F_00_IcePega_001;1.000000;lendario;fellow
990.000000;F_00_IcePega_002;1.000000;lendario;fellow
991.000000;F_00_FirePega_001;1.000000;lendario;fellow
992.000000;F_00_FirePega_002;1.000000;lendario;fellow
993.000000;F_00_DarkPega_001;1.000000;lendario;fellow
994.000000;F_00_DarkPega_002;1.000000;lendario;fellow
995.000000;F_f00_BatKSnd_001;1.000000;lendario;fellow
996.000000;F_f00_BatKSnd_002;1.000000;lendario;fellow
997.000000;F_f00_Hydra02_001;1.000000;lendario;fellow
998.000000;F_f00_Hydra02_002;1.000000;lendario;fellow
999.000000;F_00_DrFrBoy0_0001;1.000000;lendario;fellow
1000.000000;F_00_DrFrBoy0_0002;1.000000;lendario;fellow
1001.000000;F_00_DrFrBoy1_0001;1.000000;lendario;fellow
1002.000000;F_00_DrFrBoy1_0002;1.000000;lendario;fellow
1003.000000;F_f00_DrFrBoy2_0001;1.000000;lendario;fellow
1004.000000;F_f00_DrFrBoy2_0002;1.000000;lendario;fellow
1005.000000;F_E01_DAgnas_0001;1.000000;lendario;fellow
1006.000000;F_00_RapJpn_0000;1.000000;elite;fellow
1007.000000;F_00_RapJpn_0001;1.000000;elite;fellow
1008.000000;F_D99_DraLittle_001;1.000000;normal;fellow
1009.000000;F_D99_DraLittle_002;1.000000;normal;fellow
1010.000000;F_C00_Bike01_001;1.000000;lendario;fellow
1011.000000;F_C00_DCarasha_0001;1.000000;lendario;fellow
1012.000000;F_C00_DCarasha_0002;1.000000;lendario;fellow
1013.000000;F_C00_DCarasha_0003;1.000000;lendario;fellow
1014.000000;F_C00_DCarasha_0004;1.000000;heroic;fellow
1015.000000;F_C00_DCarasha_0005;1.000000;heroic;fellow
1016.000000;F_C00_DCarasha_0006;1.000000;heroic;fellow
1017.000000;F_f00_BatKSnd1_001;1.000000;lendario;fellow
1018.000000;F_f00_BatKSnd1_002;1.000000;lendario;fellow
1019.000000;F_test_001;1.000000;elite;fellow
1020.000000;F_test_002;1.000000;elite;fellow
1021.000000;F_C00_KracOcto_001;1.000000;heroic;fellow
1022.000000;F_00_RayBus_0001;55.000000;lendario;fellow
1023.000000;F_f07_MTagr01_0001;1.000000;mitico;fellow
1024.000000;F_f07_MTagr01_0002;1.000000;mitico;fellow
1025.000000;F_f07_ATagr01_0001;1.000000;mitico;fellow
1026.000000;F_f07_ATagr01_0002;1.000000;mitico;fellow
1027.000000;F_P02_Karon_0001;1.000000;lendario;fellow
1028.000000;F_P02_Karon_0002;1.000000;lendario;fellow
1029.000000;F_JAP_Brindle_0001;1.000000;elite;fellow
1030.000000;F_JAP_Brindle_0002;1.000000;elite;fellow
1031.000000;F_JAP_Brindle_0003;1.000000;heroic;fellow
1032.000000;F_JAP_Brindle_0004;1.000000;heroic;fellow
1033.000000;F_JAP_Elqfairy_0001;1.000000;elite;fellow
1034.000000;F_JAP_Rynorex_0001;1.000000;elite;fellow
1035.000000;F_JAP_Bragie_0001;1.000000;elite;fellow
1036.000000;F_JAP_ghost_0001;1.000000;elite;fellow
1037.000000;F_C00_Heli_002;1.000000;lendario;fellow
1038.000000;F_E00_Tube01_001;1.000000;lendario;fellow
1039.000000;F_E00_Tube01_002;1.000000;lendario;fellow
1040.000000;F_E00_Tube02_001;1.000000;lendario;fellow
1041.000000;F_E00_Tube02_002;1.000000;lendario;fellow
1042.000000;F_E00_Tube03_001;1.000000;lendario;fellow
1043.000000;F_E00_Tube03_002;1.000000;lendario;fellow
1044.000000;F_C00_MelRab01_001;1.000000;lendario;fellow
1045.000000;F_C00_MelRab02_001;1.000000;lendario;fellow
1046.000000;F_C00_Rondo_001;1.000000;heroic;fellow
1047.000000;F_C00_Carl0_001;1.000000;heroic;fellow
1048.000000;F_C00_Santin_001;1.000000;elite;fellow
1049.000000;F_C00_Jepeto_001;1.000000;elite;fellow
1050.000000;F_C00_Guste_001;1.000000;elite;fellow
1051.000000;F_C00_SilvDra_0001;1.000000;lendario;fellow
1052.000000;F_C00_SilvDra_0002;1.000000;lendario;fellow
1053.000000;F_C00_CSDevy_001;1.000000;lendario;fellow
1054.000000;F_E00_RngDDra_0001;1.000000;lendario;fellow
1055.000000;F_E00_RngDDra_0002;1.000000;lendario;fellow
1056.000000;F_E00_JpnSDra_0001;1.000000;heroic;fellow
1057.000000;F_E00_JpnSDra_0002;1.000000;heroic;fellow
1058.000000;F_C00_JpnCrs_0002;1.000000;heroic;fellow
1059.000000;F_C00_JpnKrv_0002;1.000000;heroic;fellow
1060.000000;F_C00_JpnBrnk_0002;1.000000;elite;fellow
1061.000000;F_C00_JpnKron_0002;1.000000;elite;fellow
1062.000000;F_C00_JpnOctps_0002;1.000000;elite;fellow
1063.000000;F_E00_JpnTube01_001;1.000000;elite;fellow
1064.000000;F_E00_JpnTube01_002;1.000000;elite;fellow
1065.000000;F_E00_JpnTube02_001;1.000000;elite;fellow
1066.000000;F_E00_JpnTube02_002;1.000000;elite;fellow
1067.000000;F_E00_JpnTube03_001;1.000000;elite;fellow
1068.000000;F_E00_JpnTube03_002;1.000000;elite;fellow
1069.000000;F_P02_Kagoyle_0001;1.000000;heroic;fellow
1070.000000;F_P02_Kagoyle_0002;1.000000;heroic;fellow
1071.000000;F_P02_Megantes_0001;1.000000;heroic;fellow
1072.000000;F_P02_Megantes_0002;1.000000;heroic;fellow
1073.000000;F_P02_FatOwl_0001;1.000000;elite;fellow
1074.000000;F_P02_FatOwl_0002;1.000000;elite;fellow
1075.000000;F_P02_Gareshe_0001;1.000000;elite;fellow
1076.000000;F_P02_Gareshe_0002;1.000000;elite;fellow
1077.000000;F_P02_Frog_0001;1.000000;elite;fellow
1078.000000;F_P02_Frog_0002;1.000000;elite;fellow
1079.000000;F_P02_Owl_0001;1.000000;elite;fellow
1080.000000;F_P02_Owl_0002;1.000000;elite;fellow
1081.000000;F_C00_VAvene_0001;1.000000;heroic;fellow
1082.000000;F_C00_VAvene_0002;1.000000;heroic;fellow
1083.000000;F_C00_PCLtDrag_0001;55.000000;heroic;fellow
1084.000000;F_C00_PCHorse_0001;55.000000;heroic;fellow
1085.000000;F_C00_PCPetCat_0002;55.000000;heroic;fellow
1086.000000;F_C00_PCLtDrag_0011;40.000000;heroic;fellow
1087.000000;F_C00_PCHorse_0011;40.000000;heroic;fellow
1088.000000;F_C00_PCPetCat_0012;40.000000;heroic;fellow
1089.000000;F_C00_PCLtDrag_0021;25.000000;heroic;fellow
1090.000000;F_C00_PCHorse_0021;25.000000;heroic;fellow
1091.000000;F_C00_PCPetCat_0022;25.000000;heroic;fellow
1092.000000;F_C00_PCLtDrag_0031;10.000000;heroic;fellow
1093.000000;F_C00_PCHorse_0031;10.000000;heroic;fellow
1094.000000;F_C00_PCPetCat_0032;10.000000;heroic;fellow
1095.000000;F_D99_CatA_1;55.000000;heroic;fellow
1096.000000;F_C00_JpnJDrag_0001;1.000000;heroic;fellow
1097.000000;F_C00_JpnJDrag_0002;1.000000;heroic;fellow
1098.000000;F_C00_HorsMech_0001;1.000000;lendario;fellow
1099.000000;F_C00_HorsMech_0002;1.000000;lendario;fellow
1100.000000;F_C00_HorsDoll_0001;1.000000;lendario;fellow
1101.000000;F_C00_HorsDoll_0002;1.000000;lendario;fellow
1102.000000;F_C00_DragMech_0001;1.000000;lendario;fellow
1103.000000;F_C00_DragMech_0002;1.000000;lendario;fellow
1104.000000;F_C00_DragDoll_0001;1.000000;lendario;fellow
1105.000000;F_C00_DragDoll_0002;1.000000;lendario;fellow
1106.000000;F_C00_JpnAgJr_0001;1.000000;heroic;fellow
1107.000000;F_C00_JpnaMeJr_0001;1.000000;heroic;fellow
1108.000000;F_E00_EVDevy_0001;1.000000;lendario;fellow
1109.000000;F_C00_JpnBlaba_0001;1.000000;heroic;fellow
1110.000000;F_C00_JpnBlaba_0002;1.000000;heroic;fellow
1111.000000;F_F00_Karoneer_0001;55.000000;lendario;fellow
1112.000000;F_C00_KorRab01_001;1.000000;lendario;fellow
1113.000000;F_C00_KorRab02_001;1.000000;lendario;fellow
1114.000000;F_C00_RabKing_001;1.000000;lendario;fellow
1115.000000;F_C00_NamedRabA_001;1.000000;lendario;fellow
1116.000000;F_C00_NamedRabB_001;1.000000;lendario;fellow
1117.000000;F_C00_NamedRabC_001;1.000000;lendario;fellow
1118.000000;F_C00_NamedRabD_001;1.000000;heroic;fellow
1119.000000;F_C00_NamedRabE_001;1.000000;heroic;fellow
1120.000000;F_C02_Grizzly_0001;1.000000;heroic;fellow
1121.000000;F_C02_Grizzly_0002;1.000000;heroic;fellow
1122.000000;F_c00_JpnPhnx_001;1.000000;heroic;fellow
1123.000000;F_c00_JpnPhnx_002;1.000000;heroic;fellow
1124.000000;F_c00_JpnRbn_001;1.000000;heroic;fellow
1125.000000;F_c00_JpnRbn_002;1.000000;heroic;fellow
1126.000000;F_c00_JpnAshrm_001;1.000000;heroic;fellow
1127.000000;F_c00_JpnAshrm_002;1.000000;heroic;fellow
1128.000000;F_c00_JpnSkal_001;1.000000;elite;fellow
1129.000000;F_E00_HalwRab01_001;1.000000;lendario;fellow
1130.000000;F_E00_HalowAfo_001;1.000000;lendario;fellow
1131.000000;F_E00_HalowAfo_002;1.000000;lendario;fellow
1132.000000;F_E00_HalowJaru_001;1.000000;lendario;fellow
1133.000000;F_E00_HalowBat_001;1.000000;heroic;fellow
1134.000000;F_E00_HalowGhst_001;1.000000;lendario;fellow
1135.000000;F_E00_HalowGhst_002;1.000000;lendario;fellow
1136.000000;F_E00_JpnHalAfo_001;1.000000;heroic;fellow
1137.000000;F_E00_JpnHalAfo_002;1.000000;heroic;fellow
1138.000000;F_E00_JpnHalBat_001;1.000000;elite;fellow
1139.000000;F_E00_JpnHalGst_001;1.000000;heroic;fellow
1140.000000;F_E00_JpnHalGst_002;1.000000;heroic;fellow
1141.000000;F_C00_SewWhaleA_001;1.000000;lendario;fellow
1142.000000;F_C00_SewWhaleA_002;1.000000;lendario;fellow
1143.000000;F_C00_SewWhaleB_001;1.000000;lendario;fellow
1144.000000;F_C00_SewWhaleB_002;1.000000;lendario;fellow
1145.000000;F_C00_SewWhaleC_001;1.000000;lendario;fellow
1146.000000;F_C00_SewWhaleC_002;1.000000;lendario;fellow
1147.000000;F_C00_VAvene_0003;1.000000;heroic;fellow
1148.000000;F_C00_VAvene_0004;1.000000;heroic;fellow
1149.000000;F_C00_MchWolf0_001;1.000000;lendario;fellow
1150.000000;F_C00_MchWolf0_002;1.000000;lendario;fellow
1151.000000;F_C00_MchWolf1_001;1.000000;lendario;fellow
1152.000000;F_C00_MchWolf1_002;1.000000;lendario;fellow
1153.000000;F_C02_Flyhydra_001;1.000000;lendario;fellow
1154.000000;F_C02_Flyhydra_002;1.000000;lendario;fellow
1155.000000;F_C02_Tagris_001;1.000000;heroic;fellow
1156.000000;F_C02_Tagris_002;1.000000;heroic;fellow
1157.000000;F_C02_Ltlion_001;1.000000;lendario;fellow
1158.000000;F_C02_Ltlion_002;1.000000;lendario;fellow
1159.000000;F_C02_Matura_001;1.000000;heroic;fellow
1160.000000;F_C02_Matura_002;1.000000;heroic;fellow
1161.000000;F_C02_Gorgos_001;1.000000;heroic;fellow
1162.000000;F_C02_Gorgos_002;1.000000;heroic;fellow
1163.000000;F_C02_Matios_001;1.000000;heroic;fellow
1164.000000;F_C02_Matios_002;1.000000;heroic;fellow
1165.000000;F_C02_Kerav_001;1.000000;elite;fellow
1166.000000;F_C02_Kerav_002;1.000000;elite;fellow
1167.000000;F_C02_Magsha_001;1.000000;elite;fellow
1168.000000;F_C02_Magsha_002;1.000000;elite;fellow
1169.000000;F_C02_Scar_001;1.000000;elite;fellow
1170.000000;F_C02_Scar_002;1.000000;elite;fellow
1171.000000;F_C02_Nilla_001;1.000000;elite;fellow
1172.000000;F_C02_Nilla_002;1.000000;elite;fellow
1173.000000;F_C02_Karil_001;1.000000;elite;fellow
1174.000000;F_C02_Karil_002;1.000000;elite;fellow
1175.000000;F_C02_Matina_001;1.000000;normal;fellow
1176.000000;F_C02_Matina_002;1.000000;normal;fellow
1177.000000;F_C02_Ganesha_001;1.000000;normal;fellow
1178.000000;F_C02_Ganesha_002;1.000000;normal;fellow
1179.000000;F_C02_Anax_001;1.000000;normal;fellow
1180.000000;F_C02_Anax_002;1.000000;normal;fellow
1181.000000;F_C02_Owl_0001;1.000000;normal;fellow
1182.000000;F_C02_Owl_0002;1.000000;normal;fellow
1183.000000;F_C02_Ceras01_001;1.000000;normal;fellow
1184.000000;F_C02_Ceras01_002;1.000000;normal;fellow
1185.000000;F_C02_Tetra_001;1.000000;normal;fellow
1186.000000;F_C02_Tetra_002;1.000000;normal;fellow
1187.000000;F_C00_JPDevy_001;1.000000;lendario;fellow
1188.000000;F_C00_JPBike00_001;1.000000;heroic;fellow
1189.000000;F_C00_CaCat01_001;1.000000;lendario;fellow
1190.000000;F_C00_CaCat01_002;1.000000;lendario;fellow
1191.000000;F_f07_GoldWolf_0001;1.000000;lendario;fellow
1192.000000;F_f07_GoldWolf_0002;1.000000;lendario;fellow
1193.000000;F_EV_JPCrow01_001;1.000000;lendario;fellow
1194.000000;F_EV_JPCrow01_002;1.000000;lendario;fellow
1195.000000;F_Cs_JPGLtlDra_0001;1.000000;heroic;fellow
1196.000000;F_Cs_JPGLtlDra_0002;1.000000;heroic;fellow
1197.000000;F_C00_McCat01_001;1.000000;lendario;fellow
1198.000000;F_C00_McCat01_002;1.000000;lendario;fellow
1199.000000;F_C00_ChrCat01_002;1.000000;lendario;fellow
1200.000000;F_Col_000_0001;1.000000;lendario;fellow
1201.000000;F_Col_000_0002;1.000000;lendario;fellow
1202.000000;F_C00_BlCrow_001;1.000000;lendario;fellow
1203.000000;F_C00_BlCrow_002;1.000000;lendario;fellow
1204.000000;F_C00_RdCrow_001;1.000000;lendario;fellow
1205.000000;F_C00_RdCrow_002;1.000000;lendario;fellow
1206.000000;F_C00_CaCat02_001;1.000000;lendario;fellow
1207.000000;F_C00_CaCat02_002;1.000000;lendario;fellow
1208.000000;F_00_McWhale_0001;1.000000;lendario;fellow
1209.000000;F_00_McWhale_0002;1.000000;lendario;fellow
1210.000000;F_f00_2015Ad_0001;1.000000;heroic;fellow
1211.000000;F_C00_CaCat03_001;1.000000;lendario;fellow
1212.000000;F_C00_CaCat03_002;1.000000;lendario;fellow
1213.000000;F_F00_BXamsDeer_001;1.000000;lendario;fellow
1214.000000;F_04_McfirePega_001;1.000000;lendario;fellow
1215.000000;F_04_McfirePega_002;1.000000;lendario;fellow
1216.000000;F_C02_Podrag_001;1.000000;lendario;fellow
1217.000000;F_C02_Podrag_002;1.000000;lendario;fellow
1218.000000;F_D13_AElephant_001;1.000000;lendario;fellow
1219.000000;F_D13_AElephant_002;1.000000;lendario;fellow
1220.000000;F_C02_Antu_001;1.000000;lendario;fellow
1221.000000;F_C02_Antu_002;1.000000;lendario;fellow
1222.000000;F_C02_Gorilla_001;1.000000;lendario;fellow
1223.000000;F_C02_Gorilla_002;1.000000;lendario;fellow
1224.000000;F_C00_TGorilla_001;1.000000;lendario;fellow
1225.000000;F_C00_TGorilla_002;1.000000;lendario;fellow
1226.000000;F_C00_TGorilla_003;1.000000;lendario;fellow
1227.000000;F_C00_TGorilla_004;1.000000;lendario;fellow
1228.000000;F_C00_TGorilla_005;1.000000;lendario;fellow
1229.000000;F_C00_TGorilla_006;1.000000;lendario;fellow
1230.000000;F_f05_Griffon_0009;1.000000;lendario;fellow
1231.000000;F_f05_Griffon_0010;1.000000;lendario;fellow
1232.000000;F_P02_Mphonix_003;1.000000;lendario;fellow
1233.000000;F_P02_Mphonix_004;1.000000;lendario;fellow
1234.000000;F_C00_Cloud01_001;1.000000;lendario;fellow
1235.000000;F_C00_Cloud01_002;1.000000;lendario;fellow
1236.000000;F_C00_Cloud02_001;1.000000;lendario;fellow
1237.000000;F_C00_Cloud02_002;1.000000;lendario;fellow
1238.000000;F_C00_Cloud03_001;1.000000;lendario;fellow
1239.000000;F_C00_Cloud03_002;1.000000;lendario;fellow
1240.000000;F_C00_Cloud04_001;1.000000;lendario;fellow
1241.000000;F_C00_Cloud04_002;1.000000;lendario;fellow
1242.000000;F_C00_horsecart_001;1.000000;lendario;fellow
1243.000000;F_C00_GirlF_001;1.000000;lendario;fellow
1244.000000;F_C00_GirlF_002;1.000000;lendario;fellow
1245.000000;F_C00_GirlF_003;1.000000;lendario;fellow
1246.000000;F_C00_GirlF_004;1.000000;lendario;fellow
1247.000000;F_C00_GirlF_005;1.000000;lendario;fellow
1248.000000;F_C00_GirlF_006;1.000000;lendario;fellow
1249.000000;F_C00_GirlF_007;1.000000;lendario;fellow
1250.000000;F_C00_GirlF_008;1.000000;lendario;fellow
1251.000000;F_C00_GirlF_009;1.000000;lendario;fellow
1252.000000;F_C00_GirlF_010;1.000000;lendario;fellow
1253.000000;F_C00_GirlF_011;1.000000;lendario;fellow
1254.000000;F_C00_GirlF_012;1.000000;lendario;fellow
1255.000000;F_C00_WolfDoll_001;1.000000;heroic;fellow
1256.000000;F_C00_WolfDoll_002;1.000000;heroic;fellow
1257.000000;F_f04_PGLtlDra_0001;1.000000;lendario;fellow
1258.000000;F_f04_PGLtlDra_0002;1.000000;lendario;fellow
1259.000000;F_E00_EVDevy_0002;1.000000;lendario;fellow
1260.000000;F_C00_ToyOwlA_001;1.000000;lendario;fellow
1261.000000;F_C00_ToyOwlA_002;1.000000;lendario;fellow
1262.000000;F_C00_ToyOwlB_001;1.000000;lendario;fellow
1263.000000;F_C00_ToyOwlB_002;1.000000;lendario;fellow
1264.000000;F_C00_ToyOwlC_001;1.000000;lendario;fellow
1265.000000;F_C00_ToyOwlC_002;1.000000;lendario;fellow
1266.000000;F_C00_WolfDollB_001;1.000000;lendario;fellow
1267.000000;F_C00_WolfDollB_002;1.000000;lendario;fellow
1268.000000;F_f07_BFlyWolf_0001;1.000000;lendario;fellow
1269.000000;F_f07_BFlyWolf_0002;1.000000;lendario;fellow
1270.000000;F_C00_JpPegaA_001;1.000000;elite;fellow
1271.000000;F_C00_JpPegaA_002;1.000000;elite;fellow
1272.000000;F_C00_JpPegaB_001;1.000000;elite;fellow
1273.000000;F_C00_JpPegaB_002;1.000000;elite;fellow
1286.000000;F_f01_Firebird_0;1.000000;normal;fellow
1275.000000;F_P02_KagoyleA_001;1.000000;lendario;fellow
1276.000000;F_P02_KagoyleA_002;1.000000;lendario;fellow
1277.000000;F_P02_MegantesA_001;1.000000;lendario;fellow
1278.000000;F_P02_MegantesA_002;1.000000;lendario;fellow
1279.000000;F_f01_NaKangroo_01;1.000000;normal;fellow
1280.000000;F_f01_NaKangroo_02;1.000000;normal;fellow
1281.000000;F_f01_NaEtutle_0001;1.000000;normal;fellow
1282.000000;F_f01_NaEtutle_0002;1.000000;normal;fellow
1283.000000;F_C01_Unic_0003;1.000000;normal;fellow
1284.000000;F_C00_MecaOwl_001;1.000000;lendario;fellow
1285.000000;F_C00_MecaOwl_002;1.000000;lendario;fellow
1286.000000;F_00_FlyWolf_0001;1.000000;lendario;fellow
1287.000000;F_00_FlyWolf_0002;1.000000;lendario;fellow
1288.000000;F_C00_horsecart_002;1.000000;lendario;fellow
1289.000000;F_E01_DCarasha_0002;1.000000;lendario;fellow
1290.000000;F_f03_DKerav_0003;1.000000;lendario;fellow
1291.000000;F_P01_DNMare_0004;1.000000;lendario;fellow
1292.000000;F_c00_RabiniShef_01;1.000000;lendario;fellow
1293.000000;F_c00_RabiniShef_02;1.000000;lendario;fellow
1294.000000;F_C00_BLtlion_001;1.000000;lendario;fellow
1295.000000;F_C00_BLtlion_002;1.000000;lendario;fellow
1296.000000;F_C00_BFlyhydra_001;1.000000;lendario;fellow
1297.000000;F_C00_BFlyhydra_002;1.000000;lendario;fellow
1298.000000;F_C00_BAElephant_01;1.000000;lendario;fellow
1299.000000;F_C00_BAElephant_02;1.000000;lendario;fellow
1300.000000;F_C00_BAntu_001;1.000000;lendario;fellow
1301.000000;F_C00_BAntu_002;1.000000;lendario;fellow
1302.000000;F_C00_pega_001;1.000000;lendario;fellow
1303.000000;F_C00_pega_002;1.000000;lendario;fellow
1304.000000;F_C00_NPega_001;1.000000;lendario;fellow
1305.000000;F_C00_NPega_002;1.000000;lendario;fellow
1306.000000;F_C00_IcePega_001;1.000000;lendario;fellow
1307.000000;F_C00_IcePega_002;1.000000;lendario;fellow
1308.000000;F_C00_HalowGhst_001;1.000000;lendario;fellow
1309.000000;F_C00_HalowGhst_002;1.000000;lendario;fellow
1310.000000;F_P02_IroHorsa_0001;1.000000;lendario;fellow
1311.000000;F_P02_IroHorsa_0002;1.000000;lendario;fellow
1312.000000;F_C00_KrokLieut_001;1.000000;lendario;fellow
1313.000000;F_C00_KrokManac_001;1.000000;lendario;fellow
1314.000000;F_C00_KrokLeade_001;1.000000;lendario;fellow
1315.000000;F_00_0_0245_0002;1.000000;normal;fellow
1316.000000;F_00_0_0309_0001;1.000000;elite;fellow
1317.000000;F_00_0_0309_0002;1.000000;elite;fellow
1318.000000;F_C00_WolfDollC_001;1.000000;lendario;fellow
1319.000000;F_C00_WolfDollC_002;1.000000;lendario;fellow
1320.000000;F_E01_DAgnas_0002;1.000000;lendario;fellow
1321.000000;F_f03_DKerav_0004;1.000000;lendario;fellow
1322.000000;F_P01_DNMare_0005;1.000000;lendario;fellow
1323.000000;F_03_0_1720_0001;1.000000;normal;fellow
1324.000000;F_03_0_1715_0007;1.000000;elite;fellow
1325.000000;F_03_0_1715_0008;1.000000;elite;fellow
1326.000000;F_C00_HalowGhstA_01;1.000000;lendario;fellow
1327.000000;F_C00_HalowGhstA_02;1.000000;lendario;fellow
1328.000000;F_E00_EVDevy_0003;1.000000;lendario;fellow
1329.000000;F_f02_drag_0015;1.000000;normal;fellow
1330.000000;F_f02_drag_0016;1.000000;normal;fellow
1331.000000;F_f00_ydrag_0006;1.000000;normal;fellow
1332.000000;F_f00_ydrag_0007;1.000000;normal;fellow
1333.000000;F_f05_PHydra02_003;1.000000;lendario;fellow
1334.000000;F_f05_PHydra02_004;1.000000;lendario;fellow
1335.000000;F_f00_DDrFrBoy0_001;1.000000;lendario;fellow
1336.000000;F_f00_DDrFrBoy0_002;1.000000;lendario;fellow
1337.000000;F_f00_DDrFrBoy1_001;1.000000;lendario;fellow
1338.000000;F_f00_DDrFrBoy1_002;1.000000;lendario;fellow
1339.000000;F_f00_DDrFrBoy2_001;1.000000;lendario;fellow
1340.000000;F_f00_DDrFrBoy2_002;1.000000;lendario;fellow
1341.000000;F_C00_BDragDoll_001;1.000000;lendario;fellow
1342.000000;F_C00_BDragDoll_002;1.000000;lendario;fellow
1343.000000;F_C00_BHorsDoll_001;1.000000;lendario;fellow
1344.000000;F_C00_BHorsDoll_002;1.000000;lendario;fellow
1345.000000;F_C00_BSewWhaleB_01;1.000000;lendario;fellow
1346.000000;F_C00_BSewWhaleB_02;1.000000;lendario;fellow
1347.000000;F_C00_BCaCat01_001;1.000000;lendario;fellow
1348.000000;F_C00_BCaCat01_002;1.000000;lendario;fellow
1349.000000;F_C00_BToyOwlA_001;1.000000;lendario;fellow
1350.000000;F_C00_BToyOwlA_002;1.000000;lendario;fellow
1351.000000;F_C00_BWolfDollB_01;1.000000;lendario;fellow
1352.000000;F_C00_BWolfDollB_02;1.000000;lendario;fellow
1353.000000;F_C00_BDragMech_001;1.000000;lendario;fellow
1354.000000;F_C00_BDragMech_002;1.000000;lendario;fellow
1355.000000;F_C00_BHorsMech_001;1.000000;lendario;fellow
1356.000000;F_C00_BHorsMech_002;1.000000;lendario;fellow
1357.000000;F_00_BMcWhale_0001;1.000000;lendario;fellow
1358.000000;F_00_BMcWhale_0002;1.000000;lendario;fellow
1359.000000;F_C00_BMcCat01_001;1.000000;lendario;fellow
1360.000000;F_C00_BMcCat01_002;1.000000;lendario;fellow
1361.000000;F_C00_BMecaOwl_001;1.000000;lendario;fellow
1362.000000;F_C00_BMecaOwl_002;1.000000;lendario;fellow
1363.000000;F_C00_BMchWolf1_001;1.000000;lendario;fellow
1364.000000;F_C00_BMchWolf1_002;1.000000;lendario;fellow
1365.000000;F_00_FlyWolfA_0001;1.000000;lendario;fellow
